matrix=data/matrices/bcsstk03.mtx n=112 seed=105
iter res_d res_f res_ffma res_p8q res_p8n res_p16q res_p16n res_p32q res_p32n res_p64q res_p64n solerr_d solerr_f solerr_ffma solerr_p32q solerr_p32n pAp_d pAp_p8q pAp_p8n pAp_p16q pAp_p16n pAp_p32q pAp_p32n pAp_p64q pAp_p64n abs_dot_d cond_xy_d rz_d rz_p32q rz_p32n guard_p8q guard_p8n guard_p16q guard_p16n guard_p32q guard_p32n guard_p64q guard_p64n
0 9.5292279677e+10 9.5292271123e+10 9.5292274077e+10 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 9.5315378908e+10 9.5170117895e+10 9.5292279677e+10 9.5292279677e+10 4.7700744785e+00 4.7700772780e+00 4.7700772780e+00 4.7700653871e+00 4.7701505496e+00 3.1811725869e+12 1.6777216000e+07 1.6777216000e+07 3.2985348833e+12 3.2985348833e+12 3.1811782574e+12 3.1811782574e+12 3.1811725869e+12 3.1811725869e+12 3.1902541290e+12 1.0028547782e+00 1.4091436914e+12 1.4091435377e+12 1.4091687035e+12 0 0 0 0 0 0 0 0
1 7.1487834129e+09 7.1488700363e+09 7.1488715743e+09 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 7.1489054107e+09 7.1463850844e+09 7.1487834129e+09 7.1487834129e+09 5.9193608568e+00 5.9193608929e+00 5.9193605977e+00 5.9193622543e+00 5.9193417029e+00 1.6127488688e+11 1.6777216000e+07 1.6777216000e+07 2.7487790694e+11 2.0615843021e+11 1.6127465882e+11 1.6127937741e+11 1.6127488688e+11 1.6127488688e+11 1.6373458524e+11 1.0152515895e+00 1.1784572387e+11 1.1784552448e+11 1.1784971878e+11 0 0 0 0 0 0 0 0
2 1.0415851955e+10 1.0415804733e+10 1.0415805577e+10 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 1.0415503244e+10 1.0408582643e+10 1.0415851955e+10 1.0415851955e+10 5.3727450859e+00 5.3727460914e+00 5.3727455700e+00 5.3727394566e+00 5.3727704790e+00 1.0614932205e+10 1.6777216000e+07 1.6777216000e+07 2.7917287424e+10 6.0129542144e+10 1.0614865920e+10 1.0615422976e+10 1.0614932205e+10 1.0614932205e+10 1.1430033513e+10 1.0767881784e+00 8.9505948629e+09 8.9505792000e+09 8.9509888000e+09 0 0 0 0 0 0 0 0
3 3.7875739266e+09 3.7875470856e+09 3.7875475210e+09 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 3.7876399793e+09 3.7861534060e+09 3.7875739266e+09 3.7875739266e+09 4.9020893383e+00 4.9020882780e+00 4.9020879434e+00 4.9020898571e+00 4.9020549954e+00 4.1047337401e+09 1.6777216000e+07 1.0000000000e+00 7.5161927680e+09 9.6636764160e+09 4.1047470080e+09 4.1048924160e+09 4.1047337401e+09 4.1047337401e+09 4.8259292211e+09 1.1756984805e+00 3.9957602857e+09 3.9957770240e+09 3.9959285760e+09 0 1 0 0 0 0 0 0
4 3.1035297650e+09 3.1035495528e+09 3.1035513242e+09 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 3.1037396158e+09 3.1033768387e+09 3.1035297650e+09 3.1035297650e+09 4.7629543232e+00 4.7629542175e+00 4.7629540318e+00 4.7629536087e+00 4.7629442019e+00 2.7246846217e+09 1.6777216000e+07 1.0000000000e+00 5.9055800320e+09 7.5161927680e+09 2.7246981120e+09 2.7248087040e+09 2.7246846217e+09 2.7246846217e+09 3.1900564823e+09 1.1707984318e+00 2.2341419264e+09 2.2341529600e+09 2.2342471680e+09 0 1 0 0 0 0 0 0
5 1.6441552130e+09 1.6441424246e+09 1.6441437621e+09 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 1.6441671680e+09 1.6436534995e+09 1.6441552130e+09 1.6441552130e+09 4.2292757223e+00 4.2292754613e+00 4.2292753692e+00 4.2292691090e+00 4.2292589696e+00 5.7643079104e+08 1.0000000000e+00 1.0000000000e+00 3.3554432000e+09 9.6636764160e+09 5.7643673600e+08 5.7646233600e+08 5.7643079104e+08 5.7643079104e+08 7.2972658135e+08 1.2659396283e+00 7.0922464222e+08 7.0923571200e+08 7.0926899200e+08 1 1 0 0 0 0 0 0
6 1.3248087939e+09 1.3248526424e+09 1.3248526943e+09 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 1.3247628013e+09 1.3256124168e+09 1.3248087939e+09 1.3248087939e+09 3.8130177023e+00 3.8130168782e+00 3.8130169766e+00 3.8130075433e+00 3.8129893464e+00 4.1043276050e+08 1.0000000000e+00 1.0000000000e+00 2.6843545600e+09 5.3687091200e+09 4.1044070400e+08 4.1046195200e+08 4.1043276050e+08 4.1043276050e+08 4.9443668553e+08 1.2046715884e+00 4.3815312878e+08 4.3816371200e+08 4.3818854400e+08 1 1 0 0 0 0 0 0
7 1.6519974833e+09 1.6519494568e+09 1.6519504551e+09 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 1.6521937913e+09 1.6501481523e+09 1.6519974833e+09 1.6519974833e+09 3.5263909086e+00 3.5263902126e+00 3.5263899163e+00 3.5263746383e+00 3.5263598251e+00 1.5644038193e+08 1.0000000000e+00 1.0000000000e+00 3.4896609280e+09 5.3687091200e+09 1.5644492800e+08 1.5645478400e+08 1.5644038193e+08 1.5644038193e+08 2.0637394343e+08 1.3191858834e+00 2.1801628662e+08 2.1802534400e+08 2.1804032000e+08 1 1 0 0 0 0 0 0
8 7.8663653244e+08 7.8665553337e+08 7.8665636326e+08 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 7.8665286900e+08 7.8710000873e+08 7.8663653244e+08 7.8663653244e+08 3.2332056592e+00 3.2332042031e+00 3.2332039052e+00 3.2331871506e+00 3.2331581181e+00 2.5390129166e+08 1.0000000000e+00 1.0000000000e+00 8.0530636800e+09 6.4424509440e+09 2.5391520000e+08 2.5393446400e+08 2.5390129166e+08 2.5390129166e+08 3.5442654648e+08 1.3959225814e+00 2.2953526461e+08 2.2954835200e+08 2.2956640000e+08 1 1 0 0 0 0 0 0
9 1.0460659788e+09 1.0460847041e+09 1.0460872661e+09 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 1.0461236588e+09 1.0464263128e+09 1.0460659788e+09 1.0460659788e+09 2.8712438150e+00 2.8712414654e+00 2.8712408300e+00 2.8712190525e+00 2.8711833246e+00 8.8764045216e+07 1.0000000000e+00 1.0000000000e+00 8.5899345920e+09 1.1811160064e+10 8.8769408000e+07 8.8776704000e+07 8.8764045216e+07 8.8764045216e+07 1.2316034110e+08 1.3875025727e+00 1.1084839221e+08 1.1085641600e+08 1.1086633600e+08 1 1 0 0 0 0 0 0
10 7.0186087706e+08 7.0183363744e+08 7.0183339266e+08 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 7.0204179663e+08 7.0068732551e+08 7.0186087706e+08 7.0186087706e+08 2.5578997448e+00 2.5578967788e+00 2.5578962413e+00 2.5578774324e+00 2.5578465716e+00 5.2847225023e+07 1.0000000000e+00 1.0000000000e+00 2.3622320128e+10 1.5032385536e+10 5.2852048000e+07 5.2857264000e+07 5.2847225023e+07 5.2847225023e+07 7.0985960382e+07 1.3432296653e+00 7.9869887293e+07 7.9877824000e+07 7.9886336000e+07 1 1 0 0 0 0 0 0
