matrix=data/matrices/bcsstk14.mtx n=1806 seed=42
iter res_d res_f res_ffma res_p8q res_p8n res_p16q res_p16n res_p32q res_p32n res_p64q res_p64n solerr_d solerr_f solerr_ffma solerr_p32q solerr_p32n pAp_d pAp_p8q pAp_p8n pAp_p16q pAp_p16n pAp_p32q pAp_p32n pAp_p64q pAp_p64n abs_dot_d cond_xy_d rz_d rz_p32q rz_p32n guard_p8q guard_p8n guard_p16q guard_p16n guard_p32q guard_p32n guard_p64q guard_p64n
bnorm=7.4985279191e+10
0 1.6569069708e+10 1.6569054212e+10 1.6569054212e+10 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 1.6569231524e+10 1.6516962524e+10 1.6569069708e+10 1.6569069708e+10 8.0641352048e+00 8.0641336362e+00 8.0641336362e+00 8.0641407199e+00 8.0634002272e+00 2.1897376277e+12 1.6777216000e+07 1.6777216000e+07 2.1990232556e+12 5.4975581389e+11 2.1897370665e+12 2.1896699576e+12 2.1897376277e+12 2.1897376277e+12 2.1975096382e+12 1.0035492885e+00 1.5731400579e+12 1.5731408241e+12 1.5729478861e+12 0 0 0 0 0 0 0 0
1 8.8767480099e+09 8.8767472388e+09 8.8767467434e+09 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 8.8766535970e+09 8.8563362126e+09 8.8767480099e+09 8.8767480099e+09 5.3020957504e+00 5.3020944753e+00 5.3020944753e+00 5.3020927595e+00 5.3022401108e+00 2.4666049455e+11 1.6777216000e+07 1.6777216000e+07 2.7487790694e+11 2.0615843021e+11 2.4666072678e+11 2.4660672512e+11 2.4666049455e+11 2.4666049455e+11 2.4939991816e+11 1.0111060493e+00 1.6689466661e+11 1.6689502618e+11 1.6685832602e+11 0 0 0 0 0 0 0 0
2 3.3218856786e+09 3.3218859546e+09 3.3218857891e+09 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 3.3217192968e+09 3.3128948507e+09 3.3218856786e+09 3.3218856786e+09 3.1876098880e+00 3.1876080188e+00 3.1876082770e+00 3.1876067647e+00 3.1878679903e+00 4.9687215852e+10 1.0000000000e+00 1.0000000000e+00 6.8719476736e+10 1.2025908429e+11 4.9687363584e+10 4.9678450688e+10 4.9687215852e+10 4.9687215852e+10 5.0788202503e+10 1.0221583486e+00 4.0932377112e+10 4.0932540416e+10 4.0924348416e+10 1 1 0 0 0 0 0 0
3 1.7373572141e+09 1.7373560325e+09 1.7373557952e+09 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 1.7373939249e+09 1.7331765494e+09 1.7373572141e+09 1.7373572141e+09 2.6254504184e+00 2.6254484318e+00 2.6254486640e+00 2.6254501342e+00 2.6255425798e+00 1.5070324940e+10 1.0000000000e+00 1.0000000000e+00 3.0064771072e+10 6.8719476736e+10 1.5070396416e+10 1.5066955776e+10 1.5070324940e+10 1.5070324940e+10 1.5539990946e+10 1.0311649555e+00 9.9302336517e+09 9.9302768640e+09 9.9280158720e+09 1 1 0 0 0 0 0 0
4 9.1441138008e+08 9.1441136815e+08 9.1441129299e+08 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 9.1439675104e+08 9.1378089191e+08 9.1441138008e+08 9.1441138008e+08 2.0686371283e+00 2.0686358449e+00 2.0686362430e+00 2.0686384055e+00 2.0686505826e+00 4.2038125644e+09 1.6777216000e+07 1.0000000000e+00 1.0737418240e+10 6.0129542144e+10 4.2038312960e+09 4.2028851200e+09 4.2038125644e+09 4.2038125644e+09 4.4096597757e+09 1.0489667910e+00 2.9518331892e+09 2.9518458880e+09 2.9512110080e+09 0 1 0 0 0 0 0 0
5 5.8849818916e+08 5.8849903414e+08 5.8849845029e+08 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 5.8848940047e+08 5.8789122040e+08 5.8849818916e+08 5.8849818916e+08 1.4544039688e+00 1.4544020621e+00 1.4544028401e+00 1.4544067567e+00 1.4544312502e+00 1.3492214327e+09 1.6777216000e+07 1.0000000000e+00 4.8318382080e+09 4.7244640256e+10 1.3492285440e+09 1.3489510400e+09 1.3492214327e+09 1.3492214327e+09 1.4250382287e+09 1.0561929971e+00 1.0117949314e+09 1.0117995520e+09 1.0115911680e+09 0 1 0 0 0 0 0 0
6 4.3201297958e+08 4.3201341142e+08 4.3201315293e+08 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 4.3201331200e+08 4.3164666383e+08 4.3201297958e+08 4.3201297958e+08 1.0342091394e+00 1.0342077071e+00 1.0342084539e+00 1.0342125731e+00 1.0342338302e+00 4.5598662285e+08 1.0000000000e+00 1.0000000000e+00 2.2817013760e+09 6.8719476736e+10 4.5598796800e+08 4.5589427200e+08 4.5598662285e+08 4.5598662285e+08 4.9197238238e+08 1.0789184545e+00 3.8179982287e+08 3.8180121600e+08 3.8172262400e+08 1 1 0 0 0 0 0 0
7 2.6056804403e+08 2.6056826796e+08 2.6056807840e+08 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 2.6056638888e+08 2.6044821052e+08 2.6056804403e+08 2.6056804403e+08 7.9546491812e-01 7.9546405229e-01 7.9546440743e-01 7.9546803957e-01 7.9547766670e-01 2.3169301371e+08 1.6777216000e+07 1.0000000000e+00 1.1408506880e+09 3.4359738368e+10 2.3169408000e+08 2.3164601600e+08 2.3169301371e+08 2.3169301371e+08 2.5105186523e+08 1.0835538854e+00 1.9003079141e+08 1.9003161600e+08 1.8999180800e+08 0 1 0 0 0 0 0 0
8 1.5919396224e+08 1.5919438374e+08 1.5919424210e+08 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 1.5919372949e+08 1.5908663881e+08 1.5919396224e+08 1.5919396224e+08 6.7692220011e-01 6.7692180208e-01 6.7692192412e-01 6.7692313335e-01 6.7692719255e-01 1.0173598618e+08 1.6777216000e+07 1.0000000000e+00 4.8653926400e+08 1.3743895347e+11 1.0173644800e+08 1.0171494400e+08 1.0173598618e+08 1.0173598618e+08 1.1276087996e+08 1.1083676896e+00 8.4259339290e+07 8.4259776000e+07 8.4242208000e+07 0 1 0 0 0 0 0 0
9 1.0462979799e+08 1.0462995834e+08 1.0462977362e+08 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 1.0462928616e+08 1.0454781247e+08 1.0462979799e+08 1.0462979799e+08 6.1948151351e-01 6.1948139049e-01 6.1948141886e-01 6.1948067821e-01 6.1948330637e-01 3.8215993917e+07 1.0000000000e+00 1.0000000000e+00 2.3488102400e+08 6.8719476736e+10 3.8216208000e+07 3.8208352000e+07 3.8215993917e+07 3.8215993917e+07 4.2794042801e+07 1.1197940552e+00 3.4260770887e+07 3.4261008000e+07 3.4253952000e+07 1 1 0 0 0 0 0 0
10 8.3942124970e+07 8.3942214818e+07 8.3942109288e+07 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 8.3941767116e+07 8.3874610416e+07 8.3942124970e+07 8.3942124970e+07 5.8033780809e-01 5.8033772308e-01 5.8033770163e-01 5.8033624008e-01 5.8033875165e-01 1.5201136078e+07 1.6777216000e+07 1.0000000000e+00 1.3841203200e+08 6.8719476736e+10 1.5201240000e+07 1.5198150000e+07 1.5201136078e+07 1.5201136078e+07 1.7994198716e+07 1.1837403878e+00 1.5297314161e+07 1.5297442000e+07 1.5294302000e+07 0 1 0 0 0 0 0 0
