matrix=data/matrices/mhd4800b.mtx n=4800 seed=34
iter res_d res_f res_ffma res_p8q res_p8n res_p16q res_p16n res_p32q res_p32n res_p64q res_p64n solerr_d solerr_f solerr_ffma solerr_p32q solerr_p32n pAp_d pAp_p8q pAp_p8n pAp_p16q pAp_p16n pAp_p32q pAp_p32n pAp_p64q pAp_p64n abs_dot_d cond_xy_d rz_d rz_p32q rz_p32n guard_p8q guard_p8n guard_p16q guard_p16n guard_p32q guard_p32n guard_p64q guard_p64n
bnorm=5.8893268232e+00
0 1.1801910224e+00 1.1801833570e+00 1.1801836600e+00 1.3228756555e+00 1.8708286934e+00 1.1800754743e+00 1.1280341030e+00 1.1801910494e+00 1.1801910589e+00 1.1801910224e+00 1.1801910224e+00 2.2955972558e+02 2.2955957606e+02 2.2955959336e+02 2.2955972833e+02 2.2955975141e+02 6.5506009387e+01 6.4000000000e+01 4.0000000000e+01 6.5500000000e+01 5.8718750000e+01 6.5506009102e+01 6.5506004333e+01 6.5506009387e+01 6.5506009387e+01 6.5692313366e+01 1.0028440746e+00 5.0946665072e+01 5.0946665287e+01 5.0946666718e+01 0 0 0 0 0 0 0 0
1 4.9154329493e-01 4.9154065027e-01 4.9154077153e-01 5.8630196998e-01 8.6602540378e-01 4.9200145293e-01 4.7037478823e-01 4.9154330569e-01 4.9154337674e-01 4.9154329493e-01 4.9154329493e-01 8.8635987836e+01 8.8636201168e+01 8.8636169730e+01 8.8635988845e+01 8.8635957252e+01 2.5807684299e+00 5.0000000000e+00 8.0000000000e+00 2.5781250000e+00 2.2548828125e+00 2.5807684958e+00 2.5807688385e+00 2.5807684299e+00 2.5807684299e+00 2.6150042603e+00 1.0132657506e+00 2.7290746518e+00 2.7290747166e+00 2.7290755510e+00 0 0 0 0 0 0 0 0
2 1.9672269297e-01 1.9672138374e-01 1.9672129853e-01 3.1622776602e+00 7.9056941504e-01 1.9648088031e-01 2.0506882419e-01 1.9672269394e-01 1.9672253297e-01 1.9672269297e-01 1.9672269297e-01 4.8084715203e+01 4.8084747645e+01 4.8084739427e+01 4.8084742742e+01 4.8084730818e+01 5.0746715363e-01 1.3750000000e+00 4.0000000000e+00 5.0659179688e-01 4.5153808594e-01 5.0746716186e-01 5.0746740773e-01 5.0746715363e-01 5.0746715363e-01 5.1359423215e-01 1.0120738426e+00 5.0025807845e-01 5.0025808811e-01 5.0025835633e-01 0 0 0 0 0 0 0 0
3 4.8563320289e-02 4.8562977433e-02 4.8562999008e-02 1.0583005244e+01 1.7320508076e+00 4.8317644050e-02 4.3847547501e-02 4.8563322030e-02 4.8563278281e-02 4.8563320289e-02 4.8563320289e-02 2.5609116650e+01 2.5609164499e+01 2.5609148761e+01 2.5609122947e+01 2.5609111008e+01 1.0620497735e-01 1.9200000000e+02 6.2500000000e-01 1.0696411133e-01 9.5275878906e-02 1.0620498052e-01 1.0620503826e-01 1.0620497735e-01 1.0620497735e-01 1.0858720523e-01 1.0224304731e+00 9.0314851594e-02 9.0314854868e-02 9.0314907953e-02 0 0 0 0 0 0 0 0
4 1.5520474468e-02 1.5520494659e-02 1.5520466531e-02 1.3856406461e+01 2.2627416998e+01 1.6001923445e-02 1.7699774375e-02 1.5520472860e-02 1.5520444029e-02 1.5520474468e-02 1.5520474468e-02 2.5668267218e+01 2.5668257443e+01 2.5668254655e+01 2.5668304300e+01 2.5668319435e+01 1.1130774024e-02 1.6384000000e+04 1.7500000000e+00 1.1566162109e-02 1.0032653809e-02 1.1130773579e-02 1.1130782776e-02 1.1130774024e-02 1.1130774024e-02 1.1492688057e-02 1.0325147229e+00 1.0656220714e-02 1.0656220489e-02 1.0656228289e-02 0 0 0 0 0 0 0 0
5 1.0553429513e-02 1.0553352574e-02 1.0553362915e-02 1.6000000000e+01 2.7712812921e+01 1.0764359221e-02 9.1869568956e-03 1.0553428413e-02 1.0553423414e-02 1.0553429513e-02 1.0553429513e-02 1.2863586301e+01 1.2863607814e+01 1.2863593962e+01 1.2863596086e+01 1.2863608595e+01 3.6080683173e-03 3.2768000000e+04 2.6214400000e+05 3.8757324219e-03 3.0021667480e-03 3.6080675200e-03 3.6080691498e-03 3.6080683173e-03 3.6080683173e-03 3.7759694026e-03 1.0465348964e+00 2.7831737103e-03 2.7831731713e-03 2.7831754996e-03 0 0 0 0 0 0 0 0
6 4.6998692238e-03 4.6998070808e-03 4.6998227557e-03 1.9595917942e+01 2.7712812921e+01 4.7214549819e-03 4.5478359400e-03 4.6998680384e-03 4.6998698768e-03 4.6998692238e-03 4.6998692238e-03 1.0536393477e+01 1.0536408479e+01 1.0536382974e+01 1.0536416818e+01 1.0536464517e+01 6.7322142586e-04 3.2768000000e+04 2.6214400000e+05 6.6375732422e-04 4.9877166748e-04 6.7322127870e-04 6.7322172981e-04 6.7322142586e-04 6.7322142586e-04 7.2248195038e-04 1.0731713559e+00 7.4213899846e-04 7.4213879998e-04 7.4213961489e-04 0 0 0 0 0 0 0 0
7 2.9902291137e-03 2.9902474539e-03 2.9902383293e-03 1.9595917942e+01 3.2000000000e+01 3.0198527531e-03 3.8909612916e-03 2.9902276839e-03 2.9902038075e-03 2.9902291137e-03 2.9902291137e-03 8.9934925212e+00 8.9935258236e+00 8.9934938010e+00 8.9935036371e+00 8.9935812294e+00 1.0502918373e-04 6.5536000000e+04 2.6214400000e+05 1.0704994202e-04 7.6055526733e-05 1.0502914665e-04 1.0502932855e-04 1.0502918373e-04 1.0502918373e-04 1.1502836276e-04 1.0952038155e+00 1.4620154857e-04 1.4620149159e-04 1.4620173170e-04 0 0 0 0 0 0 0 0
8 1.2452541534e-03 1.2452274403e-03 1.2452311378e-03 2.2627416998e+01 3.2000000000e+01 1.2388783649e-03 1.0815457243e-03 1.2452539164e-03 1.2452507667e-03 1.2452541534e-03 1.2452541534e-03 6.8905754891e+00 6.8906041068e+00 6.8905591209e+00 6.8905952349e+00 6.8907010103e+00 4.6508352961e-05 6.5536000000e+04 2.6214400000e+05 4.7326087952e-05 4.0054321289e-05 4.6508333980e-05 4.6508426749e-05 4.6508352961e-05 4.6508352961e-05 4.9163008868e-05 1.0570791210e+00 5.3948932964e-05 5.3948908317e-05 5.3948948334e-05 0 0 0 0 0 0 0 0
9 5.0927869560e-04 5.0928086454e-04 5.0927997162e-04 2.7712812921e+01 3.2000000000e+01 4.7080226503e-04 6.8783127866e-04 5.0927849272e-04 5.0926934016e-04 5.0927869560e-04 5.0927869560e-04 7.8248434979e+00 7.8248830866e+00 7.8248345080e+00 7.8248480743e+00 7.8249796607e+00 7.3599904955e-06 6.5536000000e+04 2.6214400000e+05 7.5399875641e-06 1.1205673218e-05 7.3599867392e-06 7.3599853749e-06 7.3599904955e-06 7.3599904955e-06 7.5082211764e-06 1.0201400642e+00 8.8476925608e-06 8.8476872406e-06 8.8476845121e-06 0 0 0 0 0 0 0 0
10 3.1157348634e-04 3.1157038306e-04 3.1157046288e-04 2.7712812921e+01 3.2000000000e+01 2.2217132230e-04 4.1396057026e-04 3.1157319949e-04 3.1157082776e-04 3.1157348634e-04 3.1157348634e-04 4.5707839537e+00 4.5708073150e+00 4.5707535043e+00 4.5707952305e+00 4.5709244923e+00 1.5468553089e-06 2.6214400000e+05 1.0485760000e+06 1.7285346985e-06 2.8163194656e-06 1.5468538095e-06 1.5468510810e-06 1.5468553089e-06 1.5468553089e-06 1.6411827886e-06 1.0609801571e+00 2.2707739490e-06 2.2707713470e-06 2.2707695280e-06 0 0 0 0 0 0 0 0
11 2.9699748867e-04 2.9698127756e-04 2.9698346674e-04 2.7712812921e+01 3.2000000000e+01 2.3241495074e-04 3.8842535588e-04 2.9699713975e-04 2.9699520188e-04 2.9699748867e-04 2.9699748867e-04 8.9222161374e+00 8.9222363005e+00 8.9221724606e+00 8.9221948034e+00 8.9223836117e+00 7.0921507423e-07 2.6214400000e+05 1.0485760000e+06 9.2387199402e-07 6.9290399551e-07 7.0921430506e-07 7.0921646511e-07 7.0921507423e-07 7.0921507423e-07 7.3747198966e-07 1.0398425195e+00 1.0586970653e-06 1.0586951475e-06 1.0586962844e-06 0 0 0 0 0 0 0 0
12 1.9373659349e-04 1.9372701608e-04 1.9372846484e-04 2.7712812921e+01 3.2000000000e+01 1.3647875839e-04 2.8951516664e-04 1.9373651533e-04 1.9373009697e-04 1.9373659349e-04 1.9373659349e-04 2.7724693808e+00 2.7725068177e+00 2.7724340213e+00 2.7724709256e+00 2.7726771121e+00 8.1088756546e-07 2.6214400000e+05 1.0485760000e+06 3.3900141716e-07 3.8743019104e-07 8.1088819570e-07 8.1087932813e-07 8.1088756546e-07 8.1088756546e-07 8.3424477942e-07 1.0288045038e+00 9.6391614470e-07 9.6391522675e-07 9.6390499493e-07 0 0 0 0 0 0 0 0
13 2.3630625292e-04 2.3630425110e-04 2.3630369482e-04 3.2000000000e+01 3.2000000000e+01 1.5258789062e-04 1.7794652999e-04 2.3630619054e-04 2.3630116901e-04 2.3630625292e-04 2.3630625292e-04 4.0768157526e+00 4.0768829777e+00 4.0767677670e+00 4.0767649719e+00 4.0772349898e+00 3.5471856325e-07 2.6214400000e+05 1.0485760000e+06 1.3224780560e-07 3.8370490074e-07 3.5471816773e-07 3.5471515503e-07 3.5471856325e-07 3.5471856325e-07 3.6678943446e-07 1.0340294319e+00 5.8346185045e-07 5.8346108744e-07 5.8345563048e-07 0 0 0 0 0 0 0 0
14 1.3236445764e-04 1.3236435016e-04 1.3236391400e-04 3.2000000000e+01 3.2000000000e+01 1.0121535615e-04 1.2582719805e-04 1.3236445752e-04 1.3235820357e-04 1.3236445764e-04 1.3236445764e-04 2.4692719838e+00 2.4693233390e+00 2.4691799882e+00 2.4692306805e+00 2.4697012822e+00 2.5335999361e-07 2.6214400000e+05 1.0485760000e+06 1.2107193470e-07 2.1979212761e-07 2.5335992859e-07 2.5335782539e-07 2.5335999361e-07 2.5335999361e-07 2.6485142880e-07 1.0453561552e+00 3.7830074399e-07 3.7830079691e-07 3.7829494204e-07 0 0 0 0 0 0 0 0
15 7.5674886774e-05 7.5658987447e-05 7.5661848830e-05 3.2000000000e+01 3.2000000000e+01 7.9286993755e-05 8.4957341962e-05 7.5674921776e-05 7.5674510989e-05 7.5674886774e-05 7.5674886774e-05 2.2921575941e+00 2.2922420408e+00 2.2920880727e+00 2.2920541880e+00 2.2927808000e+00 1.0302238713e-07 1.0485760000e+06 1.0485760000e+06 1.2293457985e-07 9.4994902611e-08 1.0302360920e-07 1.0302176179e-07 1.0302238713e-07 1.0302238713e-07 1.1049569081e-07 1.0725405797e+00 1.4094676911e-07 1.4094757717e-07 1.4094496237e-07 0 0 0 0 0 0 0 0
16 1.9891784770e-05 1.9902286630e-05 1.9900030052e-05 3.2000000000e+01 3.2000000000e+01 4.4486632499e-05 3.8902431592e-05 1.9891839089e-05 1.9889204541e-05 1.9891784770e-05 1.9891784770e-05 2.1914319438e+00 2.1914695348e+00 2.1913156004e+00 2.1913893138e+00 2.1918818830e+00 3.4822031074e-08 1.0485760000e+06 1.0485760000e+06 5.8673322201e-08 3.4458935261e-08 3.4825234252e-08 3.4825163198e-08 3.4822031074e-08 3.4822031074e-08 3.6350575227e-08 1.0438958931e+00 3.9536130722e-08 3.9537752627e-08 3.9536828922e-08 0 0 0 0 0 0 0 0
17 1.6488673571e-05 1.6487687079e-05 1.6488120552e-05 3.9191835885e+01 3.2000000000e+01 2.0542773465e-05 1.8688123648e-05 1.6489695268e-05 1.6488106244e-05 1.6488673571e-05 1.6488673571e-05 2.0339249243e+00 2.0339922065e+00 2.0338362594e+00 2.0338373946e+00 2.0345634184e+00 1.3296668662e-08 1.0485760000e+06 1.0485760000e+06 1.4668330550e-08 9.5460563898e-09 1.3300638813e-08 1.3300713420e-08 1.3296668662e-08 1.3296668662e-08 1.3708965781e-08 1.0310075501e+00 1.0224451023e-08 1.0226724356e-08 1.0226592906e-08 0 0 0 0 0 0 0 0
18 6.6526604758e-06 6.6573462632e-06 6.6564164745e-06 3.9191835885e+01 3.2000000000e+01 1.2651919519e-05 1.4273290202e-05 6.6528219635e-06 6.6512864901e-06 6.6526604758e-06 6.6526604758e-06 1.9590716038e+00 1.9591373975e+00 1.9589721599e+00 1.9589783368e+00 1.9596607421e+00 2.8709690622e-09 1.0485760000e+06 1.0485760000e+06 2.9103830457e-09 2.4447217584e-09 2.8706654831e-09 2.8704718602e-09 2.8709690622e-09 2.8709690622e-09 3.0300219374e-09 1.0554004142e+00 3.0445698955e-09 3.0445708177e-09 3.0443523258e-09 0 0 0 0 0 0 0 0
