matrix=data/matrices/mhd4800b.mtx n=4800 seed=19
iter res_d res_f res_ffma res_p8q res_p8n res_p16q res_p16n res_p32q res_p32n res_p64q res_p64n solerr_d solerr_f solerr_ffma solerr_p32q solerr_p32n pAp_d pAp_p8q pAp_p8n pAp_p16q pAp_p16n pAp_p32q pAp_p32n pAp_p64q pAp_p64n abs_dot_d cond_xy_d rz_d rz_p32q rz_p32n guard_p8q guard_p8n guard_p16q guard_p16n guard_p32q guard_p32n guard_p64q guard_p64n
bnorm=5.5328345160e+00
0 1.0070489444e+00 1.0070360135e+00 1.0070360135e+00 1.4142135624e+00 9.3541434669e-01 1.0068127308e+00 9.6065163431e-01 1.0070489497e+00 1.0070488868e+00 1.0070489444e+00 1.0070489444e+00 2.4272641114e+02 2.4272594607e+02 2.4272594607e+02 2.4272641525e+02 2.4272643621e+02 6.2304328144e+01 5.6000000000e+01 2.8000000000e+01 6.2312500000e+01 5.5656250000e+01 6.2304327965e+01 6.2304325581e+01 6.2304328144e+01 6.2304328144e+01 6.2361708318e+01 1.0009209661e+00 4.8598005978e+01 4.8598005772e+01 4.8598008156e+01 0 0 0 0 0 0 0 0
1 4.5534468589e-01 4.5534191754e-01 4.5534186845e-01 4.1457809879e-01 4.3301270189e-01 4.5547612022e-01 4.4138896537e-01 4.5534469099e-01 4.5534460611e-01 4.5534468589e-01 4.5534468589e-01 9.9018193883e+01 9.9018274646e+01 9.9018285937e+01 9.9018188495e+01 9.9018193103e+01 2.7628434483e+00 6.5000000000e+00 1.2500000000e+00 2.7587890625e+00 2.4228515625e+00 2.7628435194e+00 2.7628449351e+00 2.7628434483e+00 2.7628434483e+00 2.7969048620e+00 1.0123283908e+00 2.7790737433e+00 2.7790737897e+00 2.7790748030e+00 0 0 0 0 0 0 0 0
2 1.9911564820e-01 1.9911422980e-01 1.9911424851e-01 1.4142135624e+00 5.5901699437e-01 1.9918044975e-01 2.0484547816e-01 1.9911565404e-01 1.9911554763e-01 1.9911564820e-01 1.9911564820e-01 5.6557829362e+01 5.6557820763e+01 5.6557824391e+01 5.6557837253e+01 5.6557843977e+01 5.2633513627e-01 4.5000000000e+00 1.2500000000e+00 5.2563476562e-01 4.6789550781e-01 5.2633516118e-01 5.2633505315e-01 5.2633513627e-01 5.2633513627e-01 5.3164231046e-01 1.0100832603e+00 5.0269146837e-01 5.0269147754e-01 5.0269138813e-01 0 0 0 0 0 0 0 0
3 3.9932556577e-02 3.9932108126e-02 3.9932124160e-02 8.0000000000e+00 8.2915619759e-01 3.9931734961e-02 3.7467433776e-02 3.9932555626e-02 3.9932539228e-02 3.9932556577e-02 3.9932556577e-02 2.8454565897e+01 2.8454524968e+01 2.8454531320e+01 2.8454564150e+01 2.8454568302e+01 1.0407980307e-01 1.0000000000e+00 1.0000000000e+00 1.0433959961e-01 9.0209960938e-02 1.0407981323e-01 1.0407980718e-01 1.0407980307e-01 1.0407980307e-01 1.1035336330e-01 1.0602764422e+00 9.4584264306e-02 9.4584267586e-02 9.4584261533e-02 1 1 0 0 0 0 0 0
4 1.6323666433e-02 1.6323606211e-02 1.6323616909e-02 4.0960000000e+03 1.6000000000e+01 1.6399273070e-02 1.7523787544e-02 1.6323670397e-02 1.6323653013e-02 1.6323666433e-02 1.6323666433e-02 3.0937405258e+01 3.0937382579e+01 3.0937377405e+01 3.0937403675e+01 3.0937410039e+01 1.3867420000e-02 1.0000000000e+00 1.0000000000e+00 1.3923645020e-02 1.1810302734e-02 1.3867426780e-02 1.3867423870e-02 1.3867420000e-02 1.3867420000e-02 1.4074555330e-02 1.0149368326e+00 1.2072505574e-02 1.2072507408e-02 1.2072503567e-02 1 1 0 0 0 0 0 0
5 1.2374093282e-02 1.2373941859e-02 1.2373936567e-02 4.0960000000e+03 4.0960000000e+03 1.2487023294e-02 1.0506559957e-02 1.2374090624e-02 1.2374053580e-02 1.2374093282e-02 1.2374093282e-02 1.6718010248e+01 1.6718023442e+01 1.6718026677e+01 1.6717999772e+01 1.6718004352e+01 4.2323501752e-03 1.6777216000e+07 1.0000000000e+00 4.2915344238e-03 3.2043457031e-03 4.2323505040e-03 4.2323479429e-03 4.2323501752e-03 4.2323501752e-03 4.5273452479e-03 1.0697000627e+00 3.5829604736e-03 3.5829603439e-03 3.5829588305e-03 0 1 0 0 0 0 0 0
6 6.2964368011e-03 6.2963857786e-03 6.2963814452e-03 4.0960000000e+03 4.0960000000e+03 6.3851058743e-03 5.6627995629e-03 6.2964322904e-03 6.2964227569e-03 6.2964368011e-03 6.2964368011e-03 1.3964475312e+01 1.3964475327e+01 1.3964471531e+01 1.3964456453e+01 1.3964460757e+01 8.1964212039e-04 1.6777216000e+07 1.6777216000e+07 8.3923339844e-04 6.2656402588e-04 8.1964139827e-04 8.1964187848e-04 8.1964212039e-04 8.1964212039e-04 8.7814101011e-04 1.0713712586e+00 1.0164395586e-03 1.0164387932e-03 1.0164393170e-03 0 0 0 0 0 0 0 0
7 3.1121579064e-03 3.1121471848e-03 3.1121537602e-03 4.0960000000e+03 4.0960000000e+03 3.1832042994e-03 3.7584971480e-03 3.1121574132e-03 3.1121468925e-03 3.1121579064e-03 3.1121579064e-03 1.1842638981e+01 1.1842663852e+01 1.1842665552e+01 1.1842598581e+01 1.1842616311e+01 1.5323055928e-04 1.6777216000e+07 1.6777216000e+07 1.6212463379e-04 1.3303756714e-04 1.5323045227e-04 1.5323049593e-04 1.5323055928e-04 1.5323055928e-04 1.6441092805e-04 1.0729643540e+00 2.0833720294e-04 2.0833704912e-04 2.0833718736e-04 0 0 0 0 0 0 0 0
8 1.5313239958e-03 1.5312944363e-03 1.5312929515e-03 4.0960000000e+03 4.0960000000e+03 1.4950498918e-03 1.5344000354e-03 1.5313237618e-03 1.5313170058e-03 1.5313239958e-03 1.5313239958e-03 9.8196686948e+00 9.8196769894e+00 9.8196709869e+00 9.8196338597e+00 9.8196380978e+00 5.5610318697e-05 1.6777216000e+07 1.6777216000e+07 6.7949295044e-05 6.5803527832e-05 5.5610295021e-05 5.5610333220e-05 5.5610318697e-05 5.5610318697e-05 5.8551524178e-05 1.0528895635e+00 6.2129758084e-05 6.2129733124e-05 6.2129813159e-05 0 0 0 0 0 0 0 0
9 6.5993552601e-04 6.5993125718e-04 6.5993071884e-04 4.0960000000e+03 4.0960000000e+03 6.7965873570e-04 9.0529766688e-04 6.5993435805e-04 6.5992949141e-04 6.5993552601e-04 6.5993552601e-04 9.6428804205e+00 9.6429155004e+00 9.6429224580e+00 9.6428025331e+00 9.6428414469e+00 8.5696209685e-06 1.6777216000e+07 1.0000000000e+00 2.0503997803e-05 1.7225742340e-05 8.5696337919e-06 8.5696401584e-06 8.5696209685e-06 8.5696209685e-06 9.0293791785e-06 1.0536497719e+00 1.1468519160e-05 1.1468529010e-05 1.1468527191e-05 0 1 0 0 0 0 0 0
10 6.1353944829e-04 6.1354988927e-04 6.1355097787e-04 4.0960000000e+03 4.0960000000e+03 7.2217770790e-04 6.4304527300e-04 6.1353314313e-04 6.1352614807e-04 6.1353944829e-04 6.1353944829e-04 6.7355225826e+00 6.7354747444e+00 6.7354509224e+00 6.7354929385e+00 6.7354811487e+00 2.4104502356e-06 1.6777216000e+07 1.6777216000e+07 6.2882900238e-06 3.4868717194e-06 2.4104958811e-06 2.4105013381e-06 2.4104502356e-06 2.4104502356e-06 2.9023626322e-06 1.2040749024e+00 4.1019020223e-06 4.1019316086e-06 4.1019338823e-06 0 0 0 0 0 0 0 0
11 5.3006522990e-04 5.3003924947e-04 5.3003809660e-04 4.0960000000e+03 4.0960000000e+03 7.6720001770e-04 7.4252472294e-04 5.3008321760e-04 5.3007898181e-04 5.3006522990e-04 5.3006522990e-04 1.0095010947e+01 1.0095347095e+01 1.0095395854e+01 1.0094117172e+01 1.0094144961e+01 1.9844289769e-06 1.6777216000e+07 1.6777216000e+07 1.9669532776e-06 1.5571713448e-06 1.9845851966e-06 1.9846008854e-06 1.9844289769e-06 1.9844289769e-06 3.0619087197e-06 1.5429671484e+00 3.0848595091e-06 3.0849496397e-06 3.0849598716e-06 0 0 0 0 0 0 0 0
12 3.1684792455e-04 3.1683173976e-04 3.1683067450e-04 4.0960000000e+03 4.0960000000e+03 3.4255896485e-04 4.8828125000e-04 3.1685071201e-04 3.1684775188e-04 3.1684792455e-04 3.1684792455e-04 2.6899702698e+00 2.6899525127e+00 2.6899321447e+00 2.6899319105e+00 2.6899434420e+00 2.8732797465e-06 1.6777216000e+07 1.6777216000e+07 1.7061829567e-06 2.2500753403e-06 2.8732351893e-06 2.8732331430e-06 2.8732797465e-06 2.8732797465e-06 4.5791053046e-06 1.5936858603e+00 3.2078444776e-06 3.2078971799e-06 3.2078976346e-06 0 0 0 0 0 0 0 0
13 3.3235041656e-04 3.3234945965e-04 3.3235047517e-04 4.0960000000e+03 4.0960000000e+03 3.2726456588e-04 2.6952395222e-04 3.3235222826e-04 3.3234812343e-04 3.3235041656e-04 3.3235041656e-04 2.1247169148e+00 2.1249543822e+00 2.1249925177e+00 2.1242183738e+00 2.1242044274e+00 8.4757955779e-07 1.6777216000e+07 1.6777216000e+07 9.7602605820e-07 1.4752149582e-06 8.4756322849e-07 8.4755743046e-07 8.4757955779e-07 8.4757955779e-07 1.1141849217e-06 1.3145490726e+00 1.3991255467e-06 1.3991195829e-06 1.3991079868e-06 0 0 0 0 0 0 0 0
14 1.4998003064e-04 1.4998584797e-04 1.4998670070e-04 4.0960000000e+03 4.0960000000e+03 1.6003552981e-04 3.4255896485e-04 1.4997897859e-04 1.4997440672e-04 1.4998003064e-04 1.4998003064e-04 2.4037192987e+00 2.4036195171e+00 2.4036304111e+00 2.4039103687e+00 2.4038768237e+00 6.0031280777e-07 1.6777216000e+07 1.6777216000e+07 9.3132257462e-07 5.5134296417e-07 6.0032584770e-07 6.0031936755e-07 6.0031280777e-07 6.0031280777e-07 7.9420920204e-07 1.3229922663e+00 7.3254145560e-07 7.3255159805e-07 7.3254250310e-07 0 0 0 0 0 0 0 0
15 8.9528228498e-05 8.9519539138e-05 8.9518938878e-05 4.0960000000e+03 4.0960000000e+03 1.1720498273e-04 1.4793944877e-04 8.9532704153e-05 8.9529232031e-05 8.9528228498e-05 8.9528228498e-05 7.3035105663e-01 7.3049695109e-01 7.3054115089e-01 7.3008672385e-01 7.3000639173e-01 2.0799880410e-07 1.6777216000e+07 1.6777216000e+07 3.2782554626e-07 4.4330954552e-07 2.0801849132e-07 2.0801655864e-07 2.0799880410e-07 2.0799880410e-07 2.6507158929e-07 1.2743899680e+00 2.2222668245e-07 2.2223795781e-07 2.2223528617e-07 0 0 0 0 0 0 0 0
16 3.6386355898e-05 3.6382345423e-05 3.6381985339e-05 4.0960000000e+03 4.0960000000e+03 4.7030746483e-05 1.0460898743e-04 3.6387476231e-05 3.6385608902e-05 3.6386355898e-05 3.6386355898e-05 1.6868461693e+00 1.6869036735e+00 1.6869430807e+00 1.6867543131e+00 1.6866134332e+00 1.1185732495e-07 1.6777216000e+07 1.6777216000e+07 9.4994902611e-08 1.0617077351e-07 1.1186010340e-07 1.1185868232e-07 1.1185732495e-07 1.1185732495e-07 1.2612963780e-07 1.1275939046e+00 9.2650396693e-08 9.2655810136e-08 9.2653891670e-08 0 0 0 0 0 0 0 0
