matrix=data/matrices/bcsstk14.mtx n=1806 seed=45
iter res_d res_f res_ffma res_p8q res_p8n res_p16q res_p16n res_p32q res_p32n res_p64q res_p64n solerr_d solerr_f solerr_ffma solerr_p32q solerr_p32n pAp_d pAp_p8q pAp_p8n pAp_p16q pAp_p16n pAp_p32q pAp_p32n pAp_p64q pAp_p64n abs_dot_d cond_xy_d rz_d rz_p32q rz_p32n guard_p8q guard_p8n guard_p16q guard_p16n guard_p32q guard_p32n guard_p64q guard_p64n
bnorm=7.3258344914e+10
0 1.7291000355e+10 1.7290996747e+10 1.7290996747e+10 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 1.7288577156e+10 1.7213390912e+10 1.7291000355e+10 1.7291000355e+10 7.1573787528e+00 7.1573736502e+00 7.1573741141e+00 7.1573970274e+00 7.1562886787e+00 2.2423323927e+12 1.6777216000e+07 1.6777216000e+07 2.1990232556e+12 5.4975581389e+11 2.2423252500e+12 2.2423084728e+12 2.2423323927e+12 2.2423323927e+12 2.2506566210e+12 1.0037123079e+00 1.5890466624e+12 1.5890456248e+12 1.5887855780e+12 0 0 0 0 0 0 0 0
1 8.9980073374e+09 8.9979894501e+09 8.9979899389e+09 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 8.9975945064e+09 8.9655031175e+09 8.9980073374e+09 8.9980073374e+09 4.8557598630e+00 4.8557606694e+00 4.8557610837e+00 4.8557561954e+00 4.8559865236e+00 2.2520647059e+11 1.6777216000e+07 1.6777216000e+07 2.4051816858e+11 6.8719476736e+10 2.2520738611e+11 2.2513188864e+11 2.2520647059e+11 2.2520647059e+11 2.2739042063e+11 1.0096975457e+00 1.5973488361e+11 1.5973587354e+11 1.5968187187e+11 0 0 0 0 0 0 0 0
2 3.3280551502e+09 3.3280551788e+09 3.3280555092e+09 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 3.3281531340e+09 3.3207022883e+09 3.3280551502e+09 3.3280551502e+09 3.2714022930e+00 3.2714035728e+00 3.2714031578e+00 3.2713965808e+00 3.2717017407e+00 4.8803032500e+10 1.0000000000e+00 1.6777216000e+07 5.5834574848e+10 2.3622320128e+10 4.8803479552e+10 4.8787357696e+10 4.8803032500e+10 4.8803032500e+10 4.9829650155e+10 1.0210359398e+00 3.8879589028e+10 3.8879952896e+10 3.8867238912e+10 1 0 0 0 0 0 0 0
3 1.6979653195e+09 1.6979647051e+09 1.6979647861e+09 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 1.6979006777e+09 1.6937511513e+09 1.6979653195e+09 1.6979653195e+09 2.7028093084e+00 2.7028090475e+00 2.7028086954e+00 2.7028064196e+00 2.7029190858e+00 1.5818653472e+10 1.6777216000e+07 1.6777216000e+07 1.7179869184e+10 1.6106127360e+10 1.5818801152e+10 1.5813885952e+10 1.5818653472e+10 1.5818653472e+10 1.6335269251e+10 1.0326586444e+00 9.8944453855e+09 9.8945433600e+09 9.8913648640e+09 0 0 0 0 0 0 0 0
4 1.0130834107e+09 1.0130829858e+09 1.0130830875e+09 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 1.0130785428e+09 1.0123141911e+09 1.0130834107e+09 1.0130834107e+09 2.1439398996e+00 2.1439389897e+00 2.1439386917e+00 2.1439382635e+00 2.1439629664e+00 4.5469919500e+09 1.0000000000e+00 1.6777216000e+07 4.8318382080e+09 4.2949672960e+09 4.5470351360e+09 4.5455441920e+09 4.5469919500e+09 4.5469919500e+09 4.7396225651e+09 1.0423644064e+00 3.1667376257e+09 3.1667691520e+09 3.1657205760e+09 1 0 0 0 0 0 0 0
5 7.5415669178e+08 7.5415714808e+08 7.5415737588e+08 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 7.5415871991e+08 7.5352863036e+08 7.5415669178e+08 7.5415669178e+08 1.5203657123e+00 1.5203638854e+00 1.5203633826e+00 1.5203642337e+00 1.5204077350e+00 1.2900766140e+09 1.6777216000e+07 1.0000000000e+00 1.6777216000e+09 2.6843545600e+09 1.2900915200e+09 1.2896481280e+09 1.2900766140e+09 1.2900766140e+09 1.3843574757e+09 1.0730815990e+00 1.0970497094e+09 1.0970624000e+09 1.0966824960e+09 0 1 0 0 0 0 0 0
6 4.7702468017e+08 4.7702530308e+08 4.7702541112e+08 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 4.7702717583e+08 4.7651059304e+08 4.7702468017e+08 4.7702468017e+08 1.0825503156e+00 1.0825493303e+00 1.0825486799e+00 1.0825500845e+00 1.0825769056e+00 4.2657156584e+08 1.6777216000e+07 1.6777216000e+07 6.7108864000e+08 1.6777216000e+09 4.2657664000e+08 4.2643148800e+08 4.2657156584e+08 4.2657156584e+08 4.7046208432e+08 1.1028913364e+00 4.3978866166e+08 4.3979366400e+08 4.3964416000e+08 0 0 0 0 0 0 0 0
7 2.4955830382e+08 2.4955832577e+08 2.4955841182e+08 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 2.4956108800e+08 2.4943328761e+08 2.4955830382e+08 2.4955830382e+08 9.0933929925e-01 9.0933867908e-01 9.0933784516e-01 9.0933986778e-01 9.0935002812e-01 2.6155819843e+08 1.0000000000e+00 1.6777216000e+07 4.8653926400e+08 7.0464307200e+08 2.6156102400e+08 2.6147091200e+08 2.6155819843e+08 2.6155819843e+08 2.8651135805e+08 1.0954019403e+00 2.1614679411e+08 2.1614912000e+08 2.1607494400e+08 1 0 0 0 0 0 0 0
8 1.4960606856e+08 1.4960586301e+08 1.4960595631e+08 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 1.4960500892e+08 1.4949840420e+08 1.4960606856e+08 1.4960606856e+08 8.2077443870e-01 8.2077415290e-01 8.2077314584e-01 8.2077590667e-01 8.2078201833e-01 1.1435906663e+08 1.6777216000e+07 1.6777216000e+07 3.3554432000e+08 7.3819750400e+08 1.1436025600e+08 1.1432147200e+08 1.1435906663e+08 1.1435906663e+08 1.2294359916e+08 1.0750664795e+00 9.0991453313e+07 9.0992320000e+07 9.0961248000e+07 0 0 0 0 0 0 0 0
9 1.2154498593e+08 1.2154494004e+08 1.2154528898e+08 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 1.2154438790e+08 1.2147425983e+08 1.2154498593e+08 1.2154498593e+08 7.6563679567e-01 7.6563664080e-01 7.6563541264e-01 7.6563900306e-01 7.6564544489e-01 4.7319821519e+07 1.6777216000e+07 1.0000000000e+00 2.6843545600e+08 3.3554432000e+08 4.7320224000e+07 4.7303696000e+07 4.7319821519e+07 4.7319821519e+07 5.2860198133e+07 1.1170836330e+00 3.8322190937e+07 3.8322432000e+07 3.8309120000e+07 0 1 0 0 0 0 0 0
10 9.6858888328e+07 9.6859037567e+07 9.6859325792e+07 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 9.6858571970e+07 9.6781917511e+07 9.6858888328e+07 9.6858888328e+07 7.1514945642e-01 7.1514922530e-01 7.1514782604e-01 7.1515242768e-01 7.1515976773e-01 2.3270183042e+07 1.0000000000e+00 1.0000000000e+00 3.5232153600e+08 6.3753420800e+08 2.3270272000e+07 2.3262328000e+07 2.3270183042e+07 2.3270183042e+07 2.6921585104e+07 1.1569133365e+00 2.0874785765e+07 2.0874808000e+07 2.0867560000e+07 1 1 0 0 0 0 0 0
11 7.8807988680e+07 7.8808089114e+07 7.8808300298e+07 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 7.8807305686e+07 7.8747987788e+07 7.8807988680e+07 7.8807988680e+07 6.6379052161e-01 6.6379016732e-01 6.6378855312e-01 6.6379419609e-01 6.6380120663e-01 1.2591567544e+07 1.6777216000e+07 1.0000000000e+00 5.7042534400e+08 5.3687091200e+08 1.2591530000e+07 1.2587078000e+07 1.2591567544e+07 1.2591567544e+07 1.5391826869e+07 1.2223916375e+00 1.3175638392e+07 1.3175572000e+07 1.3170872000e+07 0 1 0 0 0 0 0 0
12 6.8263680029e+07 6.8263770351e+07 6.8264018087e+07 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 6.8262217064e+07 6.8238052021e+07 6.8263680029e+07 6.8263680029e+07 6.1685729785e-01 6.1685679315e-01 6.1685492703e-01 6.1686144569e-01 6.1686772989e-01 8.8608618393e+06 1.6777216000e+07 1.0000000000e+00 8.0530636800e+08 1.2750684160e+09 8.8608000000e+06 8.8576040000e+06 8.8608618393e+06 8.8608618393e+06 1.1864122739e+07 1.3389355296e+00 9.3177388399e+06 9.3176500000e+06 9.3142840000e+06 0 1 0 0 0 0 0 0
13 6.2931404345e+07 6.2931470794e+07 6.2931743787e+07 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 6.2930395874e+07 6.2909644608e+07 6.2931404345e+07 6.2931404345e+07 5.7134005799e-01 5.7133942491e-01 5.7133728916e-01 5.7134421654e-01 5.7135051379e-01 5.7795691297e+06 1.0000000000e+00 1.0000000000e+00 1.0066329600e+09 8.0530636800e+08 5.7795010000e+06 5.7774230000e+06 5.7795691297e+06 5.7795691297e+06 7.9106486846e+06 1.3687263716e+00 6.4183154888e+06 6.4182240000e+06 6.4159070000e+06 1 1 0 0 0 0 0 0
14 4.7388965237e+07 4.7388967573e+07 4.7389154502e+07 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 4.7387921043e+07 4.7372329392e+07 4.7388965237e+07 4.7388965237e+07 5.2910429336e-01 5.2910358054e-01 5.2910122370e-01 5.2910824293e-01 5.2911486631e-01 4.0824227743e+06 1.6777216000e+07 1.0000000000e+00 1.2750684160e+09 7.0464307200e+08 4.0823515000e+06 4.0808610000e+06 4.0824227743e+06 4.0824227743e+06 5.5700785327e+06 1.3644051194e+00 4.5851973478e+06 4.5851050000e+06 4.5834270000e+06 0 1 0 0 0 0 0 0
