matrix=data/matrices/bcsstk03.mtx n=112 seed=40
iter res_d res_f res_ffma res_p8q res_p8n res_p16q res_p16n res_p32q res_p32n res_p64q res_p64n solerr_d solerr_f solerr_ffma solerr_p32q solerr_p32n pAp_d pAp_p8q pAp_p8n pAp_p16q pAp_p16n pAp_p32q pAp_p32n pAp_p64q pAp_p64n abs_dot_d cond_xy_d rz_d rz_p32q rz_p32n guard_p8q guard_p8n guard_p16q guard_p16n guard_p32q guard_p32n guard_p64q guard_p64n
bnorm=2.4656770537e+11
0 7.4139794063e+10 7.4139791255e+10 7.4139791255e+10 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 7.4142631016e+10 7.3955795026e+10 7.4139794063e+10 7.4139794063e+10 5.6105397193e+00 5.6105392515e+00 5.6105392515e+00 5.6105592917e+00 5.6105816492e+00 1.2682189475e+12 1.6777216000e+07 1.6777216000e+07 1.0995116278e+12 6.8719476736e+11 1.2682149233e+12 1.2682065347e+12 1.2682189475e+12 1.2682189475e+12 1.2835372590e+12 1.0120786017e+00 7.8572295809e+11 7.8572316262e+11 7.8572106547e+11 0 0 0 0 0 0 0 0
1 7.9753398061e+09 7.9753405679e+09 7.9753463582e+09 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 7.9755151017e+09 7.9709963959e+09 7.9753398061e+09 7.9753398061e+09 4.8758368359e+00 4.8758366486e+00 4.8758369458e+00 4.8758409185e+00 4.8758467295e+00 2.3543245212e+11 1.6777216000e+07 1.6777216000e+07 3.4359738368e+11 1.3743895347e+11 2.3543414784e+11 2.3543572070e+11 2.3543245212e+11 2.3543245212e+11 2.4188610247e+11 1.0274118980e+00 1.2700465300e+11 1.2700562227e+11 1.2700719514e+11 0 0 0 0 0 0 0 0
2 8.4427328339e+09 8.4427341501e+09 8.4427346711e+09 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 8.4429245467e+09 8.4322494577e+09 8.4427328339e+09 8.4427328339e+09 3.6065434783e+00 3.6065433250e+00 3.6065436316e+00 3.6065417863e+00 3.6065351411e+00 1.0729923094e+10 1.6777216000e+07 1.0000000000e+00 3.0064771072e+10 8.5899345920e+09 1.0730012672e+10 1.0730258432e+10 1.0729923094e+10 1.0729923094e+10 1.1143631048e+10 1.0385564697e+00 9.7817650899e+09 9.7818542080e+09 9.7820672000e+09 0 1 0 0 0 0 0 0
3 3.6733475166e+09 3.6733483596e+09 3.6733444684e+09 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 3.6732525755e+09 3.6717196904e+09 3.6733475166e+09 3.6733475166e+09 3.2318538465e+00 3.2318540281e+00 3.2318542384e+00 3.2318548148e+00 3.2318427764e+00 4.6547113854e+09 1.6777216000e+07 1.0000000000e+00 1.1811160064e+10 5.9055800320e+09 4.6547681280e+09 4.6548582400e+09 4.6547113854e+09 4.6547113854e+09 4.9861328088e+09 1.0712012831e+00 4.0904349274e+09 4.0904765440e+09 4.0905502720e+09 0 1 0 0 0 0 0 0
4 3.2389257890e+09 3.2389229475e+09 3.2389244751e+09 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 3.2390022124e+09 3.2383069237e+09 3.2389257890e+09 3.2389257890e+09 3.3454353305e+00 3.3454359958e+00 3.3454363918e+00 3.3454419794e+00 3.3454399554e+00 1.8954911151e+09 1.6777216000e+07 1.0000000000e+00 4.2949672960e+09 4.1607495680e+09 1.8955089920e+09 1.8955325440e+09 1.8954911151e+09 1.8954911151e+09 2.0339847868e+09 1.0730647961e+00 1.5366132767e+09 1.5366236160e+09 1.5366440960e+09 0 1 0 0 0 0 0 0
5 1.6516568696e+09 1.6516566569e+09 1.6516555752e+09 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 1.6515121932e+09 1.6506597998e+09 1.6516568696e+09 1.6516568696e+09 3.3120080054e+00 3.3120089866e+00 3.3120090198e+00 3.3120135441e+00 3.3120096158e+00 5.6222859387e+08 1.0000000000e+00 1.0000000000e+00 5.3687091200e+09 3.8923141120e+09 5.6223027200e+08 5.6223948800e+08 5.6222859387e+08 5.6222859387e+08 6.8640497501e+08 1.2208645780e+00 5.7018733238e+08 5.7018572800e+08 5.7019596800e+08 1 1 0 0 0 0 0 0
6 1.1518756196e+09 1.1518717133e+09 1.1518731451e+09 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 1.1517775676e+09 1.1515331586e+09 1.1518756196e+09 1.1518756196e+09 3.2263056264e+00 3.2263068207e+00 3.2263065910e+00 3.2263096261e+00 3.2263023367e+00 2.6683361039e+08 1.6777216000e+07 1.0000000000e+00 7.5161927680e+09 3.3554432000e+09 2.6683052800e+08 2.6683539200e+08 2.6683361039e+08 2.6683361039e+08 3.1914836732e+08 1.1960575988e+00 2.6802843169e+08 2.6802316800e+08 2.6802880000e+08 0 1 0 0 0 0 0 0
7 1.4355045267e+09 1.4355003046e+09 1.4354989164e+09 0.0000000000e+00 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 1.4353101945e+09 1.4343293223e+09 1.4355045267e+09 1.4355045267e+09 3.1616262346e+00 3.1616276800e+00 3.1616272907e+00 3.1616307535e+00 3.1616257930e+00 9.3799907938e+07 1.6777216000e+07 1.0000000000e+00 9.6636764160e+09 2.0803747840e+09 9.3797088000e+07 9.3799552000e+07 9.3799907938e+07 9.3799907938e+07 1.2904823687e+08 1.3757821271e+00 1.3447760490e+08 1.3447206400e+08 1.3447628800e+08 0 1 0 0 0 0 0 0
8 6.7788367438e+08 6.7788018137e+08 6.7787931969e+08 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 6.7766247093e+08 6.7755862257e+08 6.7788367438e+08 6.7788367438e+08 3.0580341497e+00 3.0580358260e+00 3.0580350767e+00 3.0580372935e+00 3.0580404259e+00 1.1472213590e+08 1.0000000000e+00 1.0000000000e+00 4.2949672960e+10 3.4896609280e+09 1.1471632000e+08 1.1472044800e+08 1.1472213590e+08 1.1472213590e+08 1.7051557543e+08 1.4863354320e+00 1.3641534362e+08 1.3640787200e+08 1.3641299200e+08 1 1 0 0 0 0 0 0
