matrix=data/matrices/bcsstk14.mtx n=1806 seed=31
iter res_d res_f res_ffma res_p8q res_p8n res_p16q res_p16n res_p32q res_p32n res_p64q res_p64n solerr_d solerr_f solerr_ffma solerr_p32q solerr_p32n pAp_d pAp_p8q pAp_p8n pAp_p16q pAp_p16n pAp_p32q pAp_p32n pAp_p64q pAp_p64n abs_dot_d cond_xy_d rz_d rz_p32q rz_p32n guard_p8q guard_p8n guard_p16q guard_p16n guard_p32q guard_p32n guard_p64q guard_p64n
bnorm=5.8191552778e+10
0 1.7419940085e+10 1.7419924637e+10 1.7419924637e+10 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 1.7421440414e+10 1.7380029753e+10 1.7419940085e+10 1.7419940085e+10 5.3184082396e+00 5.3184023897e+00 5.3184037175e+00 5.3184236871e+00 5.3183935800e+00 2.0318064179e+12 1.6777216000e+07 1.6777216000e+07 2.1990232556e+12 3.4359738368e+11 2.0318047437e+12 2.0317292462e+12 2.0318064179e+12 2.0318064179e+12 2.0372266424e+12 1.0026676874e+00 1.3698400575e+12 1.3698429092e+12 1.3697841889e+12 0 0 0 0 0 0 0 0
1 7.8937385738e+09 7.8937291580e+09 7.8937302723e+09 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 7.8937826449e+09 7.8686395061e+09 7.8937385738e+09 7.8937385738e+09 3.7809702530e+00 3.7809700525e+00 3.7809697367e+00 3.7809693600e+00 3.7809754037e+00 2.8941068728e+11 1.6777216000e+07 1.6777216000e+07 3.4359738368e+11 1.2025908429e+11 2.8941221888e+11 2.8940068454e+11 2.8941068728e+11 2.8941068728e+11 2.9140665124e+11 1.0068966491e+00 1.8206464810e+11 1.8206582374e+11 1.8205953229e+11 0 0 0 0 0 0 0 0
2 3.1392547774e+09 3.1392526701e+09 3.1392531954e+09 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 3.1390884003e+09 3.1333444094e+09 3.1392547774e+09 3.1392547774e+09 2.5904134449e+00 2.5904136930e+00 2.5904135440e+00 2.5904074183e+00 2.5904269578e+00 4.5778934267e+10 1.0000000000e+00 1.6777216000e+07 6.8719476736e+10 2.5769803776e+10 4.5779320832e+10 4.5779386368e+10 4.5778934267e+10 4.5778934267e+10 4.7315364047e+10 1.0335619386e+00 3.6605760617e+10 3.6606115840e+10 3.6605394944e+10 1 0 0 0 0 0 0 0
3 1.6064878767e+09 1.6064869610e+09 1.6064873032e+09 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 1.6064129564e+09 1.6039580067e+09 1.6064878767e+09 1.6064878767e+09 2.1432637108e+00 2.1432625512e+00 2.1432622867e+00 2.1432588802e+00 2.1432705016e+00 1.4543630994e+10 1.6777216000e+07 1.6777216000e+07 3.4359738368e+10 1.7179869184e+10 1.4543798272e+10 1.4543388672e+10 1.4543630994e+10 1.4543630994e+10 1.5269740369e+10 1.0499262787e+00 9.5992802445e+09 9.5993856000e+09 9.5990415360e+09 0 0 0 0 0 0 0 0
4 1.0408158376e+09 1.0408166314e+09 1.0408168955e+09 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 1.0408298692e+09 1.0399844220e+09 1.0408158376e+09 1.0408158376e+09 1.6869122323e+00 1.6869107535e+00 1.6869102958e+00 1.6869082020e+00 1.6869161009e+00 4.3674063196e+09 1.0000000000e+00 1.6777216000e+07 1.7179869184e+10 6.4424509440e+09 4.3674501120e+09 4.3671470080e+09 4.3674063196e+09 4.3674063196e+09 4.5699310923e+09 1.0463718642e+00 3.0835405383e+09 3.0835712000e+09 3.0833786880e+09 1 0 0 0 0 0 0 0
5 6.7774657761e+08 6.7774640508e+08 6.7774686135e+08 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 6.7774034676e+08 6.7735087808e+08 6.7774657761e+08 6.7774657761e+08 1.1671782718e+00 1.1671769428e+00 1.1671766339e+00 1.1671744949e+00 1.1671852293e+00 1.4902527310e+09 1.6777216000e+07 1.6777216000e+07 8.5899345920e+09 5.3687091200e+09 1.4902681600e+09 1.4902005760e+09 1.4902527310e+09 1.4902527310e+09 1.6361352378e+09 1.0978911186e+00 1.1702293932e+09 1.1702415360e+09 1.1701841920e+09 0 0 0 0 0 0 0 0
6 4.4907379319e+08 4.4907378993e+08 4.4907382819e+08 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 4.4906483789e+08 4.4855527172e+08 4.4907379319e+08 4.4907379319e+08 8.5178803162e-01 8.5178696492e-01 8.5178686602e-01 8.5178495886e-01 8.5179290896e-01 4.8877946249e+08 1.6777216000e+07 1.0000000000e+00 3.8923141120e+09 4.2949672960e+09 4.8878438400e+08 4.8875929600e+08 4.8877946249e+08 4.8877946249e+08 5.3110749360e+08 1.0865994469e+00 4.3753878267e+08 4.3754291200e+08 4.3751808000e+08 0 1 0 0 0 0 0 0
7 2.8233194158e+08 2.8233197838e+08 2.8233206966e+08 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 2.8232993991e+08 2.8201821414e+08 2.8233194158e+08 2.8233194158e+08 6.7188344117e-01 6.7188252260e-01 6.7188243465e-01 6.7188025496e-01 6.7188661607e-01 3.0166212302e+08 1.0000000000e+00 1.6777216000e+07 2.6843545600e+09 3.4896609280e+09 3.0166451200e+08 3.0164684800e+08 3.0166212302e+08 3.0166212302e+08 3.3106072334e+08 1.0974553916e+00 2.3405241525e+08 2.3405427200e+08 2.3403910400e+08 1 0 0 0 0 0 0 0
8 1.7014178167e+08 1.7014210905e+08 1.7014227945e+08 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 1.7014094785e+08 1.7002458563e+08 1.7014178167e+08 1.7014178167e+08 5.6085963395e-01 5.6085907767e-01 5.6085898064e-01 5.6085627219e-01 5.6086127659e-01 1.0677096361e+08 1.6777216000e+07 1.6777216000e+07 1.0737418240e+09 3.0870077440e+09 1.0677190400e+08 1.0676441600e+08 1.0677096361e+08 1.0677096361e+08 1.2106154105e+08 1.1338432937e+00 9.2648784560e+07 9.2649472000e+07 9.2642368000e+07 0 0 0 0 0 0 0 0
9 1.1280059932e+08 1.1280114500e+08 1.1280123543e+08 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 1.1279870813e+08 1.1270119043e+08 1.1280059932e+08 1.1280059932e+08 4.9761507696e-01 4.9761486270e-01 4.9761479048e-01 4.9761243359e-01 4.9761575779e-01 4.3271854920e+07 1.6777216000e+07 1.6777216000e+07 5.3687091200e+08 2.5501368320e+09 4.3272144000e+07 4.3268416000e+07 4.3271854920e+07 4.3271854920e+07 5.0275440477e+07 1.1618508282e+00 3.9045431393e+07 3.9045552000e+07 3.9042112000e+07 0 0 0 0 0 0 0 0
10 8.7541537179e+07 8.7541912145e+07 8.7541945875e+07 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 8.7538827327e+07 8.7490142729e+07 8.7541537179e+07 8.7541537179e+07 4.5349899294e-01 4.5349880412e-01 4.5349870801e-01 4.5349720940e-01 4.5349883164e-01 1.7847481894e+07 1.0000000000e+00 1.6777216000e+07 3.0198988800e+08 2.6843545600e+09 1.7847472000e+07 1.7845736000e+07 1.7847481894e+07 1.7847481894e+07 2.1397854229e+07 1.1989284738e+00 1.7833966989e+07 1.7833824000e+07 1.7832120000e+07 1 0 0 0 0 0 0 0
