matrix=data/matrices/bcsstk14.mtx n=1806 seed=33
iter res_d res_f res_ffma res_p8q res_p8n res_p16q res_p16n res_p32q res_p32n res_p64q res_p64n solerr_d solerr_f solerr_ffma solerr_p32q solerr_p32n pAp_d pAp_p8q pAp_p8n pAp_p16q pAp_p16n pAp_p32q pAp_p32n pAp_p64q pAp_p64n abs_dot_d cond_xy_d rz_d rz_p32q rz_p32n guard_p8q guard_p8n guard_p16q guard_p16n guard_p32q guard_p32n guard_p64q guard_p64n
bnorm=5.7351282442e+10
0 1.5985964329e+10 1.5985954045e+10 1.5985954045e+10 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 1.5984874990e+10 1.5946512138e+10 1.5985964329e+10 1.5985964329e+10 6.7737502058e+00 6.7737564640e+00 6.7737557969e+00 6.7737244101e+00 6.7740812120e+00 1.6667636741e+12 1.6777216000e+07 1.6777216000e+07 1.6492674417e+12 2.7487790694e+11 1.6667660780e+12 1.6666318602e+12 1.6667636741e+12 1.6667636741e+12 1.6752465205e+12 1.0050894116e+00 1.2098330619e+12 1.2098302116e+12 1.2097966572e+12 0 0 0 0 0 0 0 0
1 7.7647040879e+09 7.7646989786e+09 7.7646984122e+09 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 7.7649334711e+09 7.7382078446e+09 7.7647040879e+09 7.7647040879e+09 4.7225356534e+00 4.7225352917e+00 4.7225354347e+00 4.7225415457e+00 4.7225817063e+00 2.2316137514e+11 1.6777216000e+07 1.6777216000e+07 2.0615843021e+11 1.0307921510e+11 2.2316004147e+11 2.2318730445e+11 2.2316137514e+11 2.2316137514e+11 2.2618903174e+11 1.0135671175e+00 1.5933079075e+11 1.5932955034e+11 1.5934056038e+11 0 0 0 0 0 0 0 0
2 3.1574616176e+09 3.1574590902e+09 3.1574596126e+09 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 3.1573276319e+09 3.1530455400e+09 3.1574616176e+09 3.1574616176e+09 3.0333339266e+00 3.0333338614e+00 3.0333343346e+00 3.0333459700e+00 3.0332957299e+00 5.2952921551e+10 1.0000000000e+00 1.6777216000e+07 4.2949672960e+10 4.7244640256e+10 5.2952367104e+10 5.2952301568e+10 5.2952921551e+10 5.2952921551e+10 5.4019663243e+10 1.0201450961e+00 3.8444701810e+10 3.8444269568e+10 3.8443876352e+10 1 0 0 0 0 0 0 0
3 1.5563420871e+09 1.5563425477e+09 1.5563428126e+09 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 1.5563976515e+09 1.5538636846e+09 1.5563420871e+09 1.5563420871e+09 2.2662945442e+00 2.2662949745e+00 2.2662949415e+00 2.2663046258e+00 2.2663286278e+00 1.6552375786e+10 1.6777216000e+07 1.6777216000e+07 1.5032385536e+10 3.2212254720e+10 1.6552165376e+10 1.6551936000e+10 1.6552375786e+10 1.6552375786e+10 1.7015160704e+10 1.0279588214e+00 1.0529642930e+10 1.0529505280e+10 1.0529030144e+10 0 0 0 0 0 0 0 0
4 9.3985805457e+08 9.3985665429e+08 9.3985698331e+08 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 9.3986107785e+08 9.3899966163e+08 9.3985805457e+08 9.3985805457e+08 1.7760206792e+00 1.7760223436e+00 1.7760221847e+00 1.7760287104e+00 1.7760901448e+00 4.2734871126e+09 1.0000000000e+00 1.6777216000e+07 3.8923141120e+09 1.7179869184e+10 4.2734305280e+09 4.2731192320e+09 4.2734871126e+09 4.2734871126e+09 4.5071481356e+09 1.0546768989e+00 2.9039274946e+09 2.9038899200e+09 2.9036462080e+09 1 0 0 0 0 0 0 0
5 6.5238624464e+08 6.5238496462e+08 6.5238528063e+08 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 6.5237271922e+08 6.5177918700e+08 6.5238624464e+08 6.5238624464e+08 1.3404782059e+00 1.3404797297e+00 1.3404795375e+00 1.3404855524e+00 1.3405305876e+00 1.1872958738e+09 1.6777216000e+07 1.6777216000e+07 1.0737418240e+09 8.5899345920e+09 1.1872819200e+09 1.1871672320e+09 1.1872958738e+09 1.1872958738e+09 1.2869335436e+09 1.0839198316e+00 9.4550569113e+08 9.4549452800e+08 9.4539776000e+08 0 0 0 0 0 0 0 0
6 4.0090473382e+08 4.0090455506e+08 4.0090464076e+08 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 4.0090174819e+08 4.0041876031e+08 4.0090473382e+08 4.0090473382e+08 1.0211309291e+00 1.0211320666e+00 1.0211319086e+00 1.0211362110e+00 1.0211532812e+00 3.8082461459e+08 1.6777216000e+07 1.6777216000e+07 3.8587596800e+08 4.2949672960e+09 3.8082022400e+08 3.8077593600e+08 3.8082461459e+08 3.8082461459e+08 4.1642368267e+08 1.0934789053e+00 3.5843910343e+08 3.5843507200e+08 3.5839513600e+08 0 0 0 0 0 0 0 0
7 2.2066961574e+08 2.2066947309e+08 2.2066949255e+08 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 2.2066982343e+08 2.2059507162e+08 2.2066961574e+08 2.2066961574e+08 8.5726058169e-01 8.5726154662e-01 8.5726131249e-01 8.5726430709e-01 8.5727105643e-01 2.2712793638e+08 1.0000000000e+00 1.0000000000e+00 2.3907532800e+08 2.0132659200e+09 2.2712537600e+08 2.2710137600e+08 2.2712793638e+08 2.2712793638e+08 2.4767196869e+08 1.0904513669e+00 1.8684839786e+08 1.8684627200e+08 1.8682694400e+08 1 1 0 0 0 0 0 0
8 1.6231709192e+08 1.6231657824e+08 1.6231682961e+08 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 1.6231604241e+08 1.6220423466e+08 1.6231709192e+08 1.6231709192e+08 7.7563700804e-01 7.7563794056e-01 7.7563752495e-01 7.7563962706e-01 7.7564395597e-01 9.2143824632e+07 1.6777216000e+07 1.0000000000e+00 1.1114905600e+08 1.2079595520e+09 9.2142848000e+07 9.2133984000e+07 9.2143824632e+07 9.2143824632e+07 1.0153357599e+08 1.1019032083e+00 7.6342676321e+07 7.6341760000e+07 7.6333792000e+07 0 1 0 0 0 0 0 0
9 9.7564365723e+07 9.7563923262e+07 9.7564165383e+07 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 9.7562657619e+07 9.7495015371e+07 9.7564365723e+07 9.7564365723e+07 7.2348923180e-01 7.2349020959e-01 7.2348965495e-01 7.2349141704e-01 7.2349436828e-01 4.2160734557e+07 1.6777216000e+07 1.0000000000e+00 7.1303168000e+07 4.1943040000e+08 4.2160160000e+07 4.2155264000e+07 4.2160734557e+07 4.2160734557e+07 4.8666956801e+07 1.1543194708e+00 3.6310176142e+07 3.6309600000e+07 3.6305344000e+07 0 1 0 0 0 0 0 0
10 8.1204551687e+07 8.1204241193e+07 8.1204380032e+07 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 8.1203732117e+07 8.1191883611e+07 8.1204551687e+07 8.1204551687e+07 6.8216125659e-01 6.8216238701e-01 6.8216176322e-01 6.8216401024e-01 6.8216639701e-01 1.9234803607e+07 1.0000000000e+00 1.0000000000e+00 5.6623104000e+07 2.8521267200e+08 1.9234432000e+07 1.9232160000e+07 1.9234803607e+07 1.9234803607e+07 2.2543182580e+07 1.1719996232e+00 1.7000735319e+07 1.7000368000e+07 1.6998320000e+07 1 1 0 0 0 0 0 0
11 7.5092087728e+07 7.5091727486e+07 7.5091824004e+07 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 7.5090415534e+07 7.5037317688e+07 7.5092087728e+07 7.5092087728e+07 6.3893706977e-01 6.3893842794e-01 6.3893774533e-01 6.3894054493e-01 6.3894236288e-01 1.2580724497e+07 1.6777216000e+07 1.0000000000e+00 9.8566144000e+07 4.3620761600e+08 1.2580414000e+07 1.2578856000e+07 1.2580724497e+07 1.2580724497e+07 1.5566446117e+07 1.2373250937e+00 1.1885083909e+07 1.1884766000e+07 1.1883266000e+07 0 1 0 0 0 0 0 0
12 6.0243903923e+07 6.0243604851e+07 6.0243714019e+07 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 6.0242949840e+07 6.0218990255e+07 6.0243903923e+07 6.0243903923e+07 5.9766190421e-01 5.9766344769e-01 5.9766268717e-01 5.9766612600e-01 5.9766753928e-01 7.2135336107e+06 1.6777216000e+07 1.0000000000e+00 1.3212057600e+08 4.6976204800e+08 7.2133250000e+06 7.2123950000e+06 7.2135336107e+06 7.2135336107e+06 9.5484188398e+06 1.3236812019e+00 7.9416835619e+06 7.9414350000e+06 7.9404010000e+06 0 1 0 0 0 0 0 0
13 5.0674668888e+07 5.0674453918e+07 5.0674509539e+07 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 5.0673865919e+07 5.0654876782e+07 5.0674668888e+07 5.0674668888e+07 5.6359754485e-01 5.6359921603e-01 5.6359841115e-01 5.6360248134e-01 5.6360387056e-01 4.8100558006e+06 1.0000000000e+00 1.0000000000e+00 1.8454937600e+08 4.6976204800e+08 4.8098920000e+06 4.8092700000e+06 4.8100558006e+06 4.8100558006e+06 6.8408218208e+06 1.4221917800e+00 5.2191408485e+06 5.2189470000e+06 5.2182360000e+06 1 1 0 0 0 0 0 0
14 3.9854823088e+07 3.9854676925e+07 3.9854766169e+07 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 3.9854079158e+07 3.9837263909e+07 3.9854823088e+07 3.9854823088e+07 5.3574669373e-01 5.3574849031e-01 5.3574761984e-01 5.3575211678e-01 5.3575321153e-01 3.1100863536e+06 1.6777216000e+07 1.0000000000e+00 2.2229811200e+08 6.0397977600e+08 3.1099610000e+06 3.1095115000e+06 3.1100863536e+06 3.1100863536e+06 4.3220369499e+06 1.3896839054e+00 3.4021075413e+06 3.4019505000e+06 3.4014400000e+06 0 1 0 0 0 0 0 0
15 3.0265500080e+07 3.0265306028e+07 3.0265423547e+07 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 3.0264294898e+07 3.0250383999e+07 3.0265500080e+07 3.0265500080e+07 5.0964417084e-01 5.0964610286e-01 5.0964513756e-01 5.0964999976e-01 5.0965125113e-01 2.1638216821e+06 1.6777216000e+07 1.0000000000e+00 2.4746393600e+08 4.6976204800e+08 2.1637095000e+06 2.1633755000e+06 2.1638216821e+06 2.1638216821e+06 3.0869810346e+06 1.4266337472e+00 2.3944344094e+06 2.3942890000e+06 2.3939005000e+06 0 1 0 0 0 0 0 0
16 2.7639381588e+07 2.7639095379e+07 2.7639255629e+07 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 2.7637860693e+07 2.7626358582e+07 2.7639381588e+07 2.7639381588e+07 4.8629158421e-01 4.8629373832e-01 4.8629267167e-01 4.8629808315e-01 4.8629973303e-01 1.6215870973e+06 1.0000000000e+00 1.0000000000e+00 3.5232153600e+08 5.0331648000e+08 1.6214745000e+06 1.6211957500e+06 1.6215870973e+06 1.6215870973e+06 2.4659164032e+06 1.5206808239e+00 1.6848936942e+06 1.6847570000e+06 1.6844502500e+06 1 1 0 0 0 0 0 0
17 2.5455645403e+07 2.5455429625e+07 2.5455586486e+07 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 6.7108864000e+07 2.5453966421e+07 2.5443840325e+07 2.5455645403e+07 2.5455645403e+07 4.6125547553e-01 4.6125782435e-01 4.6125661973e-01 4.6126280852e-01 4.6126531983e-01 9.0966170542e+05 1.6777216000e+07 1.0000000000e+00 4.0265318400e+08 5.3687091200e+08 9.0957650000e+05 9.0940550000e+05 9.0966170542e+05 9.0966170542e+05 1.4134286769e+06 1.5537959535e+00 1.1307715084e+06 1.1306487500e+06 1.1304152500e+06 0 1 0 0 0 0 0 0
18 2.2417142033e+07 2.2416915172e+07 2.2417090301e+07 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 2.2415419784e+07 2.2408329177e+07 2.2417142033e+07 2.2417142033e+07 4.3481512302e-01 4.3481776169e-01 4.3481636778e-01 4.3482378423e-01 4.3482755662e-01 8.6769519468e+05 1.6777216000e+07 1.0000000000e+00 6.0397977600e+08 5.3687091200e+08 8.6758687500e+05 8.6739493750e+05 8.6769519468e+05 8.6769519468e+05 1.4454437825e+06 1.6658427883e+00 1.0042193500e+06 1.0040800625e+06 1.0038378750e+06 0 1 0 0 0 0 0 0
19 1.9997360999e+07 1.9997204758e+07 1.9997393527e+07 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 1.9995462125e+07 1.9988802306e+07 1.9997360999e+07 1.9997360999e+07 4.0955661115e-01 4.0955953427e-01 4.0955795217e-01 4.0956649261e-01 4.0957209530e-01 6.7689099804e+05 1.0000000000e+00 1.0000000000e+00 7.3819750400e+08 4.3620761600e+08 6.7678806250e+05 6.7662025000e+05 6.7689099804e+05 6.7689099804e+05 1.1224359318e+06 1.6582225722e+00 7.8993371661e+05 7.8979962500e+05 7.8957975000e+05 1 1 0 0 0 0 0 0
20 1.9153317021e+07 1.9153141268e+07 1.9153366386e+07 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 1.9151094937e+07 1.9143917033e+07 1.9153317021e+07 1.9153317021e+07 3.8288126054e-01 3.8288459549e-01 3.8288273659e-01 3.8289311851e-01 3.8290156742e-01 5.3624427890e+05 1.6777216000e+07 1.0000000000e+00 7.7175193600e+08 4.6976204800e+08 5.3614518750e+05 5.3599806250e+05 5.3624427890e+05 5.3624427890e+05 9.1626665951e+05 1.7086740047e+00 6.5050642707e+05 6.5037175000e+05 6.5016300000e+05 0 1 0 0 0 0 0 0
21 1.8693782082e+07 1.8693548976e+07 1.8693795783e+07 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 6.7108864000e+07 1.8691207286e+07 1.8681553804e+07 1.8693782082e+07 1.8693782082e+07 3.5332901181e-01 3.5333288021e-01 3.5333073280e-01 3.5334347285e-01 3.5335636468e-01 4.7776091660e+05 1.6777216000e+07 1.0000000000e+00 2.1474836480e+09 4.3620761600e+08 4.7765475000e+05 4.7751931250e+05 4.7776091660e+05 4.7776091660e+05 8.6260851201e+05 1.8055233947e+00 6.0121841463e+05 6.0106962500e+05 6.0085231250e+05 0 1 0 0 0 0 0 0
22 1.8006422495e+07 1.8005908848e+07 1.8006143650e+07 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 1.8003444169e+07 1.7989363408e+07 1.8006422495e+07 1.8006422495e+07 3.2124640263e-01 3.2125087288e-01 3.2124854654e-01 3.2126376768e-01 3.2128286416e-01 4.8827980236e+05 1.0000000000e+00 1.0000000000e+00 1.6777216000e+09 5.7042534400e+08 4.8815518750e+05 4.8802425000e+05 4.8827980236e+05 4.8827980236e+05 8.8047016835e+05 1.8032082508e+00 6.0095380780e+05 6.0078262500e+05 6.0054681250e+05 1 1 0 0 0 0 0 0
