matrix=data/matrices/bcsstk14.mtx n=1806 seed=39
iter res_d res_f res_ffma res_p8q res_p8n res_p16q res_p16n res_p32q res_p32n res_p64q res_p64n solerr_d solerr_f solerr_ffma solerr_p32q solerr_p32n pAp_d pAp_p8q pAp_p8n pAp_p16q pAp_p16n pAp_p32q pAp_p32n pAp_p64q pAp_p64n abs_dot_d cond_xy_d rz_d rz_p32q rz_p32n guard_p8q guard_p8n guard_p16q guard_p16n guard_p32q guard_p32n guard_p64q guard_p64n
bnorm=6.1950321562e+10
0 1.7752774249e+10 1.7752781005e+10 1.7752781005e+10 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 1.7749247903e+10 1.7627034506e+10 1.7752774249e+10 1.7752774249e+10 5.8218276383e+00 5.8218298356e+00 5.8218298356e+00 5.8218438101e+00 5.8213667898e+00 2.0257069138e+12 1.6777216000e+07 1.6777216000e+07 2.1990232556e+12 4.1231686042e+11 2.0257062257e+12 2.0257062257e+12 2.0257069138e+12 2.0257069138e+12 2.0334682886e+12 1.0038314401e+00 1.4179732359e+12 1.4179767419e+12 1.4178593014e+12 0 0 0 0 0 0 0 0
1 9.1334063230e+09 9.1333967202e+09 9.1333962387e+09 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 9.1327249547e+09 9.1011100612e+09 9.1334063230e+09 9.1334063230e+09 4.0283363894e+00 4.0283353324e+00 4.0283353324e+00 4.0283351828e+00 4.0284104287e+00 2.4346090768e+11 1.6777216000e+07 1.6777216000e+07 2.7487790694e+11 6.8719476736e+10 2.4346256998e+11 2.4342482125e+11 2.4346090768e+11 2.4346090768e+11 2.4668698615e+11 1.0132509095e+00 1.7170143023e+11 1.7170274714e+11 1.7166761984e+11 0 0 0 0 0 0 0 0
2 3.4343461989e+09 3.4343454125e+09 3.4343454125e+09 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 3.4343743861e+09 3.4284683209e+09 3.4343461989e+09 3.4343461989e+09 2.8910232164e+00 2.8910233049e+00 2.8910233049e+00 2.8910184744e+00 2.8911388079e+00 4.9515537453e+10 1.0000000000e+00 1.6777216000e+07 6.4424509440e+10 2.5769803776e+10 4.9515921408e+10 4.9502486528e+10 4.9515537453e+10 4.9515537453e+10 5.0877178836e+10 1.0274992750e+00 3.9026164109e+10 3.9026491392e+10 3.9015743488e+10 1 0 0 0 0 0 0 0
3 1.5618634468e+09 1.5618624877e+09 1.5618623997e+09 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 1.5618137367e+09 1.5594690759e+09 1.5618634468e+09 1.5618634468e+09 2.2912643621e+00 2.2912644417e+00 2.2912644457e+00 2.2912602652e+00 2.2913436482e+00 1.4642574634e+10 1.0000000000e+00 1.6777216000e+07 1.9327352832e+10 1.2884901888e+10 1.4642708480e+10 1.4638940160e+10 1.4642574634e+10 1.4642574634e+10 1.5241474063e+10 1.0409012379e+00 9.8025672361e+09 9.8026618880e+09 9.8000732160e+09 1 0 0 0 0 0 0 0
4 9.1178181576e+08 9.1178096127e+08 9.1178092358e+08 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 9.1177647684e+08 9.1065671366e+08 9.1178181576e+08 9.1178181576e+08 1.8217838512e+00 1.8217836852e+00 1.8217837019e+00 1.8217795218e+00 1.8218438242e+00 4.1031587103e+09 1.6777216000e+07 1.6777216000e+07 5.3687091200e+09 4.2949672960e+09 4.1032048640e+09 4.1020416000e+09 4.1031587103e+09 4.1031587103e+09 4.2855349059e+09 1.0444477556e+00 2.8088523017e+09 2.8088832000e+09 2.8080762880e+09 0 0 0 0 0 0 0 0
5 6.8629609063e+08 6.8629476933e+08 6.8629466920e+08 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 6.8630400637e+08 6.8573984350e+08 6.8629609063e+08 6.8629609063e+08 1.4133873514e+00 1.4133869302e+00 1.4133870620e+00 1.4133825785e+00 1.4134297347e+00 1.4299583457e+09 1.6777216000e+07 1.6777216000e+07 2.1474836480e+09 3.3554432000e+09 1.4299740160e+09 1.4295439360e+09 1.4299583457e+09 1.4299583457e+09 1.5437394320e+09 1.0795695110e+00 1.0302520730e+09 1.0302632960e+09 1.0299560960e+09 0 0 0 0 0 0 0 0
6 4.5221218143e+08 4.5221186792e+08 4.5221171596e+08 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 4.5220744198e+08 4.5174036582e+08 4.5221218143e+08 4.5221218143e+08 1.0701646507e+00 1.0701640501e+00 1.0701642262e+00 1.0701592559e+00 1.0701836633e+00 3.9467174593e+08 1.0000000000e+00 1.6777216000e+07 7.3819750400e+08 1.8790481920e+09 3.9467571200e+08 3.9455948800e+08 3.9467174593e+08 3.9467174593e+08 4.3253433572e+08 1.0959343814e+00 3.7320471419e+08 3.7320883200e+08 3.7310054400e+08 1 0 0 0 0 0 0 0
7 2.3214982346e+08 2.3214961319e+08 2.3214952993e+08 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 2.3215008496e+08 2.3199847673e+08 2.3214982346e+08 2.3214982346e+08 8.7603453029e-01 8.7603373176e-01 8.7603388273e-01 8.7602805712e-01 8.7603813734e-01 2.3620310335e+08 1.6777216000e+07 1.6777216000e+07 5.3687091200e+08 1.3421772800e+09 2.3620614400e+08 2.3613990400e+08 2.3620310335e+08 2.3620310335e+08 2.6388353521e+08 1.1171891117e+00 1.9614959801e+08 1.9615225600e+08 1.9609740800e+08 0 0 0 0 0 0 0 0
8 1.5655427940e+08 1.5655424260e+08 1.5655410542e+08 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 1.5655769929e+08 1.5645583201e+08 1.5655427940e+08 1.5655427940e+08 7.7282926492e-01 7.7282837906e-01 7.7282847084e-01 7.7282229051e-01 7.7282746834e-01 9.9923432371e+07 1.6777216000e+07 1.6777216000e+07 2.3907532800e+08 5.3687091200e+08 9.9924960000e+07 9.9897248000e+07 9.9923432371e+07 9.9923432371e+07 1.1179170158e+08 1.1187736342e+00 8.2093446379e+07 8.2094816000e+07 8.2071680000e+07 0 0 0 0 0 0 0 0
