matrix=data/matrices/bcsstk03.mtx n=112 seed=3
iter res_d res_f res_ffma res_p8q res_p8n res_p16q res_p16n res_p32q res_p32n res_p64q res_p64n solerr_d solerr_f solerr_ffma solerr_p32q solerr_p32n pAp_d pAp_p8q pAp_p8n pAp_p16q pAp_p16n pAp_p32q pAp_p32n pAp_p64q pAp_p64n abs_dot_d cond_xy_d rz_d rz_p32q rz_p32n guard_p8q guard_p8n guard_p16q guard_p16n guard_p32q guard_p32n guard_p64q guard_p64n
0 7.5012824187e+10 7.5012818320e+10 7.5012829577e+10 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 7.5008379148e+10 7.4946871652e+10 7.5012824187e+10 7.5012824187e+10 4.7422925111e+00 4.7422887454e+00 4.7422882037e+00 4.7422874188e+00 4.7423679368e+00 1.6729521643e+12 1.6777216000e+07 1.6777216000e+07 1.6492674417e+12 8.2463372083e+11 1.6729568707e+12 1.6729317048e+12 1.6729521643e+12 1.6729521643e+12 1.6982966739e+12 1.0151495722e+00 8.4825460984e+11 8.4825604096e+11 8.4825813811e+11 0 0 0 0 0 0 0 0
1 7.7624014555e+09 7.7623768939e+09 7.7623732111e+09 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 7.7626131563e+09 7.7626131563e+09 7.7624014555e+09 7.7624014555e+09 4.7400438482e+00 4.7400441225e+00 4.7400441730e+00 4.7400437092e+00 4.7400420822e+00 1.7799609598e+11 1.6777216000e+07 1.6777216000e+07 1.7179869184e+11 1.3743895347e+11 1.7799630029e+11 1.7800154317e+11 1.7799609598e+11 1.7799609598e+11 1.8036388153e+11 1.0133024578e+00 1.0959692537e+11 1.0959690138e+11 1.0960083354e+11 0 0 0 0 0 0 0 0
2 9.0906012657e+09 9.0906350596e+09 9.0906365110e+09 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 9.0912078604e+09 9.0812948623e+09 9.0906012657e+09 9.0906012657e+09 3.9210305103e+00 3.9210302562e+00 3.9210301047e+00 3.9210278733e+00 3.9210389853e+00 1.0231201159e+10 1.6777216000e+07 1.6777216000e+07 1.5032385536e+10 2.1474836480e+10 1.0231136256e+10 1.0231709696e+10 1.0231201159e+10 1.0231201159e+10 1.0508231755e+10 1.0270770354e+00 8.6024330685e+09 8.6023864320e+09 8.6027960320e+09 0 0 0 0 0 0 0 0
3 4.2925435923e+09 4.2925704672e+09 4.2925743094e+09 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 4.2926073516e+09 4.2926073516e+09 4.2925435923e+09 4.2925435923e+09 3.8955819999e+00 3.8955830518e+00 3.8955833980e+00 3.8955828193e+00 3.8955620372e+00 3.3408458041e+09 1.6777216000e+07 1.0000000000e+00 7.5161927680e+09 6.9793218560e+09 3.3408245760e+09 3.3409576960e+09 3.3408458041e+09 3.3408458041e+09 3.7559784551e+09 1.1242597460e+00 2.7586457068e+09 2.7586273280e+09 2.7587338240e+09 0 1 0 0 0 0 0 0
4 4.0047778675e+09 4.0047690062e+09 4.0047636524e+09 0.0000000000e+00 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 4.0046620673e+09 4.0043809101e+09 4.0047778675e+09 4.0047778675e+09 3.9638864504e+00 3.9638873656e+00 3.9638880527e+00 3.9638874794e+00 3.9638641358e+00 1.4290862840e+09 1.6777216000e+07 1.0000000000e+00 4.2949672960e+09 5.3687091200e+09 1.4290780160e+09 1.4291312640e+09 1.4290862840e+09 1.4290862840e+09 1.6094503642e+09 1.1262093704e+00 1.4367976675e+09 1.4367846400e+09 1.4368378880e+09 0 1 0 0 0 0 0 0
5 2.3960002993e+09 2.3960134832e+09 2.3960139421e+09 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 2.3960308064e+09 2.3946206851e+09 2.3960002993e+09 2.3960002993e+09 3.9120967203e+00 3.9120982590e+00 3.9120991816e+00 3.9120988567e+00 3.9120631111e+00 4.7809594822e+08 1.0000000000e+00 1.0000000000e+00 3.0870077440e+09 4.2949672960e+09 4.7809100800e+08 4.7810329600e+08 4.7809594822e+08 4.7809594822e+08 7.1588686426e+08 1.4973706992e+00 6.7879367516e+08 6.7878656000e+08 6.7880345600e+08 1 1 0 0 0 0 0 0
6 1.8826579076e+09 1.8826373220e+09 1.8826318467e+09 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 1.8826398771e+09 1.8832378253e+09 1.8826579076e+09 1.8826579076e+09 3.5287080697e+00 3.5287102401e+00 3.5287116390e+00 3.5287168695e+00 3.5286769221e+00 4.8737653393e+08 1.0000000000e+00 1.0000000000e+00 8.0530636800e+09 6.9793218560e+09 4.8737152000e+08 4.8738432000e+08 4.8737653393e+08 4.8737653393e+08 6.7136885995e+08 1.3775157670e+00 5.7619996830e+08 5.7619456000e+08 5.7620992000e+08 1 1 0 0 0 0 0 0
7 2.4204443180e+09 2.4204741131e+09 2.4204776335e+09 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 2.4205749555e+09 2.4182481502e+09 2.4204443180e+09 2.4204443180e+09 2.7747823612e+00 2.7747842092e+00 2.7747868348e+00 2.7748019877e+00 2.7747668974e+00 2.8951729449e+08 1.0000000000e+00 1.0000000000e+00 5.9055800320e+09 4.2949672960e+09 2.8951526400e+08 2.8952473600e+08 2.8951729449e+08 2.8951729449e+08 4.5012324155e+08 1.5547369712e+00 3.6391079078e+08 3.6390835200e+08 3.6391884800e+08 1 1 0 0 0 0 0 0
8 6.1238632399e+08 6.1237977414e+08 6.1237719314e+08 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 6.1239711144e+08 6.1236838400e+08 6.1238632399e+08 6.1238632399e+08 2.3626931253e+00 2.3626937764e+00 2.3626969223e+00 2.3627160142e+00 2.3626977600e+00 3.3580472196e+08 1.0000000000e+00 1.0000000000e+00 6.9793218560e+09 8.5899345920e+09 3.3580313600e+08 3.3581158400e+08 3.3580472196e+08 3.3580472196e+08 5.1067257300e+08 1.5207426805e+00 3.0899522235e+08 3.0899456000e+08 3.0900198400e+08 1 1 0 0 0 0 0 0
9 8.1462682937e+08 8.1462229716e+08 8.1462044129e+08 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 8.1468889466e+08 8.1464570602e+08 8.1462682937e+08 8.1462682937e+08 2.1989534084e+00 2.1989537928e+00 2.1989570414e+00 2.1989746421e+00 2.1989652776e+00 1.4165866174e+08 1.0000000000e+00 1.0000000000e+00 4.8318382080e+09 8.0530636800e+09 1.4165888000e+08 1.4166182400e+08 1.4165866174e+08 1.4165866174e+08 2.0274878604e+08 1.4312487747e+00 1.2497262159e+08 1.2497331200e+08 1.2497532800e+08 1 1 0 0 0 0 0 0
