matrix=data/matrices/bcsstk03.mtx n=112 seed=49
iter res_d res_f res_ffma res_p8q res_p8n res_p16q res_p16n res_p32q res_p32n res_p64q res_p64n solerr_d solerr_f solerr_ffma solerr_p32q solerr_p32n pAp_d pAp_p8q pAp_p8n pAp_p16q pAp_p16n pAp_p32q pAp_p32n pAp_p64q pAp_p64n abs_dot_d cond_xy_d rz_d rz_p32q rz_p32n guard_p8q guard_p8n guard_p16q guard_p16n guard_p32q guard_p32n guard_p64q guard_p64n
bnorm=2.6667422639e+11
0 5.0785837727e+10 5.0785857715e+10 5.0785882655e+10 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 5.0796046375e+10 5.0705176809e+10 5.0785837727e+10 5.0785837727e+10 5.4212464974e+00 5.4212461591e+00 5.4212458882e+00 5.4212335326e+00 5.4212800941e+00 9.7673862962e+11 1.6777216000e+07 1.6777216000e+07 9.6207267430e+11 5.4975581389e+11 9.7674015539e+11 9.7673176678e+11 9.7673862962e+11 9.7673862962e+11 9.7742192706e+11 1.0006995704e+00 6.7400214756e+11 6.7400158413e+11 6.7400158413e+11 0 0 0 0 0 0 0 0
1 5.3256430117e+09 5.3256348188e+09 5.3256288316e+09 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 5.3257553880e+09 5.3240638665e+09 5.3256430117e+09 5.3256430117e+09 3.9959632949e+00 3.9959632856e+00 3.9959635131e+00 3.9959603994e+00 3.9959651666e+00 2.3042532648e+11 1.6777216000e+07 1.6777216000e+07 2.4051816858e+11 2.0615843021e+11 2.3042405171e+11 2.3042824602e+11 2.3042532648e+11 2.3042532648e+11 2.3370927543e+11 1.0142516840e+00 1.1007899798e+11 1.1007845990e+11 1.1008134349e+11 0 0 0 0 0 0 0 0
2 6.8087551411e+09 6.8087539957e+09 6.8087543187e+09 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 6.8081603510e+09 6.8068372220e+09 6.8087551411e+09 6.8087551411e+09 2.6241473130e+00 2.6241473639e+00 2.6241479270e+00 2.6241497845e+00 2.6241428049e+00 9.8537322442e+09 1.6777216000e+07 1.6777216000e+07 1.5032385536e+10 2.3622320128e+10 9.8537144320e+09 9.8540748800e+09 9.8537322442e+09 9.8537322442e+09 1.0355153602e+10 1.0508864403e+00 7.7107587620e+09 7.7107527680e+09 7.7110231040e+09 0 0 0 0 0 0 0 0
3 1.6217756492e+09 1.6217760967e+09 1.6217733000e+09 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 1.6217589779e+09 1.6215854071e+09 1.6217756492e+09 1.6217756492e+09 2.4833917772e+00 2.4833923449e+00 2.4833931372e+00 2.4833938022e+00 2.4833831438e+00 2.4948133736e+09 1.6777216000e+07 1.0000000000e+00 6.4424509440e+09 1.1811160064e+10 2.4948183040e+09 2.4949022720e+09 2.4948133736e+09 2.4948133736e+09 2.8084404547e+09 1.1257116402e+00 2.6925744963e+09 2.6925793280e+09 2.6926755840e+09 0 1 0 0 0 0 0 0
4 2.2780173243e+09 2.2780151305e+09 2.2780160959e+09 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 2.2779975133e+09 2.2782446248e+09 2.2780173243e+09 2.2780173243e+09 2.7472944434e+00 2.7472947857e+00 2.7472955874e+00 2.7472991387e+00 2.7473011044e+00 8.9832569744e+08 1.6777216000e+07 1.0000000000e+00 2.9527900160e+09 2.4159191040e+09 8.9832857600e+08 8.9836902400e+08 8.9832569744e+08 8.9832569744e+08 1.0686503839e+09 1.1896023758e+00 8.1053864341e+08 8.1054156800e+08 8.1057638400e+08 0 1 0 0 0 0 0 0
5 1.0851916053e+09 1.0851933345e+09 1.0851946010e+09 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 1.0852148647e+09 1.0846959955e+09 1.0851916053e+09 1.0851916053e+09 2.9273174265e+00 2.9273184989e+00 2.9273197069e+00 2.9273228052e+00 2.9273056845e+00 4.2732667708e+08 1.0000000000e+00 1.0000000000e+00 2.9527900160e+09 3.4896609280e+09 4.2733004800e+08 4.2734796800e+08 4.2732667708e+08 4.2732667708e+08 5.3452237366e+08 1.2508518712e+00 5.0848834509e+08 5.0849152000e+08 5.0851353600e+08 1 1 0 0 0 0 0 0
6 8.9490979173e+08 8.9490674796e+08 8.9490594167e+08 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 8.9487223040e+08 8.9510810588e+08 8.9490979173e+08 8.9490979173e+08 2.7820799591e+00 2.7820814433e+00 2.7820827109e+00 2.7820831055e+00 2.7820623501e+00 3.8600891910e+08 1.0000000000e+00 1.0000000000e+00 3.0870077440e+09 2.6843545600e+09 3.8600985600e+08 3.8602470400e+08 3.8600891910e+08 3.8600891910e+08 5.1041028231e+08 1.3222758777e+00 3.5350970558e+08 3.5351014400e+08 3.5352524800e+08 1 1 0 0 0 0 0 0
7 7.9877410756e+08 7.9877148006e+08 7.9877548051e+08 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 7.9872588209e+08 7.9854966016e+08 7.9877410756e+08 7.9877410756e+08 2.4400067539e+00 2.4400085211e+00 2.4400100027e+00 2.4400050029e+00 2.4399736600e+00 9.7170930535e+07 1.0000000000e+00 1.0000000000e+00 2.0132659200e+09 1.9461570560e+09 9.7170784000e+07 9.7175456000e+07 9.7170930535e+07 9.7170930535e+07 1.2964578311e+08 1.3342033713e+00 1.2736786913e+08 1.2736732800e+08 1.2737376000e+08 1 1 0 0 0 0 0 0
8 6.3656443169e+08 6.3656492886e+08 6.3656112348e+08 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 6.3659531707e+08 6.3659531707e+08 6.3656443169e+08 6.3656443169e+08 2.0704523436e+00 2.0704537279e+00 2.0704556138e+00 2.0704438682e+00 2.0704137302e+00 5.9276013939e+07 1.0000000000e+00 1.0000000000e+00 1.5435038720e+09 1.0737418240e+09 5.9275696000e+07 5.9278976000e+07 5.9276013939e+07 5.9276013939e+07 8.0935124500e+07 1.3653941809e+00 7.6938989066e+07 7.6938304000e+07 7.6942496000e+07 1 1 0 0 0 0 0 0
9 6.3977437093e+08 6.3977267653e+08 6.3977603316e+08 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 6.3971042806e+08 6.3962792204e+08 6.3977437093e+08 6.3977437093e+08 1.8057877311e+00 1.8057891355e+00 1.8057913745e+00 1.8057704711e+00 1.8057332833e+00 5.3296043933e+07 1.0000000000e+00 1.0000000000e+00 1.5435038720e+09 7.7175193600e+08 5.3295616000e+07 5.3298720000e+07 5.3296043933e+07 5.3296043933e+07 6.8744358964e+07 1.2898585691e+00 5.4871982537e+07 5.4871392000e+07 5.4874384000e+07 1 1 0 0 0 0 0 0
10 2.5361468670e+08 2.5361526842e+08 2.5361420151e+08 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 2.5364271006e+08 2.5369472333e+08 2.5361468670e+08 2.5361468670e+08 1.6285004695e+00 1.6285020149e+00 1.6285042610e+00 1.6284773063e+00 1.6284432448e+00 3.1357154428e+07 1.0000000000e+00 1.0000000000e+00 1.3421772800e+09 2.2817013760e+09 3.1356728000e+07 3.1358448000e+07 3.1357154428e+07 3.1357154428e+07 4.1829403966e+07 1.3339668324e+00 3.2033434267e+07 3.2032992000e+07 3.2034656000e+07 1 1 0 0 0 0 0 0
11 2.6543791806e+08 2.6543677898e+08 2.6543833232e+08 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 2.6541610726e+08 2.6543681943e+08 2.6543791806e+08 2.6543791806e+08 1.5292067795e+00 1.5292091546e+00 1.5292112778e+00 1.5291794379e+00 1.5291371767e+00 1.7270358597e+07 1.0000000000e+00 1.0000000000e+00 1.0737418240e+09 1.2750684160e+09 1.7270064000e+07 1.7270824000e+07 1.7270358597e+07 1.7270358597e+07 2.5290245601e+07 1.4643729288e+00 1.9629911375e+07 1.9629560000e+07 1.9630440000e+07 1 1 0 0 0 0 0 0
12 3.2794194932e+08 3.2793900077e+08 3.2794255000e+08 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 3.2786743178e+08 3.2786743178e+08 3.2794194932e+08 3.2794194932e+08 1.4204447559e+00 1.4204477956e+00 1.4204494939e+00 1.4204124039e+00 1.4203699165e+00 1.0328923157e+07 1.0000000000e+00 1.0000000000e+00 1.5435038720e+09 7.3819750400e+08 1.0328740000e+07 1.0329214000e+07 1.0328923157e+07 1.0328923157e+07 1.4659755226e+07 1.4192917310e+00 1.3855235381e+07 1.3854934000e+07 1.3855532000e+07 1 1 0 0 0 0 0 0
13 2.2415578094e+08 2.2415692823e+08 2.2415236798e+08 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 2.2418446981e+08 2.2411579636e+08 2.2415578094e+08 2.2415578094e+08 1.3573156518e+00 1.3573190643e+00 1.3573206206e+00 1.3572777293e+00 1.3572303856e+00 1.1230705266e+07 1.0000000000e+00 1.0000000000e+00 1.6777216000e+09 4.8653926400e+08 1.1230446000e+07 1.1230878000e+07 1.1230705266e+07 1.1230705266e+07 1.5935104584e+07 1.4188872566e+00 9.3088463765e+06 9.3085800000e+06 9.3089440000e+06 1 1 0 0 0 0 0 0
14 1.8287157538e+08 1.8286948003e+08 1.8287084812e+08 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 1.8277133877e+08 1.8274125741e+08 1.8287157538e+08 1.8287157538e+08 1.2831822244e+00 1.2831856181e+00 1.2831872353e+00 1.2831362216e+00 1.2830867298e+00 3.0178702955e+06 1.0000000000e+00 1.0000000000e+00 1.8119393280e+09 4.3620761600e+08 3.0177565000e+06 3.0178635000e+06 3.0178702955e+06 3.0178702955e+06 4.4959288359e+06 1.4897687427e+00 3.6437591188e+06 3.6435910000e+06 3.6437460000e+06 1 1 0 0 0 0 0 0
15 2.0666950521e+08 2.0667005941e+08 2.0666562246e+08 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 2.0665727823e+08 2.0659342286e+08 2.0666950521e+08 2.0666950521e+08 1.1886743281e+00 1.1886777175e+00 1.1886793141e+00 1.1886143287e+00 1.1885562225e+00 1.9156102902e+06 1.0000000000e+00 1.0000000000e+00 2.1474836480e+09 7.0464307200e+08 1.9155005000e+06 1.9155860000e+06 1.9156102902e+06 1.9156102902e+06 3.0393414112e+06 1.5866178140e+00 2.9184071619e+06 2.9182105000e+06 2.9183830000e+06 1 1 0 0 0 0 0 0
16 1.1286211980e+08 1.1286066995e+08 1.1286197335e+08 4.0960000000e+03 4.0960000000e+03 0.0000000000e+00 2.6843545600e+08 1.1278164862e+08 1.1273776945e+08 1.1286211980e+08 1.1286211980e+08 1.0915833714e+00 1.0915864503e+00 1.0915878261e+00 1.0915045534e+00 1.0914412690e+00 2.3428216008e+06 1.0000000000e+00 1.0000000000e+00 1.0000000000e+00 9.0596966400e+08 2.3426290000e+06 2.3427955000e+06 2.3428216008e+06 2.3428216008e+06 4.4936511281e+06 1.9180509206e+00 3.2843993823e+06 3.2841175000e+06 3.2844015000e+06 1 1 1 0 0 0 0 0
17 8.8471393143e+07 8.8470116814e+07 8.8469849805e+07 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 8.8446313398e+07 8.8489812606e+07 8.8471393143e+07 8.8471393143e+07 1.0121115018e+00 1.0121148615e+00 1.0121160541e+00 1.0120187587e+00 1.0119425861e+00 1.6496756713e+06 1.0000000000e+00 1.0000000000e+00 7.2057594038e+16 7.7175193600e+08 1.6495212500e+06 1.6496887500e+06 1.6496756713e+06 1.6496756713e+06 3.1493729401e+06 1.9090861282e+00 2.3114679685e+06 2.3112455000e+06 2.3115315000e+06 1 1 0 0 0 0 0 0
18 8.4296389702e+07 8.4295375884e+07 8.4297487157e+07 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 8.4240862552e+07 8.4219650384e+07 8.4296389702e+07 8.4296389702e+07 9.3641935028e-01 9.3642327414e-01 9.3642409594e-01 9.3631620766e-01 9.3623084416e-01 1.0728318842e+06 1.0000000000e+00 1.0000000000e+00 7.2057594038e+16 3.8923141120e+09 1.0727242500e+06 1.0728900000e+06 1.0728318842e+06 1.0728318842e+06 1.8977295288e+06 1.7688973983e+00 1.7184078218e+06 1.7182332500e+06 1.7185455000e+06 1 1 0 0 0 0 0 0
19 9.5411306075e+07 9.5407840226e+07 9.5409815323e+07 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 9.5359902042e+07 9.5463616770e+07 9.5411306075e+07 9.5411306075e+07 8.8881182742e-01 8.8881675329e-01 8.8881717049e-01 8.8869784805e-01 8.8858818922e-01 7.7010246601e+05 1.0000000000e+00 1.0000000000e+00 7.2057594038e+16 5.3687091200e+09 7.7002143750e+05 7.7026475000e+05 7.7010246601e+05 7.7010246601e+05 1.4437568179e+06 1.8747593750e+00 1.3029968743e+06 1.3028640000e+06 1.3032312500e+06 1 1 0 0 0 0 0 0
20 5.7203121167e+07 5.7201692221e+07 5.7201305065e+07 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 5.7207485175e+07 5.7304702384e+07 5.7203121167e+07 5.7203121167e+07 8.3132140836e-01 8.3132524098e-01 8.3132482270e-01 8.3117946752e-01 8.3110677885e-01 6.2868583229e+05 1.0000000000e+00 1.0000000000e+00 7.2057594038e+16 4.0265318400e+09 6.2862500000e+05 6.2929787500e+05 6.2868583229e+05 6.2868583229e+05 1.0551325156e+06 1.6783144480e+00 1.3858095381e+06 1.3856870000e+06 1.3863375000e+06 1 1 0 0 0 0 0 0
