matrix=data/matrices/mhd4800b.mtx n=4800 seed=26
iter res_d res_f res_ffma res_p8q res_p8n res_p16q res_p16n res_p32q res_p32n res_p64q res_p64n solerr_d solerr_f solerr_ffma solerr_p32q solerr_p32n pAp_d pAp_p8q pAp_p8n pAp_p16q pAp_p16n pAp_p32q pAp_p32n pAp_p64q pAp_p64n abs_dot_d cond_xy_d rz_d rz_p32q rz_p32n guard_p8q guard_p8n guard_p16q guard_p16n guard_p32q guard_p32n guard_p64q guard_p64n
bnorm=7.1023133043e+00
0 1.5130187968e+00 1.5129969513e+00 1.5129963210e+00 1.2747548784e+00 1.2247448714e+00 1.5139326892e+00 1.6016958786e+00 1.5130187810e+00 1.5130181605e+00 1.5130187968e+00 1.5130187968e+00 2.1833990957e+02 2.1833921697e+02 2.1833918317e+02 2.1833990616e+02 2.1833989675e+02 8.1789403506e+01 8.0000000000e+01 4.8000000000e+01 8.1750000000e+01 7.1687500000e+01 8.1789403915e+01 8.1789390564e+01 8.1789403506e+01 8.1789403506e+01 8.1825935484e+01 1.0004466591e+00 6.2226663009e+01 6.2226663113e+01 6.2226650238e+01 0 0 0 0 0 0 0 0
1 5.1804563581e-01 5.1803965594e-01 5.1803971347e-01 7.0710678119e-01 5.3033008589e-01 5.1786916935e-01 5.2221171772e-01 5.1804563892e-01 5.1804550949e-01 5.1804563581e-01 5.1804563581e-01 8.9945492955e+01 8.9945934734e+01 8.9945974036e+01 8.9945492852e+01 8.9945490360e+01 3.3481432793e+00 4.5000000000e+00 1.5000000000e+00 3.3457031250e+00 3.3095703125e+00 3.3481432348e+00 3.3481427431e+00 3.3481432793e+00 3.3481432793e+00 3.4578680914e+00 1.0327718389e+00 3.5876416347e+00 3.5876415968e+00 3.5876415968e+00 0 0 0 0 0 0 0 0
2 2.3569732124e-01 2.3569613673e-01 2.3569616044e-01 4.3301270189e-01 4.3301270189e-01 2.3541436208e-01 2.3760791134e-01 2.3569732016e-01 2.3569725398e-01 2.3569732124e-01 2.3569732124e-01 5.8341192257e+01 5.8341174876e+01 5.8341176623e+01 5.8341191239e+01 5.8341180755e+01 7.0788840173e-01 3.2500000000e+00 1.7500000000e+00 7.0800781250e-01 6.9750976562e-01 7.0788839459e-01 7.0788845047e-01 7.0788840173e-01 7.0788840173e-01 7.1223048538e-01 1.0061338534e+00 6.3237683165e-01 6.3237682730e-01 6.3237713277e-01 0 0 0 0 0 0 0 0
3 5.5010421924e-02 5.5009299591e-02 5.5009223404e-02 1.7320508076e+00 4.1457809879e-01 5.4965809685e-02 6.0704180734e-02 5.5010420681e-02 5.5010301642e-02 5.5010421924e-02 5.5010421924e-02 2.6988438612e+01 2.6988388545e+01 2.6988380730e+01 2.6988433421e+01 2.6988413964e+01 1.2651681714e-01 7.5000000000e-01 1.0000000000e+00 1.2762451172e-01 1.2387084961e-01 1.2651682179e-01 1.2651693262e-01 1.2651681714e-01 1.2651681714e-01 1.3209554342e-01 1.0440947410e+00 1.1349932482e-01 1.1349932849e-01 1.1349943979e-01 0 1 0 0 0 0 0 0
4 2.6010337132e-02 2.6010225111e-02 2.6010222873e-02 6.9282032303e+00 8.6602540378e-01 2.6886523238e-02 2.7448182271e-02 2.6010338123e-02 2.6010288610e-02 2.6010337132e-02 2.6010337132e-02 3.0059184531e+01 3.0059119819e+01 3.0059124727e+01 3.0059191265e+01 3.0059180422e+01 1.8761247651e-02 6.4000000000e+01 1.0000000000e+00 1.9760131836e-02 1.8661499023e-02 1.8761248561e-02 1.8761270912e-02 1.8761247651e-02 1.8761247651e-02 1.9079380587e-02 1.0169569179e+00 1.5322736179e-02 1.5322736814e-02 1.5322754974e-02 0 1 0 0 0 0 0 0
5 1.4112515529e-02 1.4112025915e-02 1.4111999105e-02 3.9191835885e+01 1.2800000000e+02 1.4252460468e-02 1.5716286074e-02 1.4112515197e-02 1.4112495606e-02 1.4112515529e-02 1.4112515529e-02 1.6723117839e+01 1.6723172525e+01 1.6723190153e+01 1.6723124222e+01 1.6723097048e+01 5.2230447758e-03 4.0960000000e+03 1.0000000000e+00 5.2490234375e-03 4.5013427734e-03 5.2230451256e-03 5.2230497822e-03 5.2230447758e-03 5.2230447758e-03 5.2672013003e-03 1.0084541731e+00 4.5203279500e-03 4.5203282498e-03 4.5203317422e-03 0 1 0 0 0 0 0 0
6 6.2972496930e-03 6.2970435563e-03 6.2970458672e-03 3.9191835885e+01 4.0960000000e+03 6.2910638314e-03 6.5691523667e-03 6.2972502352e-03 6.2972457579e-03 6.2972496930e-03 6.2972496930e-03 1.3985003644e+01 1.3984968889e+01 1.3984990957e+01 1.3985019066e+01 1.3984988623e+01 7.6395009237e-04 1.6777216000e+07 1.0000000000e+00 7.5435638428e-04 6.5803527832e-04 7.6395018550e-04 7.6395037468e-04 7.6395009237e-04 7.6395009237e-04 8.1275823635e-04 1.0638891787e+00 9.1385690908e-04 9.1385703126e-04 9.1385756969e-04 0 1 0 0 0 0 0 0
7 2.4825594102e-03 2.4826458754e-03 2.4826488977e-03 3.9191835885e+01 4.0960000000e+03 2.4777567298e-03 2.4414062500e-03 2.4825600586e-03 2.4825456792e-03 2.4825594102e-03 2.4825594102e-03 1.1158441210e+01 1.1158541032e+01 1.1158583300e+01 1.1158454377e+01 1.1158404996e+01 1.0739686164e-04 1.6777216000e+07 1.0000000000e+00 1.0919570923e-04 9.2506408691e-05 1.0739689242e-04 1.0739710342e-04 1.0739686164e-04 1.0739686164e-04 1.1663114702e-04 1.0859828234e+00 1.7273225329e-04 1.7273228877e-04 1.7273250705e-04 0 1 0 0 0 0 0 0
8 1.4846189520e-03 1.4845968648e-03 1.4845968648e-03 3.9191835885e+01 4.0960000000e+03 1.4850494459e-03 1.8512879502e-03 1.4846186892e-03 1.4846088874e-03 1.4846189520e-03 1.4846189520e-03 9.5495608129e+00 9.5494098417e+00 9.5494513592e+00 9.5495854011e+00 9.5495523411e+00 6.5576223114e-05 1.6777216000e+07 1.0000000000e+00 8.0823898315e-05 8.7261199951e-05 6.5576245106e-05 6.5576354245e-05 6.5576223114e-05 6.5576223114e-05 7.0683794506e-05 1.0778875505e+00 7.1325957248e-05 7.1325968747e-05 7.1325921454e-05 0 1 0 0 0 0 0 0
