matrix=data/matrices/bcsstk03.mtx n=112 seed=30
iter res_d res_f res_ffma res_p8q res_p8n res_p16q res_p16n res_p32q res_p32n res_p64q res_p64n solerr_d solerr_f solerr_ffma solerr_p32q solerr_p32n pAp_d pAp_p8q pAp_p8n pAp_p16q pAp_p16n pAp_p32q pAp_p32n pAp_p64q pAp_p64n abs_dot_d cond_xy_d rz_d rz_p32q rz_p32n guard_p8q guard_p8n guard_p16q guard_p16n guard_p32q guard_p32n guard_p64q guard_p64n
bnorm=3.3848133539e+11
0 1.2169926018e+11 1.2169921883e+11 1.2169921883e+11 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 1.2170758190e+11 1.2155592130e+11 1.2169926018e+11 1.2169926018e+11 7.4757652828e+00 7.4757678837e+00 7.4757678837e+00 7.4757390786e+00 7.4757752923e+00 2.4373175679e+12 1.6777216000e+07 1.6777216000e+07 2.1990232556e+12 1.0995116278e+12 2.4373268316e+12 2.4373603860e+12 2.4373175679e+12 2.4373175679e+12 2.4589189383e+12 1.0088627640e+00 1.3494665724e+12 1.3494669804e+12 1.3494921462e+12 0 0 0 0 0 0 0 0
1 7.6792803378e+09 7.6792720904e+09 7.6792720904e+09 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 7.6797878044e+09 7.6750949913e+09 7.6792803378e+09 7.6792803378e+09 7.9003328180e+00 7.9003323124e+00 7.9003323124e+00 7.9003273845e+00 7.9002845536e+00 3.5863253587e+11 1.6777216000e+07 1.6777216000e+07 3.4359738368e+11 6.8719476736e+11 3.5863081779e+11 3.5863291494e+11 3.5863253587e+11 3.5863253587e+11 3.6042056583e+11 1.0049856881e+00 2.0752597940e+11 2.0752472474e+11 2.0752315187e+11 0 0 0 0 0 0 0 0
2 8.1104585771e+09 8.1104533173e+09 8.1104527750e+09 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 8.1110161729e+09 8.1054618230e+09 8.1104585771e+09 8.1104585771e+09 6.0582458719e+00 6.0582460490e+00 6.0582461361e+00 6.0582427862e+00 6.0582634599e+00 1.1770056092e+10 1.0000000000e+00 1.0000000000e+00 4.2949672960e+10 1.3743895347e+11 1.1769905152e+10 1.1769724928e+10 1.1770056092e+10 1.1770056092e+10 1.2024973279e+10 1.0216581115e+00 9.2857729510e+09 9.2856975360e+09 9.2855500800e+09 1 1 0 0 0 0 0 0
3 3.2762008111e+09 3.2762110668e+09 3.2762108990e+09 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 3.2763286941e+09 3.2763286941e+09 3.2762008111e+09 3.2762008111e+09 4.6179180374e+00 4.6179177529e+00 4.6179178313e+00 4.6179182228e+00 4.6179358804e+00 3.0748641489e+09 1.0000000000e+00 1.6777216000e+07 8.0530636800e+09 1.3743895347e+11 3.0748569600e+09 3.0748200960e+09 3.0748641489e+09 3.0748641489e+09 3.3999731869e+09 1.1057311875e+00 2.9903512921e+09 2.9903544320e+09 2.9903134720e+09 1 0 0 0 0 0 0 0
4 3.3341602203e+09 3.3341498374e+09 3.3341500023e+09 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 3.3345745576e+09 3.3335614709e+09 3.3341602203e+09 3.3341602203e+09 4.1188576185e+00 4.1188570002e+00 4.1188570012e+00 4.1188583460e+00 4.1188569481e+00 2.1404366909e+09 1.0000000000e+00 1.6777216000e+07 4.8318382080e+09 3.2212254720e+10 2.1404436480e+09 2.1403985920e+09 2.1404366909e+09 2.1404366909e+09 2.3819443346e+09 1.1128310147e+00 1.7504755385e+09 1.7504808960e+09 1.7504522240e+09 1 0 0 0 0 0 0 0
5 1.5289818028e+09 1.5289829200e+09 1.5289823807e+09 0.0000000000e+00 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 1.5292135582e+09 1.5288453835e+09 1.5289818028e+09 1.5289818028e+09 3.2883806236e+00 3.2883802760e+00 3.2883801579e+00 3.2883732139e+00 3.2883673730e+00 5.0658255232e+08 1.0000000000e+00 1.0000000000e+00 3.2212254720e+09 1.5032385536e+10 5.0658867200e+08 5.0658252800e+08 5.0658255232e+08 5.0658255232e+08 6.4385454444e+08 1.2709765496e+00 5.9813981094e+08 5.9815116800e+08 5.9814656000e+08 1 1 0 0 0 0 0 0
6 1.4262880911e+09 1.4262794679e+09 1.4262796124e+09 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 1.4264580634e+09 1.4261620461e+09 1.4262880911e+09 1.4262880911e+09 2.7181871342e+00 2.7181867203e+00 2.7181865835e+00 2.7181699747e+00 2.7181668786e+00 2.8616211430e+08 1.0000000000e+00 1.0000000000e+00 1.4092861440e+09 6.9793218560e+09 2.8616908800e+08 2.8616908800e+08 2.8616211430e+08 2.8616211430e+08 3.6114967684e+08 1.2620457384e+00 3.4120154790e+08 3.4121344000e+08 3.4121420800e+08 1 1 0 0 0 0 0 0
7 1.3310972327e+09 1.3310982096e+09 1.3310970222e+09 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 1.3314388470e+09 1.3314388470e+09 1.3310972327e+09 1.3310972327e+09 2.4989115320e+00 2.4989104235e+00 2.4989102192e+00 2.4988891157e+00 2.4988800059e+00 1.1951443651e+08 1.0000000000e+00 1.0000000000e+00 1.6777216000e+09 8.5899345920e+09 1.1952019200e+08 1.1952070400e+08 1.1951443651e+08 1.1951443651e+08 1.6652994485e+08 1.3933876920e+00 2.0424963998e+08 2.0426304000e+08 2.0426374400e+08 1 1 0 0 0 0 0 0
8 5.5299769052e+08 5.5299150978e+08 5.5299144765e+08 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 5.5310768871e+08 5.5301226225e+08 5.5299769052e+08 5.5299769052e+08 2.1642947628e+00 2.1642941336e+00 2.1642941221e+00 2.1642597486e+00 2.1642567408e+00 2.7348567867e+08 1.0000000000e+00 1.0000000000e+00 2.0132659200e+09 8.5899345920e+09 2.7350758400e+08 2.7350809600e+08 2.7348567867e+08 2.7348567867e+08 3.7042979636e+08 1.3544760302e+00 2.4012286513e+08 2.4014348800e+08 2.4014368000e+08 1 1 0 0 0 0 0 0
