matrix=data/matrices/bcsstk14.mtx n=1806 seed=22
iter res_d res_f res_ffma res_p8q res_p8n res_p16q res_p16n res_p32q res_p32n res_p64q res_p64n solerr_d solerr_f solerr_ffma solerr_p32q solerr_p32n pAp_d pAp_p8q pAp_p8n pAp_p16q pAp_p16n pAp_p32q pAp_p32n pAp_p64q pAp_p64n abs_dot_d cond_xy_d rz_d rz_p32q rz_p32n guard_p8q guard_p8n guard_p16q guard_p16n guard_p32q guard_p32n guard_p64q guard_p64n
bnorm=6.9670362007e+10
0 1.8271837189e+10 1.8271821896e+10 1.8271821896e+10 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 1.8269394505e+10 1.8198260966e+10 1.8271837189e+10 1.8271837189e+10 6.2999998811e+00 6.3000037368e+00 6.3000037368e+00 6.2999995961e+00 6.3002069587e+00 2.3826482599e+12 1.6777216000e+07 1.6777216000e+07 2.1990232556e+12 4.8103633715e+11 2.3826498847e+12 2.3824485581e+12 2.3826482599e+12 2.3826482599e+12 2.3935561284e+12 1.0045780439e+00 1.6382018597e+12 1.6382028677e+12 1.6381189816e+12 0 0 0 0 0 0 0 0
1 8.9576581414e+09 8.9576528089e+09 8.9576528089e+09 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 8.9574623059e+09 8.9272447601e+09 8.9576581414e+09 8.9576581414e+09 4.1574301238e+00 4.1574304589e+00 4.1574303784e+00 4.1574306551e+00 4.1575281791e+00 3.1436391530e+11 1.6777216000e+07 1.6777216000e+07 3.4359738368e+11 8.5899345920e+10 3.1436413338e+11 3.1439873638e+11 3.1436391530e+11 3.1436391530e+11 3.1808086839e+11 1.0118237269e+00 2.0824028999e+11 2.0824037786e+11 2.0824562074e+11 0 0 0 0 0 0 0 0
2 3.4615906229e+09 3.4615884024e+09 3.4615885612e+09 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 3.4614775470e+09 3.4546402146e+09 3.4615906229e+09 3.4615906229e+09 2.9300187905e+00 2.9300193489e+00 2.9300193403e+00 2.9300198915e+00 2.9299761991e+00 5.3303168727e+10 1.6777216000e+07 1.0000000000e+00 6.8719476736e+10 2.5769803776e+10 5.3303115776e+10 5.3297938432e+10 5.3303168727e+10 5.3303168727e+10 5.4725889627e+10 1.0266911130e+00 4.3531042598e+10 4.3530977280e+10 4.3526455296e+10 0 1 0 0 0 0 0 0
3 1.8011130913e+09 1.8011134201e+09 1.8011127333e+09 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 1.8011886580e+09 1.7982170426e+09 1.8011130913e+09 1.8011130913e+09 2.2909749698e+00 2.2909758926e+00 2.2909760039e+00 2.2909760019e+00 2.2909998988e+00 1.7968141456e+10 1.6777216000e+07 1.6777216000e+07 2.3622320128e+10 1.7179869184e+10 1.7968103424e+10 1.7965744128e+10 1.7968141456e+10 1.7968141456e+10 1.8758886920e+10 1.0440081945e+00 1.1939516622e+10 1.1939495936e+10 1.1938168832e+10 0 0 0 0 0 0 0 0
4 1.0726342432e+09 1.0726345010e+09 1.0726343088e+09 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 1.0726271334e+09 1.0716426200e+09 1.0726342432e+09 1.0726342432e+09 1.8194217868e+00 1.8194219083e+00 1.8194221464e+00 1.8194235781e+00 1.8194558192e+00 4.2167221907e+09 1.0000000000e+00 1.6777216000e+07 6.4424509440e+09 7.5161927680e+09 4.2167152640e+09 4.2164326400e+09 4.2167221907e+09 4.2167221907e+09 4.4712708366e+09 1.0603664729e+00 3.3051962519e+09 3.3051914240e+09 3.3049681920e+09 1 0 0 0 0 0 0 0
5 7.6197638277e+08 7.6197644987e+08 7.6197622441e+08 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 7.6197933582e+08 7.6128639621e+08 7.6197638277e+08 7.6197638277e+08 1.3843941830e+00 1.3843941040e+00 1.3843942213e+00 1.3843968728e+00 1.3844143447e+00 1.5664381358e+09 1.6777216000e+07 1.6777216000e+07 2.5501368320e+09 1.3958643712e+10 1.5664373760e+09 1.5663134720e+09 1.5664381358e+09 1.5664381358e+09 1.7339439957e+09 1.1069342326e+00 1.2400142126e+09 1.2400128000e+09 1.2399073280e+09 0 0 0 0 0 0 0 0
6 5.2576843990e+08 5.2576822008e+08 5.2576836712e+08 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 5.2576232208e+08 5.2544435270e+08 5.2576843990e+08 5.2576843990e+08 1.0410596943e+00 1.0410595499e+00 1.0410595490e+00 1.0410617225e+00 1.0410739927e+00 5.6679238002e+08 1.6777216000e+07 1.6777216000e+07 1.1408506880e+09 1.9327352832e+10 5.6679065600e+08 5.6674099200e+08 5.6679238002e+08 5.6679238002e+08 6.1857378188e+08 1.0913586768e+00 5.1115285644e+08 5.1115187200e+08 5.1110630400e+08 0 0 0 0 0 0 0 0
7 3.1270574744e+08 3.1270564035e+08 3.1270569529e+08 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 3.1270779672e+08 3.1237006882e+08 3.1270574744e+08 3.1270574744e+08 8.6707687215e-01 8.6707711345e-01 8.6707712734e-01 8.6707869181e-01 8.6708638220e-01 3.7506535116e+08 1.0000000000e+00 1.0000000000e+00 7.7175193600e+08 8.5899345920e+09 3.7506483200e+08 3.7503001600e+08 3.7506535116e+08 3.7506535116e+08 4.1007679032e+08 1.0933475701e+00 2.8125654183e+08 2.8125619200e+08 2.8123033600e+08 1 1 0 0 0 0 0 0
8 1.8700586892e+08 1.8700547453e+08 1.8700545731e+08 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 1.8700552621e+08 1.8688789786e+08 1.8700586892e+08 1.8700586892e+08 7.5976506126e-01 7.5976561246e-01 7.5976560825e-01 7.5976695430e-01 7.5977205974e-01 1.4201026205e+08 1.6777216000e+07 1.0000000000e+00 3.3554432000e+08 6.4424509440e+09 1.4201017600e+08 1.4199712000e+08 1.4201026205e+08 1.4201026205e+08 1.6041492586e+08 1.1296009425e+00 1.1787558851e+08 1.1787548800e+08 1.1786444800e+08 0 1 0 0 0 0 0 0
9 1.3913831149e+08 1.3913766639e+08 1.3913753520e+08 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 1.3913698728e+08 1.3902631012e+08 1.3913831149e+08 1.3913831149e+08 6.7763569289e-01 6.7763634375e-01 6.7763635368e-01 6.7763718368e-01 6.7764060669e-01 5.2846637254e+07 1.6777216000e+07 1.0000000000e+00 2.1390950400e+08 8.5899345920e+09 5.2846592000e+07 5.2841632000e+07 5.2846637254e+07 5.2846637254e+07 6.1364946980e+07 1.1611892481e+00 4.8693735499e+07 4.8693712000e+07 4.8689088000e+07 0 1 0 0 0 0 0 0
10 1.1584150646e+08 1.1584111827e+08 1.1584091435e+08 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 1.1584036283e+08 1.1574540781e+08 1.1584150646e+08 1.1584150646e+08 6.0633518428e-01 6.0633578099e-01 6.0633586422e-01 6.0633625278e-01 6.0633849077e-01 2.2669117311e+07 1.0000000000e+00 1.0000000000e+00 2.0552089600e+08 6.4424509440e+09 2.2669104000e+07 2.2666800000e+07 2.2669117311e+07 2.2669117311e+07 2.7110276423e+07 1.1959123088e+00 2.3851670325e+07 2.3851656000e+07 2.3849368000e+07 1 1 0 0 0 0 0 0
11 9.3981951660e+07 9.3981617403e+07 9.3981497440e+07 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 9.3982188652e+07 9.3930990930e+07 9.3981951660e+07 9.3981951660e+07 5.4373137480e-01 5.4373164723e-01 5.4373179797e-01 5.4373271748e-01 5.4373381980e-01 1.6327724674e+07 1.6777216000e+07 1.0000000000e+00 4.0265318400e+08 5.3687091200e+09 1.6327760000e+07 1.6326298000e+07 1.6327724674e+07 1.6327724674e+07 2.0389309943e+07 1.2487539048e+00 1.6422643700e+07 1.6422650000e+07 1.6421260000e+07 0 1 0 0 0 0 0 0
12 7.6583463181e+07 7.6583148488e+07 7.6582994262e+07 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 7.6583744362e+07 7.6529886732e+07 7.6583463181e+07 7.6583463181e+07 4.9099475952e-01 4.9099459332e-01 4.9099479048e-01 4.9099649247e-01 4.9099641279e-01 1.4848382378e+07 1.6777216000e+07 1.0000000000e+00 8.0530636800e+08 4.0265318400e+09 1.4848380000e+07 1.4847206000e+07 1.4848382378e+07 1.4848382378e+07 1.9551889619e+07 1.3167690002e+00 1.3479552866e+07 1.3479540000e+07 1.3478498000e+07 0 1 0 0 0 0 0 0
