matrix=data/matrices/bcsstk14.mtx n=1806 seed=19
iter res_d res_f res_ffma res_p8q res_p8n res_p16q res_p16n res_p32q res_p32n res_p64q res_p64n solerr_d solerr_f solerr_ffma solerr_p32q solerr_p32n pAp_d pAp_p8q pAp_p8n pAp_p16q pAp_p16n pAp_p32q pAp_p32n pAp_p64q pAp_p64n abs_dot_d cond_xy_d rz_d rz_p32q rz_p32n guard_p8q guard_p8n guard_p16q guard_p16n guard_p32q guard_p32n guard_p64q guard_p64n
bnorm=6.4563903579e+10
0 1.9237981763e+10 1.9237959797e+10 1.9237960712e+10 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 1.9237666256e+10 1.9087252171e+10 1.9237981763e+10 1.9237981763e+10 5.5477553915e+00 5.5477579477e+00 5.5477579477e+00 5.5477423595e+00 5.5473861799e+00 2.1858164316e+12 1.6777216000e+07 1.6777216000e+07 2.1990232556e+12 4.1231686042e+11 2.1858195866e+12 2.1857524777e+12 2.1858164316e+12 2.1858164316e+12 2.1926922379e+12 1.0031456467e+00 1.4873099832e+12 1.4873085870e+12 1.4871659807e+12 0 0 0 0 0 0 0 0
1 8.4046643750e+09 8.4046599720e+09 8.4046597103e+09 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 8.4044307693e+09 8.3775949170e+09 8.4046643750e+09 8.4046643750e+09 4.3549386875e+00 4.3549381785e+00 4.3549380657e+00 4.3549377131e+00 4.3549867220e+00 3.0629513453e+11 1.6777216000e+07 1.6777216000e+07 4.1231686042e+11 1.2025908429e+11 3.0629324390e+11 3.0626073805e+11 3.0629513453e+11 3.0629513453e+11 3.0921093835e+11 1.0095195891e+00 1.9441466252e+11 1.9441385472e+11 1.9437348454e+11 0 0 0 0 0 0 0 0
2 3.2765675676e+09 3.2765657817e+09 3.2765662850e+09 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 3.2766723229e+09 3.2711699306e+09 3.2765675676e+09 3.2765675676e+09 2.8944080520e+00 2.8944060751e+00 2.8944058046e+00 2.8944107330e+00 2.8945508524e+00 4.6284464803e+10 1.6777216000e+07 1.6777216000e+07 6.4424509440e+10 3.8654705664e+10 4.6284406784e+10 4.6269333504e+10 4.6284464803e+10 4.6284464803e+10 4.7475757818e+10 1.0257385069e+00 3.7439906401e+10 3.7439864832e+10 3.7427412992e+10 0 0 0 0 0 0 0 0
3 1.4340466393e+09 1.4340454722e+09 1.4340456160e+09 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 1.4340349298e+09 1.4312843465e+09 1.4340466393e+09 1.4340466393e+09 2.2448590968e+00 2.2448580684e+00 2.2448577594e+00 2.2448603880e+00 2.2449954991e+00 1.4371536109e+10 1.0000000000e+00 1.6777216000e+07 1.9327352832e+10 2.5769803776e+10 1.4371553280e+10 1.4366441472e+10 1.4371536109e+10 1.4371536109e+10 1.4960060503e+10 1.0409506951e+00 9.4018939896e+09 9.4018928640e+09 9.3984849920e+09 1 0 0 0 0 0 0 0
4 9.1055300080e+08 9.1055321240e+08 9.1055366522e+08 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 9.1054079749e+08 9.0961293639e+08 9.1055300080e+08 9.1055300080e+08 1.8173553616e+00 1.8173540728e+00 1.8173537069e+00 1.8173561761e+00 1.8174420823e+00 4.6770124098e+09 1.6777216000e+07 1.6777216000e+07 6.9793218560e+09 7.5161927680e+09 4.6770094080e+09 4.6753710080e+09 4.6770124098e+09 4.6770124098e+09 4.8595755643e+09 1.0390341394e+00 2.9333478530e+09 2.9333442560e+09 2.9323161600e+09 0 0 0 0 0 0 0 0
5 5.8363446876e+08 5.8363528457e+08 5.8363554949e+08 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 5.8362651258e+08 5.8281208648e+08 5.8363446876e+08 5.8363446876e+08 1.3836071751e+00 1.3836057244e+00 1.3836053722e+00 1.3836075357e+00 1.3836568809e+00 1.1270840845e+09 1.6777216000e+07 1.6777216000e+07 2.0132659200e+09 4.8318382080e+09 1.1270809600e+09 1.1266775040e+09 1.1270840845e+09 1.1270840845e+09 1.2356084145e+09 1.0962876962e+00 9.3568512141e+08 9.3568409600e+08 9.3534464000e+08 0 0 0 0 0 0 0 0
6 4.4692402005e+08 4.4692405777e+08 4.4692421153e+08 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 4.4692469203e+08 4.4651119184e+08 4.4692402005e+08 4.4692402005e+08 1.0499131780e+00 1.0499119604e+00 1.0499116339e+00 1.0499128281e+00 1.0499425332e+00 3.7866173664e+08 1.0000000000e+00 1.6777216000e+07 8.3886080000e+08 4.2949672960e+09 3.7866214400e+08 3.7852057600e+08 3.7866173664e+08 3.7866173664e+08 4.3199786084e+08 1.1408542745e+00 3.5835633386e+08 3.5835699200e+08 3.5822489600e+08 1 0 0 0 0 0 0 0
7 2.5323224924e+08 2.5323242693e+08 2.5323240149e+08 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 2.5323056126e+08 2.5311330176e+08 2.5323224924e+08 2.5323224924e+08 8.4898919680e-01 8.4898829418e-01 8.4898816861e-01 8.4898895645e-01 8.4900102975e-01 2.1682626855e+08 1.6777216000e+07 1.6777216000e+07 5.3687091200e+08 4.2949672960e+09 2.1682688000e+08 2.1674867200e+08 2.1682626855e+08 2.1682626855e+08 2.4604887773e+08 1.1347743028e+00 1.9776140489e+08 1.9776185600e+08 1.9769068800e+08 0 0 0 0 0 0 0 0
8 1.8221411221e+08 1.8221419471e+08 1.8221419471e+08 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 1.8221402971e+08 1.8208424870e+08 1.8221411221e+08 1.8221411221e+08 7.4561781691e-01 7.4561717216e-01 7.4561705981e-01 7.4561757048e-01 7.4562619219e-01 9.9128817964e+07 1.6777216000e+07 1.6777216000e+07 2.3907532800e+08 4.1607495680e+09 9.9129024000e+07 9.9093120000e+07 9.9128817964e+07 9.9128817964e+07 1.1488745561e+08 1.1589713060e+00 8.5981641427e+07 8.5981760000e+07 8.5950272000e+07 0 0 0 0 0 0 0 0
