matrix=data/matrices/mhd4800b.mtx n=4800 seed=3
iter res_d res_f res_ffma res_p8q res_p8n res_p16q res_p16n res_p32q res_p32n res_p64q res_p64n solerr_d solerr_f solerr_ffma solerr_p32q solerr_p32n pAp_d pAp_p8q pAp_p8n pAp_p16q pAp_p16n pAp_p32q pAp_p32n pAp_p64q pAp_p64n abs_dot_d cond_xy_d rz_d rz_p32q rz_p32n guard_p8q guard_p8n guard_p16q guard_p16n guard_p32q guard_p32n guard_p64q guard_p64n
bnorm=4.9439526033e+00
0 8.6207749549e-01 8.6207261208e-01 8.6207261208e-01 1.1180339887e+00 8.6602540378e-01 8.6206963901e-01 8.2265291132e-01 8.6207751244e-01 8.6207776956e-01 8.6207749549e-01 8.6207749549e-01 2.4656485511e+02 2.4656479751e+02 2.4656479751e+02 2.4656485905e+02 2.4656490208e+02 5.4903239541e+01 4.8000000000e+01 2.8000000000e+01 5.4906250000e+01 4.7343750000e+01 5.4903239250e+01 5.4903234959e+01 5.4903239541e+01 5.4903239541e+01 5.4964989462e+01 1.0011247045e+00 4.3157543581e+01 4.3157543659e+01 4.3157547951e+01 0 0 0 0 0 0 0 0
1 3.9830998890e-01 3.9830607696e-01 3.9830605826e-01 5.3033008589e-01 3.5355339059e-01 3.9790098682e-01 3.7985143066e-01 3.9831000046e-01 3.9831008229e-01 3.9830998890e-01 3.9830998890e-01 8.9219946753e+01 8.9220257959e+01 8.9220257959e+01 8.9219943279e+01 8.9219913965e+01 2.1056934823e+00 5.5000000000e+00 1.2500000000e+00 2.0996093750e+00 1.9199218750e+00 2.1056934446e+00 2.1056941748e+00 2.1056934823e+00 2.1056934823e+00 2.1662393299e+00 1.0287534003e+00 2.2022003007e+00 2.2022002786e+00 2.2022010833e+00 0 0 0 0 0 0 0 0
2 1.5499141580e-01 1.5499071257e-01 1.5499071257e-01 5.3033008589e-01 3.9528470752e-01 1.5433395520e-01 1.5799803450e-01 1.5499141410e-01 1.5499135251e-01 1.5499141580e-01 1.5499141580e-01 6.0959386021e+01 6.0959393669e+01 6.0959390520e+01 6.0959446459e+01 6.0959414626e+01 4.2143909543e-01 1.3750000000e+00 2.0000000000e+00 4.1967773438e-01 3.7646484375e-01 4.2143909633e-01 4.2143926024e-01 4.2143909543e-01 4.2143909543e-01 4.2572595339e-01 1.0101719513e+00 3.9982616510e-01 3.9982616715e-01 3.9982631803e-01 0 0 0 0 0 0 0 0
3 3.8518173663e-02 3.8518063498e-02 3.8518071053e-02 2.5495097568e+00 9.0138781887e-01 3.8422491353e-02 3.6225072248e-02 3.8518174569e-02 3.8518181369e-02 3.8518173663e-02 3.8518173663e-02 2.8217343576e+01 2.8217481806e+01 2.8217481883e+01 2.8217337138e+01 2.8217322023e+01 8.2340255215e-02 1.1250000000e+00 1.0000000000e+00 8.1970214844e-02 7.0648193359e-02 8.2340267953e-02 8.2340296824e-02 8.2340255215e-02 8.2340255215e-02 8.3459047964e-02 1.0135874336e+00 6.9489678058e-02 6.9489684887e-02 6.9489720277e-02 0 1 0 0 0 0 0 0
4 1.8035833134e-02 1.8035716816e-02 1.8035711975e-02 8.9442719100e+00 2.7712812921e+01 1.8138843380e-02 1.9494594509e-02 1.8035839253e-02 1.8035818679e-02 1.8035833134e-02 1.8035833134e-02 3.0765705440e+01 3.0765680551e+01 3.0765679390e+01 3.0765776321e+01 3.0765705597e+01 1.3564397216e-02 9.6000000000e+01 1.0000000000e+00 1.3618469238e-02 1.1421203613e-02 1.3564403984e-02 1.3564415276e-02 1.3564397216e-02 1.3564397216e-02 1.3937209082e-02 1.0274845878e+00 1.1957424469e-02 1.1957428535e-02 1.1957435170e-02 0 1 0 0 0 0 0 0
5 1.3171804258e-02 1.3171686208e-02 1.3171690075e-02 9.7979589711e+00 4.0960000000e+03 1.3101960806e-02 1.1472011840e-02 1.3171806905e-02 1.3171792820e-02 1.3171804258e-02 1.3171804258e-02 1.7225759005e+01 1.7225795356e+01 1.7225791068e+01 1.7225794739e+01 1.7225693244e+01 4.1014328450e-03 6.5536000000e+04 1.0000000000e+00 4.0626525879e-03 3.1089782715e-03 4.1014343151e-03 4.1014339658e-03 4.1014328450e-03 4.1014328450e-03 4.3081795996e-03 1.0504084213e+00 3.6395866739e-03 3.6395881325e-03 3.6395891220e-03 0 1 0 0 0 0 0 0
6 5.4322153361e-03 5.4321808089e-03 5.4321888454e-03 1.1313708499e+01 4.0960000000e+03 5.3599849610e-03 4.8950043105e-03 5.4322168056e-03 5.4322069275e-03 5.4322153361e-03 5.4322153361e-03 1.5012620631e+01 1.5012648095e+01 1.5012641330e+01 1.5012708512e+01 1.5012570084e+01 7.9616637996e-04 2.6214400000e+05 1.6777216000e+07 7.8296661377e-04 6.5231323242e-04 7.9616646690e-04 7.9616766016e-04 7.9616637996e-04 7.9616637996e-04 8.5224215166e-04 1.0704322276e+00 8.9936781562e-04 8.9936803852e-04 8.9936856239e-04 0 0 0 0 0 0 0 0
7 3.0487389481e-03 3.0487431597e-03 3.0487428614e-03 1.2649110641e+01 4.0960000000e+03 3.0099677749e-03 3.2663789454e-03 3.0487392816e-03 3.0487170568e-03 3.0487389481e-03 3.0487389481e-03 1.4682468697e+01 1.4682477212e+01 1.4682463988e+01 1.4682558641e+01 1.4682366544e+01 1.3157028630e-04 2.6214400000e+05 1.6777216000e+07 1.3065338135e-04 1.0704994202e-04 1.3157033391e-04 1.3157021749e-04 1.3157028630e-04 1.3157028630e-04 1.4543757332e-04 1.1053983191e+00 1.5873650863e-04 1.5873656957e-04 1.5873632947e-04 0 0 0 0 0 0 0 0
8 1.4747067339e-03 1.4746958320e-03 1.4746972968e-03 1.2649110641e+01 4.0960000000e+03 1.2918707574e-03 1.2889838917e-03 1.4747066248e-03 1.4746921316e-03 1.4747067339e-03 1.4747067339e-03 1.1263256865e+01 1.1263309959e+01 1.1263296352e+01 1.1263398967e+01 1.1263192332e+01 3.3463036275e-05 2.6214400000e+05 1.6777216000e+07 3.8385391235e-05 3.8981437683e-05 3.3463054933e-05 3.3463004002e-05 3.3463036275e-05 3.3463036275e-05 3.6228775571e-05 1.0826505782e+00 4.0643502796e-05 4.0643521061e-05 4.0643386455e-05 0 0 0 0 0 0 0 0
