matrix=data/matrices/mhd4800b.mtx n=4800 seed=25
iter res_d res_f res_ffma res_p8q res_p8n res_p16q res_p16n res_p32q res_p32n res_p64q res_p64n solerr_d solerr_f solerr_ffma solerr_p32q solerr_p32n pAp_d pAp_p8q pAp_p8n pAp_p16q pAp_p16n pAp_p32q pAp_p32n pAp_p64q pAp_p64n abs_dot_d cond_xy_d rz_d rz_p32q rz_p32n guard_p8q guard_p8n guard_p16q guard_p16n guard_p32q guard_p32n guard_p64q guard_p64n
bnorm=7.5623114465e+00
0 1.4824858307e+00 1.4824813811e+00 1.4824813811e+00 1.7320508076e+00 1.3693063938e+00 1.4836346838e+00 1.5860721926e+00 1.4824858540e+00 1.4824844418e+00 1.4824858307e+00 1.4824858307e+00 2.3682840342e+02 2.3682897976e+02 2.3682897976e+02 2.3682840700e+02 2.3682832910e+02 8.9420168212e+01 8.0000000000e+01 4.8000000000e+01 8.9437500000e+01 7.8750000000e+01 8.9420167923e+01 8.9420176506e+01 8.9420168212e+01 8.9420168212e+01 8.9468112652e+01 1.0005361703e+00 7.0066741881e+01 7.0066741943e+01 7.0066725731e+01 0 0 0 0 0 0 0 0
1 4.1643010028e-01 4.1642982388e-01 4.1642985966e-01 4.5069390943e-01 5.8630196998e-01 4.1678058339e-01 4.3791832679e-01 4.1643011350e-01 4.1642965055e-01 4.1643010028e-01 4.1643010028e-01 9.4830141705e+01 9.4829779779e+01 9.4829779779e+01 9.4830144047e+01 9.4830206451e+01 3.2562639213e+00 6.0000000000e+00 2.5000000000e+00 3.2539062500e+00 3.2783203125e+00 3.2562639564e+00 3.2562616318e+00 3.2562639213e+00 3.2562639213e+00 3.2962286222e+00 1.0122731762e+00 3.2732682183e+00 3.2732682526e+00 3.2732655257e+00 0 0 0 0 0 0 0 0
2 1.6519084040e-01 1.6518907670e-01 1.6518907106e-01 1.5000000000e+00 6.8465319688e-01 1.6452687257e-01 1.5741751312e-01 1.6519083925e-01 1.6519091465e-01 1.6519084040e-01 1.6519084040e-01 5.9511577470e+01 5.9511695242e+01 5.9511695242e+01 5.9511585743e+01 5.9511574846e+01 3.5785275378e-01 2.7500000000e+00 1.0000000000e+00 3.5668945312e-01 3.4851074219e-01 3.5785276815e-01 3.5785237141e-01 3.5785275378e-01 3.5785275378e-01 3.6386902743e-01 1.0168121485e+00 3.9436047109e-01 3.9436048083e-01 3.9436013997e-01 0 0 0 0 0 0 0 0
3 4.2920417423e-02 4.2920900112e-02 4.2920905537e-02 5.6568542495e+00 4.5254833996e+01 4.2835375390e-02 4.6301834340e-02 4.2920418672e-02 4.2920333911e-02 4.2920417423e-02 4.2920417423e-02 2.8959459555e+01 2.8959568184e+01 2.8959570426e+01 2.8959463519e+01 2.8959465836e+01 1.1789223873e-01 1.0000000000e+00 4.6875000000e-02 1.1712646484e-01 1.1499023438e-01 1.1789226905e-01 1.1789222714e-01 1.1789223873e-01 1.1789223873e-01 1.1940549294e-01 1.0128359104e+00 9.3046437167e-02 9.3046451919e-02 9.3046396505e-02 1 0 0 0 0 0 0 0
4 1.6544526037e-02 1.6544416365e-02 1.6544414605e-02 4.0960000000e+03 4.0960000000e+03 1.6457323776e-02 1.6558422810e-02 1.6544532247e-02 1.6544523671e-02 1.6544526037e-02 1.6544526037e-02 2.7769697307e+01 2.7769704569e+01 2.7769703528e+01 2.7769682412e+01 2.7769697113e+01 1.5540058809e-02 1.0000000000e+00 1.0000000000e+00 1.5220642090e-02 1.3793945312e-02 1.5540069900e-02 1.5540058957e-02 1.5540058809e-02 1.5540058809e-02 1.5736579146e-02 1.0126460484e+00 1.2776258137e-02 1.2776264572e-02 1.2776255957e-02 1 1 0 0 0 0 0 0
5 1.2143505815e-02 1.2143453495e-02 1.2143446904e-02 4.0960000000e+03 4.0960000000e+03 1.1980316549e-02 1.2059657261e-02 1.2143509816e-02 1.2143470871e-02 1.2143505815e-02 1.2143505815e-02 1.6353841196e+01 1.6353878482e+01 1.6353881482e+01 1.6353823335e+01 1.6353857594e+01 3.4119276265e-03 1.6777216000e+07 1.6777216000e+07 3.3416748047e-03 3.1089782715e-03 3.4119295888e-03 3.4119271440e-03 3.4119276265e-03 3.4119276265e-03 3.4360809343e-03 1.0070790798e+00 2.9908214613e-03 2.9908231227e-03 2.9908210272e-03 0 0 0 0 0 0 0 0
6 4.3460917916e-03 4.3460754037e-03 4.3460703812e-03 4.0960000000e+03 4.0960000000e+03 4.3330662474e-03 5.0567175726e-03 4.3460917266e-03 4.3460687071e-03 4.3460917916e-03 4.3460917916e-03 1.3534719439e+01 1.3534705370e+01 1.3534704637e+01 1.3534690022e+01 1.3534734743e+01 7.6889486951e-04 1.6777216000e+07 1.6777216000e+07 7.6866149902e-04 6.7710876465e-04 7.6889501361e-04 7.6889405318e-04 7.6889486951e-04 7.6889486951e-04 8.1556001951e-04 1.0606911970e+00 8.3939076153e-04 8.3939103934e-04 8.3938996249e-04 0 0 0 0 0 0 0 0
7 2.3208033454e-03 2.3207603256e-03 2.3207611094e-03 4.0960000000e+03 4.0960000000e+03 2.3032180498e-03 2.0930698486e-03 2.3208031398e-03 2.3208020621e-03 2.3208033454e-03 2.3208033454e-03 1.0983786658e+01 1.0983815967e+01 1.0983817553e+01 1.0983754437e+01 1.0983804267e+01 9.8101761992e-05 1.6777216000e+07 1.6777216000e+07 9.7751617432e-05 9.1075897217e-05 9.8101783806e-05 9.8101561889e-05 9.8101761992e-05 9.8101761992e-05 1.0818848207e-04 1.1028189491e+00 1.3204768076e-04 1.3204770221e-04 1.3204761490e-04 0 0 0 0 0 0 0 0
8 1.2590912387e-03 1.2590631211e-03 1.2590615409e-03 4.0960000000e+03 4.0960000000e+03 1.2298243213e-03 1.4800238834e-03 1.2590911573e-03 1.2590833921e-03 1.2590912387e-03 1.2590912387e-03 9.7640814632e+00 9.7640306183e+00 9.7640288259e+00 9.7640374971e+00 9.7641000680e+00 3.8340613661e-05 1.6777216000e+07 1.6777216000e+07 3.9219856262e-05 4.8041343689e-05 3.8340616811e-05 3.8340671381e-05 3.8340613661e-05 3.8340613661e-05 4.1393044867e-05 1.0796135198e+00 4.4838362670e-05 4.4838367103e-05 4.4838401664e-05 0 0 0 0 0 0 0 0
