matrix=data/matrices/mhd4800b.mtx n=4800 seed=20
iter res_d res_f res_ffma res_p8q res_p8n res_p16q res_p16n res_p32q res_p32n res_p64q res_p64n solerr_d solerr_f solerr_ffma solerr_p32q solerr_p32n pAp_d pAp_p8q pAp_p8n pAp_p16q pAp_p16n pAp_p32q pAp_p32n pAp_p64q pAp_p64n abs_dot_d cond_xy_d rz_d rz_p32q rz_p32n guard_p8q guard_p8n guard_p16q guard_p16n guard_p32q guard_p32n guard_p64q guard_p64n
bnorm=4.7633624998e+00
0 1.1570711622e+00 1.1570622967e+00 1.1570627088e+00 1.1726039400e+00 1.7320508076e+00 1.1575161986e+00 1.1385897939e+00 1.1570711635e+00 1.1570707578e+00 1.1570711622e+00 1.1570711622e+00 2.4332280575e+02 2.4332264944e+02 2.4332268521e+02 2.4332280573e+02 2.4332276776e+02 5.0234731645e+01 4.8000000000e+01 1.6000000000e+01 5.0218750000e+01 4.2937500000e+01 5.0234731674e+01 5.0234744072e+01 5.0234731645e+01 5.0234731645e+01 5.0298758196e+01 1.0012745475e+00 4.0999624204e+01 4.0999624252e+01 4.0999628067e+01 0 0 0 0 0 0 0 0
1 3.4012503269e-01 3.4012267845e-01 3.4012271131e-01 6.3737743920e-01 5.8630196998e-01 3.4009060718e-01 3.2831095921e-01 3.4012502918e-01 3.4012495046e-01 3.4012503269e-01 3.4012503269e-01 8.4364144287e+01 8.4364686603e+01 8.4364687991e+01 8.4364143337e+01 8.4364151672e+01 2.2356824058e+00 6.0000000000e+00 3.5000000000e+00 2.2353515625e+00 2.0361328125e+00 2.2356824130e+00 2.2356815189e+00 2.2356824058e+00 2.2356824058e+00 2.2689973637e+00 1.0149014716e+00 2.3371616200e+00 2.3371616304e+00 2.3371609896e+00 0 0 0 0 0 0 0 0
2 1.1958010315e-01 1.1957986177e-01 1.1957983840e-01 9.6824583655e-01 1.3693063938e+00 1.1922064423e-01 1.2268983418e-01 1.1958010126e-01 1.1958008860e-01 1.1958010315e-01 1.1958010315e-01 5.1583218854e+01 5.1583290032e+01 5.1583296160e+01 5.1583205408e+01 5.1583214583e+01 3.4349742170e-01 6.5000000000e+00 5.0000000000e+00 3.4326171875e-01 3.0029296875e-01 3.4349741228e-01 3.4349740669e-01 3.4349742170e-01 3.4349742170e-01 3.4823039889e-01 1.0137787852e+00 3.3412455836e-01 3.3412455581e-01 3.3412448689e-01 0 0 0 0 0 0 0 0
3 4.4600777414e-02 4.4600182332e-02 4.4600187552e-02 5.5425625842e+01 2.2627416998e+01 4.4580907072e-02 4.2048926058e-02 4.4600778758e-02 4.4600732428e-02 4.4600777414e-02 4.4600777414e-02 2.9855014626e+01 2.9855133968e+01 2.9855139067e+01 2.9855007656e+01 2.9855015658e+01 7.1323231814e-02 1.0000000000e+00 1.0000000000e+00 7.1960449219e-02 6.0791015625e-02 7.1323225275e-02 7.1323193144e-02 7.1323231814e-02 7.1323231814e-02 7.2247441028e-02 1.0129580389e+00 6.0007868286e-02 6.0007866006e-02 6.0007841326e-02 1 1 0 0 0 0 0 0
4 1.4699041162e-02 1.4699070070e-02 1.4699060170e-02 5.5425625842e+01 4.0960000000e+03 1.5113073770e-02 1.7686299098e-02 1.4699037152e-02 1.4699020323e-02 1.4699041162e-02 1.4699041162e-02 2.5085448285e+01 2.5085462741e+01 2.5085465775e+01 2.5085429097e+01 2.5085444911e+01 1.1917992689e-02 1.6777216000e+07 1.0000000000e+00 1.2283325195e-02 1.0345458984e-02 1.1917990050e-02 1.1917987140e-02 1.1917992689e-02 1.1917992689e-02 1.2101484933e-02 1.0153962373e+00 1.0355371812e-02 1.0355370818e-02 1.0355366976e-02 0 1 0 0 0 0 0 0
5 1.0390101767e-02 1.0389909786e-02 1.0389901382e-02 5.5425625842e+01 4.0960000000e+03 1.0461076800e-02 8.9503431542e-03 1.0390101489e-02 1.0390075228e-02 1.0390101767e-02 1.0390101767e-02 1.5813843143e+01 1.5813910271e+01 1.5813917083e+01 1.5813820914e+01 1.5813848697e+01 3.0671873625e-03 1.6777216000e+07 1.0000000000e+00 3.1318664551e-03 2.4909973145e-03 3.0671871500e-03 3.0671850545e-03 3.0671873625e-03 3.0671873625e-03 3.1064311283e-03 1.0127947077e+00 2.4415648565e-03 2.4415646330e-03 2.4415627704e-03 0 1 0 0 0 0 0 0
6 3.6905724787e-03 3.6904538229e-03 3.6904469224e-03 5.5425625842e+01 4.0960000000e+03 3.6783494075e-03 2.9900997837e-03 3.6905733469e-03 3.6905542480e-03 3.6905724787e-03 3.6905724787e-03 1.3104449960e+01 1.3104462631e+01 1.3104471194e+01 1.3104422962e+01 1.3104458803e+01 5.0024936615e-04 1.6777216000e+07 1.6777216000e+07 4.9304962158e-04 3.4999847412e-04 5.0024953089e-04 5.0024907978e-04 5.0024936615e-04 5.0024936615e-04 5.2123123736e-04 1.0419428242e+00 5.4386304177e-04 5.4386317788e-04 5.4386279953e-04 0 0 0 0 0 0 0 0
7 1.7963502760e-03 1.7963690522e-03 1.7963681029e-03 5.5425625842e+01 4.0960000000e+03 1.8064756576e-03 1.8023465650e-03 1.7963505090e-03 1.7963446232e-03 1.7963502760e-03 1.7963502760e-03 1.1277092758e+01 1.1277113738e+01 1.1277122296e+01 1.1277060908e+01 1.1277110630e+01 7.3389438264e-05 1.6777216000e+07 1.6777216000e+07 7.3194503784e-05 5.1140785217e-05 7.3389455792e-05 7.3389408499e-05 7.3389438264e-05 7.3389438264e-05 8.0021795851e-05 1.0903720991e+00 9.5802070699e-05 9.5802093711e-05 9.5802046417e-05 0 0 0 0 0 0 0 0
8 1.2190477618e-03 1.2190406065e-03 1.2190374357e-03 5.5425625842e+01 4.0960000000e+03 1.2328497239e-03 1.2022531496e-03 1.2190476942e-03 1.2190414925e-03 1.2190477618e-03 1.2190477618e-03 1.0176993857e+01 1.0176992915e+01 1.0177001295e+01 1.0176958029e+01 1.0177018947e+01 2.5020540198e-05 1.6777216000e+07 1.6777216000e+07 2.5510787964e-05 1.6808509827e-05 2.5020543944e-05 2.5020570320e-05 2.5020540198e-05 2.5020540198e-05 2.7137261298e-05 1.0845993365e+00 3.0050471967e-05 3.0050476198e-05 3.0050457099e-05 0 0 0 0 0 0 0 0
9 5.3314309713e-04 5.3312308212e-04 5.3312230910e-04 5.5425625842e+01 4.0960000000e+03 5.0699608538e-04 3.4795392612e-04 5.3314318026e-04 5.3313379767e-04 5.3314309713e-04 5.3314309713e-04 9.3220879933e+00 9.3221185992e+00 9.3221279640e+00 9.3220473506e+00 9.3221249485e+00 4.9855670053e-06 1.6777216000e+07 1.6777216000e+07 5.6028366089e-06 3.9935112000e-06 4.9855693760e-06 4.9855361794e-06 4.9855670053e-06 4.9855670053e-06 5.2144557901e-06 1.0459102815e+00 6.4200912127e-06 6.4200944507e-06 6.4200535235e-06 0 0 0 0 0 0 0 0
10 3.5043342266e-04 3.5042502892e-04 3.5042344735e-04 5.5425625842e+01 4.0960000000e+03 3.1567628274e-04 3.4526698300e-04 3.5043322057e-04 3.5042782708e-04 3.5043342266e-04 3.5043342266e-04 8.3928591250e+00 8.3928424088e+00 8.3928533150e+00 8.3928146937e+00 8.3928994721e+00 1.2484702729e-06 1.6777216000e+07 1.6777216000e+07 2.1606683731e-06 1.6540288925e-06 1.2484731542e-06 1.2484683793e-06 1.2484702729e-06 1.2484702729e-06 1.3097897488e-06 1.0491156876e+00 1.8657378449e-06 1.8657408418e-06 1.8657337932e-06 0 0 0 0 0 0 0 0
11 2.9861250567e-04 2.9860721828e-04 2.9860306599e-04 5.5425625842e+01 4.0960000000e+03 4.1396057026e-04 4.1396057026e-04 2.9861208437e-04 2.9861025216e-04 2.9861250567e-04 2.9861250567e-04 6.9028483551e+00 6.9029426994e+00 6.9029570217e+00 6.9028087064e+00 6.9029384399e+00 3.8871939796e-07 1.6777216000e+07 1.6777216000e+07 1.2293457985e-06 9.8347663879e-07 3.8872639152e-07 3.8872684627e-07 3.8871939796e-07 3.8871939796e-07 4.5380782025e-07 1.1674432062e+00 8.9276314950e-07 8.9276784365e-07 8.9276625204e-07 0 0 0 0 0 0 0 0
12 2.3219165458e-04 2.3219846015e-04 2.3219793229e-04 5.5425625842e+01 4.0960000000e+03 2.2632441672e-04 2.7969822357e-04 2.3217673267e-04 2.3216840836e-04 2.3219165458e-04 2.3219165458e-04 5.5741134107e+00 5.5740096340e+00 5.5740218303e+00 5.5741275924e+00 5.5742805644e+00 5.5830684608e-07 1.6777216000e+07 1.6777216000e+07 5.7369470596e-07 4.4330954552e-07 5.5836460433e-07 5.5837654145e-07 5.5830684608e-07 5.5830684608e-07 7.8318547923e-07 1.4027868093e+00 8.6552109938e-07 8.6555132839e-07 8.6555348844e-07 0 0 0 0 0 0 0 0
13 1.8582132658e-04 1.8581308019e-04 1.8581297503e-04 5.5425625842e+01 4.0960000000e+03 2.3040266221e-04 1.6853883388e-04 1.8583760931e-04 1.8583393875e-04 1.8582132658e-04 1.8582132658e-04 4.7040112333e+00 4.7040498176e+00 4.7040568134e+00 4.7040006179e+00 4.7041943222e+00 5.7488361546e-07 1.6777216000e+07 1.6777216000e+07 3.9860606194e-07 2.9057264328e-07 5.7497049966e-07 5.7498652950e-07 5.7488361546e-07 5.7488361546e-07 7.3863127063e-07 1.2848361838e+00 6.3846020529e-07 6.3852189669e-07 6.3853008214e-07 0 0 0 0 0 0 0 0
14 1.1327974618e-04 1.1328052874e-04 1.1328080708e-04 5.5425625842e+01 4.0960000000e+03 1.2014782523e-04 8.2171093859e-05 1.1328212035e-04 1.1327987797e-04 1.1327974618e-04 1.1327974618e-04 4.1537382010e+00 4.1537515386e+00 4.1537516901e+00 4.1536745463e+00 4.1538653845e+00 3.4013792631e-07 1.6777216000e+07 1.6777216000e+07 2.5331974030e-07 1.6763806343e-07 3.4010849959e-07 3.4009758565e-07 3.4013792631e-07 3.4013792631e-07 4.5027737728e-07 1.3238082038e+00 3.4478671451e-07 3.4479154465e-07 3.4478881616e-07 0 0 0 0 0 0 0 0
