matrix=data/matrices/mhd4800b.mtx n=4800 seed=14
iter res_d res_f res_ffma res_p8q res_p8n res_p16q res_p16n res_p32q res_p32n res_p64q res_p64n solerr_d solerr_f solerr_ffma solerr_p32q solerr_p32n pAp_d pAp_p8q pAp_p8n pAp_p16q pAp_p16n pAp_p32q pAp_p32n pAp_p64q pAp_p64n abs_dot_d cond_xy_d rz_d rz_p32q rz_p32n guard_p8q guard_p8n guard_p16q guard_p16n guard_p32q guard_p32n guard_p64q guard_p64n
bnorm=4.1758858605e+00
0 9.3726777227e-01 9.3726272759e-01 9.3726269580e-01 1.2247448714e+00 1.1180339887e+00 9.3776038051e-01 9.2926066882e-01 9.3726777538e-01 9.3726778333e-01 9.3726777227e-01 9.3726777227e-01 2.6425569493e+02 2.6425583627e+02 2.6425583627e+02 2.6425569890e+02 2.6425562313e+02 4.5694813148e+01 4.0000000000e+01 1.6000000000e+01 4.5718750000e+01 3.8312500000e+01 4.5694813251e+01 4.5694828510e+01 4.5694813148e+01 4.5694813148e+01 4.5756165199e+01 1.0013426480e+00 3.8779706668e+01 3.8779706478e+01 3.8779708385e+01 0 0 0 0 0 0 0 0
1 4.6521955902e-01 4.6521716787e-01 4.6521718388e-01 5.0000000000e-01 4.8412291828e-01 4.6535226912e-01 4.6698887918e-01 4.6521955814e-01 4.6521920481e-01 4.6521955902e-01 4.6521955902e-01 8.7739995657e+01 8.7740007011e+01 8.7740008973e+01 8.7739984109e+01 8.7740050967e+01 2.6839166795e+00 5.0000000000e+00 2.2500000000e+00 2.6865234375e+00 2.5605468750e+00 2.6839165837e+00 2.6839157939e+00 2.6839166795e+00 2.6839166795e+00 2.7703671040e+00 1.0322105470e+00 2.6429608517e+00 2.6429607868e+00 2.6429591328e+00 0 0 0 0 0 0 0 0
2 1.9755676649e-01 1.9755552726e-01 1.9755556497e-01 8.6602540378e-01 7.0710678119e-01 1.9771954273e-01 2.0101063016e-01 1.9755675767e-01 1.9755675649e-01 1.9755676649e-01 1.9755676649e-01 5.6893405062e+01 5.6893372870e+01 5.6893372801e+01 5.6893398237e+01 5.6893402867e+01 5.1184506422e-01 4.5000000000e+00 2.5000000000e+00 5.1171875000e-01 4.9645996094e-01 5.1184502244e-01 5.1184442639e-01 5.1184506422e-01 5.1184506422e-01 5.1793089753e-01 1.0118899912e+00 4.9103525153e-01 4.9103522114e-01 4.9103467353e-01 0 0 0 0 0 0 0 0
3 3.9022395468e-02 3.9022701076e-02 3.9022730908e-02 3.0000000000e+00 4.6770717335e-01 3.9062500000e-02 3.9402814457e-02 3.9022395289e-02 3.9022394170e-02 3.9022395468e-02 3.9022395468e-02 2.8430407701e+01 2.8430530816e+01 2.8430537831e+01 2.8430395427e+01 2.8430398606e+01 1.0878068865e-01 2.5000000000e+00 1.5000000000e+00 1.0995483398e-01 1.0424804688e-01 1.0878068069e-01 1.0878059221e-01 1.0878068865e-01 1.0878068865e-01 1.1419863579e-01 1.0498061485e+00 9.3433815409e-02 9.3433805276e-02 9.3433714937e-02 0 0 0 0 0 0 0 0
4 2.2321315386e-02 2.2321277218e-02 2.2321279825e-02 1.2649110641e+01 2.6457513111e+00 2.2651198251e-02 2.3619895747e-02 2.2321313074e-02 2.2321276240e-02 2.2321315386e-02 2.2321315386e-02 2.8551396166e+01 2.8551380668e+01 2.8551382921e+01 2.8551390474e+01 2.8551401857e+01 1.8575485268e-02 1.9200000000e+02 1.0000000000e+00 1.9287109375e-02 1.7150878906e-02 1.8575483700e-02 1.8575456226e-02 1.8575485268e-02 1.8575485268e-02 1.8949599526e-02 1.0201402145e+00 1.4065596698e-02 1.4065594878e-02 1.4065575670e-02 0 1 0 0 0 0 0 0
5 1.1850152016e-02 1.1850006311e-02 1.1849997715e-02 1.4966629547e+01 1.0240000000e+03 1.1860310353e-02 1.1430371007e-02 1.1850149680e-02 1.1850107314e-02 1.1850152016e-02 1.1850152016e-02 1.6995003351e+01 1.6995059722e+01 1.6995080365e+01 1.6994987079e+01 1.6995009407e+01 3.4805802822e-03 2.6214400000e+05 1.0000000000e+00 3.4675598145e-03 2.9678344727e-03 3.4805794130e-03 3.4805761534e-03 3.4805802822e-03 3.4805802822e-03 3.6660022518e-03 1.0532732920e+00 3.4443429160e-03 3.4443418263e-03 3.4443373443e-03 0 1 0 0 0 0 0 0
6 5.7714625484e-03 5.7713753741e-03 5.7713564636e-03 1.6000000000e+01 4.0960000000e+03 5.7360059202e-03 5.1269531250e-03 5.7714592099e-03 5.7714250139e-03 5.7714625484e-03 5.7714625484e-03 1.4628500122e+01 1.4628470477e+01 1.4628493572e+01 1.4628487264e+01 1.4628518513e+01 8.2319181189e-04 2.6214400000e+05 1.0000000000e+00 8.2111358643e-04 7.4768066406e-04 8.2319141075e-04 8.2319014473e-04 8.2319181189e-04 8.2319181189e-04 9.0217648262e-04 1.0959492910e+00 9.0437797840e-04 9.0437747713e-04 9.0437576000e-04 0 1 0 0 0 0 0 0
7 3.4567084733e-03 3.4567228999e-03 3.4567280305e-03 1.9595917942e+01 4.0960000000e+03 3.5125719165e-03 3.7346334328e-03 3.4567071133e-03 3.4566968520e-03 3.4567084733e-03 3.4567084733e-03 1.2871128296e+01 1.2871137049e+01 1.2871175500e+01 1.2871094173e+01 1.2871141226e+01 1.1687048961e-04 2.6214400000e+05 1.6777216000e+07 1.1873245239e-04 1.1777877808e-04 1.1687038932e-04 1.1687010556e-04 1.1687048961e-04 1.1687048961e-04 1.2590345340e-04 1.0772903735e+00 1.7752384192e-04 1.7752368149e-04 1.7752307758e-04 0 0 0 0 0 0 0 0
8 1.1984367534e-03 1.1984094641e-03 1.1984016377e-03 2.2627416998e+01 4.0960000000e+03 1.0986328125e-03 1.3062093847e-03 1.1984363580e-03 1.1984241680e-03 1.1984367534e-03 1.1984367534e-03 1.0954988548e+01 1.0954927130e+01 1.0954963699e+01 1.0954963276e+01 1.0955022410e+01 6.2052062345e-05 1.0485760000e+06 1.6777216000e+07 7.0333480835e-05 1.0824203491e-04 6.2052007706e-05 6.2051807618e-05 6.2052062345e-05 6.2052062345e-05 6.5704492924e-05 1.0588607444e+00 6.7269270960e-05 6.7269214924e-05 6.7268982093e-05 0 0 0 0 0 0 0 0
9 4.5471289522e-04 4.5472247164e-04 4.5472097155e-04 2.2627416998e+01 4.0960000000e+03 5.6601675388e-04 6.2542424109e-04 4.5471061146e-04 4.5470461093e-04 4.5471289522e-04 4.5471289522e-04 1.1085788202e+01 1.1085811372e+01 1.1085858827e+01 1.1085733479e+01 1.1085799889e+01 6.7412495813e-06 1.0485760000e+06 1.6777216000e+07 1.7344951630e-05 1.8596649170e-05 6.7412656790e-06 6.7412479439e-06 6.7412495813e-06 6.7412495813e-06 7.0652567913e-06 1.0480633755e+00 8.9570395972e-06 8.9570430646e-06 8.9570021373e-06 0 0 0 0 0 0 0 0
