matrix=data/matrices/bcsstk03.mtx n=112 seed=103
iter res_d res_f res_ffma res_p8q res_p8n res_p16q res_p16n res_p32q res_p32n res_p64q res_p64n solerr_d solerr_f solerr_ffma solerr_p32q solerr_p32n pAp_d pAp_p8q pAp_p8n pAp_p16q pAp_p16n pAp_p32q pAp_p32n pAp_p64q pAp_p64n abs_dot_d cond_xy_d rz_d rz_p32q rz_p32n guard_p8q guard_p8n guard_p16q guard_p16n guard_p32q guard_p32n guard_p64q guard_p64n
0 1.4474406924e+11 1.4474398010e+11 1.4474399566e+11 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 1.4476015083e+11 1.4424953142e+11 1.4474406924e+11 1.4474406924e+11 6.0391060190e+00 6.0391082870e+00 6.0391076181e+00 6.0391020847e+00 6.0391275540e+00 3.0857786647e+12 1.6777216000e+07 1.6777216000e+07 3.2985348833e+12 3.2985348833e+12 3.0857830072e+12 3.0857997844e+12 3.0857786647e+12 3.0857786647e+12 3.1561756387e+12 1.0228133582e+00 1.7188495858e+12 1.7188509450e+12 1.7188677222e+12 0 0 0 0 0 0 0 0
1 5.3210577989e+09 5.3210774074e+09 5.3210782339e+09 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 5.3206792102e+09 5.3206792102e+09 5.3210577989e+09 5.3210577989e+09 5.6389467256e+00 5.6389469456e+00 5.6389469231e+00 5.6389442824e+00 5.6389405851e+00 4.9420651759e+11 1.6777216000e+07 1.6777216000e+07 4.8103633715e+11 3.4359738368e+11 4.9420540314e+11 4.9421169459e+11 4.9420651759e+11 4.9420651759e+11 4.9505776267e+11 1.0017224481e+00 2.8246464288e+11 2.8246435430e+11 2.8246750003e+11 0 0 0 0 0 0 0 0
2 8.1801559066e+09 8.1801241120e+09 8.1801289508e+09 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 8.1795767656e+09 8.1751708527e+09 8.1801559066e+09 8.1801559066e+09 3.9226103195e+00 3.9226110035e+00 3.9226113864e+00 3.9226101057e+00 3.9226050393e+00 1.3124778765e+10 1.6777216000e+07 1.6777216000e+07 2.5769803776e+10 1.2884901888e+10 1.3124796416e+10 1.3124812800e+10 1.3124778765e+10 1.3124778765e+10 1.3405118214e+10 1.0213595562e+00 9.5064471432e+09 9.5064555520e+09 9.5065047040e+09 0 0 0 0 0 0 0 0
3 3.0480349985e+09 3.0480194315e+09 3.0480205137e+09 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 3.0481020375e+09 3.0481020375e+09 3.0480349985e+09 3.0480349985e+09 3.1812089531e+00 3.1812093708e+00 3.1812099476e+00 3.1812066796e+00 3.1812009050e+00 4.0668925663e+09 1.6777216000e+07 1.6777216000e+07 1.6106127360e+10 1.3958643712e+10 4.0668999680e+09 4.0669409280e+09 4.0668925663e+09 4.0668925663e+09 4.4700523593e+09 1.0991321473e+00 3.3089605537e+09 3.3089617920e+09 3.3090048000e+09 0 0 0 0 0 0 0 0
4 2.4786699915e+09 2.4786732010e+09 2.4786755298e+09 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 2.4784894375e+09 2.4759896996e+09 2.4786699915e+09 2.4786699915e+09 2.9432371528e+00 2.9432379257e+00 2.9432385115e+00 2.9432345547e+00 2.9432332648e+00 1.5095735217e+09 1.0000000000e+00 1.6777216000e+07 1.7179869184e+10 2.1474836480e+10 1.5095715840e+09 1.5096002560e+09 1.5095735217e+09 1.5095735217e+09 1.7722220238e+09 1.1739885460e+00 1.2996816330e+09 1.2996771840e+09 1.2996976640e+09 1 0 0 0 0 0 0 0
5 1.4473989270e+09 1.4473806123e+09 1.4473836035e+09 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 1.4473205508e+09 1.4469315384e+09 1.4473989270e+09 1.4473989270e+09 2.8825381866e+00 2.8825388211e+00 2.8825394298e+00 2.8825297450e+00 2.8825311581e+00 2.7835598659e+08 1.0000000000e+00 1.0000000000e+00 2.7917287424e+10 1.0737418240e+10 2.7835417600e+08 2.7835827200e+08 2.7835598659e+08 2.7835598659e+08 3.6682785369e+08 1.3178371271e+00 4.5205233364e+08 4.5204659200e+08 4.5205324800e+08 1 1 0 0 0 0 0 0
6 9.6828958335e+08 9.6830468832e+08 9.6830876902e+08 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 9.6807589318e+08 9.6825759934e+08 9.6828958335e+08 9.6828958335e+08 2.9483312900e+00 2.9483318361e+00 2.9483326615e+00 2.9483127217e+00 2.9483156503e+00 3.9117405781e+08 1.0000000000e+00 1.0000000000e+00 8.5899345920e+10 1.1811160064e+10 3.9116697600e+08 3.9117337600e+08 3.9117405781e+08 3.9117405781e+08 4.8854809626e+08 1.2489276487e+00 4.1018753200e+08 4.1017702400e+08 4.1018240000e+08 1 1 0 0 0 0 0 0
7 8.1473891032e+08 8.1470205324e+08 8.1470618635e+08 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 8.1447292856e+08 8.1425690519e+08 8.1473891032e+08 8.1473891032e+08 2.5547155110e+00 2.5547171657e+00 2.5547182394e+00 2.5547120702e+00 2.5547140005e+00 9.5406316616e+07 1.0000000000e+00 1.0000000000e+00 3.8654705664e+10 1.2884901888e+10 9.5403296000e+07 9.5404096000e+07 9.5406316616e+07 9.5406316616e+07 1.1269553121e+08 1.1812166658e+00 1.2320193757e+08 1.2319472000e+08 1.2319673600e+08 1 1 0 0 0 0 0 0
8 5.6717940197e+08 5.6719811413e+08 5.6720135505e+08 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 5.6708479162e+08 5.6720886663e+08 5.6717940197e+08 5.6717940197e+08 2.2797273369e+00 2.2797294366e+00 2.2797310429e+00 2.2797368290e+00 2.2797368288e+00 8.8118874725e+07 1.0000000000e+00 1.0000000000e+00 1.7179869184e+10 7.5161927680e+09 8.8111584000e+07 8.8113632000e+07 8.8118874725e+07 8.8118874725e+07 1.1085908753e+08 1.2580629051e+00 9.7762492817e+07 9.7751328000e+07 9.7754336000e+07 1 1 0 0 0 0 0 0
9 6.9674812415e+08 6.9672527080e+08 6.9673010375e+08 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 6.9645656980e+08 6.9633026055e+08 6.9674812415e+08 6.9674812415e+08 2.1582768151e+00 2.1582793378e+00 2.1582810409e+00 2.1582895640e+00 2.1582872749e+00 5.7583004649e+07 1.0000000000e+00 1.0000000000e+00 6.4424509440e+10 3.2985348833e+12 5.7574640000e+07 5.7576816000e+07 5.7583004649e+07 5.7583004649e+07 7.4554419151e+07 1.2947295753e+00 6.2580951283e+07 6.2569200000e+07 6.2572304000e+07 1 1 0 0 0 0 0 0
10 6.1446366860e+08 6.1445706435e+08 6.1446209703e+08 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 6.1420423113e+08 6.1408965147e+08 6.1446366860e+08 6.1446366860e+08 1.9704773786e+00 1.9704802026e+00 1.9704817955e+00 1.9705099987e+00 1.9705012136e+00 3.1577709664e+07 1.0000000000e+00 1.0000000000e+00 2.4051816858e+11 9.6207267430e+11 3.1570192000e+07 3.1572208000e+07 3.1577709664e+07 3.1577709664e+07 4.3278098626e+07 1.3705268396e+00 4.3543797810e+07 4.3531328000e+07 4.3534688000e+07 1 1 0 0 0 0 0 0
11 8.2979812827e+08 8.2980717390e+08 8.2981172864e+08 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 8.2953960081e+08 8.2966683406e+08 8.2979812827e+08 8.2979812827e+08 1.7793456424e+00 1.7793489691e+00 1.7793495544e+00 1.7794021648e+00 1.7793811897e+00 3.3151473837e+07 1.0000000000e+00 1.0000000000e+00 4.1231686042e+11 2.1990232556e+12 3.3139976000e+07 3.3142984000e+07 3.3151473837e+07 3.3151473837e+07 5.1058995968e+07 1.5401727301e+00 5.0582125114e+07 5.0563264000e+07 5.0568464000e+07 1 1 0 0 0 0 0 0
12 6.1289997454e+08 6.1284852191e+08 6.1285586646e+08 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 6.1254072841e+08 6.1231092509e+08 6.1289997454e+08 6.1289997454e+08 1.6667628987e+00 1.6667675310e+00 1.6667673009e+00 1.6668397962e+00 1.6668155943e+00 2.9244875018e+07 1.0000000000e+00 1.0000000000e+00 4.1231686042e+11 5.4975581389e+11 2.9232744000e+07 2.9236320000e+07 2.9244875018e+07 2.9244875018e+07 4.3749844725e+07 1.4959833030e+00 5.3903263138e+07 5.3880736000e+07 5.3887408000e+07 1 1 0 0 0 0 0 0
13 5.0786094778e+08 5.0789537454e+08 5.0789603414e+08 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 5.0777069497e+08 5.0789194123e+08 5.0786094778e+08 5.0786094778e+08 1.6405632042e+00 1.6405671151e+00 1.6405657803e+00 1.6406369510e+00 1.6406089187e+00 4.4997572110e+07 1.0000000000e+00 1.0000000000e+00 2.1990232556e+12 6.5970697667e+12 4.4979456000e+07 4.4984928000e+07 4.4997572110e+07 4.4997572110e+07 6.7321126563e+07 1.4961057543e+00 4.9378266460e+07 4.9357472000e+07 4.9363728000e+07 1 1 0 0 0 0 0 0
14 4.2884564172e+08 4.2881844921e+08 4.2882365741e+08 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 4.2862011019e+08 4.2847643291e+08 4.2884564172e+08 4.2884564172e+08 1.6336281485e+00 1.6336324067e+00 1.6336299107e+00 1.6337094215e+00 1.6336806804e+00 3.4425821228e+07 1.6777216000e+07 1.0000000000e+00 1.0000000000e+00 1.0995116278e+12 3.4410688000e+07 3.4415280000e+07 3.4425821228e+07 3.4425821228e+07 5.0785056650e+07 1.4752024741e+00 3.9138891685e+07 3.9121104000e+07 3.9126480000e+07 0 1 1 0 0 0 0 0
15 3.4992952809e+08 3.4992027726e+08 3.4992254797e+08 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 3.4976572410e+08 3.4974057466e+08 3.4992952809e+08 3.4992952809e+08 1.6269203065e+00 1.6269246442e+00 1.6269208494e+00 1.6270255606e+00 1.6269919352e+00 2.3814975457e+07 1.6777216000e+07 1.0000000000e+00 7.2057594038e+16 6.5970697667e+12 2.3803488000e+07 2.3806888000e+07 2.3814975457e+07 2.3814975457e+07 3.5108399514e+07 1.4742152297e+00 3.3985648488e+07 3.3969104000e+07 3.3974000000e+07 0 1 0 0 0 0 0 0
16 2.6012572823e+08 2.6014682568e+08 2.6014868303e+08 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 2.6005530412e+08 2.6024549419e+08 2.6012572823e+08 2.6012572823e+08 1.6417830273e+00 1.6417863751e+00 1.6417808538e+00 1.6418974748e+00 1.6418605594e+00 2.6559784478e+07 1.6777216000e+07 1.0000000000e+00 7.2057594038e+16 2.4051816858e+11 2.6546608000e+07 2.6550560000e+07 2.6559784478e+07 2.6559784478e+07 3.9777977816e+07 1.4976769804e+00 3.1288149988e+07 3.1272584000e+07 3.1277216000e+07 0 1 0 0 0 0 0 0
17 1.9787966317e+08 1.9783897570e+08 1.9784370830e+08 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 1.9765588066e+08 1.9745551985e+08 1.9787966317e+08 1.9787966317e+08 1.6701226409e+00 1.6701258895e+00 1.6701189169e+00 1.6702382846e+00 1.6702100064e+00 1.1408305864e+07 1.0000000000e+00 1.0000000000e+00 7.2057594038e+16 1.0000000000e+00 1.1402730000e+07 1.1404374000e+07 1.1408305864e+07 1.1408305864e+07 1.5944021323e+07 1.3975801064e+00 1.5854227391e+07 1.5845914000e+07 1.5848304000e+07 1 1 0 1 0 0 0 0
18 1.6527321734e+08 1.6536062039e+08 1.6536006846e+08 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 1.6538606581e+08 1.6603299531e+08 1.6527321734e+08 1.6527321734e+08 1.6421483472e+00 1.6421508383e+00 1.6421430337e+00 1.6422787106e+00 1.6422388412e+00 6.8210440902e+06 1.0000000000e+00 1.0000000000e+00 7.2057594038e+16 7.2057594038e+16 6.8172610000e+06 6.8183440000e+06 6.8210440902e+06 6.8210440902e+06 9.1323903615e+06 1.3388552017e+00 9.6734206952e+06 9.6673380000e+06 9.6690260000e+06 1 1 0 0 0 0 0 0
19 2.5420916118e+08 2.5389240176e+08 2.5391352111e+08 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 2.5319582336e+08 2.5126909219e+08 2.5420916118e+08 2.5420916118e+08 1.5814728808e+00 1.5814797338e+00 1.5814711408e+00 1.5816585365e+00 1.5816303793e+00 3.4434584841e+06 1.0000000000e+00 1.0000000000e+00 7.2057594038e+16 7.2057594038e+16 3.4410275000e+06 3.4417840000e+06 3.4434584841e+06 3.4434584841e+06 5.1283740249e+06 1.4893090910e+00 7.0843577380e+06 7.0786630000e+06 7.0802430000e+06 1 1 0 0 0 0 0 0
20 1.8651009050e+08 1.8723660433e+08 1.8722249648e+08 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 1.8830918593e+08 1.9347861091e+08 1.8651009050e+08 1.8651009050e+08 1.5254108324e+00 1.5254139567e+00 1.5254046230e+00 1.5256365887e+00 1.5255404218e+00 5.5330361033e+06 1.0000000000e+00 1.0000000000e+00 1.0000000000e+00 7.2057594038e+16 5.5281010000e+06 5.5302530000e+06 5.5330361033e+06 5.5330361033e+06 7.9928792562e+06 1.4445738482e+00 9.0047068305e+06 8.9959980000e+06 8.9987280000e+06 1 1 1 0 0 0 0 0
21 1.7062882223e+08 1.6972932029e+08 1.6973542497e+08 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 1.6803409952e+08 1.6165423860e+08 1.7062882223e+08 1.7062882224e+08 1.5108798353e+00 1.5108930483e+00 1.5108835913e+00 1.5111458014e+00 1.5111209402e+00 5.2642784621e+06 1.0000000000e+00 1.0000000000e+00 7.2057594038e+16 7.2057594038e+16 5.2591800000e+06 5.2660690000e+06 5.2642784621e+06 5.2642784621e+06 7.4922555196e+06 1.4232255329e+00 5.8434055701e+06 5.8368260000e+06 5.8410010000e+06 1 1 0 0 0 0 0 0
22 1.8978322507e+08 1.9142057068e+08 1.9138398311e+08 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 1.9402339836e+08 2.0528536643e+08 1.8978322506e+08 1.8978322506e+08 1.5032878869e+00 1.5032883206e+00 1.5032790628e+00 1.5035370561e+00 1.5033983835e+00 2.3028924159e+06 1.0000000000e+00 1.0000000000e+00 7.2057594038e+16 1.0000000000e+00 2.3002965000e+06 2.3077905000e+06 2.3028924159e+06 2.3028924159e+06 3.3878489310e+06 1.4711277468e+00 3.7654653966e+06 3.7600815000e+06 3.7642605000e+06 1 1 0 1 0 0 0 0
