matrix=data/matrices/mhd4800b.mtx n=4800 seed=49
iter res_d res_f res_ffma res_p8q res_p8n res_p16q res_p16n res_p32q res_p32n res_p64q res_p64n solerr_d solerr_f solerr_ffma solerr_p32q solerr_p32n pAp_d pAp_p8q pAp_p8n pAp_p16q pAp_p16n pAp_p32q pAp_p32n pAp_p64q pAp_p64n abs_dot_d cond_xy_d rz_d rz_p32q rz_p32n guard_p8q guard_p8n guard_p16q guard_p16n guard_p32q guard_p32n guard_p64q guard_p64n
bnorm=5.1746853141e+00
0 1.2937884176e+00 1.2937801616e+00 1.2937802076e+00 1.6583123952e+00 1.2247448714e+00 1.2937650965e+00 1.2714948756e+00 1.2937884282e+00 1.2937886384e+00 1.2937884176e+00 1.2937884176e+00 2.4269065365e+02 2.4269056945e+02 2.4269056945e+02 2.4269065248e+02 2.4269071581e+02 5.5860352445e+01 5.6000000000e+01 2.4000000000e+01 5.5875000000e+01 4.8531250000e+01 5.5860352516e+01 5.5860347748e+01 5.5860352445e+01 5.5860352445e+01 5.5917848455e+01 1.0010292812e+00 4.5406888977e+01 4.5406888962e+01 4.5406897068e+01 0 0 0 0 0 0 0 0
1 3.9750803184e-01 3.9750536171e-01 3.9750536171e-01 4.6770717335e-01 4.3301270189e-01 3.9782428301e-01 3.8225405696e-01 3.9750804083e-01 3.9750809120e-01 3.9750803184e-01 3.9750803184e-01 8.4704749041e+01 8.4704687959e+01 8.4704687959e+01 8.4704745633e+01 8.4704723067e+01 2.4686514620e+00 5.0000000000e+00 2.0000000000e+00 2.4658203125e+00 2.1962890625e+00 2.4686514884e+00 2.4686530232e+00 2.4686514620e+00 2.4686514620e+00 2.5351186813e+00 1.0269245052e+00 2.5272144546e+00 2.5272144824e+00 2.5272155851e+00 0 0 0 0 0 0 0 0
2 1.3567894426e-01 1.3567826941e-01 1.3567827628e-01 1.0606601718e+00 5.5901699437e-01 1.3548550934e-01 1.4261825206e-01 1.3567894382e-01 1.3567885458e-01 1.3567894426e-01 1.3567894426e-01 4.4541294525e+01 4.4541361858e+01 4.4541361858e+01 4.4541292516e+01 4.4541298498e+01 3.1525962103e-01 3.7500000000e+00 3.0000000000e+00 3.1469726562e-01 2.7661132812e-01 3.1525961868e-01 3.1525967829e-01 3.1525962103e-01 3.1525962103e-01 3.2111311137e-01 1.0185672060e+00 3.3366781911e-01 3.3366781846e-01 3.3366787434e-01 0 0 0 0 0 0 0 0
3 4.4954402922e-02 4.4954086241e-02 4.4954088830e-02 3.9191835885e+01 8.2915619759e-01 4.4964314192e-02 4.1889864433e-02 4.4954403472e-02 4.4954415772e-02 4.4954402922e-02 4.4954402922e-02 2.6816257628e+01 2.6816374776e+01 2.6816371781e+01 2.6816247522e+01 2.6816251545e+01 7.5994042687e-02 2.3437500000e-01 1.0000000000e+00 7.5927734375e-02 6.5429687500e-02 7.5994041748e-02 7.5994035695e-02 7.5994042687e-02 7.5994042687e-02 7.7667494332e-02 1.0220208267e+00 6.4923569034e-02 6.4923567232e-02 6.4923575614e-02 0 1 0 0 0 0 0 0
4 1.4016991848e-02 1.4016997523e-02 1.4016998042e-02 3.9191835885e+01 1.9595917942e+01 1.4067246378e-02 1.3999288268e-02 1.4016991814e-02 1.4016968195e-02 1.4016991848e-02 1.4016991848e-02 2.1869083956e+01 2.1869112850e+01 2.1869112845e+01 2.1869080669e+01 2.1869085662e+01 8.9836849320e-03 1.6777216000e+07 1.0000000000e+00 9.0179443359e-03 7.4462890625e-03 8.9836845873e-03 8.9836893603e-03 8.9836849320e-03 8.9836849320e-03 9.2125421494e-03 1.0254747600e+00 8.4252837267e-03 8.4252833622e-03 8.4252860397e-03 0 1 0 0 0 0 0 0
5 8.1492320671e-03 8.1491670670e-03 8.1491670670e-03 3.9191835885e+01 4.0960000000e+03 8.3151300615e-03 7.7895781902e-03 8.1492306821e-03 8.1492159502e-03 8.1492320671e-03 8.1492320671e-03 1.3032717839e+01 1.3032770705e+01 1.3032771310e+01 1.3032701221e+01 1.3032705477e+01 1.9328613954e-03 1.6777216000e+07 1.0000000000e+00 1.9950866699e-03 1.6212463379e-03 1.9328610506e-03 1.9328622147e-03 1.9328613954e-03 1.9328613954e-03 1.9979321329e-03 1.0336654960e+00 1.7390923497e-03 1.7390920257e-03 1.7390926660e-03 0 1 0 0 0 0 0 0
6 3.7758016574e-03 3.7757251300e-03 3.7757259731e-03 3.9191835885e+01 4.0960000000e+03 3.8986131403e-03 3.0297054800e-03 3.7758007654e-03 3.7757901669e-03 3.7758016574e-03 3.7758016574e-03 1.1056554263e+01 1.1056573939e+01 1.1056576248e+01 1.1056543823e+01 1.1056548232e+01 7.2597761507e-04 1.6777216000e+07 1.6777216000e+07 7.4386596680e-04 5.5408477783e-04 7.2597754479e-04 7.2597739927e-04 7.2597761507e-04 7.2597761507e-04 7.4630039587e-04 1.0279936742e+00 6.2031828744e-04 6.2031818379e-04 6.2031806738e-04 0 0 0 0 0 0 0 0
7 1.9153532913e-03 1.9153638751e-03 1.9153631035e-03 3.9191835885e+01 4.0960000000e+03 1.9454806458e-03 2.1561916178e-03 1.9153530724e-03 1.9153459498e-03 1.9153532913e-03 1.9153532913e-03 8.8451702940e+00 8.8451916805e+00 8.8451939979e+00 8.8451543973e+00 8.8451590247e+00 7.5616204078e-05 1.6777216000e+07 1.6777216000e+07 7.8201293945e-05 5.0783157349e-05 7.5616182585e-05 7.5616262620e-05 7.5616204078e-05 7.5616204078e-05 8.6325932226e-05 1.1416327132e+00 9.9490463138e-05 9.9490436696e-05 9.9490389402e-05 0 0 0 0 0 0 0 0
8 1.1323321995e-03 1.1323107028e-03 1.1323109538e-03 3.9191835885e+01 4.0960000000e+03 1.1516090249e-03 9.6505055547e-04 1.1323321887e-03 1.1323224498e-03 1.1323321995e-03 1.1323321995e-03 7.6927724107e+00 7.6927803525e+00 7.6927833347e+00 7.6927568362e+00 7.6927627092e+00 3.0260638071e-05 1.6777216000e+07 1.6777216000e+07 3.2663345337e-05 2.0623207092e-05 3.0260630410e-05 3.0260548556e-05 3.0260638071e-05 3.0260638071e-05 3.4107503505e-05 1.1271243992e+00 3.3721864936e-05 3.3721857108e-05 3.3721698856e-05 0 0 0 0 0 0 0 0
9 4.2319493442e-04 4.2319225593e-04 4.2319250778e-04 3.9191835885e+01 4.0960000000e+03 3.5850037001e-04 3.2152263650e-04 4.2319462333e-04 4.2319361593e-04 4.2319493442e-04 4.2319493442e-04 6.6362607466e+00 6.6362795481e+00 6.6362823785e+00 6.6362397119e+00 6.6362374349e+00 4.4787683471e-06 1.6777216000e+07 1.6777216000e+07 5.6922435760e-06 3.4421682358e-06 4.4787684601e-06 4.4787207116e-06 4.4787683471e-06 4.4787683471e-06 4.7578982355e-06 1.0623229126e+00 6.3987962386e-06 6.3987954491e-06 6.3987577050e-06 0 0 0 0 0 0 0 0
10 4.4074594290e-04 4.4074252249e-04 4.4074292553e-04 3.9191835885e+01 4.0960000000e+03 4.2724609375e-04 3.1567628274e-04 4.4074516641e-04 4.4074374772e-04 4.4074594290e-04 4.4074594290e-04 5.4934227081e+00 5.4934023111e+00 5.4934063293e+00 5.4934053493e+00 5.4933957280e+00 1.4756029304e-06 1.6777216000e+07 1.6777216000e+07 3.4868717194e-06 2.5779008865e-06 1.4756059272e-06 1.4756066093e-06 1.4756029304e-06 1.4756029304e-06 1.5623106953e-06 1.0587609058e+00 2.3186746425e-06 2.3186757971e-06 2.3186798899e-06 0 0 0 0 0 0 0 0
11 2.9639292314e-04 2.9635743468e-04 2.9635846564e-04 3.9191835885e+01 4.0960000000e+03 4.8828125000e-04 3.8360000885e-04 2.9639176614e-04 2.9638644406e-04 2.9639292314e-04 2.9639292314e-04 3.7855295418e+00 3.7855879988e+00 3.7855872544e+00 3.7855144177e+00 3.7855068177e+00 5.8102081893e-07 1.6777216000e+07 1.6777216000e+07 1.4603137970e-06 6.4074993134e-07 5.8103296396e-07 5.8104137679e-07 5.8102081893e-07 5.8102081893e-07 7.7182952495e-07 1.3284025285e+00 1.3428030855e-06 1.3428085595e-06 1.3428125385e-06 0 0 0 0 0 0 0 0
12 2.1774800658e-04 2.1776160321e-04 2.1776236185e-04 3.9191835885e+01 4.0960000000e+03 3.1121945273e-04 2.2425748378e-04 2.1774055624e-04 2.1773432334e-04 2.1774800658e-04 2.1774800658e-04 2.6674648392e+00 2.6673831482e+00 2.6673765273e+00 2.6675175578e+00 2.6675191060e+00 8.7308903098e-07 1.6777216000e+07 1.6777216000e+07 9.6857547760e-07 5.1409006119e-07 8.7320745479e-07 8.7323053322e-07 8.7308903098e-07 8.7308903098e-07 1.5601496658e-06 1.7869307830e+00 1.1137274159e-06 1.1137871070e-06 1.1137948377e-06 0 0 0 0 0 0 0 0
13 1.8425030351e-04 1.8424857215e-04 1.8424689459e-04 3.9191835885e+01 4.0960000000e+03 3.0056328741e-04 3.0669786441e-04 1.8426039174e-04 1.8425553288e-04 1.8425030351e-04 1.8425030351e-04 2.0644241415e+00 2.0644503173e+00 2.0644536692e+00 2.0643669372e+00 2.0643229705e+00 7.0531952800e-07 1.6777216000e+07 1.0000000000e+00 5.8114528656e-07 3.1292438507e-07 7.0532814789e-07 7.0532541940e-07 7.0531952800e-07 7.0531952800e-07 1.2667887933e-06 1.7960495108e+00 8.1662503727e-07 8.1665427842e-07 8.1665666585e-07 0 1 0 0 0 0 0 0
14 1.2417963670e-04 1.2417706171e-04 1.2417685429e-04 3.9191835885e+01 4.0960000000e+03 1.6991468392e-04 1.3476197611e-04 1.2418043766e-04 1.2417643229e-04 1.2417963670e-04 1.2417963670e-04 1.6641779431e+00 1.6641780655e+00 1.6641786537e+00 1.6641356579e+00 1.6640817854e+00 3.8229986091e-07 1.6777216000e+07 1.6777216000e+07 6.4820051193e-07 4.0233135223e-07 3.8227238974e-07 3.8226312427e-07 3.8229986091e-07 3.8229986091e-07 5.5814210912e-07 1.4599589646e+00 4.2083394439e-07 4.2082990603e-07 4.2082518803e-07 0 0 0 0 0 0 0 0
