matrix=data/matrices/mhd4800b.mtx n=4800 seed=24
iter res_d res_f res_ffma res_p8q res_p8n res_p16q res_p16n res_p32q res_p32n res_p64q res_p64n solerr_d solerr_f solerr_ffma solerr_p32q solerr_p32n pAp_d pAp_p8q pAp_p8n pAp_p16q pAp_p16n pAp_p32q pAp_p32n pAp_p64q pAp_p64n abs_dot_d cond_xy_d rz_d rz_p32q rz_p32n guard_p8q guard_p8n guard_p16q guard_p16n guard_p32q guard_p32n guard_p64q guard_p64n
bnorm=7.2610719478e+00
0 1.5743718122e+00 1.5743532336e+00 1.5743532336e+00 1.9364916731e+00 3.0000000000e+00 1.5752603951e+00 1.5882257199e+00 1.5743718227e+00 1.5743711554e+00 1.5743718122e+00 1.5743718122e+00 2.4808554317e+02 2.4808462544e+02 2.4808462544e+02 2.4808554581e+02 2.4808548635e+02 9.0801687517e+01 8.0000000000e+01 4.0000000000e+01 9.0812500000e+01 8.0187500000e+01 9.0801687241e+01 9.0801696777e+01 9.0801687517e+01 9.0801687517e+01 9.0842498089e+01 1.0004494473e+00 7.2161079247e+01 7.2161079407e+01 7.2161069870e+01 0 0 0 0 0 0 0 0
1 6.7404719580e-01 6.7404315116e-01 6.7404306273e-01 8.6602540378e-01 1.0606601718e+00 6.7396115082e-01 6.7459478578e-01 6.7404719261e-01 6.7404704477e-01 6.7404719580e-01 6.7404719580e-01 1.1181745234e+02 1.1181790014e+02 1.1181790689e+02 1.1181745248e+02 1.1181750293e+02 5.9702726006e+00 1.2000000000e+01 8.0000000000e+00 5.9667968750e+00 5.6914062500e+00 5.9702726305e+00 5.9702704847e+00 5.9702726006e+00 5.9702726006e+00 6.1843537977e+00 1.0358578597e+00 5.3805183934e+00 5.3805184066e+00 5.3805153370e+00 0 0 0 0 0 0 0 0
2 3.0526688776e-01 3.0526402533e-01 3.0526398872e-01 8.2915619759e-01 1.1180339887e+00 3.0528787004e-01 3.0980281342e-01 3.0526688932e-01 3.0526682602e-01 3.0526688776e-01 3.0526688776e-01 4.6097860079e+01 4.6098169140e+01 4.6098173311e+01 4.6097864421e+01 4.6097893851e+01 8.3530504864e-01 2.5000000000e+00 2.0000000000e+00 8.3398437500e-01 7.8149414062e-01 8.3530505374e-01 8.3530436829e-01 8.3530504864e-01 8.3530504864e-01 8.5754437710e-01 1.0266241997e+00 8.2335221107e-01 8.2335221767e-01 8.2335145399e-01 0 0 0 0 0 0 0 0
3 5.1957896584e-02 5.1956987865e-02 5.1957001308e-02 3.3166247904e+00 3.4641016151e+00 5.2152460636e-02 5.2042627322e-02 5.1957898104e-02 5.1957826406e-02 5.1957896584e-02 5.1957896584e-02 2.7405036722e+01 2.7405212437e+01 2.7405213235e+01 2.7405067554e+01 2.7405051450e+01 1.6060310701e-01 1.6250000000e+00 1.2000000000e+01 1.6046142578e-01 1.4819335938e-01 1.6060311068e-01 1.6060293932e-01 1.6060310701e-01 1.6060310701e-01 1.7246273326e-01 1.0738443140e+00 1.5594873171e-01 1.5594873205e-01 1.5594856627e-01 0 0 0 0 0 0 0 0
4 1.8446461220e-02 1.8446447382e-02 1.8446444226e-02 1.0240000000e+03 2.5600000000e+02 1.8451605105e-02 1.7523787544e-02 1.8446457834e-02 1.8446448565e-02 1.8446461220e-02 1.8446461220e-02 2.2604124356e+01 2.2604063336e+01 2.2604061780e+01 2.2604146181e+01 2.2604164910e+01 1.1742087541e-02 1.0000000000e+00 1.0000000000e+00 1.1871337891e-02 1.0345458984e-02 1.1742087663e-02 1.1742074043e-02 1.1742087541e-02 1.1742087541e-02 1.2243212140e-02 1.0426776412e+00 1.2512109798e-02 1.2512107729e-02 1.2512093526e-02 1 1 0 0 0 0 0 0
5 1.2306089211e-02 1.2305896469e-02 1.2305887600e-02 4.0960000000e+03 4.0960000000e+03 1.2826099157e-02 1.1799849584e-02 1.2306085965e-02 1.2306044282e-02 1.2306089211e-02 1.2306089211e-02 1.2193115248e+01 1.2193073495e+01 1.2193073235e+01 1.2193190099e+01 1.2193115073e+01 3.9230854539e-03 1.6777216000e+07 1.0000000000e+00 4.1923522949e-03 3.7269592285e-03 3.9230854018e-03 3.9230795228e-03 3.9230854539e-03 3.9230854539e-03 3.9768931882e-03 1.0137156672e+00 3.6968769085e-03 3.6968755885e-03 3.6968713393e-03 0 1 0 0 0 0 0 0
6 7.3982225554e-03 7.3980878023e-03 7.3980855894e-03 4.0960000000e+03 4.0960000000e+03 7.5722961032e-03 7.1262302340e-03 7.3982163927e-03 7.3982040993e-03 7.3982225554e-03 7.3982225554e-03 7.3177861650e+00 7.3178064790e+00 7.3177994844e+00 7.3177935406e+00 7.3177816331e+00 1.7334215377e-03 1.6777216000e+07 1.0000000000e+00 1.7528533936e-03 1.3942718506e-03 1.7334198928e-03 1.7334200675e-03 1.7334215377e-03 1.7334215377e-03 1.7869598593e-03 1.0308859216e+00 1.5835972403e-03 1.5835959930e-03 1.5835953527e-03 0 1 0 0 0 0 0 0
7 4.2505672528e-03 4.2508530443e-03 4.2508513327e-03 4.0960000000e+03 4.0960000000e+03 4.2145206303e-03 4.6897882598e-03 4.2505637662e-03 4.2505775673e-03 4.2505672528e-03 4.2505672528e-03 5.1911804474e+00 5.1911810586e+00 5.1911741667e+00 5.1911590494e+00 5.1912022452e+00 2.0972000331e-04 1.6777216000e+07 1.6777216000e+07 2.1362304688e-04 1.7309188843e-04 2.0971973572e-04 2.0971946651e-04 2.0972000331e-04 2.0972000331e-04 2.3203142794e-04 1.1063867265e+00 2.9353771899e-04 2.9353738501e-04 2.9353729769e-04 0 0 0 0 0 0 0 0
8 1.7693561714e-03 1.7692635212e-03 1.7692646136e-03 4.0960000000e+03 4.0960000000e+03 1.7562859582e-03 1.5962764686e-03 1.7693555985e-03 1.7693411415e-03 1.7693561714e-03 1.7693561714e-03 4.7418345017e+00 4.7418495996e+00 4.7418402983e+00 4.7419044128e+00 4.7417609979e+00 8.9417612665e-05 1.6777216000e+07 1.6777216000e+07 9.2506408691e-05 8.2015991211e-05 8.9417546405e-05 8.9417626441e-05 8.9417612665e-05 8.9417612665e-05 1.0070995150e-04 1.1262876350e+00 9.5210835125e-05 9.5210765721e-05 9.5210718428e-05 0 0 0 0 0 0 0 0
