matrix=data/matrices/mhd4800b.mtx n=4800 seed=7
iter res_d res_f res_ffma res_p8q res_p8n res_p16q res_p16n res_p32q res_p32n res_p64q res_p64n solerr_d solerr_f solerr_ffma solerr_p32q solerr_p32n pAp_d pAp_p8q pAp_p8n pAp_p16q pAp_p16n pAp_p32q pAp_p32n pAp_p64q pAp_p64n abs_dot_d cond_xy_d rz_d rz_p32q rz_p32n guard_p8q guard_p8n guard_p16q guard_p16n guard_p32q guard_p32n guard_p64q guard_p64n
bnorm=3.7736680616e+00
0 8.6011260910e-01 8.6011144121e-01 8.6011137191e-01 9.3541434669e-01 8.6602540378e-01 8.6008493403e-01 8.5937500000e-01 8.6011261063e-01 8.6011249802e-01 8.6011260910e-01 8.6011260910e-01 2.4632742633e+02 2.4632667080e+02 2.4632668920e+02 2.4632742798e+02 2.4632741222e+02 5.0145247673e+01 4.0000000000e+01 1.6000000000e+01 5.0125000000e+01 4.3156250000e+01 5.0145247459e+01 5.0145253658e+01 5.0145247673e+01 5.0145247673e+01 5.0263189795e+01 1.0023520100e+00 4.1147088432e+01 4.1147088528e+01 4.1147090912e+01 0 0 0 0 0 0 0 0
1 5.3175602547e-01 5.3175164829e-01 5.3175159224e-01 4.3301270189e-01 3.5355339059e-01 5.3205362012e-01 5.1680735652e-01 5.3175603033e-01 5.3175587270e-01 5.3175602547e-01 5.3175602547e-01 1.0840453459e+02 1.0840493433e+02 1.0840494469e+02 1.0840452768e+02 1.0840454620e+02 4.2393316793e+00 4.0000000000e+00 2.0000000000e+00 4.2441406250e+00 3.9658203125e+00 4.2393316031e+00 4.2393317521e+00 4.2393316793e+00 4.2393316793e+00 4.3460414168e+00 1.0251713585e+00 3.8216594042e+00 3.8216593713e+00 3.8216591030e+00 0 0 0 0 0 0 0 0
2 1.7729974796e-01 1.7729865101e-01 1.7729864051e-01 7.9056941504e-01 5.5901699437e-01 1.7737988343e-01 1.8087245161e-01 1.7729974492e-01 1.7729966875e-01 1.7729974796e-01 1.7729974796e-01 4.3358152923e+01 4.3358086396e+01 4.3358094303e+01 4.3358151797e+01 4.3358161043e+01 7.1643400565e-01 2.7500000000e+00 1.8750000000e+00 7.1826171875e-01 6.3452148438e-01 7.1643399820e-01 7.1643385291e-01 7.1643400565e-01 7.1643400565e-01 7.2256906358e-01 1.0085633260e+00 7.0219560839e-01 7.0219560340e-01 7.0219534263e-01 0 0 0 0 0 0 0 0
3 3.7054763254e-02 3.7054246812e-02 3.7054276658e-02 1.3856406461e+01 1.1726039400e+00 3.7109375000e-02 3.7594485459e-02 3.7054762841e-02 3.7054742027e-02 3.7054763254e-02 3.7054763254e-02 2.9783385991e+01 2.9783267982e+01 2.9783279322e+01 2.9783367181e+01 2.9783380824e+01 7.8442845836e-02 1.0000000000e+00 1.0000000000e+00 7.8643798828e-02 6.9061279297e-02 7.8442843165e-02 7.8442794736e-02 7.8442845836e-02 7.8442845836e-02 8.0526316699e-02 1.0265603681e+00 7.9958001456e-02 7.9957999289e-02 7.9957941547e-02 1 1 0 0 0 0 0 0
4 1.7875415550e-02 1.7875328663e-02 1.7875327035e-02 4.0960000000e+03 2.5600000000e+02 1.7847330940e-02 1.8321936562e-02 1.7875415566e-02 1.7875394603e-02 1.7875415550e-02 1.7875415550e-02 2.6371482677e+01 2.6371455136e+01 2.6371459993e+01 2.6371484660e+01 2.6371475734e+01 1.0509420495e-02 1.0000000000e+00 1.0000000000e+00 1.0574340820e-02 9.1400146484e-03 1.0509421816e-02 1.0509411804e-02 1.0509420495e-02 1.0509420495e-02 1.0868125948e-02 1.0341318014e+00 1.0547637348e-02 1.0547637590e-02 1.0547625017e-02 1 1 0 0 0 0 0 0
5 7.9492029290e-03 7.9492035142e-03 7.9491984800e-03 4.0960000000e+03 2.5600000000e+02 8.1119373661e-03 7.8277439169e-03 7.9492069466e-03 7.9491804027e-03 7.9492029290e-03 7.9492029290e-03 1.3701905087e+01 1.3701876964e+01 1.3701884998e+01 1.3701871223e+01 1.3701874113e+01 2.9027855787e-03 1.6777216000e+07 1.6777216000e+07 2.9945373535e-03 2.4223327637e-03 2.9027877026e-03 2.9027831624e-03 2.9027855787e-03 2.9027855787e-03 2.9375698595e-03 1.0119830693e+00 2.7019625984e-03 2.7019635891e-03 2.7019591653e-03 0 0 0 0 0 0 0 0
6 6.7692534203e-03 6.7692136186e-03 6.7692077069e-03 4.0960000000e+03 2.5600000000e+02 6.7038721766e-03 5.7151855033e-03 6.7692529852e-03 6.7692266513e-03 6.7692534203e-03 6.7692534203e-03 1.3655164671e+01 1.3655161912e+01 1.3655172075e+01 1.3655134597e+01 1.3655134119e+01 1.1995015992e-03 1.6777216000e+07 1.6777216000e+07 1.1768341064e-03 8.9454650879e-04 1.1995013338e-03 1.1994993547e-03 1.1995015992e-03 1.1995015992e-03 1.2439210801e-03 1.0370316146e+00 1.1100560991e-03 1.1100561533e-03 1.1100538250e-03 0 0 0 0 0 0 0 0
7 4.1737759035e-03 4.1737506066e-03 4.1737519141e-03 4.0960000000e+03 2.5600000000e+02 4.1215681192e-03 4.6064360996e-03 4.1737746854e-03 4.1737631363e-03 4.1737759035e-03 4.1737759035e-03 1.1929077736e+01 1.1929075506e+01 1.1929082793e+01 1.1929026116e+01 1.1929018437e+01 1.7823246794e-04 1.6777216000e+07 1.6777216000e+07 1.7499923706e-04 1.3256072998e-04 1.7823239614e-04 1.7823198141e-04 1.7823246794e-04 1.7823246794e-04 1.9322771514e-04 1.0841330840e+00 2.3533997378e-04 2.3533991043e-04 2.3533916828e-04 0 0 0 0 0 0 0 0
8 1.9148018895e-03 1.9147864399e-03 1.9147841837e-03 4.0960000000e+03 1.0240000000e+03 1.9028878501e-03 1.8105953338e-03 1.9148018175e-03 1.9147900616e-03 1.9148018895e-03 1.9148018895e-03 1.0297450904e+01 1.0297467425e+01 1.0297478195e+01 1.0297399450e+01 1.0297400522e+01 6.0619817368e-05 1.6777216000e+07 1.6777216000e+07 6.0915946960e-05 5.8412551880e-05 6.0619800934e-05 6.0619528085e-05 6.0619817368e-05 6.0619817368e-05 6.5086030416e-05 1.0736757919e+00 6.9908247816e-05 6.9908237492e-05 6.9907917350e-05 0 0 0 0 0 0 0 0
