matrix=data/matrices/mhd4800b.mtx n=4800 seed=15
iter res_d res_f res_ffma res_p8q res_p8n res_p16q res_p16n res_p32q res_p32n res_p64q res_p64n solerr_d solerr_f solerr_ffma solerr_p32q solerr_p32n pAp_d pAp_p8q pAp_p8n pAp_p16q pAp_p16n pAp_p32q pAp_p32n pAp_p64q pAp_p64n abs_dot_d cond_xy_d rz_d rz_p32q rz_p32n guard_p8q guard_p8n guard_p16q guard_p16n guard_p32q guard_p32n guard_p64q guard_p64n
bnorm=3.9116050855e+00
0 1.2116723314e+00 1.2116636007e+00 1.2116635515e+00 1.7320508076e+00 1.7320508076e+00 1.2119199644e+00 1.2368448392e+00 1.2116723354e+00 1.2116719019e+00 1.2116723314e+00 1.2116723314e+00 2.4651027738e+02 2.4651017947e+02 2.4651016179e+02 2.4651028125e+02 2.4651022295e+02 4.6950001820e+01 4.0000000000e+01 1.6000000000e+01 4.6937500000e+01 3.9500000000e+01 4.6950001717e+01 4.6950019360e+01 4.6950001820e+01 4.6950001820e+01 4.6989666340e+01 1.0008448247e+00 3.8332956903e+01 3.8332956791e+01 3.8332962036e+01 0 0 0 0 0 0 0 0
1 4.7244296394e-01 4.7244093854e-01 4.7244097008e-01 4.8412291828e-01 5.5901699437e-01 4.7289831095e-01 4.7296283961e-01 4.7244296996e-01 4.7244286548e-01 4.7244296394e-01 4.7244296394e-01 8.3013872356e+01 8.3014376247e+01 8.3014399292e+01 8.3013875748e+01 8.3013893177e+01 2.5377206796e+00 5.0000000000e+00 2.0000000000e+00 2.5439453125e+00 2.4248046875e+00 2.5377206504e+00 2.5377187580e+00 2.5377206796e+00 2.5377206796e+00 2.5604730751e+00 1.0089656815e+00 2.6719792965e+00 2.6719792783e+00 2.6719775945e+00 0 0 0 0 0 0 0 0
2 1.6930382988e-01 1.6930363533e-01 1.6930365733e-01 6.6143782777e-01 5.5901699437e-01 1.6959604177e-01 1.6959604177e-01 1.6930383199e-01 1.6930376529e-01 1.6930382988e-01 1.6930382988e-01 5.7306538432e+01 5.7306593347e+01 5.7306598090e+01 5.7306564344e+01 5.7306552663e+01 5.9143798271e-01 2.2500000000e+00 1.2500000000e+00 5.9277343750e-01 5.7226562500e-01 5.9143799171e-01 5.9143781289e-01 5.9143798271e-01 5.9143798271e-01 5.9561499579e-01 1.0070624701e+00 5.3659433457e-01 5.3659433499e-01 5.3659421951e-01 0 0 0 0 0 0 0 0
3 4.8828910384e-02 4.8828773494e-02 4.8828783031e-02 4.4721359550e+00 1.0606601718e+00 4.9061940184e-02 4.8749937400e-02 4.8828905815e-02 4.8828821177e-02 4.8828910384e-02 4.8828910384e-02 2.8512785846e+01 2.8513038635e+01 2.8513050407e+01 2.8512797003e+01 2.8512798039e+01 8.9832314969e-02 1.0000000000e+00 1.0000000000e+00 8.9263916016e-02 8.9538574219e-02 8.9832332917e-02 8.9832332451e-02 8.9832314969e-02 8.9832314969e-02 9.3407121644e-02 1.0397942174e+00 8.0503347374e-02 8.0503356177e-02 8.0503323115e-02 1 1 0 0 0 0 0 0
4 2.0571101290e-02 2.0571088810e-02 2.0571092347e-02 4.0960000000e+03 1.2800000000e+02 2.0554262871e-02 2.0391223650e-02 2.0571113215e-02 2.0571100659e-02 2.0571101290e-02 2.0571101290e-02 3.4458773249e+01 3.4458726774e+01 3.4458732966e+01 3.4458799565e+01 3.4458771325e+01 1.5335033661e-02 1.0000000000e+00 1.0000000000e+00 1.5274047852e-02 1.4495849609e-02 1.5335044125e-02 1.5335031436e-02 1.5335033661e-02 1.5335033661e-02 1.5706739389e-02 1.0242389900e+00 1.2910333261e-02 1.2910338701e-02 1.2910324731e-02 1 1 0 0 0 0 0 0
5 1.2148194791e-02 1.2147860168e-02 1.2147857174e-02 4.0960000000e+03 4.0960000000e+03 1.2197261716e-02 1.2751528181e-02 1.2148195875e-02 1.2148150057e-02 1.2148194791e-02 1.2148194791e-02 2.1129364231e+01 2.1129475932e+01 2.1129486956e+01 2.1129389550e+01 2.1129372518e+01 4.2058479710e-03 1.6777216000e+07 2.6214400000e+05 4.1999816895e-03 3.6544799805e-03 4.2058492545e-03 4.2058428517e-03 4.2058479710e-03 4.2058479710e-03 4.2836010312e-03 1.0184868927e+00 3.4826457099e-03 3.4826470655e-03 3.4826421179e-03 0 0 0 0 0 0 0 0
6 5.0448082956e-03 5.0446560715e-03 5.0446544489e-03 4.0960000000e+03 4.0960000000e+03 5.0093468088e-03 5.0684910869e-03 5.0448076920e-03 5.0447916468e-03 5.0448082956e-03 5.0448082956e-03 1.8948759123e+01 1.8948767475e+01 1.8948779675e+01 1.8948794735e+01 1.8948758349e+01 6.6397148552e-04 1.6777216000e+07 1.6777216000e+07 6.6471099854e-04 6.1035156250e-04 6.6397141200e-04 6.6397075716e-04 6.6397148552e-04 6.6397148552e-04 7.1519483660e-04 1.0771469140e+00 7.6764050772e-04 7.6764052210e-04 7.6763948891e-04 0 0 0 0 0 0 0 0
7 2.8554554676e-03 2.8555157427e-03 2.8555155835e-03 4.0960000000e+03 4.0960000000e+03 2.9194972517e-03 2.5371838001e-03 2.8554557040e-03 2.8554402561e-03 2.8554554676e-03 2.8554554676e-03 1.6034989571e+01 1.6035071430e+01 1.6035083213e+01 1.6035033583e+01 1.6034981684e+01 1.0498747274e-04 1.6777216000e+07 1.6777216000e+07 1.0728836060e-04 1.0395050049e-04 1.0498747724e-04 1.0498722258e-04 1.0498747274e-04 1.0498747274e-04 1.1480688810e-04 1.0935294002e+00 1.5975047855e-04 1.5975047427e-04 1.5975015413e-04 0 0 0 0 0 0 0 0
8 1.5190641499e-03 1.5190298625e-03 1.5190298625e-03 4.0960000000e+03 4.0960000000e+03 1.5392480729e-03 1.4648437500e-03 1.5190636905e-03 1.5190550839e-03 1.5190641499e-03 1.5190641499e-03 1.3279896029e+01 1.3279846366e+01 1.3279861417e+01 1.3279953612e+01 1.3279883952e+01 5.4331392123e-05 1.6777216000e+07 1.6777216000e+07 6.1035156250e-05 9.0599060059e-05 5.4331387219e-05 5.4331305364e-05 5.4331392123e-05 5.4331392123e-05 5.8119187551e-05 1.0697165171e+00 6.3695318327e-05 6.3695304561e-05 6.3695239078e-05 0 0 0 0 0 0 0 0
9 7.8706708230e-04 7.8705266406e-04 7.8705100292e-04 4.0960000000e+03 4.0960000000e+03 6.5452913176e-04 7.7204044438e-04 7.8706403912e-04 7.8705421685e-04 7.8706708230e-04 7.8706708230e-04 1.2469785346e+01 1.2469934341e+01 1.2469940561e+01 1.2469852462e+01 1.2469763217e+01 8.8744096014e-06 1.6777216000e+07 1.0000000000e+00 1.7285346985e-05 2.3603439331e-05 8.8744245659e-06 8.8744245659e-06 8.8744096014e-06 8.8744096014e-06 9.2637079893e-06 1.0438675253e+00 1.3326894425e-05 1.3326895896e-05 1.3326884982e-05 0 1 0 0 0 0 0 0
10 7.7681089744e-04 7.7684478483e-04 7.7684266283e-04 4.0960000000e+03 4.0960000000e+03 1.1385960758e-03 9.9170390682e-04 7.7680292922e-04 7.7679707511e-04 7.7681089744e-04 7.7681089744e-04 7.8259575898e+00 7.8256112706e+00 7.8256406754e+00 7.8260272670e+00 7.8259606388e+00 3.6058945434e-06 1.6777216000e+07 1.6777216000e+07 1.1563301086e-05 5.2750110626e-06 3.6059520880e-06 3.6059070680e-06 3.6058945434e-06 3.6058945434e-06 4.2617179269e-06 1.1818753642e+00 6.3559753049e-06 6.3559969021e-06 6.3559618866e-06 0 0 0 0 0 0 0 0
11 5.6756992728e-04 5.6750513508e-04 5.6750080298e-04 4.0960000000e+03 4.0960000000e+03 1.0711626449e-03 6.9590785223e-04 5.6758936651e-04 5.6756968692e-04 5.6756992728e-04 5.6756992728e-04 1.2211795445e+01 1.2212269834e+01 1.2212447711e+01 1.2211012093e+01 1.2211354602e+01 2.8348164964e-06 1.6777216000e+07 1.6777216000e+07 4.9769878387e-06 3.1888484955e-06 2.8350507364e-06 2.8349086278e-06 2.8348164964e-06 2.8348164964e-06 4.6831492043e-06 1.6520114125e+00 4.9969434620e-06 4.9970531109e-06 4.9969703468e-06 0 0 0 0 0 0 0 0
