matrix=data/matrices/bcsstk14.mtx n=1806 seed=29
iter res_d res_f res_ffma res_p8q res_p8n res_p16q res_p16n res_p32q res_p32n res_p64q res_p64n solerr_d solerr_f solerr_ffma solerr_p32q solerr_p32n pAp_d pAp_p8q pAp_p8n pAp_p16q pAp_p16n pAp_p32q pAp_p32n pAp_p64q pAp_p64n abs_dot_d cond_xy_d rz_d rz_p32q rz_p32n guard_p8q guard_p8n guard_p16q guard_p16n guard_p32q guard_p32n guard_p64q guard_p64n
bnorm=6.1066981054e+10
0 1.6688064723e+10 1.6688053537e+10 1.6688054064e+10 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 1.6688397196e+10 1.6638668105e+10 1.6688064723e+10 1.6688064722e+10 5.5151299283e+00 5.5151239618e+00 5.5151248403e+00 5.5151189444e+00 5.5151028733e+00 2.0131645087e+12 1.6777216000e+07 1.6777216000e+07 2.1990232556e+12 4.1231686042e+11 2.0131652567e+12 2.0131233137e+12 2.0131645087e+12 2.0131645087e+12 2.0192741200e+12 1.0030348296e+00 1.4107648405e+12 1.4107625390e+12 1.4107289846e+12 0 0 0 0 0 0 0 0
1 8.1505625464e+09 8.1505501535e+09 8.1505493441e+09 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 8.1508957608e+09 8.1365173460e+09 8.1505625464e+09 8.1505625464e+09 3.5857514635e+00 3.5857516144e+00 3.5857517328e+00 3.5857546970e+00 3.5857811269e+00 2.6314390880e+11 1.6777216000e+07 1.6777216000e+07 2.7487790694e+11 1.3743895347e+11 2.6314276864e+11 2.6314014720e+11 2.6314390880e+11 2.6314390880e+11 2.6599965927e+11 1.0108524286e+00 1.6906434211e+11 1.6906348134e+11 1.6905771418e+11 0 0 0 0 0 0 0 0
2 3.0299946514e+09 3.0299939386e+09 3.0299943015e+09 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 3.0299484881e+09 3.0256721803e+09 3.0299946514e+09 3.0299946514e+09 2.1379732108e+00 2.1379747001e+00 2.1379748981e+00 2.1379789140e+00 2.1379893140e+00 4.6476149238e+10 1.0000000000e+00 1.6777216000e+07 8.5899345920e+10 3.0064771072e+10 4.6475902976e+10 4.6473543680e+10 4.6476149238e+10 4.6476149238e+10 4.7657882725e+10 1.0254266652e+00 3.7648090160e+10 3.7647876096e+10 3.7646041088e+10 1 0 0 0 0 0 0 0
3 1.5182181947e+09 1.5182152536e+09 1.5182153441e+09 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 1.5182221788e+09 1.5160886055e+09 1.5182181947e+09 1.5182181947e+09 1.6622708669e+00 1.6622723163e+00 1.6622727506e+00 1.6622758734e+00 1.6622918427e+00 1.5157646943e+10 1.0000000000e+00 1.6777216000e+07 2.1474836480e+10 1.2884901888e+10 1.5157542912e+10 1.5156527104e+10 1.5157646943e+10 1.5157646943e+10 1.5625588288e+10 1.0308716351e+00 9.5549628674e+09 9.5549030400e+09 9.5542640640e+09 1 0 0 0 0 0 0 0
4 8.9015426630e+08 8.9015348398e+08 8.9015336818e+08 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 8.9014159516e+08 8.8907373336e+08 8.9015426630e+08 8.9015426630e+08 1.3417467477e+00 1.3417473824e+00 1.3417475792e+00 1.3417505398e+00 1.3417594913e+00 4.3351175913e+09 1.6777216000e+07 1.6777216000e+07 5.3687091200e+09 5.9055800320e+09 4.3350917120e+09 4.3348705280e+09 4.3351175913e+09 4.3351175913e+09 4.5526859745e+09 1.0501874237e+00 2.8778012765e+09 2.8777861120e+09 2.8776488960e+09 0 0 0 0 0 0 0 0
5 5.7379890866e+08 5.7379728833e+08 5.7379728833e+08 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 5.7380776747e+08 5.7322495666e+08 5.7379890866e+08 5.7379890866e+08 1.0185267399e+00 1.0185273427e+00 1.0185273365e+00 1.0185297007e+00 1.0185283378e+00 1.1927439045e+09 1.6777216000e+07 1.6777216000e+07 1.6106127360e+09 3.6238786560e+09 1.1927388160e+09 1.1926845440e+09 1.1927439045e+09 1.1927439045e+09 1.2734430982e+09 1.0676584415e+00 9.0432696127e+08 9.0432307200e+08 9.0429286400e+08 0 0 0 0 0 0 0 0
6 3.9375473949e+08 3.9375425015e+08 3.9375422833e+08 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 3.9375110871e+08 3.9341587769e+08 3.9375473949e+08 3.9375473949e+08 7.5517440304e-01 7.5517493351e-01 7.5517488097e-01 7.5517630353e-01 7.5517700629e-01 3.4219788045e+08 1.0000000000e+00 1.6777216000e+07 5.3687091200e+08 3.2212254720e+09 3.4219622400e+08 3.4219187200e+08 3.4219788045e+08 3.4219788045e+08 3.7746356027e+08 1.1030563946e+00 3.1504062714e+08 3.1503897600e+08 3.1503078400e+08 1 0 0 0 0 0 0 0
7 2.3267906564e+08 2.3267886525e+08 2.3267893909e+08 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 2.3267993586e+08 2.3254285815e+08 2.3267906564e+08 2.3267906564e+08 6.1632619183e-01 6.1632642619e-01 6.1632626485e-01 6.1632627035e-01 6.1632695589e-01 2.0508860818e+08 1.6777216000e+07 1.6777216000e+07 4.0265318400e+08 2.1474836480e+09 2.0508729600e+08 2.0507852800e+08 2.0508860818e+08 2.0508860818e+08 2.2807798514e+08 1.1120948509e+00 1.6667216199e+08 1.6667123200e+08 1.6666451200e+08 0 0 0 0 0 0 0 0
8 1.4847184698e+08 1.4847160189e+08 1.4847172483e+08 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 1.4847258543e+08 1.4839480746e+08 1.4847184698e+08 1.4847184698e+08 5.4762641612e-01 5.4762647529e-01 5.4762620433e-01 5.4762461621e-01 5.4762500413e-01 8.1454694208e+07 1.6777216000e+07 1.6777216000e+07 1.8454937600e+08 1.2079595520e+09 8.1454240000e+07 8.1451008000e+07 8.1454694208e+07 8.1454694208e+07 9.2021384707e+07 1.1297247581e+00 7.0110389155e+07 7.0110112000e+07 7.0107424000e+07 0 0 0 0 0 0 0 0
