matrix=data/matrices/mhd4800b.mtx n=4800 seed=18
iter res_d res_f res_ffma res_p8q res_p8n res_p16q res_p16n res_p32q res_p32n res_p64q res_p64n solerr_d solerr_f solerr_ffma solerr_p32q solerr_p32n pAp_d pAp_p8q pAp_p8n pAp_p16q pAp_p16n pAp_p32q pAp_p32n pAp_p64q pAp_p64n abs_dot_d cond_xy_d rz_d rz_p32q rz_p32n guard_p8q guard_p8n guard_p16q guard_p16n guard_p32q guard_p32n guard_p64q guard_p64n
bnorm=6.6766294691e+00
0 1.1941765051e+00 1.1941869585e+00 1.1941870084e+00 1.8027756377e+00 1.5000000000e+00 1.1965118574e+00 1.2634046882e+00 1.1941764987e+00 1.1941766828e+00 1.1941765051e+00 1.1941765051e+00 2.1919073909e+02 2.1919195329e+02 2.1919195329e+02 2.1919074631e+02 2.1919076685e+02 7.9707461329e+01 8.0000000000e+01 4.8000000000e+01 7.9687500000e+01 6.9375000000e+01 7.9707461357e+01 7.9707456589e+01 7.9707461329e+01 7.9707461329e+01 7.9783380108e+01 1.0009524677e+00 6.0485627481e+01 6.0485627651e+01 6.0485629559e+01 0 0 0 0 0 0 0 0
1 3.4462002632e-01 3.4462400429e-01 3.4462407996e-01 2.9315098499e-01 7.0710678119e-01 3.4560931813e-01 3.6073113689e-01 3.4462004048e-01 3.4462011277e-01 3.4462002632e-01 3.4462002632e-01 9.2995382540e+01 9.2994757091e+01 9.2994746129e+01 9.2995376085e+01 9.2995365213e+01 2.7216046317e+00 6.0000000000e+00 6.0000000000e+00 2.7216796875e+00 2.6074218750e+00 2.7216046602e+00 2.7216054052e+00 2.7216046317e+00 2.7216046317e+00 2.7688628716e+00 1.0173641091e+00 2.7228241756e+00 2.7228242010e+00 2.7228249013e+00 0 0 0 0 0 0 0 0
2 1.6178699528e-01 1.6178486412e-01 1.6178487564e-01 1.1180339887e+00 3.3071891388e-01 1.6101143629e-01 1.5910478011e-01 1.6178700123e-01 1.6178693071e-01 1.6178699528e-01 1.6178699528e-01 5.0457717473e+01 5.0457669300e+01 5.0457656985e+01 5.0457733459e+01 5.0457731133e+01 3.4023902629e-01 4.5000000000e+00 1.2500000000e+00 3.3898925781e-01 3.2202148438e-01 3.4023903869e-01 3.4023906663e-01 3.4023902629e-01 3.4023902629e-01 3.4369275197e-01 1.0101508804e+00 3.3300675381e-01 3.3300676569e-01 3.3300683275e-01 0 0 0 0 0 0 0 0
3 3.8697982994e-02 3.8699255267e-02 3.8699213152e-02 2.8284271247e+00 1.7677669530e-01 3.8793015754e-02 4.2252554009e-02 3.8697983151e-02 3.8697979015e-02 3.8697982994e-02 3.8697982994e-02 2.5982827434e+01 2.5982821916e+01 2.5982821583e+01 2.5982814703e+01 2.5982812273e+01 8.0003838346e-02 3.2500000000e+00 4.0625000000e-01 7.9925537109e-02 7.3730468750e-02 8.0003837124e-02 8.0003884155e-02 8.0003838346e-02 8.0003838346e-02 8.2088768779e-02 1.0260603801e+00 7.0490970899e-02 7.0490970276e-02 7.0491009392e-02 0 0 0 0 0 0 0 0
4 1.3787422731e-02 1.3787269032e-02 1.3787260060e-02 4.4721359550e+00 2.7950849719e-01 1.3810679320e-02 1.3776109355e-02 1.3787422600e-02 1.3787401755e-02 1.3787422731e-02 1.3787422731e-02 2.3613410072e+01 2.3613442120e+01 2.3613443772e+01 2.3613459654e+01 2.3613462257e+01 7.3739228026e-03 2.0480000000e+03 1.0000000000e+00 7.5263977051e-03 6.6375732422e-03 7.3739224463e-03 7.3739247746e-03 7.3739228026e-03 7.3739228026e-03 7.7354657631e-03 1.0490299357e+00 7.5497908682e-03 7.5497903745e-03 7.5497929356e-03 0 1 0 0 0 0 0 0
5 9.7734689628e-03 9.7736281146e-03 9.7736217867e-03 6.3245553203e+00 2.2360679775e+00 1.0195611825e-02 1.0641843124e-02 9.7734693597e-03 9.7734473981e-03 9.7734689628e-03 9.7734689628e-03 1.1315258494e+01 1.1315230978e+01 1.1315239195e+01 1.1315243563e+01 1.1315235571e+01 2.2520340719e-03 1.6384000000e+04 1.0000000000e+00 2.4299621582e-03 2.1514892578e-03 2.2520340863e-03 2.2520335042e-03 2.2520340719e-03 2.2520340719e-03 2.3129700898e-03 1.0270582132e+00 1.9930521532e-03 1.9930520793e-03 1.9930517301e-03 0 1 0 0 0 0 0 0
6 3.8688552464e-03 3.8688651158e-03 3.8688528916e-03 4.0960000000e+03 2.5600000000e+02 3.9818130933e-03 4.3054668185e-03 3.8688546547e-03 3.8688431357e-03 3.8688552464e-03 3.8688552464e-03 1.0199588388e+01 1.0199574796e+01 1.0199576148e+01 1.0199639795e+01 1.0199620001e+01 8.2077492497e-04 1.0000000000e+00 1.0000000000e+00 8.1157684326e-04 6.7520141602e-04 8.2077468687e-04 8.2077506522e-04 8.2077492497e-04 8.2077492497e-04 8.6969692282e-04 1.0596046448e+00 7.7704097260e-04 7.7704078285e-04 7.7704088471e-04 1 1 0 0 0 0 0 0
7 2.5422996127e-03 2.5421240321e-03 2.5421259104e-03 4.0960000000e+03 1.0240000000e+03 2.5195028614e-03 1.9067992373e-03 2.5422979022e-03 2.5422855599e-03 2.5422996127e-03 2.5422996127e-03 9.6228074816e+00 9.6228013639e+00 9.6228000440e+00 9.6228442516e+00 9.6228383377e+00 9.4309043804e-05 1.6777216000e+07 1.6777216000e+07 9.4890594482e-05 7.8439712524e-05 9.4308979897e-05 9.4308918051e-05 9.4309043804e-05 9.4309043804e-05 1.0214891852e-04 1.0831296173e+00 1.1976748916e-04 1.1976741007e-04 1.1976738097e-04 0 0 0 0 0 0 0 0
8 9.5585186204e-04 9.5585963091e-04 9.5585463555e-04 4.0960000000e+03 4.0960000000e+03 9.8794031105e-04 1.0139921708e-03 9.5585157291e-04 9.5584300935e-04 9.5585186204e-04 9.5585186204e-04 7.5771661019e+00 7.5771297007e+00 7.5771259430e+00 7.5772533287e+00 7.5772300446e+00 3.4481318234e-05 1.6777216000e+07 1.6777216000e+07 3.5524368286e-05 3.0398368835e-05 3.4481287003e-05 3.4481370676e-05 3.4481318234e-05 3.4481318234e-05 3.7935209094e-05 1.1001670190e+00 3.7710360444e-05 3.7710322431e-05 3.7710340621e-05 0 0 0 0 0 0 0 0
