matrix=data/matrices/bcsstk03.mtx n=112 seed=36
iter res_d res_f res_ffma res_p8q res_p8n res_p16q res_p16n res_p32q res_p32n res_p64q res_p64n solerr_d solerr_f solerr_ffma solerr_p32q solerr_p32n pAp_d pAp_p8q pAp_p8n pAp_p16q pAp_p16n pAp_p32q pAp_p32n pAp_p64q pAp_p64n abs_dot_d cond_xy_d rz_d rz_p32q rz_p32n guard_p8q guard_p8n guard_p16q guard_p16n guard_p32q guard_p32n guard_p64q guard_p64n
bnorm=2.6173892412e+11
0 8.7285493578e+10 8.7285481337e+10 8.7285481337e+10 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 8.7284049530e+10 8.7284049530e+10 8.7285493578e+10 8.7285493578e+10 4.0891748856e+00 4.0891764030e+00 4.0891764030e+00 4.0891639625e+00 4.0891151562e+00 2.7134275461e+12 1.6777216000e+07 1.6777216000e+07 2.1990232556e+12 1.6492674417e+12 2.7134294753e+12 2.7134462525e+12 2.7134275461e+12 2.7134275461e+12 2.7258855353e+12 1.0045912371e+00 1.2931654763e+12 1.2931626435e+12 1.2931542548e+12 0 0 0 0 0 0 0 0
1 6.8416096212e+09 6.8416221243e+09 6.8416221243e+09 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 6.8411554088e+09 6.8372044091e+09 6.8416096212e+09 6.8416096212e+09 3.8990089793e+00 3.8990085076e+00 3.8990085076e+00 3.8990130615e+00 3.8990288209e+00 2.2634654668e+11 1.6777216000e+07 1.6777216000e+07 2.4051816858e+11 1.3743895347e+11 2.2634509107e+11 2.2633932390e+11 2.2634654668e+11 2.2634654668e+11 2.2931909608e+11 1.0131327358e+00 1.5077545184e+11 1.5077474304e+11 1.5077159731e+11 0 0 0 0 0 0 0 0
2 9.4805086911e+09 9.4804956577e+09 9.4804961216e+09 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 9.4811311858e+09 9.4697241660e+09 9.4805086911e+09 9.4805086911e+09 4.2444033259e+00 4.2444031436e+00 4.2444033937e+00 4.2444015283e+00 4.2443842105e+00 1.3924392843e+10 1.6777216000e+07 1.6777216000e+07 2.1474836480e+10 3.0064771072e+10 1.3924352000e+10 1.3924188160e+10 1.3924392843e+10 1.3924392843e+10 1.4333414330e+10 1.0293744576e+00 1.1123201273e+10 1.1123146752e+10 1.1122999296e+10 0 0 0 0 0 0 0 0
3 4.0395802422e+09 4.0395740904e+09 4.0395742265e+09 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 4.0396526150e+09 4.0388163923e+09 4.0395802422e+09 4.0395802422e+09 4.6462553476e+00 4.6462551645e+00 4.6462554587e+00 4.6462641990e+00 4.6462699748e+00 4.9423279134e+09 1.6777216000e+07 1.6777216000e+07 1.6106127360e+10 1.1811160064e+10 4.9422909440e+09 4.9422008320e+09 4.9423279134e+09 4.9423279134e+09 5.4942554644e+09 1.1116736001e+00 3.9589735758e+09 3.9589396480e+09 3.9588618240e+09 0 0 0 0 0 0 0 0
4 3.6955143915e+09 3.6955202748e+09 3.6955213161e+09 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 3.6955602918e+09 3.6940366635e+09 3.6955143915e+09 3.6955143915e+09 4.8153886232e+00 4.8153899895e+00 4.8153903132e+00 4.8154031665e+00 4.8154008849e+00 1.7233920612e+09 1.6777216000e+07 1.6777216000e+07 1.1811160064e+10 5.9055800320e+09 1.7233766400e+09 1.7233387520e+09 1.7233920612e+09 1.7233920612e+09 1.9733050610e+09 1.1450122728e+00 1.6630842524e+09 1.6630681600e+09 1.6630292480e+09 0 0 0 0 0 0 0 0
5 1.9877099928e+09 1.9877150001e+09 1.9877150001e+09 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 1.9876576096e+09 1.9873743666e+09 1.9877099928e+09 1.9877099928e+09 4.4552630289e+00 4.4552658724e+00 4.4552662272e+00 4.4552879154e+00 4.4552902946e+00 5.8669796422e+08 1.0000000000e+00 1.0000000000e+00 1.9327352832e+10 1.0737418240e+10 5.8669107200e+08 5.8667724800e+08 5.8669796422e+08 5.8669796422e+08 7.5863754702e+08 1.2930632000e+00 7.0747856411e+08 7.0746880000e+08 7.0744985600e+08 1 1 0 0 0 0 0 0
6 1.8082813098e+09 1.8082897574e+09 1.8082908215e+09 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 1.8082072142e+09 1.8077401582e+09 1.8082813098e+09 1.8082813098e+09 3.7595122418e+00 3.7595149585e+00 3.7595154476e+00 3.7595454408e+00 3.7595518147e+00 3.2355088455e+08 1.0000000000e+00 1.0000000000e+00 1.7179869184e+10 1.3958643712e+10 3.2354585600e+08 3.2353638400e+08 3.2355088455e+08 3.2355088455e+08 3.9785354285e+08 1.2296475202e+00 4.1885027976e+08 4.1884313600e+08 4.1882956800e+08 1 1 0 0 0 0 0 0
7 2.3624471616e+09 2.3624503381e+09 2.3624475457e+09 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 2.3624321870e+09 2.3610019989e+09 2.3624471616e+09 2.3624471616e+09 2.9353849080e+00 2.9353871743e+00 2.9353875780e+00 2.9354206520e+00 2.9354342211e+00 2.5506723767e+08 1.0000000000e+00 1.0000000000e+00 6.8719476736e+10 8.5899345920e+09 2.5506380800e+08 2.5505369600e+08 2.5506723767e+08 2.5506723767e+08 3.7943595423e+08 1.4875918902e+00 3.1678893616e+08 3.1678336000e+08 3.1677004800e+08 1 1 0 0 0 0 0 0
8 7.3258779274e+08 7.3259603374e+08 7.3259589303e+08 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 7.3252771874e+08 7.3247968571e+08 7.3258779274e+08 7.3258779274e+08 2.2886704047e+00 2.2886709731e+00 2.2886716272e+00 2.2886912267e+00 2.2887067829e+00 3.1163766333e+08 1.0000000000e+00 1.0000000000e+00 1.2025908429e+11 2.1474836480e+10 3.1163110400e+08 3.1161651200e+08 3.1163766333e+08 3.1163766333e+08 4.7289686807e+08 1.5174573671e+00 2.9944644125e+08 2.9944089600e+08 2.9942732800e+08 1 1 0 0 0 0 0 0
