matrix=data/matrices/mhd4800b.mtx n=4800 seed=1
iter res_d res_f res_ffma res_p8q res_p8n res_p16q res_p16n res_p32q res_p32n res_p64q res_p64n solerr_d solerr_f solerr_ffma solerr_p32q solerr_p32n pAp_d pAp_p8q pAp_p8n pAp_p16q pAp_p16n pAp_p32q pAp_p32n pAp_p64q pAp_p64n abs_dot_d cond_xy_d rz_d rz_p32q rz_p32n guard_p8q guard_p8n guard_p16q guard_p16n guard_p32q guard_p32n guard_p64q guard_p64n
bnorm=5.2811298276e+00
0 1.2364875187e+00 1.2364781968e+00 1.2364781968e+00 1.2747548784e+00 1.2247448714e+00 1.2374368671e+00 1.2279301690e+00 1.2364875215e+00 1.2364873708e+00 1.2364875187e+00 1.2364875187e+00 2.6014130291e+02 2.6014085016e+02 2.6014085016e+02 2.6014130024e+02 2.6014132753e+02 5.6982833683e+01 5.6000000000e+01 2.8000000000e+01 5.6968750000e+01 4.9843750000e+01 5.6982833862e+01 5.6982838631e+01 5.6982833683e+01 5.6982833683e+01 5.7016459037e+01 1.0005900962e+00 4.8585426834e+01 4.8585426807e+01 4.8585435867e+01 0 0 0 0 0 0 0 0
1 4.3711828826e-01 4.3711350604e-01 4.3711352308e-01 5.3033008589e-01 6.8465319688e-01 4.3763948669e-01 4.2518952576e-01 4.3711828925e-01 4.3711822001e-01 4.3711828826e-01 4.3711828826e-01 7.9756316896e+01 7.9756812317e+01 7.9756813080e+01 7.9756316679e+01 7.9756311677e+01 2.6891989515e+00 4.5000000000e+00 2.0000000000e+00 2.6923828125e+00 2.3769531250e+00 2.6891988814e+00 2.6891997606e+00 2.6891989515e+00 2.6891989515e+00 2.7768056290e+00 1.0325772392e+00 2.7650523935e+00 2.7650523186e+00 2.7650529146e+00 0 0 0 0 0 0 0 0
2 1.3234950777e-01 1.3234908937e-01 1.3234910344e-01 2.6457513111e+00 6.3245553203e+00 1.3252496448e-01 1.4035347049e-01 1.3234950894e-01 1.3234947199e-01 1.3234950777e-01 1.3234950777e-01 5.7630046672e+01 5.7629899068e+01 5.7629896801e+01 5.7630064561e+01 5.7630063374e+01 3.6303239835e-01 3.7500000000e+00 1.0000000000e+00 3.6437988281e-01 3.2092285156e-01 3.6303238943e-01 3.6303241551e-01 3.6303239835e-01 3.6303239835e-01 3.6990356986e-01 1.0189271578e+00 3.9094918838e-01 3.9094917290e-01 3.9094916731e-01 0 1 0 0 0 0 0 0
3 3.9202489320e-02 3.9202172197e-02 3.9202178136e-02 5.1200000000e+02 1.0240000000e+03 3.9305882417e-02 3.9788181226e-02 3.9202491058e-02 3.9202481778e-02 3.9202489320e-02 3.9202489320e-02 2.7362478010e+01 2.7362467017e+01 2.7362471477e+01 2.7362484027e+01 2.7362486189e+01 9.7776063151e-02 1.0000000000e+00 1.0000000000e+00 9.7503662109e-02 8.5205078125e-02 9.7776091658e-02 9.7776079085e-02 9.7776063151e-02 9.7776063151e-02 1.0039982108e-01 1.0268343585e+00 7.5010223243e-02 7.5010234024e-02 7.5010218192e-02 1 1 0 0 0 0 0 0
4 2.0250841427e-02 2.0250725632e-02 2.0250726351e-02 4.0960000000e+03 4.0960000000e+03 2.0238654078e-02 2.0073051554e-02 2.0250847971e-02 2.0250832701e-02 2.0250841427e-02 2.0250841427e-02 2.4994147398e+01 2.4994164901e+01 2.4994168596e+01 2.4994152961e+01 2.4994158796e+01 1.5501828095e-02 1.6777216000e+07 1.6777216000e+07 1.5426635742e-02 1.2382507324e-02 1.5501838061e-02 1.5501829563e-02 1.5501828095e-02 1.5501828095e-02 1.5887274361e-02 1.0248645685e+00 1.2515936658e-02 1.2515942450e-02 1.2515936047e-02 0 0 0 0 0 0 0 0
5 1.0585005266e-02 1.0584940146e-02 1.0584939459e-02 4.0960000000e+03 4.0960000000e+03 1.0664223471e-02 9.9470453064e-03 1.0585008541e-02 1.0584990841e-02 1.0585005266e-02 1.0585005266e-02 1.3537551927e+01 1.3537558520e+01 1.3537565557e+01 1.3537558365e+01 1.3537573588e+01 2.9554916080e-03 1.6777216000e+07 1.6777216000e+07 2.9869079590e-03 2.3345947266e-03 2.9554924113e-03 2.9554925859e-03 2.9554916080e-03 2.9554916080e-03 3.0635042002e-03 1.0365464047e+00 2.8505026561e-03 2.8505035443e-03 2.8505026712e-03 0 0 0 0 0 0 0 0
6 4.7280018593e-03 4.7279629376e-03 4.7279590903e-03 4.0960000000e+03 4.0960000000e+03 4.8460530374e-03 3.9967542831e-03 4.7280016990e-03 4.7279997754e-03 4.7280018593e-03 4.7280018593e-03 1.1482215672e+01 1.1482257372e+01 1.1482267258e+01 1.1482217283e+01 1.1482234160e+01 7.3464104964e-04 1.6777216000e+07 1.6777216000e+07 7.4672698975e-04 5.3787231445e-04 7.3464115849e-04 7.3463977606e-04 7.3464104964e-04 7.3464104964e-04 7.6558111171e-04 1.0421158906e+00 7.2812433181e-04 7.2812450526e-04 7.2812386497e-04 0 0 0 0 0 0 0 0
7 2.5447370500e-03 2.5447402177e-03 2.5447387881e-03 4.0960000000e+03 4.0960000000e+03 2.5952504426e-03 2.5313038761e-03 2.5447370905e-03 2.5447288702e-03 2.5447370500e-03 2.5447370500e-03 9.1086428621e+00 9.1086584206e+00 9.1086696952e+00 9.1086432895e+00 9.1086711354e+00 9.8409477998e-05 1.6777216000e+07 1.6777216000e+07 1.0275840759e-04 6.8426132202e-05 9.8409487691e-05 9.8409640486e-05 9.8409477998e-05 9.8409477998e-05 1.0817453152e-04 1.0992287909e+00 1.3406255450e-04 1.3406256767e-04 1.3406261132e-04 0 0 0 0 0 0 0 0
8 1.3299493287e-03 1.3299383706e-03 1.3299371311e-03 4.0960000000e+03 4.0960000000e+03 1.3455449027e-03 1.1991505557e-03 1.3299493551e-03 1.3299426447e-03 1.3299493287e-03 1.3299493287e-03 7.8191627808e+00 7.8192415584e+00 7.8192567856e+00 7.8191586512e+00 7.8191903822e+00 4.1378978062e-05 1.6777216000e+07 1.6777216000e+07 4.7683715820e-05 3.6239624023e-05 4.1378985770e-05 4.1378920287e-05 4.1378978062e-05 4.1378978062e-05 4.5225814655e-05 1.0929659642e+00 4.7278596326e-05 4.7278603233e-05 4.7278477723e-05 0 0 0 0 0 0 0 0
