matrix=data/matrices/bcsstk14.mtx n=1806 seed=49
iter res_d res_f res_ffma res_p8q res_p8n res_p16q res_p16n res_p32q res_p32n res_p64q res_p64n solerr_d solerr_f solerr_ffma solerr_p32q solerr_p32n pAp_d pAp_p8q pAp_p8n pAp_p16q pAp_p16n pAp_p32q pAp_p32n pAp_p64q pAp_p64n abs_dot_d cond_xy_d rz_d rz_p32q rz_p32n guard_p8q guard_p8n guard_p16q guard_p16n guard_p32q guard_p32n guard_p64q guard_p64n
bnorm=6.7735818350e+10
0 1.9584716146e+10 1.9584691607e+10 1.9584694302e+10 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 1.9586593136e+10 1.9438879164e+10 1.9584716146e+10 1.9584716146e+10 7.9479066443e+00 7.9479048850e+00 7.9479041657e+00 7.9478956835e+00 7.9472946607e+00 2.3084935402e+12 1.6777216000e+07 1.6777216000e+07 2.1990232556e+12 4.1231686042e+11 2.3084945900e+12 2.3084610355e+12 2.3084935402e+12 2.3084935402e+12 2.3141009556e+12 1.0024290367e+00 1.5745767239e+12 1.5745752760e+12 1.5744326697e+12 0 0 0 0 0 0 0 0
1 9.4522823854e+09 9.4522672465e+09 9.4522667812e+09 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 9.4525878259e+09 9.4201341316e+09 9.4522823854e+09 9.4522823854e+09 5.3415712809e+00 5.3415711329e+00 5.3415704519e+00 5.3415755866e+00 5.3417012879e+00 3.1838287912e+11 1.6777216000e+07 1.6777216000e+07 4.1231686042e+11 2.7487790694e+11 3.1838227661e+11 3.1832984781e+11 3.1838287912e+11 3.1838287912e+11 3.2262307421e+11 1.0133179118e+00 2.0843662237e+11 2.0843593728e+11 2.0840238285e+11 0 0 0 0 0 0 0 0
2 3.9923177357e+09 3.9923142828e+09 3.9923151090e+09 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 3.9922724207e+09 3.9846506103e+09 3.9923177357e+09 3.9923177357e+09 3.1472184869e+00 3.1472189735e+00 3.1472196602e+00 3.1472201925e+00 3.1473982443e+00 5.1347576239e+10 1.0000000000e+00 1.0000000000e+00 6.8719476736e+10 6.8719476736e+10 5.1347324928e+10 5.1340050432e+10 5.1347576239e+10 5.1347576239e+10 5.2695625890e+10 1.0262534232e+00 4.1932336347e+10 4.1932161024e+10 4.1925672960e+10 1 1 0 0 0 0 0 0
3 1.7474009330e+09 1.7473983418e+09 1.7473981058e+09 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 1.7474096679e+09 1.7451530729e+09 1.7474009330e+09 1.7474009330e+09 2.4829685906e+00 2.4829682469e+00 2.4829685116e+00 2.4829696480e+00 2.4830560668e+00 1.7941114723e+10 1.0000000000e+00 1.6777216000e+07 1.9327352832e+10 6.8719476736e+10 1.7941069824e+10 1.7937760256e+10 1.7941114723e+10 1.7941114723e+10 1.8682933166e+10 1.0413473998e+00 1.2013410966e+10 1.2013371392e+10 1.2010962944e+10 1 0 0 0 0 0 0 0
4 1.0011579097e+09 1.0011579321e+09 1.0011582753e+09 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 1.0011655168e+09 1.0004975692e+09 1.0011579097e+09 1.0011579097e+09 2.0665779057e+00 2.0665772493e+00 2.0665772100e+00 2.0665792523e+00 2.0666257482e+00 5.5596376441e+09 1.6777216000e+07 1.0000000000e+00 5.9055800320e+09 6.4424509440e+10 5.5596072960e+09 5.5585259520e+09 5.5596376441e+09 5.5596376441e+09 5.8016096831e+09 1.0435229874e+00 3.5688288446e+09 3.5688079360e+09 3.5680460800e+09 0 1 0 0 0 0 0 0
5 6.8462647041e+08 6.8462598253e+08 6.8462605781e+08 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 6.8463581923e+08 6.8371014880e+08 6.8462647041e+08 6.8462647041e+08 1.5370160962e+00 1.5370159305e+00 1.5370160111e+00 1.5370181817e+00 1.5370701477e+00 1.4764326515e+09 1.6777216000e+07 1.0000000000e+00 2.0132659200e+09 6.8719476736e+10 1.4764226560e+09 1.4760652800e+09 1.4764326515e+09 1.4764326515e+09 1.5937672377e+09 1.0794716820e+00 1.1428745265e+09 1.1428669440e+09 1.1425884160e+09 0 1 0 0 0 0 0 0
6 4.7791882398e+08 4.7791867271e+08 4.7791870865e+08 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 4.7791144725e+08 4.7750635946e+08 4.7791882398e+08 4.7791882398e+08 1.0909202143e+00 1.0909197503e+00 1.0909198745e+00 1.0909229703e+00 1.0909610679e+00 4.0727750614e+08 1.0000000000e+00 1.0000000000e+00 6.3753420800e+08 5.1539607552e+10 4.0727424000e+08 4.0717414400e+08 4.0727750614e+08 4.0727750614e+08 4.5688206077e+08 1.1217954684e+00 4.0330121091e+08 4.0329830400e+08 4.0319769600e+08 1 1 0 0 0 0 0 0
7 2.4649672621e+08 2.4649656071e+08 2.4649659556e+08 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 2.4649789365e+08 2.4631048008e+08 2.4649672621e+08 2.4649672621e+08 9.0451921629e-01 9.0451866658e-01 9.0451875102e-01 9.0452112294e-01 9.0453884975e-01 2.5769755518e+08 1.6777216000e+07 1.0000000000e+00 4.0265318400e+08 4.7244640256e+10 2.5769561600e+08 2.5763078400e+08 2.5769755518e+08 2.5769755518e+08 2.8764211436e+08 1.1162004007e+00 2.1141958457e+08 2.1141824000e+08 2.1136473600e+08 0 1 0 0 0 0 0 0
8 1.5150470401e+08 1.5150470397e+08 1.5150484571e+08 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 1.5150381098e+08 1.5136585910e+08 1.5150470401e+08 1.5150470401e+08 8.0795522044e-01 8.0795474875e-01 8.0795486478e-01 8.0795628176e-01 8.0796663765e-01 1.0524361579e+08 1.6777216000e+07 1.0000000000e+00 2.1390950400e+08 1.9327352832e+10 1.0524323200e+08 1.0521622400e+08 1.0524361579e+08 1.0524361579e+08 1.1532578420e+08 1.0957983848e+00 8.4235347555e+07 8.4235072000e+07 8.4213728000e+07 0 1 0 0 0 0 0 0
