matrix=data/matrices/mhd4800b.mtx n=4800 seed=42
iter res_d res_f res_ffma res_p8q res_p8n res_p16q res_p16n res_p32q res_p32n res_p64q res_p64n solerr_d solerr_f solerr_ffma solerr_p32q solerr_p32n pAp_d pAp_p8q pAp_p8n pAp_p16q pAp_p16n pAp_p32q pAp_p32n pAp_p64q pAp_p64n abs_dot_d cond_xy_d rz_d rz_p32q rz_p32n guard_p8q guard_p8n guard_p16q guard_p16n guard_p32q guard_p32n guard_p64q guard_p64n
bnorm=5.8916994227e+00
0 1.0853396238e+00 1.0853216497e+00 1.0853215948e+00 1.3693063938e+00 2.4494897428e+00 1.0856845479e+00 1.0366807760e+00 1.0853396320e+00 1.0853394879e+00 1.0853396238e+00 1.0853396238e+00 2.3458600386e+02 2.3458530469e+02 2.3458530469e+02 2.3458600385e+02 2.3458601068e+02 7.0323356618e+01 6.4000000000e+01 2.8000000000e+01 7.0312500000e+01 6.2968750000e+01 7.0323356628e+01 7.0323357582e+01 7.0323356618e+01 7.0323356618e+01 7.0343704720e+01 1.0002893505e+00 5.3579039439e+01 5.3579039574e+01 5.3579041958e+01 0 0 0 0 0 0 0 0
1 2.8588731181e-01 2.8588031916e-01 2.8588034522e-01 3.3071891388e-01 5.5901699437e-01 2.8609114724e-01 2.6739986078e-01 2.8588731832e-01 2.8588719779e-01 2.8588731181e-01 2.8588731181e-01 8.9353212819e+01 8.9354076013e+01 8.9354076923e+01 8.9353212886e+01 8.9353223010e+01 2.3169852013e+00 4.5000000000e+00 3.5000000000e+00 2.3154296875e+00 2.0605468750e+00 2.3169851899e+00 2.3169853240e+00 2.3169852013e+00 2.3169852013e+00 2.3463285173e+00 1.0126644382e+00 2.4521572741e+00 2.4521572590e+00 2.4521570057e+00 0 0 0 0 0 0 0 0
2 1.3493412523e-01 1.3493319473e-01 1.3493318783e-01 6.1237243570e-01 5.0000000000e-01 1.3480807755e-01 1.3783030285e-01 1.3493412479e-01 1.3493404714e-01 1.3493412523e-01 1.3493412523e-01 5.4807067214e+01 5.4807116845e+01 5.4807117802e+01 5.4807095929e+01 5.4807094251e+01 3.6532869416e-01 2.5000000000e+00 2.0000000000e+00 3.6474609375e-01 3.2067871094e-01 3.6532870494e-01 3.6532859690e-01 3.6532869416e-01 3.6532869416e-01 3.7121135763e-01 1.0161023855e+00 3.5704517011e-01 3.5704517178e-01 3.5704511963e-01 0 0 0 0 0 0 0 0
3 4.3826536951e-02 4.3825312860e-02 4.3825300907e-02 2.4494897428e+00 1.4142135624e+00 4.3825792329e-02 3.9111297646e-02 4.3826535760e-02 4.3826513846e-02 4.3826536951e-02 4.3826536951e-02 2.6313853997e+01 2.6314020364e+01 2.6314023892e+01 2.6313861879e+01 2.6313863621e+01 8.5243713331e-02 2.2500000000e+00 4.6875000000e-01 8.4960937500e-02 7.2296142578e-02 8.5243734065e-02 8.5243720096e-02 8.5243713331e-02 8.5243713331e-02 8.7103861354e-02 1.0218215274e+00 7.2215893126e-02 7.2215904482e-02 7.2215897962e-02 0 0 0 0 0 0 0 0
4 1.8399972324e-02 1.8399995238e-02 1.8399995238e-02 6.3245553203e+00 3.2000000000e+01 1.8295892573e-02 1.9689301908e-02 1.8399980013e-02 1.8399968348e-02 1.8399972324e-02 1.8399972324e-02 2.6022060730e+01 2.6021982717e+01 2.6021978831e+01 2.6022103051e+01 2.6022095977e+01 1.2522882891e-02 3.8400000000e+02 5.0000000000e+00 1.2428283691e-02 1.0581970215e-02 1.2522889650e-02 1.2522893492e-02 1.2522882891e-02 1.2522882891e-02 1.2723469065e-02 1.0160175716e+00 1.1004052121e-02 1.1004056316e-02 1.1004061205e-02 0 0 0 0 0 0 0 0
5 1.2451773866e-02 1.2451343091e-02 1.2451332573e-02 8.9442719100e+00 3.2000000000e+01 1.2391189004e-02 1.1070101610e-02 1.2451778425e-02 1.2451765570e-02 1.2451773866e-02 1.2451773866e-02 1.3899591156e+01 1.3899664588e+01 1.3899668737e+01 1.3899633368e+01 1.3899623674e+01 3.6325453489e-03 1.6384000000e+04 1.0485760000e+06 3.6163330078e-03 2.9182434082e-03 3.6325474503e-03 3.6325483816e-03 3.6325453489e-03 3.6325453489e-03 3.7027525255e-03 1.0193272678e+00 3.1509899080e-03 3.1509919208e-03 3.1509936089e-03 0 0 0 0 0 0 0 0
6 4.9070781507e-03 4.9069041234e-03 4.9068970801e-03 8.9442719100e+00 3.2000000000e+01 4.8583370952e-03 4.5934784478e-03 4.9070806661e-03 4.9070792760e-03 4.9070781507e-03 4.9070781507e-03 1.1701394503e+01 1.1701382774e+01 1.1701380931e+01 1.1701464414e+01 1.1701452639e+01 7.7526251448e-04 2.6214400000e+05 1.0485760000e+06 7.7152252197e-04 6.3037872314e-04 7.7526281530e-04 7.7526322275e-04 7.7526251448e-04 7.7526251448e-04 8.0076480746e-04 1.0328950420e+00 8.6198448906e-04 8.6198504141e-04 8.6198576901e-04 0 0 0 0 0 0 0 0
7 2.1534757880e-03 2.1535778941e-03 2.1535788443e-03 1.0583005244e+01 3.2000000000e+01 2.1143198335e-03 2.5135815774e-03 2.1534771689e-03 2.1534691444e-03 2.1534757880e-03 2.1534757880e-03 1.0091952309e+01 1.0091923774e+01 1.0091924958e+01 1.0092050999e+01 1.0092033808e+01 1.0862892399e-04 2.6214400000e+05 1.0485760000e+06 1.0800361633e-04 8.5830688477e-05 1.0862902127e-04 1.0862910494e-04 1.0862892399e-04 1.0862892399e-04 1.2297126385e-04 1.1320305802e+00 1.4641610972e-04 1.4641625603e-04 1.4641628513e-04 0 0 0 0 0 0 0 0
8 1.2778714494e-03 1.2778203392e-03 1.2778214958e-03 1.1313708499e+01 3.2000000000e+01 1.2084344405e-03 1.0029099564e-03 1.2778718070e-03 1.2778707394e-03 1.2778714494e-03 1.2778714494e-03 8.3697915367e+00 8.3697558016e+00 8.3697493244e+00 8.3699040475e+00 8.3698930707e+00 4.5107152680e-05 2.6214400000e+05 1.0485760000e+06 4.7087669373e-05 5.1736831665e-05 4.5107202823e-05 4.5107215556e-05 4.5107152680e-05 4.5107152680e-05 4.9948291226e-05 1.1073252967e+00 4.9875625400e-05 4.9875678087e-05 4.9875732657e-05 0 0 0 0 0 0 0 0
