matrix=data/matrices/bcsstk03.mtx n=112 seed=17
iter res_d res_f res_ffma res_p8q res_p8n res_p16q res_p16n res_p32q res_p32n res_p64q res_p64n solerr_d solerr_f solerr_ffma solerr_p32q solerr_p32n pAp_d pAp_p8q pAp_p8n pAp_p16q pAp_p16n pAp_p32q pAp_p32n pAp_p64q pAp_p64n abs_dot_d cond_xy_d rz_d rz_p32q rz_p32n guard_p8q guard_p8n guard_p16q guard_p16n guard_p32q guard_p32n guard_p64q guard_p64n
0 8.8682014581e+10 8.8682015062e+10 8.8682008714e+10 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 8.8699133860e+10 8.8543019100e+10 8.8682014581e+10 8.8682014581e+10 5.0306829203e+00 5.0306820602e+00 5.0306825404e+00 5.0306921397e+00 5.0306896443e+00 1.7428195228e+12 1.6777216000e+07 1.6777216000e+07 1.6492674417e+12 1.0995116278e+12 1.7428171981e+12 1.7428255867e+12 1.7428195228e+12 1.7428195228e+12 1.7555896607e+12 1.0073272865e+00 9.7641030080e+11 9.7641090253e+11 9.7641509683e+11 0 0 0 0 0 0 0 0
1 1.0451796164e+10 1.0451799931e+10 1.0451800773e+10 0.0000000000e+00 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 1.0451761218e+10 1.0446589212e+10 1.0451796164e+10 1.0451796164e+10 4.9103061030e+00 4.9103057990e+00 4.9103058721e+00 4.9103059123e+00 4.9103028197e+00 2.8712965958e+11 1.6777216000e+07 1.6777216000e+07 2.7487790694e+11 2.0615843021e+11 2.8713051750e+11 2.8712842035e+11 2.8712965958e+11 2.8712965958e+11 2.9202873669e+11 1.0170622468e+00 1.7172832032e+11 1.7172896154e+11 1.7172896154e+11 0 0 0 0 0 0 0 0
2 1.0096703671e+10 1.0096692948e+10 1.0096692077e+10 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 1.0095814319e+10 1.0090459869e+10 1.0096703671e+10 1.0096703671e+10 3.7470299745e+00 3.7470297056e+00 3.7470301447e+00 3.7470290290e+00 3.7470310873e+00 1.2198378514e+10 1.6777216000e+07 1.0000000000e+00 1.7179869184e+10 3.0064771072e+10 1.2198428672e+10 1.2198608896e+10 1.2198378514e+10 1.2198378514e+10 1.2629808538e+10 1.0353678174e+00 1.0092100845e+10 1.0092134400e+10 1.0092298240e+10 0 1 0 0 0 0 0 0
3 3.2020853950e+09 3.2020853438e+09 3.2020856872e+09 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 3.2022954816e+09 3.2005370413e+09 3.2020853950e+09 3.2020853950e+09 3.6052501965e+00 3.6052500344e+00 3.6052503455e+00 3.6052468442e+00 3.6052434362e+00 4.8371693242e+09 1.6777216000e+07 1.6777216000e+07 9.6636764160e+09 8.5899345920e+09 4.8371712000e+09 4.8372776960e+09 4.8371693242e+09 4.8371693242e+09 5.3457819729e+09 1.1051467531e+00 3.8608286177e+09 3.8608261120e+09 3.8608855040e+09 0 0 0 0 0 0 0 0
4 2.7309078129e+09 2.7309044174e+09 2.7309021024e+09 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 2.7307206161e+09 2.7303082762e+09 2.7309078129e+09 2.7309078129e+09 3.6365251364e+00 3.6365248199e+00 3.6365253298e+00 3.6365218581e+00 3.6365209615e+00 1.6113086449e+09 1.6777216000e+07 1.6777216000e+07 7.5161927680e+09 8.5899345920e+09 1.6113070080e+09 1.6113070080e+09 1.6113086449e+09 1.6113086449e+09 1.8518035631e+09 1.1492544081e+00 1.3378096333e+09 1.3378068480e+09 1.3378109440e+09 0 0 0 0 0 0 0 0
5 1.4857367218e+09 1.4857363130e+09 1.4857340004e+09 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 1.4856127666e+09 1.4851390230e+09 1.4857367218e+09 1.4857367218e+09 3.2032261956e+00 3.2032262333e+00 3.2032271882e+00 3.2032250772e+00 3.2032172507e+00 4.3499934847e+08 1.0000000000e+00 1.0000000000e+00 9.6636764160e+09 4.2949672960e+09 4.3499929600e+08 4.3500288000e+08 4.3499934847e+08 4.3499934847e+08 5.6583402567e+08 1.3007698233e+00 5.6782447477e+08 5.6782336000e+08 5.6783155200e+08 1 1 0 0 0 0 0 0
6 1.2863351805e+09 1.2863355061e+09 1.2863341172e+09 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 1.2863869511e+09 1.2859492557e+09 1.2863351805e+09 1.2863351805e+09 2.6845118815e+00 2.6845115954e+00 2.6845131121e+00 2.6845156604e+00 2.6844954310e+00 2.4427551616e+08 1.0000000000e+00 1.6777216000e+07 1.5032385536e+10 3.0870077440e+09 2.4427436800e+08 2.4427955200e+08 2.4427551616e+08 2.4427551616e+08 3.3344474844e+08 1.3650354881e+00 3.0558429414e+08 3.0558131200e+08 3.0558976000e+08 1 0 0 0 0 0 0 0
7 1.2850435937e+09 1.2850394069e+09 1.2850381769e+09 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 1.2848543647e+09 1.2839777796e+09 1.2850435937e+09 1.2850435937e+09 2.1803032258e+00 2.1803028125e+00 2.1803053863e+00 2.1803166575e+00 2.1802873599e+00 1.9157564946e+08 1.0000000000e+00 1.6777216000e+07 9.6636764160e+09 3.3554432000e+09 1.9157286400e+08 1.9157894400e+08 1.9157564946e+08 1.9157564946e+08 3.0690756171e+08 1.6020175976e+00 2.2223334327e+08 2.2222880000e+08 2.2223763200e+08 1 0 0 0 0 0 0 0
8 6.7750758738e+08 6.7750737707e+08 6.7750709814e+08 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 6.7750669242e+08 6.7742878973e+08 6.7750758738e+08 6.7750758738e+08 1.9004414754e+00 1.9004405316e+00 1.9004441515e+00 1.9004607470e+00 1.9004317593e+00 1.6620462878e+08 1.0000000000e+00 1.0000000000e+00 8.0530636800e+09 2.9527900160e+09 1.6620019200e+08 1.6620793600e+08 1.6620462878e+08 1.6620462878e+08 2.9411243330e+08 1.7695802786e+00 1.7364249050e+08 1.7363616000e+08 1.7364518400e+08 1 1 0 0 0 0 0 0
9 1.0487537849e+09 1.0487510648e+09 1.0487492629e+09 0.0000000000e+00 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 1.0486095539e+09 1.0486095539e+09 1.0487537849e+09 1.0487537849e+09 1.6170755235e+00 1.6170746126e+00 1.6170787330e+00 1.6171039589e+00 1.6170687755e+00 9.8445491351e+07 1.0000000000e+00 1.0000000000e+00 5.3687091200e+09 3.2212254720e+09 9.8440896000e+07 9.8447040000e+07 9.8445491351e+07 9.8445491351e+07 1.5244912708e+08 1.5485638295e+00 1.0860573759e+08 1.0859945600e+08 1.0860704000e+08 1 1 0 0 0 0 0 0
