matrix=data/matrices/bcsstk03.mtx n=112 seed=107
iter res_d res_f res_ffma res_p8q res_p8n res_p16q res_p16n res_p32q res_p32n res_p64q res_p64n solerr_d solerr_f solerr_ffma solerr_p32q solerr_p32n pAp_d pAp_p8q pAp_p8n pAp_p16q pAp_p16n pAp_p32q pAp_p32n pAp_p64q pAp_p64n abs_dot_d cond_xy_d rz_d rz_p32q rz_p32n guard_p8q guard_p8n guard_p16q guard_p16n guard_p32q guard_p32n guard_p64q guard_p64n
0 1.2777340173e+11 1.2777336493e+11 1.2777335612e+11 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 1.2777076546e+11 1.2755402100e+11 1.2777340173e+11 1.2777340173e+11 5.5988077369e+00 5.5988100862e+00 5.5988107397e+00 5.5988078752e+00 5.5989629041e+00 2.9894948533e+12 1.6777216000e+07 1.6777216000e+07 3.2985348833e+12 2.1990232556e+12 2.9894985646e+12 2.9894650102e+12 2.9894948533e+12 2.9894948533e+12 3.0672661372e+12 1.0260148579e+00 1.5021964210e+12 1.5021983662e+12 1.5022235320e+12 0 0 0 0 0 0 0 0
1 7.1967395067e+09 7.1967714964e+09 7.1967773020e+09 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 7.1966239109e+09 7.1941203019e+09 7.1967395067e+09 7.1967395067e+09 6.2713322228e+00 6.2713321438e+00 6.2713322733e+00 6.2713277142e+00 6.2713119735e+00 3.2797967765e+11 1.6777216000e+07 1.6777216000e+07 3.4359738368e+11 2.7487790694e+11 3.2797884416e+11 3.2799771853e+11 3.2797967765e+11 3.2797967765e+11 3.3291141705e+11 1.0150367225e+00 2.1182706882e+11 2.1182650778e+11 2.1183699354e+11 0 0 0 0 0 0 0 0
2 9.9305480244e+09 9.9305136392e+09 9.9305198395e+09 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 9.9302979533e+09 9.9266691215e+09 9.9305480244e+09 9.9305480244e+09 4.5324824016e+00 4.5324820260e+00 4.5324825348e+00 4.5324873675e+00 4.5324907207e+00 1.1626957186e+10 1.6777216000e+07 1.6777216000e+07 1.9327352832e+10 8.5899345920e+09 1.1626971136e+10 1.1627429888e+10 1.1626957186e+10 1.1626957186e+10 1.2268147631e+10 1.0551468828e+00 9.6195500454e+09 9.6195379200e+09 9.6199147520e+09 0 0 0 0 0 0 0 0
3 3.1431740877e+09 3.1431654599e+09 3.1431595131e+09 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 3.1433895054e+09 3.1423147810e+09 3.1431740877e+09 3.1431740877e+09 3.2797121331e+00 3.2797113521e+00 3.2797115564e+00 3.2797181070e+00 3.2796960122e+00 5.1829679002e+09 1.6777216000e+07 1.0000000000e+00 1.6106127360e+10 2.3622320128e+10 5.1829719040e+09 5.1831848960e+09 5.1829679002e+09 5.1829679002e+09 5.6895088914e+09 1.0977318403e+00 4.2841605293e+09 4.2841538560e+09 4.2843279360e+09 0 1 0 0 0 0 0 0
4 2.3278293025e+09 2.3278306904e+09 2.3278394285e+09 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 2.3276233269e+09 2.3268976454e+09 2.3278293025e+09 2.3278293025e+09 3.0616510070e+00 3.0616505255e+00 3.0616503866e+00 3.0616574802e+00 3.0616594780e+00 1.8993188968e+09 1.0000000000e+00 1.0000000000e+00 1.3958643712e+10 8.5899345920e+09 1.8993059840e+09 1.8993797120e+09 1.8993188968e+09 1.8993188968e+09 2.0344066660e+09 1.0711243222e+00 1.4738664577e+09 1.4738534400e+09 1.4739159040e+09 1 1 0 0 0 0 0 0
5 1.5795443082e+09 1.5795254778e+09 1.5795306116e+09 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 1.5791986239e+09 1.5783071767e+09 1.5795443082e+09 1.5795443082e+09 3.0772735913e+00 3.0772734138e+00 3.0772728510e+00 3.0772811436e+00 3.0772902086e+00 3.4190861528e+08 1.0000000000e+00 1.0000000000e+00 2.3622320128e+10 1.0737418240e+10 3.4190336000e+08 3.4191974400e+08 3.4190861528e+08 3.4190861528e+08 4.7211683615e+08 1.3808275517e+00 4.7944705206e+08 4.7943500800e+08 4.7946112000e+08 1 1 0 0 0 0 0 0
6 1.0282483707e+09 1.0282547191e+09 1.0282614022e+09 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 1.0280067121e+09 1.0286910007e+09 1.0282483707e+09 1.0282483707e+09 3.1506792682e+00 3.1506795833e+00 3.1506785998e+00 3.1506876290e+00 3.1506934515e+00 3.4475020684e+08 1.0000000000e+00 1.0000000000e+00 1.3958643712e+10 8.5899345920e+09 3.4473830400e+08 3.4476057600e+08 3.4475020684e+08 3.4475020684e+08 4.7873748041e+08 1.3886503066e+00 3.4464311923e+08 3.4462694400e+08 3.4465126400e+08 1 1 0 0 0 0 0 0
7 1.8383013974e+09 1.8382821038e+09 1.8382901036e+09 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 1.8378519311e+09 1.8367795379e+09 1.8383013974e+09 1.8383013974e+09 3.0412966837e+00 3.0412972214e+00 3.0412958990e+00 3.0413197235e+00 3.0413252590e+00 1.6675512363e+08 1.0000000000e+00 1.0000000000e+00 1.0737418240e+10 8.5899345920e+09 1.6674566400e+08 1.6675852800e+08 1.6675512363e+08 1.6675512363e+08 2.8107207682e+08 1.6855378756e+00 2.0513829244e+08 2.0512249600e+08 2.0514118400e+08 1 1 0 0 0 0 0 0
8 6.4252740645e+08 6.4252850026e+08 6.4252884786e+08 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 6.4248194788e+08 6.4250932890e+08 6.4252740645e+08 6.4252740645e+08 2.6586803515e+00 2.6586808861e+00 2.6586791473e+00 2.6587369698e+00 2.6587162434e+00 1.3809318957e+08 1.0000000000e+00 1.0000000000e+00 1.0737418240e+10 1.7179869184e+10 1.3807936000e+08 1.3809382400e+08 1.3809318957e+08 1.3809318957e+08 2.6082246524e+08 1.8887424214e+00 1.9539606251e+08 1.9537331200e+08 1.9539686400e+08 1 1 0 0 0 0 0 0
9 1.0264791081e+09 1.0264745665e+09 1.0264821650e+09 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 1.0261911404e+09 1.0266024944e+09 1.0264791081e+09 1.0264791081e+09 2.3422062838e+00 2.3422073971e+00 2.3422053884e+00 2.3422815829e+00 2.3422449632e+00 1.6513708487e+08 1.0000000000e+00 1.0000000000e+00 9.6636764160e+09 1.0737418240e+10 1.6511468800e+08 1.6513689600e+08 1.6513708487e+08 1.6513708487e+08 2.6325796654e+08 1.5941783565e+00 1.7395591301e+08 1.7392928000e+08 1.7395590400e+08 1 1 0 0 0 0 0 0
