matrix=data/matrices/bcsstk14.mtx n=1806 seed=35
iter res_d res_f res_ffma res_p8q res_p8n res_p16q res_p16n res_p32q res_p32n res_p64q res_p64n solerr_d solerr_f solerr_ffma solerr_p32q solerr_p32n pAp_d pAp_p8q pAp_p8n pAp_p16q pAp_p16n pAp_p32q pAp_p32n pAp_p64q pAp_p64n abs_dot_d cond_xy_d rz_d rz_p32q rz_p32n guard_p8q guard_p8n guard_p16q guard_p16n guard_p32q guard_p32n guard_p64q guard_p64n
bnorm=6.9691272020e+10
0 1.6056173766e+10 1.6056161669e+10 1.6056162216e+10 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 1.6056838776e+10 1.6014149281e+10 1.6056173766e+10 1.6056173766e+10 7.1817257214e+00 7.1817356215e+00 7.1817356215e+00 7.1817457249e+00 7.1815770762e+00 2.0692635265e+12 1.6777216000e+07 1.0000000000e+00 2.1990232556e+12 5.4975581389e+11 2.0692598784e+12 2.0691927695e+12 2.0692635265e+12 2.0692635265e+12 2.0770956208e+12 1.0037849671e+00 1.4954271489e+12 1.4954287596e+12 1.4953448735e+12 0 1 0 0 0 0 0 0
1 7.4207801849e+09 7.4207764266e+09 7.4207758339e+09 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 7.4209174799e+09 7.4002548246e+09 7.4207801849e+09 7.4207801849e+09 4.7858584460e+00 4.7858567566e+00 4.7858566855e+00 4.7858561194e+00 4.7859746276e+00 2.2672686546e+11 1.6777216000e+07 1.0000000000e+00 2.4051816858e+11 6.8719476736e+10 2.2672834560e+11 2.2672729702e+11 2.2672686546e+11 2.2672686546e+11 2.2863938483e+11 1.0084353452e+00 1.5684233360e+11 1.5684337664e+11 1.5683656090e+11 0 1 0 0 0 0 0 0
2 3.0545545472e+09 3.0545524626e+09 3.0545528225e+09 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 3.0543749979e+09 3.0517935758e+09 3.0545545472e+09 3.0545545472e+09 3.3739889669e+00 3.3739868836e+00 3.3739868565e+00 3.3739826385e+00 3.3741006967e+00 5.0038908118e+10 1.0000000000e+00 1.0000000000e+00 6.0129542144e+10 1.7179869184e+10 5.0039226368e+10 5.0033786880e+10 5.0038908118e+10 5.0038908118e+10 5.1438533635e+10 1.0279707445e+00 3.5980577443e+10 3.5980771328e+10 3.5975790592e+10 1 1 0 0 0 0 0 0
3 1.7830198155e+09 1.7830219371e+09 1.7830219371e+09 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 1.7829689809e+09 1.7793342963e+09 1.7830198155e+09 1.7830198155e+09 2.6736269988e+00 2.6736256895e+00 2.6736257113e+00 2.6736225984e+00 2.6737034126e+00 1.4203214743e+10 1.6777216000e+07 1.0000000000e+00 1.7179869184e+10 6.9793218560e+09 1.4203256832e+10 1.4200471552e+10 1.4203214743e+10 1.4203214743e+10 1.4645689225e+10 1.0311531220e+00 9.4819278154e+09 9.4819614720e+09 9.4801100800e+09 0 1 0 0 0 0 0 0
4 1.1056422268e+09 1.1056417875e+09 1.1056417253e+09 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 1.1056427198e+09 1.1044965138e+09 1.1056422268e+09 1.1056422268e+09 2.0359653072e+00 2.0359651132e+00 2.0359651292e+00 2.0359617921e+00 2.0360268436e+00 4.1252206792e+09 1.0000000000e+00 1.0000000000e+00 4.8318382080e+09 2.5501368320e+09 4.1252392960e+09 4.1244753920e+09 4.1252206792e+09 4.1252206792e+09 4.3327580980e+09 1.0503094101e+00 3.0177780361e+09 3.0177914880e+09 3.0172180480e+09 1 1 0 0 0 0 0 0
5 7.0906690002e+08 7.0906589112e+08 7.0906608495e+08 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 7.0907311129e+08 7.0847741828e+08 7.0906690002e+08 7.0906690002e+08 1.4657571754e+00 1.4657582988e+00 1.4657582130e+00 1.4657524006e+00 1.4658033209e+00 1.5864777342e+09 1.6777216000e+07 1.0000000000e+00 2.2817013760e+09 1.0737418240e+09 1.5864842240e+09 1.5861739520e+09 1.5864777342e+09 1.5864777342e+09 1.6814207043e+09 1.0598451324e+00 1.2269455426e+09 1.2269516800e+09 1.2267079680e+09 0 1 0 0 0 0 0 0
6 4.9825460720e+08 4.9825353280e+08 4.9825370521e+08 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 4.9825789453e+08 4.9767498161e+08 4.9825460720e+08 4.9825460720e+08 1.0787759270e+00 1.0787768555e+00 1.0787767194e+00 1.0787746988e+00 1.0788043202e+00 4.9544501801e+08 1.6777216000e+07 1.0000000000e+00 7.7175193600e+08 7.0464307200e+08 4.9544806400e+08 4.9535078400e+08 4.9544501801e+08 4.9544501801e+08 5.3269466805e+08 1.0751842257e+00 4.5935718099e+08 4.5935974400e+08 4.5926553600e+08 0 1 0 0 0 0 0 0
7 2.7652138307e+08 2.7652088707e+08 2.7652107346e+08 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 2.7652203645e+08 2.7634702752e+08 2.7652138307e+08 2.7652138307e+08 9.0761807688e-01 9.0761856681e-01 9.0761843633e-01 9.0761927300e-01 9.0763145933e-01 3.0814421959e+08 1.0000000000e+00 1.0000000000e+00 4.8653926400e+08 3.3554432000e+08 3.0814566400e+08 3.0807936000e+08 3.0814421959e+08 3.0814421959e+08 3.3050500933e+08 1.0725659880e+00 2.4578369410e+08 2.4578470400e+08 2.4573203200e+08 1 1 0 0 0 0 0 0
8 1.5933704724e+08 1.5933674428e+08 1.5933684537e+08 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 1.5933870527e+08 1.5921099543e+08 1.5933704724e+08 1.5933704724e+08 8.2556129755e-01 8.2556135628e-01 8.2556129378e-01 8.2556314412e-01 8.2557139527e-01 1.0642673951e+08 1.6777216000e+07 1.0000000000e+00 2.1810380800e+08 3.5232153600e+08 1.0642694400e+08 1.0640476800e+08 1.0642673951e+08 1.0642673951e+08 1.1621176457e+08 1.0919414153e+00 8.8353656056e+07 8.8353824000e+07 8.8334528000e+07 0 1 0 0 0 0 0 0
