matrix=data/matrices/bcsstk14.mtx n=1806 seed=43
iter res_d res_f res_ffma res_p8q res_p8n res_p16q res_p16n res_p32q res_p32n res_p64q res_p64n solerr_d solerr_f solerr_ffma solerr_p32q solerr_p32n pAp_d pAp_p8q pAp_p8n pAp_p16q pAp_p16n pAp_p32q pAp_p32n pAp_p64q pAp_p64n abs_dot_d cond_xy_d rz_d rz_p32q rz_p32n guard_p8q guard_p8n guard_p16q guard_p16n guard_p32q guard_p32n guard_p64q guard_p64n
bnorm=5.6400424531e+10
0 1.7531998872e+10 1.7531987024e+10 1.7531988028e+10 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 1.7528650290e+10 1.7462752875e+10 1.7531998872e+10 1.7531998872e+10 8.4421714453e+00 8.4421569339e+00 8.4421569339e+00 8.4421901062e+00 8.4418252084e+00 1.8889630337e+12 1.6777216000e+07 1.6777216000e+07 1.6492674417e+12 2.7487790694e+11 1.8889635267e+12 1.8889467494e+12 1.8889630337e+12 1.8889630337e+12 1.8953535297e+12 1.0033830710e+00 1.2829337294e+12 1.2829369303e+12 1.2828698214e+12 0 0 0 0 0 0 0 0
1 8.4132024407e+09 8.4131854822e+09 8.4131854822e+09 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 8.4130001631e+09 8.3894132677e+09 8.4132024407e+09 8.4132024407e+09 6.7266167353e+00 6.7266177963e+00 6.7266177963e+00 6.7266104074e+00 6.7266444852e+00 2.7708959060e+11 1.6777216000e+07 1.6777216000e+07 2.7487790694e+11 1.7179869184e+11 2.7709040230e+11 2.7706209075e+11 2.7708959060e+11 2.7708959060e+11 2.8237222420e+11 1.0190647133e+00 1.8208490493e+11 1.8208574669e+11 1.8207054234e+11 0 0 0 0 0 0 0 0
2 3.2821164064e+09 3.2821155760e+09 3.2821155760e+09 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 3.2821654908e+09 3.2790767161e+09 3.2821164064e+09 3.2821164064e+09 4.2971075926e+00 4.2971122889e+00 4.2971122823e+00 4.2970976536e+00 4.2972028667e+00 5.0309627260e+10 1.0000000000e+00 1.6777216000e+07 4.7244640256e+10 1.0307921510e+11 5.0309955584e+10 5.0307596288e+10 5.0309627260e+10 5.0309627260e+10 5.1529128635e+10 1.0242399207e+00 4.0596108513e+10 4.0596406272e+10 4.0594374656e+10 1 0 0 0 0 0 0 0
3 1.6607186710e+09 1.6607159025e+09 1.6607159025e+09 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 1.6606901643e+09 1.6576364869e+09 1.6607186710e+09 1.6607186710e+09 3.3940420307e+00 3.3940438171e+00 3.3940438351e+00 3.3940364560e+00 3.3940886118e+00 1.6703079062e+10 1.0000000000e+00 1.6777216000e+07 1.7179869184e+10 3.4359738368e+10 1.6703242240e+10 1.6702586880e+10 1.6703079062e+10 1.6703079062e+10 1.7371125542e+10 1.0399954091e+00 1.1006910902e+10 1.1007016960e+10 1.1006312448e+10 1 0 0 0 0 0 0 0
4 1.0810710338e+09 1.0810704777e+09 1.0810703506e+09 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 1.0810569380e+09 1.0801452580e+09 1.0810710338e+09 1.0810710338e+09 2.6766564877e+00 2.6766563126e+00 2.6766562175e+00 2.6766553231e+00 2.6766809109e+00 4.9291167683e+09 1.6777216000e+07 1.6777216000e+07 5.3687091200e+09 8.5899345920e+09 4.9291673600e+09 4.9286594560e+09 4.9291167683e+09 4.9291167683e+09 5.1557453515e+09 1.0459775237e+00 3.4565595194e+09 3.4565939200e+09 3.4562355200e+09 0 0 0 0 0 0 0 0
5 7.4323398678e+08 7.4323179959e+08 7.4323175336e+08 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 7.4323256239e+08 7.4285374862e+08 7.4323398678e+08 7.4323398678e+08 1.8418299553e+00 1.8418301457e+00 1.8418302912e+00 1.8418309845e+00 1.8418591291e+00 1.6469508201e+09 1.6777216000e+07 1.0000000000e+00 1.7448304640e+09 4.2949672960e+09 1.6469637120e+09 1.6467855360e+09 1.6469508201e+09 1.6469508201e+09 1.7536904979e+09 1.0648104828e+00 1.3218825008e+09 1.3218938880e+09 1.3217576960e+09 0 1 0 0 0 0 0 0
6 4.9132227468e+08 4.9132239108e+08 4.9132226870e+08 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 4.9132471636e+08 4.9080526027e+08 4.9132227468e+08 4.9132227468e+08 1.2588457406e+00 1.2588449620e+00 1.2588454393e+00 1.2588480222e+00 1.2588662735e+00 5.2672264107e+08 1.0000000000e+00 1.6777216000e+07 6.7108864000e+08 2.4159191040e+09 5.2672793600e+08 5.2667801600e+08 5.2672264107e+08 5.2672264107e+08 5.7732262540e+08 1.0960657097e+00 4.8111797398e+08 4.8112281600e+08 4.8107801600e+08 1 0 0 0 0 0 0 0
7 2.7161580465e+08 2.7161583174e+08 2.7161570523e+08 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 2.7161154647e+08 2.7143337148e+08 2.7161580465e+08 2.7161580465e+08 1.0159086617e+00 1.0159073083e+00 1.0159077783e+00 1.0159120217e+00 1.0159190010e+00 3.1442775321e+08 1.6777216000e+07 1.6777216000e+07 3.8587596800e+08 2.1474836480e+09 3.1443072000e+08 3.1440076800e+08 3.1442775321e+08 3.1442775321e+08 3.4631269420e+08 1.1014062552e+00 2.4035911778e+08 2.4036147200e+08 2.4033932800e+08 0 0 0 0 0 0 0 0
8 1.7325322593e+08 1.7325315784e+08 1.7325314544e+08 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 1.7325318883e+08 1.7314526861e+08 1.7325322593e+08 1.7325322593e+08 8.9098191674e-01 8.9098061728e-01 8.9098083674e-01 8.9098556674e-01 8.9098916693e-01 1.1293977106e+08 1.6777216000e+07 1.6777216000e+07 1.5518924800e+08 2.0132659200e+09 1.1294096000e+08 1.1293126400e+08 1.1293977106e+08 1.1293977106e+08 1.2340098677e+08 1.0926265001e+00 9.2194802147e+07 9.2195744000e+07 9.2187488000e+07 0 0 0 0 0 0 0 0
9 1.1422525395e+08 1.1422529528e+08 1.1422528118e+08 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 1.1422742441e+08 1.1413835255e+08 1.1422525395e+08 1.1422525395e+08 8.2250609327e-01 8.2250522398e-01 8.2250528158e-01 8.2250947159e-01 8.2251111490e-01 4.4055689073e+07 1.0000000000e+00 1.0485760000e+06 1.1534336000e+08 1.3421772800e+09 4.4056144000e+07 4.4052064000e+07 4.4055689073e+07 4.4055689073e+07 5.0893471777e+07 1.1552077120e+00 3.8523559559e+07 3.8523952000e+07 3.8520384000e+07 1 0 0 0 0 0 0 0
10 8.9205544862e+07 8.9205723931e+07 8.9205708885e+07 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 8.9206027857e+07 8.9161336614e+07 8.9205544862e+07 8.9205544862e+07 7.8465841300e-01 7.8465777262e-01 7.8465778089e-01 7.8466165473e-01 7.8466287930e-01 2.0203231192e+07 1.6777216000e+07 1.0000000000e+00 1.1534336000e+08 1.1408506880e+09 2.0203440000e+07 2.0201632000e+07 2.0203231192e+07 2.0203231192e+07 2.3743971066e+07 1.1752561182e+00 1.8224383998e+07 1.8224608000e+07 1.8222968000e+07 0 1 0 0 0 0 0 0
