matrix=data/matrices/mhd4800b.mtx n=4800 seed=45
iter res_d res_f res_ffma res_p8q res_p8n res_p16q res_p16n res_p32q res_p32n res_p64q res_p64n solerr_d solerr_f solerr_ffma solerr_p32q solerr_p32n pAp_d pAp_p8q pAp_p8n pAp_p16q pAp_p16n pAp_p32q pAp_p32n pAp_p64q pAp_p64n abs_dot_d cond_xy_d rz_d rz_p32q rz_p32n guard_p8q guard_p8n guard_p16q guard_p16n guard_p32q guard_p32n guard_p64q guard_p64n
bnorm=4.5931369200e+00
0 9.8380736417e-01 9.8380117494e-01 9.8380102348e-01 1.1180339887e+00 1.0000000000e+00 9.8387884321e-01 9.7114120208e-01 9.8380736417e-01 9.8380643077e-01 9.8380736417e-01 9.8380736417e-01 2.4796580494e+02 2.4796503852e+02 2.4796502075e+02 2.4796580859e+02 2.4796559622e+02 5.1257000859e+01 4.8000000000e+01 2.0000000000e+01 5.1250000000e+01 4.3937500000e+01 5.1257000923e+01 5.1257019997e+01 5.1257000859e+01 5.1257000859e+01 5.1426583623e+01 1.0033084800e+00 4.0655407602e+01 4.0655407429e+01 4.0655387878e+01 0 0 0 0 0 0 0 0
1 5.0082353879e-01 5.0081737584e-01 5.0081728658e-01 6.3737743920e-01 6.6143782777e-01 5.0085376328e-01 4.9131867761e-01 5.0082354226e-01 5.0082315918e-01 5.0082353879e-01 5.0082353879e-01 1.0423786681e+02 1.0423860898e+02 1.0423861682e+02 1.0423785815e+02 1.0423796701e+02 3.1148488469e+00 7.5000000000e+00 3.0000000000e+00 3.1132812500e+00 2.8046875000e+00 3.1148487628e+00 3.1148434430e+00 3.1148488469e+00 3.1148488469e+00 3.1800742852e+00 1.0209401616e+00 3.0626687681e+00 3.0626687109e+00 3.0626636744e+00 0 0 0 0 0 0 0 0
2 2.1916873147e-01 2.1916718382e-01 2.1916717532e-01 5.5901699437e-01 7.0710678119e-01 2.1902884014e-01 2.2275902233e-01 2.1916873164e-01 2.1916857123e-01 2.1916873147e-01 2.1916873147e-01 7.7811134222e+01 7.7810960110e+01 7.7810960973e+01 7.7811129048e+01 7.7811102979e+01 6.7867593501e-01 1.6250000000e+00 2.0000000000e+00 6.7871093750e-01 6.0131835938e-01 6.7867593467e-01 6.7867489159e-01 6.7867593501e-01 6.7867593501e-01 6.8911055802e-01 1.0153749713e+00 6.3432980920e-01 6.3432980701e-01 6.3432875648e-01 0 0 0 0 0 0 0 0
3 4.2303272372e-02 4.2304103144e-02 4.2304114151e-02 9.7979589711e+00 1.9595917942e+01 4.2589770483e-02 4.4623670542e-02 4.2303271383e-02 4.2303285487e-02 4.2303272372e-02 4.2303272372e-02 3.5903432812e+01 3.5903719838e+01 3.5903724944e+01 3.5903372451e+01 3.5903367669e+01 1.2233404458e-01 3.4375000000e-01 1.0000000000e+00 1.2445068359e-01 1.1257934570e-01 1.2233404163e-01 1.2233381346e-01 1.2233404458e-01 1.2233404458e-01 1.2499291248e-01 1.0217344886e+00 1.0372353867e-01 1.0372353811e-01 1.0372334952e-01 0 1 0 0 0 0 0 0
4 2.4868132215e-02 2.4868014693e-02 2.4868015863e-02 4.0960000000e+03 2.2627416998e+01 2.5428157356e-02 2.4492062898e-02 2.4868130848e-02 2.4868076428e-02 2.4868132215e-02 2.4868132215e-02 4.3963701437e+01 4.3963656853e+01 4.3963649479e+01 4.3963675923e+01 4.3963650773e+01 2.2988161585e-02 1.0000000000e+00 6.5536000000e+04 2.4017333984e-02 2.0980834961e-02 2.2988160839e-02 2.2988123819e-02 2.2988161585e-02 2.2988161585e-02 2.3243315218e-02 1.0110993492e+00 1.6830399296e-02 1.6830398468e-02 1.6830370296e-02 1 0 0 0 0 0 0 0
5 1.2561645460e-02 1.2561257678e-02 1.2561243777e-02 4.0960000000e+03 2.2627416998e+01 1.2844674256e-02 1.0874539771e-02 1.2561644893e-02 1.2561558010e-02 1.2561645460e-02 1.2561645460e-02 3.2234897468e+01 3.2234993810e+01 3.2234991317e+01 3.2234840475e+01 3.2234814736e+01 3.6952205593e-03 1.6777216000e+07 1.0485760000e+06 3.7460327148e-03 2.6283264160e-03 3.6952209775e-03 3.6952143419e-03 3.6952205593e-03 3.6952205593e-03 4.0362708543e-03 1.0922949766e+00 3.8367500588e-03 3.8367502857e-03 3.8367412053e-03 0 0 0 0 0 0 0 0
6 5.8652103500e-03 5.8651435664e-03 5.8651444968e-03 4.0960000000e+03 2.2627416998e+01 6.0888495671e-03 5.2076975116e-03 5.8652094698e-03 5.8651851244e-03 5.8652103500e-03 5.8652103500e-03 2.7724251484e+01 2.7724230468e+01 2.7724212714e+01 2.7724208224e+01 2.7724170940e+01 7.4199472886e-04 1.6777216000e+07 1.0485760000e+06 7.7342987061e-04 5.9223175049e-04 7.4199466326e-04 7.4199213122e-04 7.4199472886e-04 7.4199472886e-04 8.1065364031e-04 1.0925328830e+00 9.4905537438e-04 9.4905529113e-04 9.4905182777e-04 0 0 0 0 0 0 0 0
7 3.9404422698e-03 3.9405495014e-03 3.9405490397e-03 4.0960000000e+03 2.2627416998e+01 4.0925426304e-03 4.0116398255e-03 3.9404411374e-03 3.9404400987e-03 3.9404422698e-03 3.9404422698e-03 2.6074482398e+01 2.6074549660e+01 2.6074528246e+01 2.6074417349e+01 2.6074338255e+01 1.4585917730e-04 1.6777216000e+07 1.0485760000e+06 1.6307830811e-04 1.3971328735e-04 1.4585913596e-04 1.4585844474e-04 1.4585917730e-04 1.4585917730e-04 1.5893467643e-04 1.0896446790e+00 2.0716312937e-04 2.0716305880e-04 2.0716220752e-04 0 0 0 0 0 0 0 0
8 1.5949721424e-03 1.5949073888e-03 1.5949067473e-03 4.0960000000e+03 2.2627416998e+01 1.3647875839e-03 1.5916021497e-03 1.5949701863e-03 1.5949579977e-03 1.5949721424e-03 1.5949721424e-03 2.0935125194e+01 2.0935069258e+01 2.0935029599e+01 2.0935083486e+01 2.0935004504e+01 6.6100800081e-05 1.6777216000e+07 1.0485760000e+06 9.3698501587e-05 8.8930130005e-05 6.6100787080e-05 6.6100616095e-05 6.6100800081e-05 6.6100800081e-05 7.1454997639e-05 1.0810004955e+00 7.9156070064e-05 7.9156019638e-05 7.9155845015e-05 0 0 0 0 0 0 0 0
