matrix=data/matrices/mhd4800b.mtx n=4800 seed=40
iter res_d res_f res_ffma res_p8q res_p8n res_p16q res_p16n res_p32q res_p32n res_p64q res_p64n solerr_d solerr_f solerr_ffma solerr_p32q solerr_p32n pAp_d pAp_p8q pAp_p8n pAp_p16q pAp_p16n pAp_p32q pAp_p32n pAp_p64q pAp_p64n abs_dot_d cond_xy_d rz_d rz_p32q rz_p32n guard_p8q guard_p8n guard_p16q guard_p16n guard_p32q guard_p32n guard_p64q guard_p64n
bnorm=4.0311322974e+00
0 6.9018801324e-01 6.9018420829e-01 6.9018427306e-01 1.2747548784e+00 1.1726039400e+00 6.9015821329e-01 6.9815955040e-01 6.9018801624e-01 6.9018772747e-01 6.9018801324e-01 6.9018801324e-01 2.4990044543e+02 2.4989918117e+02 2.4989921791e+02 2.4990044848e+02 2.4990032014e+02 4.6993311166e+01 4.0000000000e+01 1.6000000000e+01 4.7000000000e+01 3.9843750000e+01 4.6993310928e+01 4.6993314266e+01 4.6993311166e+01 4.6993311166e+01 4.7069769834e+01 1.0016270117e+00 3.8874833557e+01 3.8874833584e+01 3.8874816418e+01 0 0 0 0 0 0 0 0
1 2.9563542327e-01 2.9563063283e-01 2.9563062023e-01 5.8630196998e-01 4.6770717335e-01 2.9615455345e-01 2.9434572240e-01 2.9563543305e-01 2.9563511488e-01 2.9563542327e-01 2.9563542327e-01 9.2144795848e+01 9.2145540765e+01 9.2145542603e+01 9.2144797215e+01 9.2144873525e+01 1.9424675039e+00 3.5000000000e+00 1.2500000000e+00 1.9394531250e+00 1.8959960938e+00 1.9424675256e+00 1.9424655885e+00 1.9424675039e+00 1.9424675039e+00 1.9721056907e+00 1.0152580091e+00 1.8359824434e+00 1.8359824643e+00 1.8359806389e+00 0 0 0 0 0 0 0 0
2 1.2854392556e-01 1.2854367620e-01 1.2854365446e-01 7.9056941504e-01 1.9364916731e+00 1.2849128284e-01 1.2657696677e-01 1.2854392434e-01 1.2854391710e-01 1.2854392556e-01 1.2854392556e-01 4.7465632633e+01 4.7465721909e+01 4.7465734481e+01 4.7465636296e+01 4.7465667683e+01 2.9464019586e-01 1.1250000000e+00 4.3750000000e-01 2.9455566406e-01 2.7258300781e-01 2.9464020021e-01 2.9463990591e-01 2.9464019586e-01 2.9464019586e-01 2.9774982643e-01 1.0105539930e+00 2.8635022785e-01 2.8635023162e-01 2.8634987585e-01 0 0 0 0 0 0 0 0
3 3.3856491873e-02 3.3855903945e-02 3.3855905664e-02 6.4000000000e+01 9.7979589711e+00 3.3800914648e-02 3.3059200937e-02 3.3856492362e-02 3.3856407689e-02 3.3856491873e-02 3.3856491873e-02 2.9059215211e+01 2.9059147409e+01 2.9059166301e+01 2.9059212749e+01 2.9059221721e+01 5.8263811534e-02 6.8750000000e-01 6.0000000000e+00 5.8624267578e-02 5.2520751953e-02 5.8263812680e-02 5.8263734449e-02 5.8263811534e-02 5.8263811534e-02 6.1892008772e-02 1.0622718827e+00 5.4011030561e-02 5.4011031520e-02 5.4010958411e-02 0 0 0 0 0 0 0 0
4 1.2981831875e-02 1.2981822825e-02 1.2981826188e-02 5.1200000000e+02 3.2000000000e+01 1.2973955328e-02 1.2118821920e-02 1.2981831233e-02 1.2981823386e-02 1.2981831875e-02 1.2981831875e-02 2.0573557904e+01 2.0573529670e+01 2.0573529953e+01 2.0573576256e+01 2.0573567537e+01 7.8302004676e-03 1.6777216000e+07 1.0240000000e+03 8.1329345703e-03 6.8435668945e-03 7.8301996691e-03 7.8301876783e-03 7.8302004676e-03 7.8302004676e-03 8.2149535729e-03 1.0491370696e+00 7.4055723441e-03 7.4055717560e-03 7.4055606965e-03 0 0 0 0 0 0 0 0
5 1.0075208618e-02 1.0075138704e-02 1.0075138704e-02 4.0960000000e+03 3.2000000000e+01 1.0392478835e-02 9.5683193077e-03 1.0075206949e-02 1.0075178062e-02 1.0075208618e-02 1.0075208618e-02 1.0782913394e+01 1.0782941883e+01 1.0782935857e+01 1.0782922069e+01 1.0782926284e+01 2.4597344387e-03 1.6777216000e+07 1.0485760000e+06 2.6054382324e-03 2.0599365234e-03 2.4597340380e-03 2.4597295560e-03 2.4597344387e-03 2.4597344387e-03 2.5697371804e-03 1.0447213894e+00 2.1481183310e-03 2.1481178701e-03 2.1481143194e-03 0 0 0 0 0 0 0 0
6 4.6692344336e-03 4.6691146545e-03 4.6691166024e-03 4.0960000000e+03 3.2000000000e+01 4.6450921852e-03 4.1503906250e-03 4.6692331825e-03 4.6692187684e-03 4.6692344336e-03 4.6692344336e-03 6.7965061534e+00 6.7965220257e+00 6.7965045476e+00 6.7965490059e+00 6.7965289378e+00 7.2612733523e-04 1.6777216000e+07 1.0485760000e+06 7.0953369141e-04 5.9986114502e-04 7.2612722579e-04 7.2612601798e-04 7.2612733523e-04 7.2612733523e-04 7.8056876041e-04 1.0749750389e+00 7.2094656073e-04 7.2094639472e-04 7.2094512871e-04 0 0 0 0 0 0 0 0
7 2.3371337480e-03 2.3371441601e-03 2.3371473706e-03 4.0960000000e+03 3.2000000000e+01 2.3353425866e-03 2.1699693402e-03 2.3371332639e-03 2.3371247026e-03 2.3371337480e-03 2.3371337480e-03 5.2838972619e+00 5.2839179875e+00 5.2838910426e+00 5.2839546111e+00 5.2839259387e+00 9.5486713327e-05 1.6777216000e+07 1.0485760000e+06 9.4652175903e-05 6.7234039307e-05 9.5486688224e-05 9.5486469945e-05 9.5486713327e-05 9.5486713327e-05 1.0314522546e-04 1.0802050030e+00 1.1775801992e-04 1.1775797611e-04 1.1775776511e-04 0 0 0 0 0 0 0 0
8 9.8615270354e-04 9.8612322308e-04 9.8612051384e-04 4.0960000000e+03 3.2000000000e+01 9.6890306802e-04 8.8026154186e-04 9.8615198668e-04 9.8614322511e-04 9.8615270354e-04 9.8615270354e-04 4.2204122936e+00 4.2204129204e+00 4.2203836409e+00 4.2204798238e+00 4.2204453088e+00 2.7532990992e-05 1.6777216000e+07 1.0485760000e+06 2.8014183044e-05 2.0146369934e-05 2.7532978493e-05 2.7532966669e-05 2.7532990992e-05 2.7532990992e-05 2.9453052975e-05 1.0697367745e+00 3.2523501564e-05 3.2523479604e-05 3.2523452319e-05 0 0 0 0 0 0 0 0
