matrix=data/matrices/mhd4800b.mtx n=4800 seed=23
iter res_d res_f res_ffma res_p8q res_p8n res_p16q res_p16n res_p32q res_p32n res_p64q res_p64n solerr_d solerr_f solerr_ffma solerr_p32q solerr_p32n pAp_d pAp_p8q pAp_p8n pAp_p16q pAp_p16n pAp_p32q pAp_p32n pAp_p64q pAp_p64n abs_dot_d cond_xy_d rz_d rz_p32q rz_p32n guard_p8q guard_p8n guard_p16q guard_p16n guard_p32q guard_p32n guard_p64q guard_p64n
bnorm=5.2373233301e+00
0 1.0698814219e+00 1.0698703493e+00 1.0698703493e+00 1.4142135624e+00 1.3228756555e+00 1.0700558543e+00 1.0333784852e+00 1.0698814359e+00 1.0698816692e+00 1.0698814219e+00 1.0698814219e+00 2.2900651617e+02 2.2900619995e+02 2.2900619995e+02 2.2900651920e+02 2.2900658608e+02 6.2006387883e+01 5.6000000000e+01 2.8000000000e+01 6.2000000000e+01 5.4718750000e+01 6.2006387711e+01 6.2006389141e+01 6.2006387883e+01 6.2006387883e+01 6.2036220335e+01 1.0004811190e+00 4.8253982944e+01 4.8253983021e+01 4.8253998280e+01 0 0 0 0 0 0 0 0
1 4.9455999671e-01 4.9455721638e-01 4.9455721638e-01 3.7500000000e-01 4.1457809879e-01 4.9558598522e-01 4.8575911115e-01 4.9455999495e-01 4.9456000154e-01 4.9455999671e-01 4.9455999671e-01 1.0088685535e+02 1.0088722658e+02 1.0088722658e+02 1.0088685215e+02 1.0088682327e+02 3.3499423513e+00 6.0000000000e+00 3.5000000000e+00 3.3593750000e+00 2.9726562500e+00 3.3499424160e+00 3.3499446362e+00 3.3499423513e+00 3.3499423513e+00 3.4813260206e+00 1.0392196807e+00 3.1633402109e+00 3.1633402556e+00 3.1633418649e+00 0 0 0 0 0 0 0 0
2 2.2929505979e-01 2.2929273826e-01 2.2929273013e-01 2.0000000000e+00 2.4494897428e+00 2.2983891693e-01 2.3560873203e-01 2.2929505952e-01 2.2929497727e-01 2.2929505979e-01 2.2929505979e-01 4.2184253747e+01 4.2184709558e+01 4.2184709558e+01 4.2184253607e+01 4.2184242863e+01 6.0439656829e-01 4.5000000000e+00 2.2500000000e+00 6.0644531250e-01 5.1684570312e-01 6.0439658165e-01 6.0439676419e-01 6.0439656829e-01 6.0439656829e-01 6.1438455645e-01 1.0165255541e+00 5.8203304652e-01 5.8203305304e-01 5.8203323185e-01 0 0 0 0 0 0 0 0
3 5.2944527605e-02 5.2944009504e-02 5.2944009504e-02 2.7712812921e+01 3.9191835885e+01 5.3130744175e-02 4.7158970577e-02 5.2944526778e-02 5.2944538322e-02 5.2944527605e-02 5.2944527605e-02 2.5187004281e+01 2.5187208698e+01 2.5187208698e+01 2.5187002311e+01 2.5187013299e+01 9.7858442935e-02 1.0000000000e+00 1.0000000000e+00 9.8052978516e-02 8.6700439453e-02 9.7858449444e-02 9.7858475987e-02 9.7858442935e-02 9.7858442935e-02 1.0240012333e-01 1.0464107159e+00 9.4913124698e-02 9.4913129695e-02 9.4913133420e-02 1 1 0 0 0 0 0 0
4 1.6808631178e-02 1.6808575163e-02 1.6808576029e-02 4.0960000000e+03 4.0960000000e+03 1.6886344205e-02 1.8165112537e-02 1.6808631220e-02 1.6808600053e-02 1.6808631178e-02 1.6808631178e-02 1.9525760805e+01 1.9525747586e+01 1.9525747497e+01 1.9525765834e+01 1.9525750163e+01 1.0161140047e-02 1.0000000000e+00 1.0000000000e+00 1.0398864746e-02 9.0255737305e-03 1.0161140584e-02 1.0161141516e-02 1.0161140047e-02 1.0161140047e-02 1.0358928944e-02 1.0194652270e+00 1.0392039646e-02 1.0392040014e-02 1.0392037220e-02 1 1 0 0 0 0 0 0
5 1.3916268565e-02 1.3915890664e-02 1.3915892232e-02 4.0960000000e+03 4.0960000000e+03 1.4319217088e-02 1.2544172440e-02 1.3916268158e-02 1.3916239925e-02 1.3916268565e-02 1.3916268565e-02 1.0007648070e+01 1.0007695239e+01 1.0007694928e+01 1.0007648754e+01 1.0007654315e+01 3.8614021774e-03 1.6777216000e+07 1.6777216000e+07 4.0550231934e-03 3.2234191895e-03 3.8614026853e-03 3.8614003570e-03 3.8614021774e-03 3.8614021774e-03 3.9561464668e-03 1.0245362397e+00 3.2796229212e-03 3.2796231098e-03 3.2796210144e-03 0 0 0 0 0 0 0 0
6 7.1102889041e-03 7.1102048087e-03 7.1102050645e-03 4.0960000000e+03 4.0960000000e+03 7.2752267704e-03 6.7216308095e-03 7.1102876965e-03 7.1102581486e-03 7.1102889041e-03 7.1102889041e-03 5.8814965569e+00 5.8815010747e+00 5.8815007901e+00 5.8815118692e+00 5.8814911726e+00 1.1077973139e-03 1.6777216000e+07 1.0485760000e+06 1.1157989502e-03 8.6975097656e-04 1.1077973468e-03 1.1077964155e-03 1.1077973139e-03 1.1077973139e-03 1.1331153923e-03 1.0228544320e+00 1.1516978781e-03 1.1516978557e-03 1.1516962259e-03 0 0 0 0 0 0 0 0
7 3.5139357309e-03 3.5141093390e-03 3.5141101155e-03 4.0960000000e+03 4.0960000000e+03 3.5463474234e-03 4.4818261110e-03 3.5139354129e-03 3.5139236363e-03 3.5139357309e-03 3.5139357309e-03 4.1682110536e+00 4.1682156035e+00 4.1682148431e+00 4.1682309180e+00 4.1682101956e+00 1.4832126719e-04 1.6777216000e+07 1.6777216000e+07 1.5401840210e-04 1.2207031250e-04 1.4832125453e-04 1.4832098532e-04 1.4832126719e-04 1.4832126719e-04 1.6011620567e-04 1.0795229080e+00 2.0588861381e-04 2.0588856569e-04 2.0588801272e-04 0 0 0 0 0 0 0 0
8 1.3088134879e-03 1.3087031878e-03 1.3087028837e-03 4.0960000000e+03 4.0960000000e+03 1.2947511863e-03 1.1287379156e-03 1.3088135078e-03 1.3088087738e-03 1.3088134879e-03 1.3088134879e-03 3.6087912138e+00 3.6087884008e+00 3.6087880594e+00 3.6088189064e+00 3.6087904515e+00 6.2396675348e-05 1.6777216000e+07 1.6777216000e+07 6.5803527832e-05 6.5326690674e-05 6.2396655267e-05 6.2396349676e-05 6.2396675348e-05 6.2396675348e-05 6.6646168883e-05 1.0681044865e+00 6.6738543870e-05 6.6738521127e-05 6.6738302849e-05 0 0 0 0 0 0 0 0
