matrix=data/matrices/bcsstk14.mtx n=1806 seed=2
iter res_d res_f res_ffma res_p8q res_p8n res_p16q res_p16n res_p32q res_p32n res_p64q res_p64n solerr_d solerr_f solerr_ffma solerr_p32q solerr_p32n pAp_d pAp_p8q pAp_p8n pAp_p16q pAp_p16n pAp_p32q pAp_p32n pAp_p64q pAp_p64n abs_dot_d cond_xy_d rz_d rz_p32q rz_p32n guard_p8q guard_p8n guard_p16q guard_p16n guard_p32q guard_p32n guard_p64q guard_p64n
bnorm=6.7389544671e+10
0 1.9950283136e+10 1.9950255365e+10 1.9950255365e+10 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 1.9951093942e+10 1.9864223744e+10 1.9950283136e+10 1.9950283136e+10 5.8516838362e+00 5.8516830549e+00 5.8516830549e+00 5.8516628261e+00 5.8507505310e+00 2.1902109966e+12 1.6777216000e+07 1.6777216000e+07 2.1990232556e+12 5.4975581389e+11 2.1902152172e+12 2.1902571602e+12 2.1902109966e+12 2.1902109966e+12 2.1998537039e+12 1.0044026385e+00 1.5220483892e+12 1.5220458127e+12 1.5218360975e+12 0 0 0 0 0 0 0 0
1 9.4427502611e+09 9.4427416804e+09 9.4427416804e+09 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 9.4430541999e+09 9.4086531595e+09 9.4427502611e+09 9.4427502611e+09 3.9964159587e+00 3.9964162876e+00 3.9964161797e+00 3.9964168594e+00 3.9965033994e+00 3.3690963713e+11 1.6777216000e+07 1.6777216000e+07 4.1231686042e+11 1.3743895347e+11 3.3690746880e+11 3.3680995123e+11 3.3690963713e+11 3.3690963713e+11 3.4055651801e+11 1.0108245075e+00 2.2353632299e+11 2.2353438310e+11 2.2346203136e+11 0 0 0 0 0 0 0 0
2 3.4122893028e+09 3.4122873550e+09 3.4122873550e+09 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 3.4123389100e+09 3.4057335246e+09 3.4122893028e+09 3.4122893028e+09 2.7349303408e+00 2.7349312106e+00 2.7349312135e+00 2.7349323330e+00 2.7350737684e+00 5.1585341298e+10 1.0000000000e+00 1.0485760000e+06 6.4424509440e+10 3.8654705664e+10 5.1584696320e+10 5.1565035520e+10 5.1585341298e+10 5.1585341298e+10 5.3088174768e+10 1.0291329559e+00 4.3728736165e+10 4.3728175104e+10 4.3711201280e+10 1 0 0 0 0 0 0 0
3 1.6697329975e+09 1.6697324997e+09 1.6697321705e+09 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 1.6696491156e+09 1.6647530209e+09 1.6697329975e+09 1.6697329975e+09 2.0480069108e+00 2.0480076980e+00 2.0480076136e+00 2.0480108155e+00 2.0481694739e+00 1.5704715085e+10 1.6777216000e+07 1.6777216000e+07 1.7179869184e+10 1.7179869184e+10 1.5704506368e+10 1.5698362368e+10 1.5704715085e+10 1.5704715085e+10 1.6135925882e+10 1.0274574097e+00 1.0428750281e+10 1.0428612608e+10 1.0424401920e+10 0 0 0 0 0 0 0 0
4 8.3897460922e+08 8.3897326862e+08 8.3897343244e+08 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 8.3898661968e+08 8.3797953325e+08 8.3897460922e+08 8.3897460922e+08 1.5357671552e+00 1.5357676800e+00 1.5357675763e+00 1.5357681897e+00 1.5358596305e+00 4.0357770860e+09 1.0000000000e+00 1.6777216000e+07 4.8318382080e+09 9.6636764160e+09 4.0357212160e+09 4.0340582400e+09 4.0357770860e+09 4.0357770860e+09 4.1973481213e+09 1.0400346778e+00 2.9478032899e+09 2.9477621760e+09 2.9465067520e+09 1 0 0 0 0 0 0 0
5 6.5770877660e+08 6.5770775070e+08 6.5770777682e+08 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 6.5771715413e+08 6.5702135518e+08 6.5770877660e+08 6.5770877660e+08 1.1552294997e+00 1.1552293955e+00 1.1552293935e+00 1.1552282839e+00 1.1552840322e+00 1.3569699938e+09 1.6777216000e+07 1.6777216000e+07 1.9461570560e+09 2.9527900160e+09 1.3569515520e+09 1.3563381760e+09 1.3569699938e+09 1.3569699938e+09 1.4567008408e+09 1.0734952486e+00 9.8485373029e+08 9.8484019200e+08 9.8439833600e+08 0 0 0 0 0 0 0 0
6 4.4188252804e+08 4.4188235925e+08 4.4188251476e+08 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 4.4187744105e+08 4.4145921329e+08 4.4188252804e+08 4.4188252804e+08 8.6416379078e-01 8.6416331442e-01 8.6416328239e-01 8.6416180950e-01 8.6419534836e-01 4.6928369028e+08 1.6777216000e+07 1.6777216000e+07 7.3819750400e+08 1.6106127360e+09 4.6927718400e+08 4.6906752000e+08 4.6928369028e+08 4.6928369028e+08 5.0646401055e+08 1.0792278126e+00 4.0453812160e+08 4.0453248000e+08 4.0435353600e+08 0 0 0 0 0 0 0 0
7 2.5539930696e+08 2.5539924907e+08 2.5539941724e+08 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 2.5540091392e+08 2.5524588536e+08 2.5539930696e+08 2.5539930696e+08 7.0255866215e-01 7.0255829492e-01 7.0255822002e-01 7.0255468872e-01 7.0257107494e-01 2.5914161521e+08 1.0000000000e+00 1.6777216000e+07 4.5298483200e+08 1.1408506880e+09 2.5913811200e+08 2.5902547200e+08 2.5914161521e+08 2.5914161521e+08 2.8752832179e+08 1.1095412891e+00 2.0607977214e+08 2.0607718400e+08 2.0598784000e+08 1 0 0 0 0 0 0 0
8 1.7260386431e+08 1.7260387158e+08 1.7260414529e+08 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 1.7260465540e+08 1.7247720603e+08 1.7260386431e+08 1.7260386431e+08 6.0475697783e-01 6.0475678738e-01 6.0475677131e-01 6.0475319498e-01 6.0476192736e-01 1.0324119213e+08 1.6777216000e+07 1.6777216000e+07 1.9713228800e+08 6.0397977600e+08 1.0324003200e+08 1.0319552000e+08 1.0324119213e+08 1.0324119213e+08 1.1345192113e+08 1.0989016961e+00 8.6274120742e+07 8.6273184000e+07 8.6235776000e+07 0 0 0 0 0 0 0 0
