matrix=data/matrices/bcsstk03.mtx n=112 seed=101
iter res_d res_f res_ffma res_p8q res_p8n res_p16q res_p16n res_p32q res_p32n res_p64q res_p64n solerr_d solerr_f solerr_ffma solerr_p32q solerr_p32n pAp_d pAp_p8q pAp_p8n pAp_p16q pAp_p16n pAp_p32q pAp_p32n pAp_p64q pAp_p64n abs_dot_d cond_xy_d rz_d rz_p32q rz_p32n guard_p8q guard_p8n guard_p16q guard_p16n guard_p32q guard_p32n guard_p64q guard_p64n
0 1.2567996879e+11 1.2567992012e+11 1.2567992908e+11 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 1.2565990978e+11 1.2536596807e+11 1.2567996879e+11 1.2567996879e+11 5.4942923968e+00 5.4942952669e+00 5.4942946798e+00 5.4943153055e+00 5.4942559702e+00 2.5693829020e+12 1.6777216000e+07 1.6777216000e+07 2.1990232556e+12 2.1990232556e+12 2.5693802988e+12 2.5693467443e+12 2.5693829020e+12 2.5693829020e+12 2.5963047927e+12 1.0104779598e+00 1.3990560735e+12 1.3990604308e+12 1.3990268764e+12 0 0 0 0 0 0 0 0
1 7.8869323859e+09 7.8869763124e+09 7.8869690632e+09 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 7.8880753325e+09 7.8823638878e+09 7.8869323859e+09 7.8869323859e+09 5.4634539457e+00 5.4634531955e+00 5.4634533757e+00 5.4634572488e+00 5.4634714501e+00 3.6426910291e+11 1.6777216000e+07 1.6777216000e+07 8.2463372083e+11 4.8103633715e+11 3.6427215667e+11 3.6426481664e+11 3.6426910291e+11 3.6426910291e+11 3.6581652960e+11 1.0042480317e+00 2.2043394441e+11 2.2043636531e+11 2.2043112243e+11 0 0 0 0 0 0 0 0
2 1.0066291192e+10 1.0066272802e+10 1.0066269307e+10 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 1.0067224345e+10 1.0054690668e+10 1.0066291192e+10 1.0066291192e+10 3.8889301164e+00 3.8889292401e+00 3.8889296992e+00 3.8889245529e+00 3.8889132173e+00 1.3847475894e+10 1.6777216000e+07 1.6777216000e+07 1.2025908429e+11 1.7179869184e+11 1.3847691264e+10 1.3847281664e+10 1.3847475894e+10 1.3847475894e+10 1.4248560839e+10 1.0289644804e+00 1.1800273474e+10 1.1800477696e+10 1.1800182784e+10 0 0 0 0 0 0 0 0
3 3.6896313047e+09 3.6896215864e+09 3.6896241194e+09 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 3.6894620033e+09 3.6897671571e+09 3.6896313047e+09 3.6896313047e+09 3.4251106499e+00 3.4251093751e+00 3.4251099835e+00 3.4250999276e+00 3.4251097816e+00 4.9591235321e+09 1.6777216000e+07 1.6777216000e+07 2.0615843021e+11 1.9327352832e+10 4.9592401920e+09 4.9591910400e+09 4.9591235321e+09 4.9591235321e+09 5.4020655515e+09 1.0893186097e+00 4.2236456273e+09 4.2237706240e+09 4.2236928000e+09 0 0 0 0 0 0 0 0
4 4.2888192917e+09 4.2888283807e+09 4.2888232534e+09 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 4.2894587395e+09 4.2884086884e+09 4.2888192917e+09 4.2888192917e+09 3.2908210354e+00 3.2908197288e+00 3.2908205802e+00 3.2908149787e+00 3.2908161993e+00 2.3703880706e+09 1.6777216000e+07 1.0000000000e+00 2.0615843021e+11 1.0737418240e+10 2.3704821760e+09 2.3704043520e+09 2.3703880706e+09 2.3703880706e+09 2.7346452662e+09 1.1536698569e+00 1.9906623117e+09 1.9907573760e+09 1.9906867200e+09 0 1 0 0 0 0 0 0
5 1.8588118744e+09 1.8588004597e+09 1.8588014209e+09 0.0000000000e+00 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 1.8588670781e+09 1.8593212912e+09 1.8588118744e+09 1.8588118744e+09 2.5967723396e+00 2.5967705456e+00 2.5967719841e+00 2.5967432629e+00 2.5967436957e+00 6.3814472094e+08 1.0000000000e+00 1.0000000000e+00 1.3743895347e+11 1.5032385536e+10 6.3817932800e+08 6.3815116800e+08 6.3814472094e+08 6.3814472094e+08 8.2133481687e+08 1.2870666949e+00 7.7131527380e+08 7.7136844800e+08 7.7133414400e+08 1 1 0 0 0 0 0 0
6 1.7150514635e+09 1.7150705038e+09 1.7150670579e+09 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 1.7155472469e+09 1.7143983513e+09 1.7150514635e+09 1.7150514635e+09 2.2796840136e+00 2.2796821387e+00 2.2796835921e+00 2.2796392657e+00 2.2796404239e+00 3.5375768643e+08 1.0000000000e+00 1.0000000000e+00 4.2949672960e+10 9.6636764160e+09 3.5378816000e+08 3.5377228800e+08 3.5375768643e+08 3.5375768643e+08 4.4284804727e+08 1.2518400709e+00 3.9474184320e+08 3.9478630400e+08 3.9476838400e+08 1 1 0 0 0 0 0 0
7 1.6674877700e+09 1.6674645820e+09 1.6674655711e+09 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 1.6676248888e+09 1.6676248888e+09 1.6674877700e+09 1.6674877700e+09 1.9517593616e+00 1.9517570010e+00 1.9517584745e+00 1.9517029675e+00 1.9516928197e+00 1.6386636371e+08 1.0000000000e+00 1.0000000000e+00 2.7917287424e+10 1.2884901888e+10 1.6389107200e+08 1.6388358400e+08 1.6386636371e+08 1.6386636371e+08 2.3530460879e+08 1.4359542951e+00 2.4074914178e+08 2.4079174400e+08 2.4078048000e+08 1 1 0 0 0 0 0 0
8 7.2030945269e+08 7.2032372698e+08 7.2032277298e+08 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 7.2061511756e+08 7.2005340573e+08 7.2030945269e+08 7.2030945269e+08 1.7072422546e+00 1.7072398372e+00 1.7072407173e+00 1.7071909593e+00 1.7071824627e+00 2.4931061848e+08 1.0000000000e+00 1.0000000000e+00 1.6106127360e+10 8.5899345920e+09 2.4936307200e+08 2.4935123200e+08 2.4931061848e+08 2.4931061848e+08 3.8154200699e+08 1.5303881131e+00 2.4998653459e+08 2.5004288000e+08 2.5003104000e+08 1 1 0 0 0 0 0 0
9 1.0092996486e+09 1.0092992699e+09 1.0092977039e+09 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 1.0097040981e+09 1.0098783141e+09 1.0092996486e+09 1.0092996486e+09 1.5862481219e+00 1.5862462061e+00 1.5862469567e+00 1.5861842687e+00 1.5861737324e+00 1.2432482737e+08 1.0000000000e+00 1.0000000000e+00 1.3958643712e+10 8.5899345920e+09 1.2435459200e+08 1.2434844800e+08 1.2432482737e+08 1.2432482737e+08 1.5835289351e+08 1.2737029027e+00 1.1258282262e+08 1.1261478400e+08 1.1260918400e+08 1 1 0 0 0 0 0 0
