matrix=data/matrices/bcsstk14.mtx n=1806 seed=25
iter res_d res_f res_ffma res_p8q res_p8n res_p16q res_p16n res_p32q res_p32n res_p64q res_p64n solerr_d solerr_f solerr_ffma solerr_p32q solerr_p32n pAp_d pAp_p8q pAp_p8n pAp_p16q pAp_p16n pAp_p32q pAp_p32n pAp_p64q pAp_p64n abs_dot_d cond_xy_d rz_d rz_p32q rz_p32n guard_p8q guard_p8n guard_p16q guard_p16n guard_p32q guard_p32n guard_p64q guard_p64n
bnorm=5.6527297489e+10
0 1.4794909564e+10 1.4794894730e+10 1.4794894730e+10 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 1.4795640259e+10 1.4754185562e+10 1.4794909564e+10 1.4794909564e+10 8.1737185417e+00 8.1737145877e+00 8.1737145877e+00 8.1737416177e+00 8.1730892927e+00 1.8938640595e+12 1.6777216000e+07 1.6777216000e+07 1.6492674417e+12 2.7487790694e+11 1.8938624737e+12 1.8938708623e+12 1.8938640595e+12 1.8938640595e+12 1.9016820383e+12 1.0041280570e+00 1.3297510487e+12 1.3297537516e+12 1.3296530883e+12 0 0 0 0 0 0 0 0
1 7.2909775873e+09 7.2909729515e+09 7.2909729515e+09 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 7.2911240561e+09 7.2700925184e+09 7.2909775873e+09 7.2909775873e+09 5.2727349632e+00 5.2727356271e+00 5.2727356271e+00 5.2727268913e+00 5.2730309271e+00 2.1065715194e+11 1.6777216000e+07 1.6777216000e+07 2.0615843021e+11 1.0307921510e+11 2.1065839411e+11 2.1062798541e+11 2.1065715194e+11 2.1065715194e+11 2.1308678743e+11 1.0115336007e+00 1.5033867605e+11 1.5033958400e+11 1.5030760243e+11 0 0 0 0 0 0 0 0
2 2.8078811858e+09 2.8078804662e+09 2.8078805641e+09 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 2.8079667106e+09 2.8031509859e+09 2.8078811858e+09 2.8078811858e+09 3.2845991792e+00 3.2846021361e+00 3.2846021361e+00 3.2845865026e+00 3.2847801330e+00 4.6528716079e+10 1.6777216000e+07 1.6777216000e+07 4.2949672960e+10 6.4424509440e+10 4.6528987136e+10 4.6514765824e+10 4.6528716079e+10 4.6528716079e+10 4.7557862177e+10 1.0221185149e+00 3.7148655449e+10 3.7148884992e+10 3.7138595840e+10 0 0 0 0 0 0 0 0
3 1.4392744706e+09 1.4392739337e+09 1.4392739814e+09 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 1.4393247822e+09 1.4376615575e+09 1.4392744706e+09 1.4392744706e+09 2.7870144718e+00 2.7870163109e+00 2.7870162263e+00 2.7870047653e+00 2.7870990159e+00 1.5788439790e+10 1.0000000000e+00 1.6777216000e+07 1.3958643712e+10 5.5834574848e+10 1.5788539904e+10 1.5784919040e+10 1.5788439790e+10 1.5788439790e+10 1.6193692201e+10 1.0256676667e+00 9.6154321046e+09 9.6154910720e+09 9.6131153920e+09 1 0 0 0 0 0 0 0
4 7.8130910390e+08 7.8130835123e+08 7.8130865907e+08 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 7.8131226519e+08 7.8045618045e+08 7.8130910390e+08 7.8130910390e+08 2.2960018499e+00 2.2960024892e+00 2.2960022721e+00 2.2959922329e+00 2.2960595233e+00 4.0565223774e+09 1.6777216000e+07 1.6777216000e+07 3.2212254720e+09 3.4359738368e+10 4.0565473280e+09 4.0554721280e+09 4.0565223774e+09 4.0565223774e+09 4.2077476129e+09 1.0372795270e+00 2.7765176138e+09 2.7765350400e+09 2.7757731840e+09 0 0 0 0 0 0 0 0
5 5.3671611499e+08 5.3671581760e+08 5.3671615369e+08 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 5.3672343574e+08 5.3610031096e+08 5.3671611499e+08 5.3671611499e+08 1.6478973012e+00 1.6478975324e+00 1.6478970659e+00 1.6478844103e+00 1.6479467573e+00 1.1321978523e+09 1.6777216000e+07 1.6777216000e+07 1.0066329600e+09 2.3622320128e+10 1.1322050560e+09 1.1318609920e+09 1.1321978523e+09 1.1321978523e+09 1.2213325736e+09 1.0787271599e+00 8.8988777840e+08 8.8989388800e+08 8.8963379200e+08 0 0 0 0 0 0 0 0
6 3.6660922264e+08 3.6660946182e+08 3.6660960240e+08 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 3.6661192204e+08 3.6628787431e+08 3.6660922264e+08 3.6660922264e+08 1.1126748022e+00 1.1126747077e+00 1.1126742858e+00 1.1126599229e+00 1.1126977340e+00 3.5720489315e+08 1.0000000000e+00 1.0000000000e+00 3.3554432000e+08 1.5032385536e+10 3.5720755200e+08 3.5710848000e+08 3.5720489315e+08 3.5720489315e+08 3.9244203533e+08 1.0986468631e+00 3.3997620713e+08 3.3997900800e+08 3.3988377600e+08 1 1 0 0 0 0 0 0
7 2.1765537873e+08 2.1765569227e+08 2.1765577120e+08 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 2.1765467602e+08 2.1752834853e+08 2.1765537873e+08 2.1765537873e+08 8.7045991733e-01 8.7045936791e-01 8.7045901493e-01 8.7044580268e-01 8.7046291829e-01 2.0142645604e+08 1.6777216000e+07 1.0000000000e+00 1.9293798400e+08 4.8318382080e+09 2.0142848000e+08 2.0137260800e+08 2.0142645604e+08 2.0142645604e+08 2.2535108537e+08 1.1187760029e+00 1.6536657799e+08 1.6536825600e+08 1.6532230400e+08 0 1 0 0 0 0 0 0
8 1.3063678781e+08 1.3063686414e+08 1.3063695867e+08 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 1.3063716826e+08 1.3057192386e+08 1.3063678781e+08 1.3063678781e+08 7.4611760579e-01 7.4611728457e-01 7.4611706081e-01 7.4610607543e-01 7.4611426881e-01 8.4381084941e+07 1.6777216000e+07 1.6777216000e+07 9.6468992000e+07 3.2212254720e+09 8.4382048000e+07 8.4358336000e+07 8.4381084941e+07 8.4381084941e+07 9.4180695307e+07 1.1161351549e+00 6.8750812098e+07 6.8751584000e+07 6.8732736000e+07 0 0 0 0 0 0 0 0
9 9.4865487872e+07 9.4865575634e+07 9.4865603931e+07 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 9.4865708627e+07 9.4791792367e+07 9.4865487872e+07 9.4865487872e+07 6.8023476128e-01 6.8023460314e-01 6.8023453906e-01 6.8022646592e-01 6.8023122976e-01 3.6683754919e+07 1.0000000000e+00 1.6777216000e+07 6.0817408000e+07 4.2949672960e+09 3.6684192000e+07 3.6674480000e+07 3.6683754919e+07 3.6683754919e+07 4.2629723612e+07 1.1620872429e+00 3.0454791423e+07 3.0455168000e+07 3.0447160000e+07 1 0 0 0 0 0 0 0
10 7.8567372343e+07 7.8567582206e+07 7.8567568539e+07 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 7.8568016115e+07 7.8524271462e+07 7.8567372343e+07 7.8567372343e+07 6.4229839607e-01 6.4229827051e-01 6.4229828471e-01 6.4229207020e-01 6.4229586783e-01 1.8241604463e+07 1.6777216000e+07 1.6777216000e+07 4.7185920000e+07 4.2949672960e+09 1.8241832000e+07 1.8237080000e+07 1.8241604463e+07 1.8241604463e+07 2.0968429932e+07 1.1494838611e+00 1.6308391581e+07 1.6308618000e+07 1.6304374000e+07 0 0 0 0 0 0 0 0
11 6.4999162513e+07 6.4999377411e+07 6.4999327853e+07 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 6.4999554992e+07 6.4979464518e+07 6.4999162513e+07 6.4999162513e+07 6.1088576365e-01 6.1088565870e-01 6.1088569604e-01 6.1087979158e-01 6.1088316472e-01 1.0036906153e+07 1.6777216000e+07 1.6777216000e+07 4.4040192000e+07 3.8923141120e+09 1.0037058000e+07 1.0034430000e+07 1.0036906153e+07 1.0036906153e+07 1.2880955636e+07 1.2833591786e+00 9.7850570536e+06 9.7852240000e+06 9.7827020000e+06 0 0 0 0 0 0 0 0
