matrix=data/matrices/mhd4800b.mtx n=4800 seed=12
iter res_d res_f res_ffma res_p8q res_p8n res_p16q res_p16n res_p32q res_p32n res_p64q res_p64n solerr_d solerr_f solerr_ffma solerr_p32q solerr_p32n pAp_d pAp_p8q pAp_p8n pAp_p16q pAp_p16n pAp_p32q pAp_p32n pAp_p64q pAp_p64n abs_dot_d cond_xy_d rz_d rz_p32q rz_p32n guard_p8q guard_p8n guard_p16q guard_p16n guard_p32q guard_p32n guard_p64q guard_p64n
bnorm=4.0171939695e+00
0 7.9198337182e-01 7.9197912993e-01 7.9197916756e-01 1.0000000000e+00 1.3228756555e+00 7.9226608338e-01 7.8545742047e-01 7.9198337978e-01 7.9198305052e-01 7.9198337182e-01 7.9198337182e-01 2.3703774397e+02 2.3703767377e+02 2.3703767377e+02 2.3703774707e+02 2.3703765453e+02 5.2343858405e+01 4.8000000000e+01 1.6000000000e+01 5.2343750000e+01 4.5125000000e+01 5.2343858242e+01 5.2343869686e+01 5.2343858405e+01 5.2343858405e+01 5.2367289374e+01 1.0004476355e+00 4.1342373455e+01 4.1342373371e+01 4.1342366219e+01 0 0 0 0 0 0 0 0
1 4.8792348516e-01 4.8792140671e-01 4.8792142198e-01 5.0000000000e-01 5.8630196998e-01 4.8826562475e-01 4.7681857874e-01 4.8792348916e-01 4.8792327920e-01 4.8792348516e-01 4.8792348516e-01 1.0143756513e+02 1.0143766333e+02 1.0143766333e+02 1.0143755681e+02 1.0143761246e+02 3.2345101669e+00 5.0000000000e+00 2.5000000000e+00 3.2314453125e+00 2.9365234375e+00 3.2345101684e+00 3.2345076054e+00 3.2345101669e+00 3.2345101669e+00 3.3543159320e+00 1.0370398481e+00 3.0240078481e+00 3.0240078568e+00 3.0240054280e+00 0 0 0 0 0 0 0 0
2 1.8089808166e-01 1.8089661967e-01 1.8089662996e-01 2.4494897428e+00 1.6000000000e+01 1.8087245161e-01 1.8321936562e-01 1.8089808437e-01 1.8089792606e-01 1.8089808166e-01 1.8089808166e-01 4.6373781587e+01 4.6373938844e+01 4.6373934910e+01 4.6373778668e+01 4.6373783854e+01 6.2686795585e-01 1.3750000000e+00 7.8125000000e-02 6.2670898438e-01 5.4687500000e-01 6.2686796486e-01 6.2686748058e-01 6.2686795585e-01 6.2686795585e-01 6.3361632346e-01 1.0107652139e+00 6.0225274686e-01 6.0225274786e-01 6.0225231573e-01 0 0 0 0 0 0 0 0
3 4.4714875549e-02 4.4714769012e-02 4.4714766409e-02 5.1200000000e+02 1.9595917942e+01 4.4709074774e-02 4.3410372599e-02 4.4714874454e-02 4.4714782681e-02 4.4714875549e-02 4.4714875549e-02 2.7557954919e+01 2.7558105059e+01 2.7558100061e+01 2.7557950068e+01 2.7557948902e+01 7.8211970849e-02 1.0000000000e+00 1.0485760000e+06 7.8582763672e-02 6.8969726562e-02 7.8211973421e-02 7.8211918008e-02 7.8211970849e-02 7.8211970849e-02 8.0093956649e-02 1.0240626311e+00 7.6447057955e-02 7.6447056606e-02 7.6447004918e-02 1 0 0 0 0 0 0 0
4 1.7464152509e-02 1.7464168204e-02 1.7464159871e-02 4.0960000000e+03 1.9595917942e+01 1.7766997460e-02 1.8334944683e-02 1.7464155080e-02 1.7464146331e-02 1.7464152509e-02 1.7464152509e-02 2.8117591112e+01 2.8117564800e+01 2.8117566975e+01 2.8117594664e+01 2.8117574363e+01 1.1940413062e-02 1.6777216000e+07 1.0485760000e+06 1.2313842773e-02 1.0574340820e-02 1.1940416531e-02 1.1940405820e-02 1.1940413062e-02 1.1940413062e-02 1.2143609826e-02 1.0170175657e+00 1.1548723115e-02 1.1548723327e-02 1.1548712500e-02 0 0 0 0 0 0 0 0
5 1.2348784928e-02 1.2348666460e-02 1.2348669995e-02 4.0960000000e+03 1.9595917942e+01 1.2657696677e-02 1.1155917636e-02 1.2348781944e-02 1.2348749243e-02 1.2348784928e-02 1.2348784928e-02 1.3915988844e+01 1.3916039344e+01 1.3916034808e+01 1.3915990111e+01 1.3915982789e+01 4.5477720536e-03 1.6777216000e+07 1.0485760000e+06 4.7225952148e-03 3.6697387695e-03 4.5477715321e-03 4.5477661770e-03 4.5477720536e-03 4.5477720536e-03 4.7367742299e-03 1.0415592897e+00 3.8217138477e-03 3.8217130932e-03 3.8217098336e-03 0 0 0 0 0 0 0 0
6 7.8013247440e-03 7.8012764860e-03 7.8012788176e-03 4.0960000000e+03 1.9595917942e+01 7.9336312545e-03 7.2588226305e-03 7.8013197381e-03 7.8013259169e-03 7.8013247440e-03 7.8013247440e-03 1.2493186375e+01 1.2493226341e+01 1.2493217636e+01 1.2493191529e+01 1.2493172441e+01 1.0334431678e-03 1.6777216000e+07 1.0485760000e+06 1.0490417480e-03 8.0776214600e-04 1.0334422986e-03 1.0334421822e-03 1.0334431678e-03 1.0334431678e-03 1.0904401586e-03 1.0551525159e+00 1.1943051306e-03 1.1943042045e-03 1.1943047284e-03 0 0 0 0 0 0 0 0
7 3.5426928828e-03 3.5427665942e-03 3.5427635136e-03 4.0960000000e+03 1.9595917942e+01 3.5881197404e-03 3.9062500000e-03 3.5426917599e-03 3.5426838014e-03 3.5426928828e-03 3.5426928828e-03 1.0075266089e+01 1.0075311488e+01 1.0075290087e+01 1.0075275647e+01 1.0075241520e+01 1.7997574839e-04 1.6777216000e+07 1.0485760000e+06 1.8692016602e-04 1.4162063599e-04 1.7997557734e-04 1.7997554824e-04 1.7997574839e-04 1.7997574839e-04 1.9153636509e-04 1.0642343027e+00 2.4218461884e-04 2.4218438193e-04 2.4218473118e-04 0 0 0 0 0 0 0 0
8 1.6572330116e-03 1.6571477105e-03 1.6571517581e-03 4.0960000000e+03 1.9595917942e+01 1.6377451007e-03 1.3810679320e-03 1.6572322284e-03 1.6572271519e-03 1.6572330116e-03 1.6572330116e-03 8.8837179586e+00 8.8837802061e+00 8.8837591256e+00 8.8837208134e+00 8.8836990651e+00 6.2254309272e-05 1.6777216000e+07 1.0485760000e+06 6.8426132202e-05 6.3657760620e-05 6.2254257500e-05 6.2254490331e-05 6.2254309272e-05 6.2254309272e-05 6.5065034826e-05 1.0451490923e+00 6.7942100163e-05 6.7942040914e-05 6.7942331953e-05 0 0 0 0 0 0 0 0
