matrix=data/matrices/mhd4800b.mtx n=4800 seed=33
iter res_d res_f res_ffma res_p8q res_p8n res_p16q res_p16n res_p32q res_p32n res_p64q res_p64n solerr_d solerr_f solerr_ffma solerr_p32q solerr_p32n pAp_d pAp_p8q pAp_p8n pAp_p16q pAp_p16n pAp_p32q pAp_p32n pAp_p64q pAp_p64n abs_dot_d cond_xy_d rz_d rz_p32q rz_p32n guard_p8q guard_p8n guard_p16q guard_p16n guard_p32q guard_p32n guard_p64q guard_p64n
bnorm=3.9187734294e+00
0 8.5522702741e-01 8.5522084585e-01 8.5522084585e-01 1.5000000000e+00 9.6824583655e-01 8.5510301828e-01 9.1188977884e-01 8.5522702909e-01 8.5522651073e-01 8.5522702741e-01 8.5522702741e-01 2.4653690296e+02 2.4653656266e+02 2.4653656266e+02 2.4653690343e+02 2.4653678494e+02 4.4568482342e+01 4.0000000000e+01 1.6000000000e+01 4.4562500000e+01 3.7375000000e+01 4.4568482399e+01 4.4568498611e+01 4.4568482342e+01 4.4568482342e+01 4.4603882227e+01 1.0007942807e+00 3.6637761722e+01 3.6637761593e+01 3.6637757301e+01 0 0 0 0 0 0 0 0
1 3.4047130267e-01 3.4047151003e-01 3.4047164133e-01 4.6770717335e-01 3.5355339059e-01 3.4044935265e-01 3.6876324129e-01 3.4047130283e-01 3.4047085217e-01 3.4047130267e-01 3.4047130267e-01 7.9038854586e+01 7.9038575638e+01 7.9038554984e+01 7.9038853561e+01 7.9038928071e+01 1.6569525236e+00 4.0000000000e+00 1.0000000000e+00 1.6538085938e+00 1.7373046875e+00 1.6569524780e+00 1.6569508836e+00 1.6569525236e+00 1.6569525236e+00 1.6838067227e+00 1.0162069816e+00 1.7679706609e+00 1.7679706141e+00 1.7679688260e+00 0 0 0 0 0 0 0 0
2 9.6236238855e-02 9.6235807212e-02 9.6235783018e-02 6.3737743920e-01 6.3737743920e-01 9.6595804835e-02 8.8345178734e-02 9.6236239069e-02 9.6236283223e-02 9.6236238855e-02 9.6236238855e-02 5.8114991882e+01 5.8114992873e+01 5.8114999506e+01 5.8115032339e+01 5.8115020567e+01 2.2225324133e-01 1.6250000000e+00 9.3750000000e-01 2.2277832031e-01 2.3199462891e-01 2.2225323133e-01 2.2225296404e-01 2.2225324133e-01 2.2225324133e-01 2.3073460773e-01 1.0381608221e+00 2.4239839207e-01 2.4239838123e-01 2.4239814468e-01 0 0 0 0 0 0 0 0
3 2.7480105195e-02 2.7480049686e-02 2.7480044390e-02 1.2649110641e+01 9.0138781887e-01 2.7896204799e-02 3.0289184413e-02 2.7480105553e-02 2.7480053393e-02 2.7480105195e-02 2.7480105195e-02 2.7538714814e+01 2.7538693729e+01 2.7538687982e+01 2.7538725497e+01 2.7538717157e+01 4.7670058452e-02 2.5000000000e-01 1.0000000000e+00 4.8858642578e-02 4.9224853516e-02 4.7670060303e-02 4.7670026310e-02 4.7670058452e-02 4.7670058452e-02 4.8444486984e-02 1.0162455965e+00 4.0495236658e-02 4.0495235939e-02 4.0495210793e-02 0 1 0 0 0 0 0 0
4 1.4471929770e-02 1.4472111288e-02 1.4472131901e-02 1.4966629547e+01 1.0583005244e+01 1.4517645261e-02 1.3982247132e-02 1.4471929792e-02 1.4471921245e-02 1.4471929770e-02 1.4471929770e-02 2.4930101212e+01 2.4930071376e+01 2.4930068821e+01 2.4930121338e+01 2.4930127643e+01 1.1707614781e-02 1.0485760000e+06 1.0000000000e+00 1.2054443359e-02 1.1978149414e-02 1.1707614642e-02 1.1707607773e-02 1.1707614781e-02 1.1707614781e-02 1.2022184915e-02 1.0268688490e+00 8.8757764439e-03 8.8757765479e-03 8.8757725898e-03 0 1 0 0 0 0 0 0
5 9.1079402757e-03 9.1079070750e-03 9.1079150636e-03 1.6000000000e+01 4.0960000000e+03 9.1999236726e-03 9.1087686065e-03 9.1079392291e-03 9.1079112690e-03 9.1079402757e-03 9.1079402757e-03 1.4470730889e+01 1.4470744359e+01 1.4470738060e+01 1.4470715763e+01 1.4470720430e+01 1.7400140779e-03 1.0485760000e+06 1.0000000000e+00 1.7509460449e-03 1.5296936035e-03 1.7400136567e-03 1.7400135403e-03 1.7400140779e-03 1.7400140779e-03 1.8382479750e-03 1.0564558059e+00 1.9489782056e-03 1.9489779370e-03 1.9489776168e-03 0 1 0 0 0 0 0 0
6 5.3741441320e-03 5.3741489737e-03 5.3741572663e-03 1.9595917942e+01 4.0960000000e+03 5.2984703160e-03 4.9253518071e-03 5.3741447429e-03 5.3741334887e-03 5.3741441320e-03 5.3741441320e-03 1.1738774187e+01 1.1738735251e+01 1.1738729659e+01 1.1738806186e+01 1.1738801882e+01 5.4471235092e-04 1.0485760000e+06 1.6777216000e+07 5.4931640625e-04 4.8208236694e-04 5.4471231124e-04 5.4471206386e-04 5.4471235092e-04 5.4471235092e-04 5.6611635686e-04 1.0392941447e+00 5.2700327629e-04 5.2700325614e-04 5.2700308152e-04 0 0 0 0 0 0 0 0
7 2.1013266178e-03 2.1013060660e-03 2.1013061742e-03 2.2627416998e+01 4.0960000000e+03 2.1072603151e-03 1.8188066926e-03 2.1013265168e-03 2.1013180768e-03 2.1013266178e-03 2.1013266178e-03 1.2281911816e+01 1.2281934617e+01 1.2281931414e+01 1.2281916374e+01 1.2281903905e+01 7.9575916937e-05 1.0485760000e+06 1.6777216000e+07 7.8678131104e-05 6.0796737671e-05 7.9575915152e-05 7.9576006101e-05 7.9575916937e-05 7.9575916937e-05 8.2779453671e-05 1.0402576163e+00 1.0149083060e-04 1.0149084846e-04 1.0149082664e-04 0 0 0 0 0 0 0 0
8 1.0388159569e-03 1.0388217330e-03 1.0388234293e-03 2.7712812921e+01 4.0960000000e+03 1.0139921708e-03 1.0358009490e-03 1.0388163705e-03 1.0388063568e-03 1.0388159569e-03 1.0388159569e-03 8.9825713137e+00 8.9825071413e+00 8.9824996573e+00 8.9826269278e+00 8.9826059014e+00 3.2617562814e-05 1.0485760000e+06 1.6777216000e+07 3.2186508179e-05 2.2470951080e-05 3.2617568650e-05 3.2617490433e-05 3.2617562814e-05 3.2617562814e-05 3.4921880128e-05 1.0706465203e+00 3.3780180793e-05 3.3780193917e-05 3.3780093872e-05 0 0 0 0 0 0 0 0
