matrix=data/matrices/mhd4800b.mtx n=4800 seed=5
iter res_d res_f res_ffma res_p8q res_p8n res_p16q res_p16n res_p32q res_p32n res_p64q res_p64n solerr_d solerr_f solerr_ffma solerr_p32q solerr_p32n pAp_d pAp_p8q pAp_p8n pAp_p16q pAp_p16n pAp_p32q pAp_p32n pAp_p64q pAp_p64n abs_dot_d cond_xy_d rz_d rz_p32q rz_p32n guard_p8q guard_p8n guard_p16q guard_p16n guard_p32q guard_p32n guard_p64q guard_p64n
bnorm=4.5917778667e+00
0 1.1360987442e+00 1.1360906590e+00 1.1360907639e+00 1.1726039400e+00 1.1180339887e+00 1.1357988653e+00 1.1454308005e+00 1.1360987418e+00 1.1360986827e+00 1.1360987442e+00 1.1360987442e+00 2.4737381495e+02 2.4737365764e+02 2.4737367514e+02 2.4737381398e+02 2.4737384022e+02 4.9745075736e+01 4.8000000000e+01 2.0000000000e+01 4.9750000000e+01 4.2250000000e+01 4.9745075703e+01 4.9745078087e+01 4.9745075736e+01 4.9745075736e+01 4.9799577985e+01 1.0010956310e+00 3.9982252477e+01 3.9982252598e+01 3.9982258797e+01 0 0 0 0 0 0 0 0
1 4.1102479125e-01 4.1102163665e-01 4.1102170915e-01 3.5355339059e-01 3.7500000000e-01 4.1140064205e-01 4.0842267571e-01 4.1102479979e-01 4.1102478280e-01 4.1102479125e-01 4.1102479125e-01 9.3592445638e+01 9.3592478965e+01 9.3592471897e+01 9.3592442409e+01 9.3592410075e+01 2.7426701548e+00 4.0000000000e+00 1.7500000000e+00 2.7402343750e+00 2.5341796875e+00 2.7426702082e+00 2.7426704317e+00 2.7426701548e+00 2.7426701548e+00 2.7715725473e+00 1.0105380490e+00 2.7291123967e+00 2.7291124463e+00 2.7291130275e+00 0 0 0 0 0 0 0 0
2 1.5877727677e-01 1.5877672689e-01 1.5877674449e-01 5.3033008589e-01 2.5000000000e-01 1.5876876119e-01 1.6438769854e-01 1.5877727899e-01 1.5877721741e-01 1.5877727677e-01 1.5877727677e-01 5.5725200736e+01 5.5725182507e+01 5.5725182064e+01 5.5725200576e+01 5.5725198659e+01 5.4577774075e-01 2.2500000000e+00 3.7500000000e-01 5.4541015625e-01 5.1464843750e-01 5.4577776417e-01 5.4577801749e-01 5.4577774075e-01 5.4577774075e-01 5.4909288554e-01 1.0060741664e+00 5.0199924509e-01 5.0199926272e-01 5.0199954584e-01 0 0 0 0 0 0 0 0
3 4.6626987744e-02 4.6626734926e-02 4.6626742416e-02 1.6583123952e+00 7.5000000000e-01 4.6425251266e-02 4.5596162226e-02 4.6626984600e-02 4.6626936538e-02 4.6626987744e-02 4.6626987744e-02 2.7085759494e+01 2.7085858317e+01 2.7085859674e+01 2.7085747454e+01 2.7085752424e+01 9.2480046998e-02 2.7500000000e+00 3.4375000000e-01 9.2864990234e-02 8.4655761719e-02 9.2480054591e-02 9.2480129562e-02 9.2480046998e-02 9.2480046998e-02 9.9160576504e-02 1.0722375228e+00 8.4562357775e-02 8.4562361706e-02 8.4562400356e-02 0 0 0 0 0 0 0 0
4 2.1052168241e-02 2.1052261149e-02 2.1052270826e-02 7.4833147735e+00 9.7979589711e+00 2.1339622445e-02 2.2524536318e-02 2.1052173017e-02 2.1052165241e-02 2.1052168241e-02 2.1052168241e-02 2.9763266734e+01 2.9763245618e+01 2.9763238805e+01 2.9763249712e+01 2.9763265455e+01 1.6316888739e-02 2.8000000000e+01 1.0000000000e+00 1.6677856445e-02 1.4854431152e-02 1.6316893743e-02 1.6316893045e-02 1.6316888739e-02 1.6316888739e-02 1.6634351979e-02 1.0194561135e+00 1.2990799889e-02 1.2990801944e-02 1.2990801828e-02 0 1 0 0 0 0 0 0
5 1.1521796164e-02 1.1521567354e-02 1.1521569880e-02 8.9442719100e+00 4.0960000000e+03 1.1637085242e-02 1.1779627033e-02 1.1521795326e-02 1.1521776381e-02 1.1521796164e-02 1.1521796164e-02 1.7211944196e+01 1.7212055251e+01 1.7212045859e+01 1.7211910794e+01 1.7211933820e+01 3.9464522508e-03 6.5536000000e+04 1.0000000000e+00 3.9787292480e-03 3.2272338867e-03 3.9464524598e-03 3.9464521105e-03 3.9464522508e-03 3.9464522508e-03 4.1764900288e-03 1.0582897659e+00 3.3728937621e-03 3.3728939597e-03 3.3728948911e-03 0 1 0 0 0 0 0 0
6 5.1073327377e-03 5.1071890862e-03 5.1071855246e-03 9.7979589711e+00 4.0960000000e+03 5.1905008851e-03 4.5347108450e-03 5.1073316383e-03 5.1073296794e-03 5.1073327377e-03 5.1073327377e-03 1.4190547352e+01 1.4190572047e+01 1.4190558929e+01 1.4190503047e+01 1.4190546989e+01 5.8441748301e-04 2.6214400000e+05 1.6777216000e+07 5.8746337891e-04 5.3787231445e-04 5.8441731380e-04 5.8441757574e-04 5.8441748301e-04 5.8441748301e-04 6.2236281687e-04 1.0649284715e+00 7.4401285360e-04 7.4401267921e-04 7.4401308666e-04 0 0 0 0 0 0 0 0
7 2.6067634114e-03 2.6067774655e-03 2.6067790356e-03 1.0583005244e+01 4.0960000000e+03 2.6744265503e-03 2.7459037791e-03 2.6067628991e-03 2.6067564445e-03 2.6067634114e-03 2.6067634114e-03 1.1934502994e+01 1.1934637802e+01 1.1934622523e+01 1.1934431968e+01 1.1934490841e+01 1.1181175458e-04 2.6214400000e+05 1.6777216000e+07 1.1730194092e-04 1.1420249939e-04 1.1181171794e-04 1.1181195441e-04 1.1181175458e-04 1.1181175458e-04 1.1945336253e-04 1.0683435116e+00 1.6395220348e-04 1.6395216517e-04 1.6395231069e-04 0 0 0 0 0 0 0 0
8 1.6212729342e-03 1.6212413591e-03 1.6212424811e-03 1.1313708499e+01 4.0960000000e+03 1.6331894727e-03 1.6692864174e-03 1.6212731247e-03 1.6212678655e-03 1.6212729342e-03 1.6212729342e-03 9.8424130742e+00 9.8423946877e+00 9.8423732728e+00 9.8423467086e+00 9.8424247906e+00 5.0219856068e-05 2.6214400000e+05 1.6777216000e+07 6.1035156250e-05 8.3923339844e-05 5.0219874538e-05 5.0219736295e-05 5.0219856068e-05 5.0219856068e-05 5.3804476911e-05 1.0713785567e+00 5.7815402124e-05 5.7815423133e-05 5.7815354012e-05 0 0 0 0 0 0 0 0
