matrix=data/matrices/bcsstk03.mtx n=112 seed=20
iter res_d res_f res_ffma res_p8q res_p8n res_p16q res_p16n res_p32q res_p32n res_p64q res_p64n solerr_d solerr_f solerr_ffma solerr_p32q solerr_p32n pAp_d pAp_p8q pAp_p8n pAp_p16q pAp_p16n pAp_p32q pAp_p32n pAp_p64q pAp_p64n abs_dot_d cond_xy_d rz_d rz_p32q rz_p32n guard_p8q guard_p8n guard_p16q guard_p16n guard_p32q guard_p32n guard_p64q guard_p64n
bnorm=1.1104075594e+11
0 3.6294850490e+10 3.6294851716e+10 3.6294840083e+10 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 3.6301367464e+10 3.6269593832e+10 3.6294850490e+10 3.6294850490e+10 4.2967317235e+00 4.2967321972e+00 4.2967316378e+00 4.2967324297e+00 4.2967008427e+00 1.0349583627e+12 1.6777216000e+07 1.6777216000e+07 9.6207267430e+11 5.4975581389e+11 1.0349591921e+12 1.0349591921e+12 1.0349583627e+12 1.0349583627e+12 1.0365324776e+12 1.0015209451e+00 5.5542805819e+11 5.5542861005e+11 5.5542441574e+11 0 0 0 0 0 0 0 0
1 5.4119071729e+09 5.4119178220e+09 5.4119159935e+09 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 5.4121540976e+09 5.4079918621e+09 5.4119071729e+09 5.4119071729e+09 4.2682914647e+00 4.2682917055e+00 4.2682916830e+00 4.2682897686e+00 4.2682950731e+00 1.2663587892e+11 1.6777216000e+07 1.6777216000e+07 1.3743895347e+11 6.8719476736e+10 1.2663599923e+11 1.2663363994e+11 1.2663587892e+11 1.2663587892e+11 1.2861713238e+11 1.0156452774e+00 7.8235232797e+10 7.8235303936e+10 7.8234255360e+10 0 0 0 0 0 0 0 0
2 4.0160951683e+09 4.0160872836e+09 4.0160912534e+09 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 4.0161725642e+09 4.0156118420e+09 4.0160951683e+09 4.0160951683e+09 3.3364171409e+00 3.3364179454e+00 3.3364174592e+00 3.3364156184e+00 3.3364203921e+00 1.2842870600e+10 1.6777216000e+07 1.6777216000e+07 2.5769803776e+10 1.6106127360e+10 1.2842893312e+10 1.2842860544e+10 1.2842870600e+10 1.2842870600e+10 1.3277518764e+10 1.0338435369e+00 9.4975240089e+09 9.4975262720e+09 9.4974607360e+09 0 0 0 0 0 0 0 0
3 2.2352274093e+09 2.2352230467e+09 2.2352224318e+09 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 2.2353397475e+09 2.2348360089e+09 2.2352274093e+09 2.2352274093e+09 3.3134704396e+00 3.3134711688e+00 3.3134707279e+00 3.3134671203e+00 3.3134663216e+00 2.4924618266e+09 1.6777216000e+07 1.0000000000e+00 6.9793218560e+09 5.9055800320e+09 2.4924672000e+09 2.4924323840e+09 2.4924618266e+09 2.4924618266e+09 2.5912820801e+09 1.0396476497e+00 1.9276112078e+09 1.9276103680e+09 1.9275878400e+09 0 1 0 0 0 0 0 0
4 3.6856667196e+09 3.6856655858e+09 3.6856661824e+09 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 3.6854927047e+09 3.6848816638e+09 3.6856667196e+09 3.6856667196e+09 3.4163739209e+00 3.4163748896e+00 3.4163740969e+00 3.4163723819e+00 3.4163709327e+00 7.7291896079e+08 1.6777216000e+07 1.0000000000e+00 3.7580963840e+09 3.8923141120e+09 7.7291622400e+08 7.7291008000e+08 7.7291896079e+08 7.7291896079e+08 9.0014089313e+08 1.1645993161e+00 8.2265975136e+08 8.2265548800e+08 8.2264832000e+08 0 1 0 0 0 0 0 0
5 1.5683392618e+09 1.5683387393e+09 1.5683404044e+09 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 1.5682883493e+09 1.5679293500e+09 1.5683392618e+09 1.5683392618e+09 2.9875113549e+00 2.9875125621e+00 2.9875112634e+00 2.9875139841e+00 2.9875171687e+00 4.5160356227e+08 1.0000000000e+00 1.0000000000e+00 6.4424509440e+09 4.8318382080e+09 4.5159859200e+08 4.5159500800e+08 4.5160356227e+08 4.5160356227e+08 6.4907492722e+08 1.4372670666e+00 6.1997575362e+08 6.1996902400e+08 6.1996441600e+08 1 1 0 0 0 0 0 0
6 1.2913400704e+09 1.2913470473e+09 1.2913443333e+09 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 1.2913008023e+09 1.2914097866e+09 1.2913400704e+09 1.2913400704e+09 2.5564519376e+00 2.5564529807e+00 2.5564515524e+00 2.5564532506e+00 2.5564564201e+00 2.8727635513e+08 1.0000000000e+00 1.0000000000e+00 6.9793218560e+09 6.9793218560e+09 2.8727321600e+08 2.8727116800e+08 2.8727635513e+08 2.8727635513e+08 4.1559910305e+08 1.4466874688e+00 3.8582969769e+08 3.8582579200e+08 3.8582220800e+08 1 1 0 0 0 0 0 0
7 1.1854758961e+09 1.1854654856e+09 1.1854730794e+09 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 1.1854975996e+09 1.1850226406e+09 1.1854758961e+09 1.1854758961e+09 2.4076326258e+00 2.4076340900e+00 2.4076326710e+00 2.4076285231e+00 2.4076390584e+00 1.8834420905e+08 1.0000000000e+00 1.0000000000e+00 8.5899345920e+10 5.9055800320e+09 1.8834291200e+08 1.8834067200e+08 1.8834420905e+08 1.8834420905e+08 2.5687556111e+08 1.3638622733e+00 2.2428345052e+08 2.2428198400e+08 2.2427904000e+08 1 1 0 0 0 0 0 0
8 5.7302135777e+08 5.7302717683e+08 5.7302435862e+08 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 5.7304078799e+08 5.7297938528e+08 5.7302135777e+08 5.7302135777e+08 2.3305974346e+00 2.3305995771e+00 2.3305979562e+00 2.3305894915e+00 2.3306039335e+00 1.4430079446e+08 1.0000000000e+00 1.0000000000e+00 5.1539607552e+10 3.0870077440e+09 1.4430060800e+08 1.4429856000e+08 1.4430079446e+08 1.4430079446e+08 1.8583040594e+08 1.2877989108e+00 1.4053223059e+08 1.4053203200e+08 1.4053011200e+08 1 1 0 0 0 0 0 0
9 6.9902390846e+08 6.9902222619e+08 6.9902431524e+08 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 6.9902829669e+08 6.9905346286e+08 6.9902390846e+08 6.9902390846e+08 2.1158670533e+00 2.1158702106e+00 2.1158679810e+00 2.1158558471e+00 2.1158705231e+00 8.2435329596e+07 1.0000000000e+00 1.0000000000e+00 3.2985348833e+12 4.2949672960e+09 8.2435328000e+07 8.2434272000e+07 8.2435329596e+07 8.2435329596e+07 1.0934955041e+08 1.3264889089e+00 8.1101474452e+07 8.1101472000e+07 8.1100576000e+07 1 1 0 0 0 0 0 0
10 2.7511252478e+08 2.7510971510e+08 2.7511216615e+08 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 2.7510286142e+08 2.7516680166e+08 2.7511252478e+08 2.7511252478e+08 1.8612690972e+00 1.8612735629e+00 1.8612705392e+00 1.8612566008e+00 1.8612650110e+00 3.7879513641e+07 1.0000000000e+00 1.0000000000e+00 3.0064771072e+10 2.8185722880e+09 3.7879408000e+07 3.7878960000e+07 3.7879513641e+07 3.7879513641e+07 4.9438103697e+07 1.3051409310e+00 4.1949143147e+07 4.1949056000e+07 4.1948832000e+07 1 1 0 0 0 0 0 0
11 3.3330600198e+08 3.3330898309e+08 3.3330814551e+08 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 3.3330864806e+08 3.3330864806e+08 3.3330600198e+08 3.3330600198e+08 1.6169046179e+00 1.6169104167e+00 1.6169065096e+00 1.6168918724e+00 1.6168940704e+00 2.0546444158e+07 1.0000000000e+00 1.0000000000e+00 1.0000000000e+00 1.0737418240e+10 2.0546392000e+07 2.0546456000e+07 2.0546444158e+07 2.0546444158e+07 2.7920924243e+07 1.3589175834e+00 2.2985194236e+07 2.2985128000e+07 2.2985344000e+07 1 1 1 0 0 0 0 0
12 2.7862480596e+08 2.7861700680e+08 2.7862223254e+08 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 2.7861356916e+08 2.7873982433e+08 2.7862480596e+08 2.7862480596e+08 1.3526101486e+00 1.3526164720e+00 1.3526122147e+00 1.3525959790e+00 1.3525871028e+00 8.9879379368e+06 1.0000000000e+00 1.0000000000e+00 7.2057594038e+16 2.7487790694e+11 8.9879320000e+06 8.9880800000e+06 8.9879379368e+06 8.9879379368e+06 1.4575105248e+07 1.6216294940e+00 1.5177105150e+07 1.5177070000e+07 1.5177454000e+07 1 1 0 0 0 0 0 0
13 2.2018306359e+08 2.2018443885e+08 2.2018456564e+08 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 2.2017599249e+08 2.2017099865e+08 2.2018306359e+08 2.2018306359e+08 1.2420154187e+00 1.2420205412e+00 1.2420169923e+00 1.2420002210e+00 1.2419871587e+00 1.9115336987e+07 1.0000000000e+00 1.0000000000e+00 7.2057594038e+16 1.3743895347e+11 1.9115344000e+07 1.9116024000e+07 1.9115336987e+07 1.9115336987e+07 3.2460253553e+07 1.6981261474e+00 1.8747480948e+07 1.8747456000e+07 1.8748248000e+07 1 1 0 0 0 0 0 0
14 2.0363058002e+08 2.0362892613e+08 2.0363064513e+08 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 2.0361823214e+08 2.0367222367e+08 2.0363058002e+08 2.0363058002e+08 1.2125158836e+00 1.2125200297e+00 1.2125168403e+00 1.2125026162e+00 1.2124874902e+00 9.3584096892e+06 1.0000000000e+00 1.0000000000e+00 7.2057594038e+16 4.1231686042e+11 9.3583560000e+06 9.3587980000e+06 9.3584096892e+06 9.3584096892e+06 1.4045914526e+07 1.5008869020e+00 9.5228934445e+06 9.5228300000e+06 9.5234260000e+06 1 1 0 0 0 0 0 0
15 1.9983068537e+08 1.9982797973e+08 1.9983051593e+08 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 1.9982458376e+08 1.9986859798e+08 1.9983068537e+08 1.9983068537e+08 1.1809359528e+00 1.1809382279e+00 1.1809356519e+00 1.1809248044e+00 1.1809089557e+00 3.8609139912e+06 1.0000000000e+00 1.0000000000e+00 7.2057594038e+16 1.0000000000e+00 3.8608655000e+06 3.8611715000e+06 3.8609139912e+06 3.8609139912e+06 6.4517380164e+06 1.6710390418e+00 6.7698870957e+06 6.7697980000e+06 6.7704550000e+06 1 1 0 1 0 0 0 0
16 2.1440949411e+08 2.1441555451e+08 2.1441294044e+08 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 2.1441263997e+08 2.1436648285e+08 2.1440949411e+08 2.1440949411e+08 1.1375684006e+00 1.1375686913e+00 1.1375669651e+00 1.1375568296e+00 1.1375413081e+00 5.9227197441e+06 1.0000000000e+00 1.0000000000e+00 7.2057594038e+16 7.2057594038e+16 5.9226290000e+06 5.9233110000e+06 5.9227197441e+06 5.9227197441e+06 9.3136491893e+06 1.5725291069e+00 8.3129544068e+06 8.3128140000e+06 8.3138700000e+06 1 1 0 0 0 0 0 0
17 2.1750347413e+08 2.1748618027e+08 2.1749746609e+08 4.0960000000e+03 4.0960000000e+03 0.0000000000e+00 2.6843545600e+08 2.1747274118e+08 2.1769508534e+08 2.1750347413e+08 2.1750347413e+08 9.9450574633e-01 9.9450765442e-01 9.9450519140e-01 9.9449287612e-01 9.9445571645e-01 3.2467995481e+06 1.0000000000e+00 1.0000000000e+00 1.0000000000e+00 7.2057594038e+16 3.2467360000e+06 3.2471960000e+06 3.2467995481e+06 3.2467995481e+06 6.4709529457e+06 1.9930250851e+00 6.0233707730e+06 6.0232380000e+06 6.0241640000e+06 1 1 1 0 0 0 0 0
18 2.1648985415e+08 2.1650860824e+08 2.1649870916e+08 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 2.1650491846e+08 2.1634742891e+08 2.1648985415e+08 2.1648985415e+08 9.3997085121e-01 9.3997420726e-01 9.3997166603e-01 9.3995534962e-01 9.3991201259e-01 5.5208660139e+06 1.0000000000e+00 1.0000000000e+00 7.2057594038e+16 7.2057594038e+16 5.5207420000e+06 5.5216470000e+06 5.5208660139e+06 5.5208660139e+06 1.0174819514e+07 1.8429752666e+00 5.9911187928e+06 5.9909520000e+06 5.9920060000e+06 1 1 0 0 0 0 0 0
19 2.6144081218e+08 2.6139043253e+08 2.6142124750e+08 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 2.6137110869e+08 2.6193000315e+08 2.6144081218e+08 2.6144081218e+08 9.4045548392e-01 9.4045939292e-01 9.4045725697e-01 9.4043776517e-01 9.4039397410e-01 1.1782358807e+06 1.0000000000e+00 1.0000000000e+00 7.2057594038e+16 7.2057594038e+16 1.1781957500e+06 1.1784215000e+06 1.1782358807e+06 1.1782358807e+06 2.2131437337e+06 1.8783537066e+00 2.6228426948e+06 2.6227180000e+06 2.6233050000e+06 1 1 0 0 0 0 0 0
20 1.6458762727e+08 1.6472687076e+08 1.6464693681e+08 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 1.6473325859e+08 1.6330876903e+08 1.6458762727e+08 1.6458762727e+08 9.3136776332e-01 9.3137173604e-01 9.3136971425e-01 9.3135140948e-01 9.3131878011e-01 1.7243573533e+06 1.0000000000e+00 1.0000000000e+00 1.0000000000e+00 1.0000000000e+00 1.7242505000e+06 1.7247442500e+06 1.7243573533e+06 1.7243573533e+06 2.9841350201e+06 1.7305780698e+00 3.2107077041e+06 3.2104765000e+06 3.2113965000e+06 1 1 1 1 0 0 0 0
21 1.4833842181e+08 1.4818339583e+08 1.4827475464e+08 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 1.4818719995e+08 1.4979964223e+08 1.4833842181e+08 1.4833842181e+08 9.0092299786e-01 9.0092819385e-01 9.0092525931e-01 9.0091096579e-01 9.0084634862e-01 2.5691762462e+06 1.0000000000e+00 1.0000000000e+00 7.2057594038e+16 1.0000000000e+00 2.5689760000e+06 2.5700580000e+06 2.5691762462e+06 2.5691762462e+06 4.6908233023e+06 1.8258082952e+00 3.2175974019e+06 3.2173230000e+06 3.2184800000e+06 1 1 0 1 0 0 0 0
22 1.0953690691e+08 1.0987615639e+08 1.0968107975e+08 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 1.0993808061e+08 1.0650662638e+08 1.0953690691e+08 1.0953690692e+08 8.7374255073e-01 8.7374319781e-01 8.7374157447e-01 8.7373291969e-01 8.7370261791e-01 1.3526204949e+06 1.0000000000e+00 1.0000000000e+00 7.2057594038e+16 1.0000000000e+00 1.3525330000e+06 1.3538855000e+06 1.3526204949e+06 1.3526204949e+06 1.9617738263e+06 1.4503505113e+00 1.7499287090e+06 1.7497630000e+06 1.7507925000e+06 1 1 0 1 0 0 0 0
23 1.3921261951e+08 1.3885055575e+08 1.3905454363e+08 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 1.3865410492e+08 1.4253692805e+08 1.3921261951e+08 1.3921261950e+08 8.6747106596e-01 8.6747515271e-01 8.6747087087e-01 8.6746656449e-01 8.6736563889e-01 9.5367107742e+05 1.0000000000e+00 1.0000000000e+00 1.0000000000e+00 1.0000000000e+00 9.5364081250e+05 9.5590993750e+05 9.5367107742e+05 9.5367107742e+05 1.5708939053e+06 1.6472072421e+00 1.3738939279e+06 1.3737515000e+06 1.3751660000e+06 1 1 1 1 0 0 0 0
24 7.3338847558e+07 7.4282309624e+07 7.3754399000e+07 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 7.4762071666e+07 6.6568577102e+07 7.3338847558e+07 7.3338847568e+07 8.8779820717e-01 8.8779488317e-01 8.8779583102e-01 8.8777659308e-01 8.8749538519e-01 5.5246856567e+05 1.0000000000e+00 1.0000000000e+00 1.0000000000e+00 1.0000000000e+00 5.5275768750e+05 5.6125087500e+05 5.5246856567e+05 5.5246856567e+05 9.2043943362e+05 1.6660485154e+00 1.0334929408e+06 1.0334701250e+06 1.0371048750e+06 1 1 1 1 0 0 0 0
