matrix=data/matrices/mhd4800b.mtx n=4800 seed=46
iter res_d res_f res_ffma res_p8q res_p8n res_p16q res_p16n res_p32q res_p32n res_p64q res_p64n solerr_d solerr_f solerr_ffma solerr_p32q solerr_p32n pAp_d pAp_p8q pAp_p8n pAp_p16q pAp_p16n pAp_p32q pAp_p32n pAp_p64q pAp_p64n rz_d rz_p32q rz_p32n guard_p8q guard_p8n guard_p16q guard_p16n guard_p32q guard_p32n guard_p64q guard_p64n
0 1.4516175360e+00 1.4516017683e+00 1.4516017683e+00 1.4142135624e+00 1.5000000000e+00 1.4516962062e+00 1.4931484144e+00 1.4516175408e+00 1.4516167196e+00 1.4516175360e+00 1.4516175360e+00 2.4618663619e+02 2.4618646638e+02 2.4618646638e+02 2.4618663536e+02 2.4618659863e+02 4.4727124141e+01 4.0000000000e+01 1.6000000000e+01 4.4718750000e+01 3.8000000000e+01 4.4727124214e+01 4.4727125168e+01 4.4727124141e+01 4.4727124141e+01 3.6882576325e+01 3.6882576466e+01 3.6882571697e+01 0 0 0 0 0 0 0 0
1 5.1543799579e-01 5.1543373838e-01 5.1543376729e-01 6.8465319688e-01 6.1237243570e-01 5.1609826765e-01 5.1928154243e-01 5.1543799716e-01 5.1543786526e-01 5.1543799579e-01 5.1543799579e-01 7.6504207028e+01 7.6504470109e+01 7.6504470109e+01 7.6504192664e+01 7.6504219860e+01 2.5975679516e+00 4.5000000000e+00 2.0000000000e+00 2.5986328125e+00 2.5312500000e+00 2.5975679159e+00 2.5975672305e+00 2.5975679516e+00 2.5975679516e+00 2.9391627277e+00 2.9391627014e+00 2.9391617328e+00 0 0 0 0 0 0 0 0
2 1.8501336180e-01 1.8501273118e-01 1.8501273118e-01 5.3033008589e-01 8.6602540378e-01 1.8528970665e-01 1.8479494020e-01 1.8501335915e-01 1.8501328616e-01 1.8501336180e-01 1.8501336180e-01 4.8636292806e+01 4.8636247397e+01 4.8636247397e+01 4.8636273558e+01 4.8636270022e+01 6.3003926082e-01 4.0000000000e+00 2.2500000000e+00 6.3208007812e-01 6.3305664062e-01 6.3003924489e-01 6.3003906235e-01 6.3003926082e-01 6.3003926082e-01 5.8748020984e-01 5.8748019859e-01 5.8747995272e-01 0 0 0 0 0 0 0 0
3 4.9678377186e-02 4.9678509423e-02 4.9678507080e-02 4.4721359550e+00 2.3452078799e+00 4.9564756017e-02 5.0630786706e-02 4.9678379951e-02 4.9678324882e-02 4.9678377186e-02 4.9678377186e-02 2.3929252282e+01 2.3929311551e+01 2.3929311551e+01 2.3929243676e+01 2.3929252559e+01 1.2492946914e-01 2.0000000000e+00 1.0000000000e+00 1.2664794922e-01 1.2823486328e-01 1.2492945977e-01 1.2492937641e-01 1.2492946914e-01 1.2492946914e-01 1.0247874347e-01 1.0247873934e-01 1.0247867461e-01 0 1 0 0 0 0 0 0
4 2.1945514669e-02 2.1945671890e-02 2.1945673879e-02 8.9442719100e+00 1.2800000000e+02 2.2923231630e-02 2.2460937500e-02 2.1945508107e-02 2.1945504957e-02 2.1945514669e-02 2.1945514669e-02 2.2292563073e+01 2.2292566289e+01 2.2292564662e+01 2.2292553818e+01 2.2292558475e+01 1.8359559959e-02 7.6800000000e+02 1.0000000000e+00 1.9439697266e-02 1.7929077148e-02 1.8359554000e-02 1.8359540030e-02 1.8359559959e-02 1.8359559959e-02 1.4383769324e-02 1.4383765752e-02 1.4383759000e-02 0 1 0 0 0 0 0 0
5 1.1180535639e-02 1.1180305011e-02 1.1180303709e-02 1.9595917942e+01 4.0960000000e+03 1.1283417977e-02 1.2197261716e-02 1.1180534735e-02 1.1180478769e-02 1.1180535639e-02 1.1180535639e-02 1.2023288008e+01 1.2023334671e+01 1.2023335830e+01 1.2023281694e+01 1.2023289479e+01 3.8484860982e-03 2.0480000000e+03 1.0485760000e+06 3.9176940918e-03 3.2386779785e-03 3.8484858233e-03 3.8484868710e-03 3.8484860982e-03 3.8484860982e-03 3.2285725301e-03 3.2285719062e-03 3.2285706839e-03 0 0 0 0 0 0 0 0
6 4.2385261963e-03 4.2383827387e-03 4.2383846700e-03 1.9595917942e+01 4.0960000000e+03 4.2286396669e-03 3.7505594472e-03 4.2385248991e-03 4.2385173889e-03 4.2385261963e-03 4.2385261963e-03 8.9651224565e+00 8.9651471532e+00 8.9651474372e+00 8.9651206662e+00 8.9651155612e+00 5.6105277772e-04 2.6214400000e+05 1.6777216000e+07 5.5408477783e-04 5.3501129150e-04 5.6105271506e-04 5.6105140538e-04 5.6105277772e-04 5.6105277772e-04 6.3934594049e-04 6.3934581704e-04 6.3934479840e-04 0 0 0 0 0 0 0 0
7 2.3188202402e-03 2.3188849375e-03 2.3188848394e-03 2.2627416998e+01 4.0960000000e+03 2.2837264324e-03 1.8989684065e-03 2.3188194371e-03 2.3188090432e-03 2.3188202402e-03 2.3188202402e-03 6.5386290688e+00 6.5386331811e+00 6.5386353899e+00 6.5386305137e+00 6.5386230941e+00 7.8640688500e-05 1.0485760000e+06 1.6777216000e+07 7.7247619629e-05 7.3909759521e-05 7.8640663560e-05 7.8640630818e-05 7.8640688500e-05 7.8640688500e-05 1.1875078246e-04 1.1875074051e-04 1.1875059135e-04 0 0 0 0 0 0 0 0
8 1.2757048092e-03 1.2756916650e-03 1.2756931355e-03 2.2627416998e+01 4.0960000000e+03 1.2685919001e-03 1.1187928943e-03 1.2757043643e-03 1.2757007550e-03 1.2757048092e-03 1.2757048092e-03 5.5863851998e+00 5.5863751464e+00 5.5863751258e+00 5.5863956571e+00 5.5863738627e+00 3.8344505533e-05 1.0485760000e+06 1.6777216000e+07 3.7908554077e-05 5.4001808167e-05 3.8344493078e-05 3.8344422137e-05 3.8344505533e-05 3.8344505533e-05 4.2896789346e-05 4.2896772356e-05 4.2896735977e-05 0 0 0 0 0 0 0 0
9 3.4397445976e-04 3.4397284316e-04 3.4397307039e-04 2.2627416998e+01 4.0960000000e+03 2.9271432637e-04 5.9175779509e-04 3.4397437177e-04 3.4397238871e-04 3.4397445976e-04 3.4397445976e-04 4.7341914343e+00 4.7341765698e+00 4.7341786899e+00 4.7341946486e+00 4.7341825916e+00 6.0197999214e-06 1.0485760000e+06 1.6777216000e+07 6.4373016357e-06 1.1086463928e-05 6.0197967287e-06 6.0198144638e-06 6.0197999214e-06 6.0197999214e-06 7.6677185954e-06 7.6677133620e-06 7.6677142715e-06 0 0 0 0 0 0 0 0
10 2.9950834432e-04 2.9950810304e-04 2.9950812677e-04 2.2627416998e+01 4.0960000000e+03 2.0698028513e-04 2.6779066124e-04 2.9950780650e-04 2.9950372600e-04 2.9950834432e-04 2.9950834432e-04 4.3501901160e+00 4.3501668850e+00 4.3501658709e+00 4.3502133757e+00 4.3501801214e+00 1.3444578441e-06 1.0485760000e+06 1.6777216000e+07 2.1904706955e-06 2.1010637283e-06 1.3444558817e-06 1.3444528122e-06 1.3444578441e-06 1.3444578441e-06 1.8733704899e-06 1.8733669549e-06 1.8733584284e-06 0 0 0 0 0 0 0 0
11 2.2478645866e-04 2.2476010581e-04 2.2476027178e-04 2.2627416998e+01 4.0960000000e+03 2.0921797487e-04 2.2837264324e-04 2.2478595617e-04 2.2478165721e-04 2.2478645866e-04 2.2478645866e-04 3.9652657028e+00 3.9651738535e+00 3.9651812657e+00 3.9651895937e+00 3.9652253122e+00 4.2320778710e-07 1.0485760000e+06 1.6777216000e+07 7.6740980148e-07 3.7625432014e-07 4.2320550619e-07 4.2320158400e-07 4.2320778710e-07 4.2320778710e-07 8.9555521236e-07 8.9555146587e-07 8.9554566784e-07 0 0 0 0 0 0 0 0
12 1.6875757043e-04 1.6876018660e-04 1.6876046027e-04 2.2627416998e+01 4.0960000000e+03 1.1819407184e-04 1.5258789062e-04 1.6875730773e-04 1.6875497092e-04 1.6875757043e-04 1.6875757043e-04 4.0244359223e+00 4.0243682260e+00 4.0243695732e+00 4.0245270498e+00 4.0244547324e+00 7.0739023401e-07 1.0485760000e+06 1.6777216000e+07 2.9429793358e-07 4.5076012611e-07 7.0738303748e-07 7.0738849445e-07 7.0739023401e-07 7.0739023401e-07 8.3968418744e-07 8.3967802311e-07 8.3967984210e-07 0 0 0 0 0 0 0 0
