matrix=data/matrices/sts4098.mtx n=4098 seed=18
iter res_d res_f res_ffma res_p8q res_p8n res_p16q res_p16n res_p32q res_p32n res_p64q res_p64n solerr_d solerr_f solerr_ffma solerr_p32q solerr_p32n pAp_d pAp_p8q pAp_p8n pAp_p16q pAp_p16n pAp_p32q pAp_p32n pAp_p64q pAp_p64n rz_d rz_p32q rz_p32n guard_p8q guard_p8n guard_p16q guard_p16n guard_p32q guard_p32n guard_p64q guard_p64n
0 9.9762320549e+07 9.9761910960e+07 9.9761910960e+07 4.0960000000e+03 4.0960000000e+03 6.7108864000e+07 6.7108864000e+07 9.9763616888e+07 9.9716765921e+07 9.9762320549e+07 9.9762320549e+07 1.5685035955e+00 1.5685057009e+00 1.5685057009e+00 1.5685036926e+00 1.5686307550e+00 1.0709913410e+10 1.6777216000e+07 1.6777216000e+07 1.0737418240e+10 6.4424509440e+09 1.0709909504e+10 1.0708058112e+10 1.0709913410e+10 1.0709913410e+10 3.3485853838e+09 3.3485844480e+09 3.3483816960e+09 0 0 0 0 0 0 0 0
1 2.3216919450e+07 2.3217028409e+07 2.3217026964e+07 4.0960000000e+03 4.0960000000e+03 3.3554432000e+07 1.6777216000e+07 2.3216954701e+07 2.3208813594e+07 2.3216919450e+07 2.3216919450e+07 1.8606095772e+00 1.8606069480e+00 1.8606069644e+00 1.8606095202e+00 1.8606209342e+00 9.6774517267e+08 1.6777216000e+07 1.6777216000e+07 1.0066329600e+09 1.0737418240e+09 9.6774604800e+08 9.6793036800e+08 9.6774517267e+08 9.6774517267e+08 3.6002547121e+08 3.6002560000e+08 3.6007628800e+08 0 0 0 0 0 0 0 0
2 1.5577118229e+07 1.5576940983e+07 1.5576934520e+07 4.0960000000e+03 4.0960000000e+03 1.6777216000e+07 1.6777216000e+07 1.5577040071e+07 1.5575523514e+07 1.5577118229e+07 1.5577118229e+07 1.7339385120e+00 1.7339371615e+00 1.7339371085e+00 1.7339383536e+00 1.7339106073e+00 1.1248119061e+08 1.0000000000e+00 1.6777216000e+07 1.2582912000e+08 9.6468992000e+07 1.1248108800e+08 1.1249347200e+08 1.1248119061e+08 1.1248119061e+08 6.5072717919e+07 6.5072640000e+07 6.5079136000e+07 1 0 0 0 0 0 0 0
3 1.4711654464e+07 1.4711379741e+07 1.4711387154e+07 4.0960000000e+03 4.0960000000e+03 1.6777216000e+07 1.6777216000e+07 1.4711627781e+07 1.4709000053e+07 1.4711654464e+07 1.4711654464e+07 1.6151197210e+00 1.6151153997e+00 1.6151153926e+00 1.6151197127e+00 1.6150697170e+00 5.4791917968e+07 1.6777216000e+07 1.6777216000e+07 6.7108864000e+07 4.9283072000e+07 5.4791792000e+07 5.4796512000e+07 5.4791917968e+07 5.4791917968e+07 3.5206354279e+07 3.5206272000e+07 3.5208416000e+07 0 0 0 0 0 0 0 0
4 1.1275164150e+07 1.1275058984e+07 1.1275056752e+07 4.0960000000e+03 4.0960000000e+03 1.6777216000e+07 1.1863283203e+07 1.1275144544e+07 1.1272001487e+07 1.1275164150e+07 1.1275164150e+07 1.2274430297e+00 1.2274412959e+00 1.2274413549e+00 1.2274431179e+00 1.2274128140e+00 2.9431706710e+07 1.6777216000e+07 1.6777216000e+07 4.1943040000e+07 3.7748736000e+07 2.9431624000e+07 2.9432904000e+07 2.9431706710e+07 2.9431706710e+07 1.7655210431e+07 1.7655168000e+07 1.7655408000e+07 0 0 0 0 0 0 0 0
5 6.8034722642e+06 6.8035238142e+06 6.8035194988e+06 4.0960000000e+03 4.0960000000e+03 1.1863283203e+07 8.3886080000e+06 6.8034449031e+06 6.8008008497e+06 6.8034722642e+06 6.8034722642e+06 1.2611111576e+00 1.2611008139e+00 1.2611008651e+00 1.2611099614e+00 1.2610607143e+00 1.4866437546e+07 1.0000000000e+00 1.6777216000e+07 2.4641536000e+07 1.7301504000e+07 1.4866410000e+07 1.4866340000e+07 1.4866437546e+07 1.4866437546e+07 9.5012947527e+06 9.5012700000e+06 9.5011260000e+06 1 0 0 0 0 0 0 0
6 5.7982592659e+06 5.7981672331e+06 5.7981675948e+06 4.0960000000e+03 4.0960000000e+03 1.1863283203e+07 8.3886080000e+06 5.7982001470e+06 5.7980612563e+06 5.7982592659e+06 5.7982592659e+06 1.2212980550e+00 1.2212912508e+00 1.2212912401e+00 1.2212970203e+00 1.2212435900e+00 8.7694897999e+06 1.6777216000e+07 1.6777216000e+07 1.8350080000e+07 1.6777216000e+07 8.7694600000e+06 8.7691720000e+06 8.7694897999e+06 8.7694897999e+06 5.7141804114e+06 5.7141570000e+06 5.7139690000e+06 0 0 0 0 0 0 0 0
7 4.2053279325e+06 4.2052424866e+06 4.2052467255e+06 4.0960000000e+03 4.0960000000e+03 8.3886080000e+06 8.3886080000e+06 4.2052975925e+06 4.2050422540e+06 4.2053279325e+06 4.2053279325e+06 1.1228583287e+00 1.1228535044e+00 1.1228534178e+00 1.1228581098e+00 1.1228399299e+00 5.9427276834e+06 1.6777216000e+07 1.6777216000e+07 1.4942208000e+07 1.2845056000e+07 5.9426990000e+06 5.9425260000e+06 5.9427276834e+06 5.9427276834e+06 4.0732292496e+06 4.0732075000e+06 4.0730870000e+06 0 0 0 0 0 0 0 0
8 4.1216334961e+06 4.1215226587e+06 4.1215225314e+06 4.0960000000e+03 4.0960000000e+03 8.3886080000e+06 5.9316416015e+06 4.1216100492e+06 4.1211215543e+06 4.1216334961e+06 4.1216334961e+06 1.0235283538e+00 1.0235261183e+00 1.0235259680e+00 1.0235288965e+00 1.0235043249e+00 4.4658776676e+06 1.0000000000e+00 1.0000000000e+00 1.4155776000e+07 9.5682560000e+06 4.4658540000e+06 4.4657170000e+06 4.4658776676e+06 4.4658776676e+06 3.1160336304e+06 3.1160145000e+06 3.1158935000e+06 1 1 0 0 0 0 0 0
9 3.8010871137e+06 3.8010525516e+06 3.8010511722e+06 4.0960000000e+03 4.0960000000e+03 8.3886080000e+06 4.1943040000e+06 3.8010791724e+06 3.8001345011e+06 3.8010871137e+06 3.8010871137e+06 9.0762174644e-01 9.0762052411e-01 9.0762044984e-01 9.0762218880e-01 9.0762275950e-01 4.0231591773e+06 1.6777216000e+07 1.6777216000e+07 1.5204352000e+07 9.6993280000e+06 4.0231320000e+06 4.0229460000e+06 4.0231591773e+06 4.0231591773e+06 2.4843565945e+06 2.4843380000e+06 2.4841950000e+06 0 0 0 0 0 0 0 0
10 3.3292145049e+06 3.3292036912e+06 3.3292041637e+06 4.0960000000e+03 4.0960000000e+03 5.9316416015e+06 4.1943040000e+06 3.3292090456e+06 3.3288562689e+06 3.3292145049e+06 3.3292145049e+06 9.3911032497e-01 9.3910340950e-01 9.3910322605e-01 9.3910980694e-01 9.3907427995e-01 2.7216909647e+06 1.0000000000e+00 1.6777216000e+07 1.1403264000e+07 7.4055680000e+06 2.7216675000e+06 2.7214805000e+06 2.7216909647e+06 2.7216909647e+06 1.9283199169e+06 1.9283032500e+06 1.9281567500e+06 1 0 0 0 0 0 0 0
11 3.2285766233e+06 3.2285208160e+06 3.2285208160e+06 4.0960000000e+03 4.0960000000e+03 5.9316416015e+06 4.1943040000e+06 3.2285419270e+06 3.2284691747e+06 3.2285766233e+06 3.2285766233e+06 8.3022200444e-01 8.3021816134e-01 8.3021801522e-01 8.3022240157e-01 8.3020015689e-01 2.0208128558e+06 1.0000000000e+00 1.0000000000e+00 9.1750400000e+06 5.5050240000e+06 2.0207932500e+06 2.0206330000e+06 2.0208128558e+06 2.0208128558e+06 1.5744623654e+06 1.5744475000e+06 1.5743052500e+06 1 1 0 0 0 0 0 0
