matrix=data/matrices/nasasrb.mtx n=54870 seed=12
iter res_d res_f res_ffma res_p32q res_p32n solerr_d solerr_f solerr_ffma solerr_p32q solerr_p32n pAp_d pAp_p32q pAp_p32n rz_d rz_p32q rz_p32n guard_p32q guard_p32n
0 7.8197018130e+09 7.8194280221e+09 7.8194280221e+09 7.8192626597e+09 7.5281669556e+09 1.0256274880e+00 1.0256224717e+00 1.0256224717e+00 1.0256273319e+00 1.0256209380e+00 8.0864917304e+12 8.0864838943e+12 8.0592376955e+12 2.6804659411e+12 2.6804622459e+12 2.6713857720e+12 0 0
1 4.6019545301e+09 4.6017522054e+09 4.6017522054e+09 4.6017307014e+09 4.4787311529e+09 1.0949883183e+00 1.0949842034e+00 1.0949842034e+00 1.0949883066e+00 1.0951552939e+00 1.3209196156e+12 1.3209205473e+12 1.3191421624e+12 5.1815295503e+11 5.1815278182e+11 5.1730553242e+11 0 0
2 2.4868431375e+09 2.4867298744e+09 2.4867296533e+09 2.4868792066e+09 2.4187136904e+09 1.0406709728e+00 1.0406700136e+00 1.0406700172e+00 1.0406708096e+00 1.0407091653e+00 3.4384034732e+11 3.4383960474e+11 3.4336459981e+11 1.4580403812e+11 1.4580344422e+11 1.4554287309e+11 0 0
3 1.7498338107e+09 1.7497467723e+09 1.7497466937e+09 1.7498242188e+09 1.7181704094e+09 9.6987019809e-01 9.6987190534e-01 9.6987190684e-01 9.6987005522e-01 9.6985863658e-01 1.1402183232e+11 1.1402110566e+11 1.1380457472e+11 5.1506990720e+10 5.1506708480e+10 5.1401129984e+10 0 0
4 1.1667420767e+09 1.1666702154e+09 1.1666700976e+09 1.1667103271e+09 1.1468794907e+09 9.1267594154e-01 9.1267880650e-01 9.1267880523e-01 9.1267597120e-01 9.1270460157e-01 5.1384537131e+10 5.1384287232e+10 5.1287490560e+10 2.2934653031e+10 2.2934552576e+10 2.2879895552e+10 0 0
5 9.0396388418e+08 9.0390345480e+08 9.0390345480e+08 9.0394792847e+08 8.8899458146e+08 8.6018488362e-01 8.6018803317e-01 8.6018803709e-01 8.6018502902e-01 8.6024829993e-01 1.9821411571e+10 1.9821330432e+10 1.9761954816e+10 1.0637595580e+10 1.0637557760e+10 1.0602332160e+10 0 0
6 7.9088468453e+08 7.9083144679e+08 7.9083131644e+08 7.9089048989e+08 7.7991501119e+08 8.1311122716e-01 8.1311434832e-01 8.1311436147e-01 8.1311137006e-01 8.1317925168e-01 1.1596637295e+10 1.1596611584e+10 1.1555192832e+10 6.6537940208e+09 6.6537799680e+09 6.6283356160e+09 0 0
7 6.6618265787e+08 6.6613513918e+08 6.6613501023e+08 6.6619491857e+08 6.5728905732e+08 7.7035476686e-01 7.7035834022e-01 7.7035836269e-01 7.7035492712e-01 7.7041676052e-01 8.1156843300e+09 8.1156669440e+09 8.0834969600e+09 4.8007708731e+09 4.8007577600e+09 4.7807938560e+09 0 0
8 5.6792062835e+08 5.6787064635e+08 5.6787019255e+08 5.6792177185e+08 5.6134769655e+08 7.3459051059e-01 7.3459505980e-01 7.3459510241e-01 7.3459074857e-01 7.3465853233e-01 6.4745594477e+09 6.4745390080e+09 6.4464158720e+09 3.5329115899e+09 3.5328983040e+09 3.5171696640e+09 0 0
9 4.4091470597e+08 4.4086427174e+08 4.4086433019e+08 4.4092090898e+08 4.3497581646e+08 7.0206830228e-01 7.0207335845e-01 7.0207338997e-01 7.0206865883e-01 7.0214994701e-01 4.6434077839e+09 4.6433894400e+09 4.6225326080e+09 2.4886868951e+09 2.4886743040e+09 2.4769638400e+09 0 0
