matrix=data/matrices/nasa4704.mtx n=4704 seed=8
iter res_d res_f res_ffma res_p8q res_p8n res_p16q res_p16n res_p32q res_p32n res_p64q res_p64n solerr_d solerr_f solerr_p32q solerr_p32n pAp_d pAp_p8q pAp_p8n pAp_p16q pAp_p16n pAp_p32q pAp_p32n pAp_p64q pAp_p64n guard_p8q guard_p8n guard_p16q guard_p16n guard_p32q guard_p32n guard_p64q guard_p64n
0 1.6466412306e+08 1.6466372225e+08 1.6466372225e+08 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 6.7108864000e+07 1.6466316146e+08 1.6442594508e+08 1.6466412306e+08 1.6466412306e+08 1.6162327549e+00 1.6162331601e+00 1.6162324280e+00 1.6162531119e+00 5.2005179006e+10 1.6777216000e+07 1.6777216000e+07 5.1539607552e+10 1.2884901888e+10 5.2005175296e+10 5.2000456704e+10 5.2005179006e+10 5.2005179006e+10 0 0 0 0 0 0 0 0
1 8.9072343769e+07 8.9072040554e+07 8.9072085760e+07 4.0960000000e+03 4.0960000000e+03 6.7108864000e+07 6.7108864000e+07 8.9071886856e+07 8.8951450530e+07 8.9072343769e+07 8.9072343769e+07 1.7288629123e+00 1.7288621925e+00 1.7288630926e+00 1.7288829506e+00 7.6711858932e+09 1.6777216000e+07 1.0485760000e+06 8.0530636800e+09 3.6238786560e+09 7.6711772160e+09 7.6710871040e+09 7.6711858932e+09 7.6711858932e+09 0 0 0 0 0 0 0 0
2 4.8052561447e+07 4.8052112928e+07 4.8052121307e+07 4.0960000000e+03 4.0960000000e+03 6.7108864000e+07 1.6777216000e+07 4.8052503970e+07 4.8023178146e+07 4.8052561447e+07 4.8052561447e+07 1.6540167121e+00 1.6540159085e+00 1.6540167839e+00 1.6540223938e+00 1.9816528250e+09 -1.6777216000e+07 1.6777216000e+07 2.2817013760e+09 1.2750684160e+09 1.9816540160e+09 1.9817359360e+09 1.9816528250e+09 1.9816528250e+09 1 0 0 0 0 0 0 0
3 2.8034654489e+07 2.8034334641e+07 2.8034351398e+07 4.0960000000e+03 4.0960000000e+03 3.3554432000e+07 1.6777216000e+07 2.8034704483e+07 2.8015701018e+07 2.8034654489e+07 2.8034654489e+07 1.6133763588e+00 1.6133757086e+00 1.6133759805e+00 1.6133758414e+00 5.4321799453e+08 1.6777216000e+07 1.6777216000e+07 7.0464307200e+08 3.0198988800e+08 5.4321817600e+08 5.4324224000e+08 5.4321799453e+08 5.4321799453e+08 0 0 0 0 0 0 0 0
4 2.2408973097e+07 2.2408636893e+07 2.2408663097e+07 4.0960000000e+03 4.0960000000e+03 3.3554432000e+07 1.6777216000e+07 2.2408904175e+07 2.2395675494e+07 2.2408973097e+07 2.2408973097e+07 1.5193188490e+00 1.5193190782e+00 1.5193182471e+00 1.5193146235e+00 1.8398812807e+08 1.6777216000e+07 1.6777216000e+07 2.4746393600e+08 2.6843545600e+08 1.8398809600e+08 1.8400364800e+08 1.8398812807e+08 1.8398812807e+08 0 0 0 0 0 0 0 0
5 1.9177652891e+07 1.9177421259e+07 1.9177414260e+07 4.0960000000e+03 4.0960000000e+03 3.3554432000e+07 1.6777216000e+07 1.9177764194e+07 1.9161184314e+07 1.9177652891e+07 1.9177652891e+07 1.4111600527e+00 1.4111612232e+00 1.4111592721e+00 1.4111549525e+00 1.2988458428e+08 1.6777216000e+07 1.6777216000e+07 1.9293798400e+08 2.6843545600e+08 1.2988454400e+08 1.2989718400e+08 1.2988458428e+08 1.2988458428e+08 0 0 0 0 0 0 0 0
6 1.4911703894e+07 1.4911516550e+07 1.4911516550e+07 4.0960000000e+03 4.0960000000e+03 3.3554432000e+07 1.6777216000e+07 1.4911708381e+07 1.4907675465e+07 1.4911703894e+07 1.4911703894e+07 1.3069890703e+00 1.3069901086e+00 1.3069881110e+00 1.3069846252e+00 6.6717347824e+07 1.6777216000e+07 1.6777216000e+07 1.1324620800e+08 2.6843545600e+08 6.6717360000e+07 6.6722912000e+07 6.6717347824e+07 6.6717347824e+07 0 0 0 0 0 0 0 0
7 1.0844361540e+07 1.0844198871e+07 1.0844196937e+07 4.0960000000e+03 4.0960000000e+03 1.6777216000e+07 8.3886080000e+06 1.0844376401e+07 1.0840761799e+07 1.0844361540e+07 1.0844361540e+07 1.2240307271e+00 1.2240314018e+00 1.2240296269e+00 1.2240272183e+00 4.2155735271e+07 -1.6777216000e+07 1.6777216000e+07 9.0177536000e+07 1.1534336000e+08 4.2155728000e+07 4.2158224000e+07 4.2155735271e+07 4.2155735271e+07 1 0 0 0 0 0 0 0
8 1.1890044872e+07 1.1889878085e+07 1.1889887962e+07 4.0960000000e+03 4.0960000000e+03 3.3554432000e+07 8.3886080000e+06 1.1890043882e+07 1.1886069756e+07 1.1890044872e+07 1.1890044872e+07 1.1652446459e+00 1.1652452793e+00 1.1652432937e+00 1.1652421572e+00 2.4374010217e+07 1.6777216000e+07 1.6777216000e+07 6.9206016000e+07 9.2274688000e+07 2.4374008000e+07 2.4375696000e+07 2.4374010217e+07 2.4374010217e+07 0 0 0 0 0 0 0 0
9 8.3583051133e+06 8.3581273732e+06 8.3581323914e+06 4.0960000000e+03 4.0960000000e+03 3.3554432000e+07 8.3886080000e+06 8.3583132967e+06 8.3553581038e+06 8.3583051133e+06 8.3583051133e+06 1.1235192137e+00 1.1235198701e+00 1.1235176851e+00 1.1235180188e+00 1.8842649098e+07 1.6777216000e+07 1.6777216000e+07 7.7594624000e+07 6.2914560000e+07 1.8842648000e+07 1.8843704000e+07 1.8842649098e+07 1.8842649098e+07 0 0 0 0 0 0 0 0
