matrix=data/matrices/bodyy4.mtx n=17546 seed=23
iter res_d res_f res_ffma res_p8q res_p8n res_p16q res_p16n res_p32q res_p32n res_p64q res_p64n solerr_d solerr_f solerr_ffma solerr_p32q solerr_p32n pAp_d pAp_p8q pAp_p8n pAp_p16q pAp_p16n pAp_p32q pAp_p32n pAp_p64q pAp_p64n rz_d rz_p32q rz_p32n guard_p8q guard_p8n guard_p16q guard_p16n guard_p32q guard_p32n guard_p64q guard_p64n
0 2.0658946992e+03 2.0658890338e+03 2.0658890338e+03 4.0960000000e+03 1.0240000000e+03 2.0639379836e+03 1.4195886728e+03 2.0658944794e+03 2.0658893968e+03 2.0658946992e+03 2.0658946992e+03 5.1482955282e-01 5.1482999057e-01 5.1482999057e-01 5.1482956270e-01 5.1482938774e-01 1.2273542234e+06 1.0485760000e+06 1.6384000000e+04 1.2288000000e+06 5.1609600000e+05 1.2273542500e+06 1.2273525000e+06 1.2273542234e+06 1.2273542234e+06 7.5423451625e+05 7.5423450000e+05 7.5423400000e+05 0 0 0 0 0 0 0 0
1 9.0365412484e+02 9.0364608670e+02 9.0364612128e+02 4.0960000000e+03 1.0240000000e+03 9.0055982589e+02 6.9962275549e+02 9.0365404055e+02 9.0365573506e+02 9.0365412484e+02 9.0365412484e+02 3.3322804223e-01 3.3322855272e-01 3.3322855272e-01 3.3322804599e-01 3.3322782955e-01 4.2955828524e+04 2.6214400000e+05 4.0960000000e+03 4.2752000000e+04 2.1248000000e+04 4.2955824219e+04 4.2955841797e+04 4.2955828524e+04 4.2955828524e+04 4.0536287443e+04 4.0536283203e+04 4.0536369141e+04 0 0 0 0 0 0 0 0
2 5.0115227451e+02 5.0114733986e+02 5.0114733986e+02 4.0960000000e+03 1.0240000000e+03 4.9883063258e+02 4.2210899066e+02 5.0115225044e+02 5.0115334168e+02 5.0115227451e+02 5.0115227451e+02 2.5170209668e-01 2.5170233526e-01 2.5170233526e-01 2.5170209650e-01 2.5170203961e-01 6.4341970358e+03 3.2768000000e+04 4.0960000000e+03 6.4000000000e+03 4.7520000000e+03 6.4341962891e+03 6.4342324219e+03 6.4341970358e+03 6.4341970358e+03 7.4610096521e+03 7.4610090332e+03 7.4610441895e+03 0 0 0 0 0 0 0 0
3 3.0647735311e+02 3.0647346439e+02 3.0647345164e+02 1.0240000000e+03 1.0240000000e+03 3.0526054445e+02 2.8800000000e+02 3.0647732634e+02 3.0647811657e+02 3.0647735311e+02 3.0647735311e+02 2.0826254668e-01 2.0826272758e-01 2.0826272953e-01 2.0826254645e-01 2.0826252050e-01 1.8006749887e+03 6.5536000000e+04 8.1920000000e+03 1.7940000000e+03 2.2000000000e+03 1.8006749573e+03 1.8006809082e+03 1.8006749887e+03 1.8006749887e+03 2.3323214085e+03 2.3323213501e+03 2.3323284302e+03 0 0 0 0 0 0 0 0
4 2.1010732456e+02 2.1010476367e+02 2.1010475438e+02 1.0240000000e+03 2.5600000000e+02 2.0922714929e+02 2.1286615513e+02 2.1010730146e+02 2.1010755709e+02 2.1010732456e+02 2.1010732456e+02 1.7962289119e-01 1.7962296977e-01 1.7962296967e-01 1.7962289073e-01 1.7962288667e-01 6.5575246478e+02 1.6384000000e+04 1.6384000000e+04 6.5300000000e+02 1.0780000000e+03 6.5575244141e+02 6.5575418091e+02 6.5575246478e+02 6.5575246478e+02 9.2080586000e+02 9.2080581665e+02 9.2080787659e+02 0 0 0 0 0 0 0 0
5 1.4532589680e+02 1.4532337997e+02 1.4532342029e+02 1.0240000000e+03 5.1200000000e+02 1.4466513056e+02 1.5859382081e+02 1.4532587976e+02 1.4532630311e+02 1.4532589680e+02 1.4532589680e+02 1.5944177238e-01 1.5944186764e-01 1.5944186554e-01 1.5944177168e-01 1.5944177194e-01 3.0062640618e+02 1.6384000000e+04 4.0960000000e+03 3.0000000000e+02 5.9200000000e+02 3.0062638855e+02 3.0062672424e+02 3.0062640618e+02 3.0062640618e+02 4.4061029781e+02 4.4061026764e+02 4.4061085510e+02 0 0 0 0 0 0 0 0
6 1.0830611553e+02 1.0830416875e+02 1.0830418678e+02 4.0960000000e+03 1.0240000000e+03 1.0777754868e+02 1.2457929202e+02 1.0830610059e+02 1.0830640716e+02 1.0830611553e+02 1.0830611553e+02 1.4421747158e-01 1.4421756430e-01 1.4421755942e-01 1.4421747043e-01 1.4421747472e-01 1.4659693959e+02 1.6384000000e+04 4.0960000000e+03 1.4662500000e+02 3.4950000000e+02 1.4659692764e+02 1.4659725571e+02 1.4659693959e+02 1.4659693959e+02 2.2741919898e+02 2.2741917992e+02 2.2741961098e+02 0 0 0 0 0 0 0 0
7 8.5285894677e+01 8.5283918060e+01 8.5283986764e+01 4.0960000000e+03 1.0240000000e+03 8.4852813742e+01 9.6332756630e+01 8.5285883268e+01 8.5286126590e+01 8.5285894677e+01 8.5285894677e+01 1.3177517304e-01 1.3177528474e-01 1.3177527856e-01 1.3177517113e-01 1.3177517637e-01 8.2869492007e+01 1.0485760000e+06 1.6384000000e+04 8.2937500000e+01 2.5650000000e+02 8.2869483948e+01 8.2869610786e+01 8.2869492007e+01 8.2869492007e+01 1.3363504611e+02 1.3363503456e+02 1.3363522911e+02 0 0 0 0 0 0 0 0
8 6.8999570606e+01 6.8997746085e+01 6.8997809776e+01 4.0960000000e+03 1.0240000000e+03 6.8585712798e+01 8.0299439600e+01 6.8999559484e+01 6.8999812471e+01 6.8999570606e+01 6.8999570606e+01 1.2087806874e-01 1.2087818230e-01 1.2087817243e-01 1.2087806597e-01 1.2087807293e-01 5.1847001382e+01 1.0000000000e+00 1.6384000000e+04 5.1906250000e+01 1.7987500000e+02 5.1846997738e+01 5.1847073078e+01 5.1847001382e+01 5.1847001382e+01 8.6570274703e+01 8.6570268631e+01 8.6570383072e+01 1 0 0 0 0 0 0 0
9 5.5739218642e+01 5.5737601095e+01 5.5737714979e+01 4.0960000000e+03 1.0240000000e+03 5.5353410012e+01 6.7052218457e+01 5.5739209692e+01 5.5739459354e+01 5.5739218642e+01 5.5739218642e+01 1.1136796945e-01 1.1136807493e-01 1.1136805337e-01 1.1136796561e-01 1.1136797271e-01 3.4664790927e+01 1.6777216000e+07 1.6384000000e+04 3.4718750000e+01 1.2875000000e+02 3.4664788246e+01 3.4664827347e+01 3.4664790927e+01 3.4664790927e+01 5.9077602911e+01 5.9077599049e+01 5.9077667236e+01 0 0 0 0 0 0 0 0
