matrix=data/matrices/nos2.mtx n=957 seed=5
iter res_d res_f res_ffma res_p8q res_p8n res_p16q res_p16n res_p32q res_p32n res_p64q res_p64n solerr_d solerr_f solerr_p32q solerr_p32n pAp_d pAp_p8q pAp_p8n pAp_p16q pAp_p16n pAp_p32q pAp_p32n pAp_p64q pAp_p64n guard_p8q guard_p8n guard_p16q guard_p16n guard_p32q guard_p32n guard_p64q guard_p64n
0 8.2572468816e+10 8.2572320205e+10 8.2572350885e+10 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 8.2559505420e+10 8.2167562523e+10 8.2572468816e+10 8.2572468816e+10 9.9808793715e+00 9.9808851246e+00 9.9808375528e+00 9.9805175921e+00 9.7136007983e+13 1.6777216000e+07 1.6777216000e+07 7.0368744178e+13 1.3194139533e+13 9.7136054108e+13 9.7136054108e+13 9.7136007983e+13 9.7136007983e+13 0 0 0 0 0 0 0 0
1 5.3484518662e+10 5.3485575154e+10 5.3485377804e+10 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 5.3471911612e+10 5.3407188677e+10 5.3484518662e+10 5.3484518662e+10 9.6173176028e+00 9.6173112620e+00 9.6173598330e+00 9.6177194052e+00 2.1762719850e+11 1.6777216000e+07 1.6777216000e+07 6.8719476736e+11 2.7487790694e+11 2.1762565734e+11 2.1760258867e+11 2.1762719850e+11 2.1762719850e+11 0 0 0 0 0 0 0 0
2 3.8517580589e+10 3.8517771407e+10 3.8517696504e+10 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 3.8520254106e+10 3.8385331611e+10 3.8517580589e+10 3.8517580589e+10 6.5740414625e+00 6.5740409385e+00 6.5740421184e+00 6.5741485244e+00 9.1186092284e+10 1.6777216000e+07 1.6777216000e+07 1.7179869184e+11 8.5899345920e+10 9.1184955392e+10 9.1178926080e+10 9.1186092284e+10 9.1186092284e+10 0 0 0 0 0 0 0 0
3 2.2209938372e+10 2.2209916548e+10 2.2209893578e+10 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 2.2207254977e+10 2.2148771980e+10 2.2209938372e+10 2.2209938372e+10 5.7933065171e+00 5.7933100265e+00 5.7932956373e+00 5.7932277931e+00 2.4341666695e+10 1.6777216000e+07 1.0485760000e+06 5.4975581389e+11 8.5899345920e+10 2.4341413888e+10 2.4338857984e+10 2.4341666695e+10 2.4341666695e+10 0 0 0 0 0 0 0 0
4 1.2584784145e+10 1.2584934890e+10 1.2584878975e+10 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 1.2585014569e+10 1.2570692253e+10 1.2584784145e+10 1.2584784145e+10 4.9931658812e+00 4.9931675134e+00 4.9931534655e+00 4.9932111791e+00 1.1026817611e+10 -1.6777216000e+07 1.6777216000e+07 6.8719476736e+10 8.5899345920e+10 1.1026677760e+10 1.1024957440e+10 1.1026817611e+10 1.1026817611e+10 1 0 0 0 0 0 0 0
5 1.9224897958e+10 1.9224983923e+10 1.9224929019e+10 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 1.9222677811e+10 1.9222677811e+10 1.9224897958e+10 1.9224897958e+10 4.6197590131e+00 4.6197590291e+00 4.6197418703e+00 4.6198101727e+00 7.9006670282e+09 1.6777216000e+07 1.6777216000e+07 1.2025908429e+11 4.7244640256e+10 7.9006269440e+09 7.8994309120e+09 7.9006670282e+09 7.9006670282e+09 0 0 0 0 0 0 0 0
6 1.3308403514e+10 1.3308410267e+10 1.3308408284e+10 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 1.3308552369e+10 1.3305844902e+10 1.3308403514e+10 1.3308403514e+10 4.0930436911e+00 4.0930448388e+00 4.0930168188e+00 4.0930446948e+00 3.7029882857e+09 -1.6777216000e+07 -1.6777216000e+07 5.5834574848e+10 4.2949672960e+10 3.7029765120e+09 3.7024071680e+09 3.7029882857e+09 3.7029882857e+09 1 1 0 0 0 0 0 0
7 4.6777447053e+09 4.6778953298e+09 4.6778353932e+09 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 4.6764815610e+09 4.6639453470e+09 4.6777447053e+09 4.6777447053e+09 3.8113014974e+00 3.8113014113e+00 3.8112744162e+00 3.8113255849e+00 3.3292420887e+09 1.6777216000e+07 1.6777216000e+07 6.9793218560e+09 6.8719476736e+10 3.3292533760e+09 3.3286881280e+09 3.3292420887e+09 3.3292420887e+09 0 0 0 0 0 0 0 0
8 1.1560772010e+10 1.1560829589e+10 1.1560780133e+10 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 1.1559879244e+10 1.1550525328e+10 1.1560772010e+10 1.1560772010e+10 3.6271778296e+00 3.6271765636e+00 3.6271522304e+00 3.6272062860e+00 1.7715381638e+09 -1.6777216000e+07 1.6777216000e+07 1.5032385536e+10 4.7244640256e+10 1.7715589120e+09 1.7712558080e+09 1.7715381638e+09 1.7715381638e+09 1 0 0 0 0 0 0 0
9 7.5784602862e+09 7.5784759510e+09 7.5784623132e+09 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 7.5782519388e+09 7.5699274540e+09 7.5784602862e+09 7.5784602862e+09 3.2382807973e+00 3.2382791758e+00 3.2382569078e+00 3.2382995999e+00 9.4238420907e+08 1.6777216000e+07 -1.6777216000e+07 3.2212254720e+09 5.1539607552e+10 9.4239283200e+08 9.4222489600e+08 9.4238420907e+08 9.4238420907e+08 0 1 0 0 0 0 0 0
