matrix=data/matrices/bodyy4.mtx n=17546 seed=14
iter res_d res_f res_ffma res_p8q res_p8n res_p16q res_p16n res_p32q res_p32n res_p64q res_p64n solerr_d solerr_f solerr_ffma solerr_p32q solerr_p32n pAp_d pAp_p8q pAp_p8n pAp_p16q pAp_p16n pAp_p32q pAp_p32n pAp_p64q pAp_p64n rz_d rz_p32q rz_p32n guard_p8q guard_p8n guard_p16q guard_p16n guard_p32q guard_p32n guard_p64q guard_p64n
0 2.1006493751e+03 2.1006453770e+03 2.1006451390e+03 4.0960000000e+03 1.0240000000e+03 2.1110300803e+03 1.4253476769e+03 2.1006494234e+03 2.1006220507e+03 2.1006493751e+03 2.1006493751e+03 5.2446223810e-01 5.2446225964e-01 5.2446228197e-01 5.2446222975e-01 5.2446357201e-01 1.2611907938e+06 1.0485760000e+06 1.6384000000e+04 1.2615680000e+06 5.3248000000e+05 1.2611907500e+06 1.2611980000e+06 1.2611907938e+06 1.2611907938e+06 7.6400468787e+05 7.6400468750e+05 7.6400462500e+05 0 0 0 0 0 0 0 0
1 9.4069518184e+02 9.4069077013e+02 9.4069023860e+02 4.0960000000e+03 1.0240000000e+03 9.4494867585e+02 7.2266174660e+02 9.4069525485e+02 9.4068515588e+02 9.4069518184e+02 9.4069518184e+02 3.4491180717e-01 3.4491207366e-01 3.4491210916e-01 3.4491180493e-01 3.4491208667e-01 4.1759658628e+04 2.6214400000e+05 4.0960000000e+03 4.1984000000e+04 2.0992000000e+04 4.1759662109e+04 4.1759121094e+04 4.1759658628e+04 4.1759658628e+04 4.0037635722e+04 4.0037638672e+04 4.0037208984e+04 0 0 0 0 0 0 0 0
2 5.0547176424e+02 5.0546870267e+02 5.0546854811e+02 4.0960000000e+03 1.0240000000e+03 5.0798425172e+02 4.3051596951e+02 5.0547180930e+02 5.0546694068e+02 5.0547176424e+02 5.0547176424e+02 2.6444655997e-01 2.6444674322e-01 2.6444674425e-01 2.6444655863e-01 2.6444660355e-01 6.7918668241e+03 3.2768000000e+04 8.1920000000e+03 6.8000000000e+03 5.2960000000e+03 6.7918671875e+03 6.7918110352e+03 6.7918668241e+03 6.7918668241e+03 7.8269494776e+03 7.8269499512e+03 7.8268962402e+03 0 0 0 0 0 0 0 0
3 3.0924773332e+02 3.0924497268e+02 3.0924484636e+02 4.0960000000e+03 1.0240000000e+03 3.1107555352e+02 3.0357865538e+02 3.0924776424e+02 3.0924350741e+02 3.0924773332e+02 3.0924773332e+02 2.1995418994e-01 2.1995434960e-01 2.1995434866e-01 2.1995418889e-01 2.1995422027e-01 1.8187225222e+03 2.6214400000e+05 8.1920000000e+03 1.8240000000e+03 2.5320000000e+03 1.8187226562e+03 1.8187138672e+03 1.8187225222e+03 1.8187225222e+03 2.3827033183e+03 2.3827034912e+03 2.3826911621e+03 0 0 0 0 0 0 0 0
4 2.1424359906e+02 2.1424184093e+02 2.1424174977e+02 4.0960000000e+03 5.1200000000e+02 2.1555509736e+02 2.3103246525e+02 2.1424362319e+02 2.1424056007e+02 2.1424359906e+02 2.1424359906e+02 1.8970424240e-01 1.8970432844e-01 1.8970433157e-01 1.8970424152e-01 1.8970425029e-01 6.7060730069e+02 1.0485760000e+06 4.0960000000e+03 6.7100000000e+02 1.3280000000e+03 6.7060734558e+02 6.7060398865e+02 6.7060730069e+02 6.7060730069e+02 9.5488614811e+02 9.5488621521e+02 9.5488134766e+02 0 0 0 0 0 0 0 0
5 1.5380517125e+02 1.5380413808e+02 1.5380413808e+02 4.0960000000e+03 5.1200000000e+02 1.5491933385e+02 1.7027037323e+02 1.5380519208e+02 1.5380283010e+02 1.5380517125e+02 1.5380517125e+02 1.6767627787e-01 1.6767629209e-01 1.6767628108e-01 1.6767627705e-01 1.6767627944e-01 3.1116352869e+02 1.0485760000e+06 4.0960000000e+03 3.1200000000e+02 7.2400000000e+02 3.1116355133e+02 3.1116187286e+02 3.1116352869e+02 3.1116352869e+02 4.6992157392e+02 4.6992160797e+02 4.6991921997e+02 0 0 0 0 0 0 0 0
6 1.1514374140e+02 1.1514299873e+02 1.1514302417e+02 4.0960000000e+03 5.1200000000e+02 1.1593101397e+02 1.3670405993e+02 1.1514375568e+02 1.1514181982e+02 1.1514374140e+02 1.1514374140e+02 1.5140565677e-01 1.5140564619e-01 1.5140563324e-01 1.5140565621e-01 1.5140565095e-01 1.6587979904e+02 1.0485760000e+06 4.0960000000e+03 1.6625000000e+02 4.3200000000e+02 1.6587981415e+02 1.6587898636e+02 1.6587979904e+02 1.6587979904e+02 2.5626012781e+02 2.5626014709e+02 2.5625894165e+02 0 0 0 0 0 0 0 0
7 8.8500870809e+01 8.8500270347e+01 8.8500193105e+01 4.0960000000e+03 2.5600000000e+02 8.9173987238e+01 1.0881176407e+02 8.8500881385e+01 8.8499208264e+01 8.8500870809e+01 8.8500870809e+01 1.3834522734e-01 1.3834520423e-01 1.3834520958e-01 1.3834522694e-01 1.3834522344e-01 9.4974362056e+01 1.0485760000e+06 4.0960000000e+03 9.4937500000e+01 3.2950000000e+02 9.4974368095e+01 9.4973972321e+01 9.4974362056e+01 9.4974362056e+01 1.5130088917e+02 1.5130089760e+02 1.5130022812e+02 0 0 0 0 0 0 0 0
8 7.0976110313e+01 7.0975523262e+01 7.0975454466e+01 4.0960000000e+03 2.5600000000e+02 7.1554175280e+01 9.1564185138e+01 7.0976118343e+01 7.0974628912e+01 7.0976110313e+01 7.0976110313e+01 1.2716138829e-01 1.2716139004e-01 1.2716140501e-01 1.2716138791e-01 1.2716138270e-01 5.6673970062e+01 1.0485760000e+06 3.0720000000e+03 5.6687500000e+01 2.5600000000e+02 5.6673972130e+01 5.6673701763e+01 5.6673970062e+01 5.6673970062e+01 9.4411940806e+01 9.4411944389e+01 9.4411497116e+01 0 0 0 0 0 0 0 0
9 5.8786897552e+01 5.8786316900e+01 5.8786200616e+01 4.0960000000e+03 2.5600000000e+02 5.9295868321e+01 7.6628976243e+01 5.8786906107e+01 5.8785513805e+01 5.8786897552e+01 5.8786897552e+01 1.1738403266e-01 1.1738403348e-01 1.1738406324e-01 1.1738403220e-01 1.1738403111e-01 3.7771882969e+01 1.0485760000e+06 4.0960000000e+03 3.7750000000e+01 1.8475000000e+02 3.7771884441e+01 3.7771734238e+01 3.7771882969e+01 3.7771882969e+01 6.3961954874e+01 6.3961957455e+01 6.3961671829e+01 0 0 0 0 0 0 0 0
