matrix=data/matrices/nos2.mtx n=957 seed=7
iter res_d res_f res_ffma res_p8q res_p8n res_p16q res_p16n res_p32q res_p32n res_p64q res_p64n solerr_d solerr_f solerr_p32q solerr_p32n pAp_d pAp_p8q pAp_p8n pAp_p16q pAp_p16n pAp_p32q pAp_p32n pAp_p64q pAp_p64n guard_p8q guard_p8n guard_p16q guard_p16n guard_p32q guard_p32n guard_p64q guard_p64n
0 8.1238735557e+10 8.1238872930e+10 8.1238872930e+10 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 8.1264594864e+10 8.0923384421e+10 8.1238735557e+10 8.1238735557e+10 9.7691782065e+00 9.7691730416e+00 9.7692386058e+00 9.7690153780e+00 9.3405066765e+13 1.6777216000e+07 1.6777216000e+07 7.0368744178e+13 8.7960930222e+12 9.3404801270e+13 9.3406948753e+13 9.3405066765e+13 9.3405066765e+13 0 0 0 0 0 0 0 0
1 5.4381039327e+10 5.4380050548e+10 5.4380042784e+10 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 5.4391144324e+10 5.4327516525e+10 5.4381039327e+10 5.4381039327e+10 9.5418174915e+00 9.5418225712e+00 9.5417514518e+00 9.5419711339e+00 2.5088695015e+11 1.6777216000e+07 1.6777216000e+07 8.2463372083e+11 2.7487790694e+11 2.5089015808e+11 2.5087285658e+11 2.5088695015e+11 2.5088695015e+11 0 0 0 0 0 0 0 0
2 4.0561741686e+10 4.0561581913e+10 4.0561573239e+10 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 4.0561299130e+10 4.0433188021e+10 4.0561741686e+10 4.0561741686e+10 6.8673320368e+00 6.8673329508e+00 6.8673311573e+00 6.8674264453e+00 9.5179346764e+10 1.6777216000e+07 1.6777216000e+07 2.0615843021e+11 1.0307921510e+11 9.5180816384e+10 9.5170330624e+10 9.5179346764e+10 9.5179346764e+10 0 0 0 0 0 0 0 0
3 1.9931315533e+10 1.9931279650e+10 1.9931299068e+10 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 1.9929411891e+10 1.9900465744e+10 1.9931315533e+10 1.9931315533e+10 6.1619400156e+00 6.1619411062e+00 6.1619434945e+00 6.1618994013e+00 2.5575190228e+10 1.6777216000e+07 1.6777216000e+07 4.8103633715e+11 1.2025908429e+11 2.5575522304e+10 2.5572081664e+10 2.5575190228e+10 2.5575190228e+10 0 0 0 0 0 0 0 0
4 2.1871719745e+10 2.1871464347e+10 2.1871480434e+10 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 2.1873783953e+10 2.1787965245e+10 2.1871719745e+10 2.1871719745e+10 5.4804821743e+00 5.4804832766e+00 5.4804754491e+00 5.4805402214e+00 1.0859705772e+10 -1.6777216000e+07 -1.6777216000e+07 6.4424509440e+10 1.7179869184e+11 1.0859855872e+10 1.0858070016e+10 1.0859705772e+10 1.0859705772e+10 1 1 0 0 0 0 0 0
5 1.9155805163e+10 1.9155672445e+10 1.9155687140e+10 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 1.9155084673e+10 1.9147559596e+10 1.9155805163e+10 1.9155805163e+10 4.8844286829e+00 4.8844293120e+00 4.8844328850e+00 4.8844804166e+00 1.1725215608e+10 1.6777216000e+07 -1.6777216000e+07 1.0307921510e+11 6.8719476736e+10 1.1725357056e+10 1.1723276288e+10 1.1725215608e+10 1.1725215608e+10 0 1 0 0 0 0 0 0
6 1.0583994557e+10 1.0583959022e+10 1.0583975643e+10 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 1.0583644454e+10 1.0570018900e+10 1.0583994557e+10 1.0583994557e+10 4.5753181981e+00 4.5753179064e+00 4.5753232726e+00 4.5753098298e+00 4.9863989674e+09 -1.6777216000e+07 1.6777216000e+07 5.1539607552e+10 6.8719476736e+10 4.9864458240e+09 4.9857904640e+09 4.9863989674e+09 4.9863989674e+09 1 0 0 0 0 0 0 0
7 5.3709921735e+09 5.3708705537e+09 5.3708629791e+09 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 5.3720635153e+09 5.3586333355e+09 5.3709921735e+09 5.3709921735e+09 4.1227679035e+00 4.1227674837e+00 4.1227690179e+00 4.1227764530e+00 2.1057762223e+09 1.6777216000e+07 1.6777216000e+07 1.5032385536e+10 6.8719476736e+10 2.1057996800e+09 2.1055129600e+09 2.1057762223e+09 2.1057762223e+09 0 0 0 0 0 0 0 0
8 1.1465735821e+10 1.1465675261e+10 1.1465679481e+10 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 1.1465996700e+10 1.1456566132e+10 1.1465735821e+10 1.1465735821e+10 3.9577911586e+00 3.9577908230e+00 3.9577947056e+00 3.9578221342e+00 2.4619931784e+09 -1.6777216000e+07 1.6777216000e+07 5.9055800320e+09 6.8719476736e+10 2.4620175360e+09 2.4616898560e+09 2.4619931784e+09 2.4619931784e+09 1 0 0 0 0 0 0 0
9 8.5062252465e+09 8.5061868216e+09 8.5061857875e+09 4.0960000000e+03 nan 2.6843545600e+08 2.6843545600e+08 8.5066937651e+09 8.4992786766e+09 8.5062252465e+09 8.5062252465e+09 3.5571268536e+00 3.5571261689e+00 3.5571318674e+00 3.5571454025e+00 7.6903077825e+08 1.6777216000e+07 0.0000000000e+00 5.9055800320e+09 4.2949672960e+10 7.6903884800e+08 7.6891494400e+08 7.6903077825e+08 7.6903077825e+08 0 1 0 0 0 0 0 0
10 3.6244274050e+09 3.6243355588e+09 3.6243288846e+09 4.0960000000e+03 nan 2.6843545600e+08 2.6843545600e+08 3.6254317691e+09 3.6170370357e+09 3.6244274050e+09 3.6244274050e+09 3.4605744128e+00 3.4605741827e+00 3.4605777136e+00 3.4605924522e+00 1.2458602428e+09 -1.6777216000e+07 nan 2.6843545600e+09 4.2949672960e+10 1.2458711040e+09 1.2456652800e+09 1.2458602428e+09 1.2458602428e+09 1 0 0 0 0 0 0 0
11 5.1698016994e+09 5.1697293754e+09 5.1697315023e+09 4.0960000000e+03 nan 2.6843545600e+08 2.6843545600e+08 5.1704320311e+09 5.1686896782e+09 5.1698016994e+09 5.1698016994e+09 3.1689106619e+00 3.1689105144e+00 3.1689141909e+00 3.1689349538e+00 3.8158978305e+08 1.6777216000e+07 nan 3.3554432000e+08 3.4359738368e+10 3.8159052800e+08 3.8152524800e+08 3.8158978305e+08 3.8158978305e+08 0 0 0 0 0 0 0 0
12 6.0677730848e+09 6.0677446459e+09 6.0677433775e+09 4.0960000000e+03 nan 2.6843545600e+08 2.6843545600e+08 6.0680664592e+09 6.0613831557e+09 6.0677730848e+09 6.0677730848e+09 3.0412356108e+00 3.0412349171e+00 3.0412403912e+00 3.0412588216e+00 7.0529223502e+08 -1.6777216000e+07 nan 6.0397977600e+08 3.2212254720e+10 7.0530048000e+08 7.0517708800e+08 7.0529223502e+08 7.0529223502e+08 1 0 0 0 0 0 0 0
13 3.0082798956e+09 3.0081935836e+09 3.0081908423e+09 4.0960000000e+03 nan 2.6843545600e+08 2.6843545600e+08 3.0086932797e+09 3.0053234523e+09 3.0082798956e+09 3.0082798956e+09 2.8871616392e+00 2.8871600674e+00 2.8871627256e+00 2.8871804271e+00 2.5793614366e+08 1.6777216000e+07 nan 1.6357785600e+08 3.2212254720e+10 2.5793977600e+08 2.5788787200e+08 2.5793614366e+08 2.5793614366e+08 0 0 0 0 0 0 0 0
14 4.0552385658e+09 4.0551851749e+09 4.0551868017e+09 4.0960000000e+03 nan 2.6843545600e+08 2.6843545600e+08 4.0555080864e+09 4.0543974447e+09 4.0552385658e+09 4.0552385658e+09 2.7437663292e+00 2.7437650488e+00 2.7437659568e+00 2.7437998821e+00 5.4904049560e+08 -1.6777216000e+07 nan 3.3554432000e+07 1.5032385536e+10 5.4905497600e+08 5.4894233600e+08 5.4904049560e+08 5.4904049560e+08 1 0 0 0 0 0 0 0
15 4.3334082248e+09 4.3334222153e+09 4.3334275435e+09 4.0960000000e+03 nan 2.6843545600e+08 2.6843545600e+08 4.3335909413e+09 4.3315119817e+09 4.3334082248e+09 4.3334082248e+09 2.6671940283e+00 2.6671933031e+00 2.6671942111e+00 2.6672193887e+00 2.3282171428e+08 1.6777216000e+07 nan 7.7594624000e+07 8.5899345920e+09 2.3282694400e+08 2.3277875200e+08 2.3282171428e+08 2.3282171428e+08 0 0 0 0 0 0 0 0
16 1.8904311167e+09 1.8903947433e+09 1.8903973606e+09 4.0960000000e+03 nan 2.6843545600e+08 2.6843545600e+08 1.8906962221e+09 1.8884617960e+09 1.8904311167e+09 1.8904311167e+09 2.5453271146e+00 2.5453253095e+00 2.5453254698e+00 2.5453604404e+00 2.9784414799e+08 -1.6777216000e+07 nan 1.3107200000e+07 5.9055800320e+09 2.9785164800e+08 2.9778662400e+08 2.9784414799e+08 2.9784414799e+08 1 0 0 0 0 0 0 0
17 2.9442684687e+09 2.9442358829e+09 2.9442422315e+09 4.0960000000e+03 nan 2.6843545600e+08 2.6843545600e+08 2.9445806463e+09 2.9428595079e+09 2.9442684687e+09 2.9442684687e+09 2.4592108304e+00 2.4592077421e+00 2.4592085528e+00 2.4592562227e+00 1.9499058920e+08 1.6777216000e+07 nan 4.6530560000e+06 8.5899345920e+09 1.9499532800e+08 1.9495180800e+08 1.9499058920e+08 1.9499058920e+08 0 0 0 0 0 0 0 0
