matrix=data/matrices/bcsstk03.mtx n=112 seed=11
iter res_d res_f res_ffma res_p8q res_p8n res_p16q res_p16n res_p32q res_p32n res_p64q res_p64n solerr_d solerr_f solerr_p32q solerr_p32n pAp_d pAp_p8q pAp_p8n pAp_p16q pAp_p16n pAp_p32q pAp_p32n pAp_p64q pAp_p64n guard_p8q guard_p8n guard_p16q guard_p16n guard_p32q guard_p32n guard_p64q guard_p64n
0 9.2729470336e+10 9.2729489562e+10 9.2729489562e+10 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 9.2715601375e+10 9.2616067690e+10 9.2729470336e+10 9.2729470336e+10 6.4058907099e+00 6.4058885869e+00 6.4058800615e+00 6.4058750476e+00 1.7590550450e+12 1.6777216000e+07 1.6777216000e+07 1.6492674417e+12 1.0995116278e+12 1.7590575432e+12 1.7590659318e+12 1.7590550450e+12 1.7590550450e+12 0 0 0 0 0 0 0 0
1 1.0971439425e+10 1.0971476726e+10 1.0971469511e+10 0.0000000000e+00 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 1.0971427019e+10 1.0959927430e+10 1.0971439425e+10 1.0971439425e+10 5.7319853499e+00 5.7319848179e+00 5.7319847782e+00 5.7319780256e+00 3.5067880067e+11 1.6777216000e+07 1.6777216000e+07 3.4359738368e+11 1.7179869184e+11 3.5067736883e+11 3.5067946598e+11 3.5067880067e+11 3.5067880067e+11 0 0 0 0 0 0 0 0
2 1.1103645721e+10 1.1103640163e+10 1.1103638579e+10 4.0960000000e+03 nan 2.6843545600e+08 2.6843545600e+08 1.1103627488e+10 1.1098759255e+10 1.1103645721e+10 1.1103645721e+10 3.6442859752e+00 3.6442867860e+00 3.6442867257e+00 3.6442954365e+00 1.7930717192e+10 1.6777216000e+07 0.0000000000e+00 3.4359738368e+10 3.4359738368e+10 1.7930715136e+10 1.7930059776e+10 1.7930717192e+10 1.7930717192e+10 0 1 0 0 0 0 0 0
3 5.0039820643e+09 5.0039576053e+09 5.0039589237e+09 4.0960000000e+03 nan 2.6843545600e+08 2.6843545600e+08 5.0039997930e+09 5.0012990643e+09 5.0039820643e+09 5.0039820643e+09 2.9561357662e+00 2.9561354531e+00 2.9561410312e+00 2.9561549044e+00 5.2370975453e+09 1.6777216000e+07 nan 1.7179869184e+10 1.3958643712e+10 5.2371210240e+09 5.2369571840e+09 5.2370975453e+09 5.2370975453e+09 0 0 0 0 0 0 0 0
4 3.7677136153e+09 3.7677215074e+09 3.7677200482e+09 4.0960000000e+03 nan 2.6843545600e+08 2.6843545600e+08 3.7676711674e+09 3.7667745653e+09 3.7677136153e+09 3.7677136153e+09 3.1787285791e+00 3.1787285754e+00 3.1787386005e+00 3.1787408555e+00 2.2832659100e+09 -1.6777216000e+07 nan 1.0737418240e+10 8.5899345920e+09 2.2832701440e+09 2.2832189440e+09 2.2832659100e+09 2.2832659100e+09 1 0 0 0 0 0 0 0
5 1.1830052059e+09 1.1830037383e+09 1.1830046677e+09 4.0960000000e+03 nan 2.6843545600e+08 2.6843545600e+08 1.1830019375e+09 1.1834777075e+09 1.1830052059e+09 1.1830052059e+09 2.9864017450e+00 2.9864019037e+00 2.9864144753e+00 2.9864315455e+00 5.1235561104e+08 -1.6777216000e+07 nan 1.6106127360e+10 7.5161927680e+09 5.1235635200e+08 5.1234048000e+08 5.1235561104e+08 5.1235561104e+08 1 0 0 0 0 0 0 0
6 1.2542775954e+09 1.2542828598e+09 1.2542817640e+09 4.0960000000e+03 nan 2.6843545600e+08 2.6843545600e+08 1.2542582050e+09 1.2536970407e+09 1.2542775954e+09 1.2542775954e+09 2.7530422611e+00 2.7530430039e+00 2.7530575616e+00 2.7530763351e+00 3.4218850012e+08 1.6777216000e+07 nan 1.1811160064e+10 8.0530636800e+09 3.4218700800e+08 3.4217702400e+08 3.4218850012e+08 3.4218850012e+08 0 0 0 0 0 0 0 0
7 9.5113652434e+08 9.5112985416e+08 9.5112804790e+08 4.0960000000e+03 nan 2.6843545600e+08 2.6843545600e+08 9.5109947240e+08 9.5121044603e+08 9.5113652434e+08 9.5113652434e+08 2.2133563472e+00 2.2133582277e+00 2.2133777824e+00 2.2134044217e+00 1.1534878462e+08 1.6777216000e+07 nan 7.5161927680e+09 6.4424509440e+09 1.1534784000e+08 1.1534368000e+08 1.1534878462e+08 1.1534878462e+08 0 0 0 0 0 0 0 0
8 6.8547250757e+08 6.8547362831e+08 6.8547340274e+08 4.0960000000e+03 nan 2.6843545600e+08 2.6843545600e+08 6.8538058899e+08 6.8525223816e+08 6.8547250757e+08 6.8547250757e+08 1.7365044694e+00 1.7365076539e+00 1.7365307650e+00 1.7365639681e+00 1.5906202024e+08 -1.6777216000e+07 nan 4.8318382080e+09 4.2949672960e+09 1.5905894400e+08 1.5905248000e+08 1.5906202024e+08 1.5906202024e+08 1 0 0 0 0 0 0 0
9 6.9306187396e+08 6.9306649820e+08 6.9306607680e+08 4.0960000000e+03 nan 2.6843545600e+08 2.6843545600e+08 6.9306352361e+08 6.9296198328e+08 6.9306187396e+08 6.9306187396e+08 1.4472557227e+00 1.4472595104e+00 1.4472800443e+00 1.4473174646e+00 4.8475906686e+07 1.6777216000e+07 nan 3.4896609280e+09 2.6843545600e+09 4.8474656000e+07 4.8472240000e+07 4.8475906686e+07 4.8475906686e+07 0 0 0 0 0 0 0 0
