matrix=data/matrices/bcsstk03.mtx n=112 seed=35
iter res_d res_f res_ffma res_p8q res_p8n res_p16q res_p16n res_p32q res_p32n res_p64q res_p64n solerr_d solerr_f solerr_p32q solerr_p32n pAp_d pAp_p8q pAp_p8n pAp_p16q pAp_p16n pAp_p32q pAp_p32n pAp_p64q pAp_p64n guard_p8q guard_p8n guard_p16q guard_p16n guard_p32q guard_p32n guard_p64q guard_p64n
0 1.0890048995e+11 1.0890047870e+11 1.0890047870e+11 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 1.0890939555e+11 1.0873988666e+11 1.0890048995e+11 1.0890048995e+11 5.6552099207e+00 5.6552088555e+00 5.6552038933e+00 5.6551351813e+00 4.9637802504e+12 1.6777216000e+07 1.6777216000e+07 4.3980465111e+12 3.2985348833e+12 4.9637742346e+12 4.9639084524e+12 4.9637802504e+12 4.9637802504e+12 0 0 0 0 0 0 0 0
1 1.1993534730e+10 1.1993499528e+10 1.1993494394e+10 0.0000000000e+00 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 1.1994289745e+10 1.1985274870e+10 1.1993534730e+10 1.1993534730e+10 7.0297995491e+00 7.0298012265e+00 7.0298070380e+00 7.0298134507e+00 2.8579564034e+11 1.6777216000e+07 1.6777216000e+07 3.4359738368e+11 2.4051816858e+11 2.8579672883e+11 2.8578938880e+11 2.8579564034e+11 2.8579564034e+11 0 0 0 0 0 0 0 0
2 8.6422043995e+09 8.6422364220e+09 8.6422348953e+09 0.0000000000e+00 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 8.6442885779e+09 8.6380344191e+09 8.6422043995e+09 8.6422043995e+09 5.7804031213e+00 5.7804020672e+00 5.7803899849e+00 5.7803929292e+00 1.4937362083e+10 1.6777216000e+07 -1.6777216000e+07 2.3622320128e+10 3.4359738368e+10 1.4937440256e+10 1.4937309184e+10 1.4937362083e+10 1.4937362083e+10 0 1 0 0 0 0 0 0
3 3.8992308317e+09 3.8992251319e+09 3.8992235810e+09 0.0000000000e+00 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 3.8992502282e+09 3.8978062218e+09 3.8992308317e+09 3.8992308317e+09 5.4311593882e+00 5.4311591100e+00 5.4311432599e+00 5.4311539079e+00 3.8660527324e+09 1.6777216000e+07 1.6777216000e+07 8.5899345920e+09 1.7179869184e+10 3.8661468160e+09 3.8660526080e+09 3.8660527324e+09 3.8660527324e+09 0 0 0 0 0 0 0 0
4 4.1891828300e+09 4.1892002279e+09 4.1891989156e+09 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 4.1898724739e+09 4.1885286615e+09 4.1891828300e+09 4.1891828300e+09 4.8287100826e+00 4.8287098912e+00 4.8286750321e+00 4.8286814078e+00 1.9500221298e+09 1.6777216000e+07 -1.6777216000e+07 6.4424509440e+09 1.2884901888e+10 1.9501312000e+09 1.9500789760e+09 1.9500221298e+09 1.9500221298e+09 0 1 0 0 0 0 0 0
5 2.8446919283e+09 2.8446975016e+09 2.8446940230e+09 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 2.8450122021e+09 2.8446164294e+09 2.8446919283e+09 2.8446919283e+09 3.7647163060e+00 3.7647150427e+00 3.7646270547e+00 3.7646495033e+00 9.9157326296e+08 -1.6777216000e+07 -1.6777216000e+07 1.7179869184e+10 3.8654705664e+10 9.9165132800e+08 9.9162470400e+08 9.9157326296e+08 9.9157326296e+08 1 1 0 0 0 0 0 0
6 1.5427090596e+09 1.5427088652e+09 1.5427086870e+09 4.0960000000e+03 nan 2.6843545600e+08 2.6843545600e+08 1.5431391068e+09 1.5425917973e+09 1.5427090596e+09 1.5427090596e+09 3.2650889275e+00 3.2650879645e+00 3.2649634773e+00 3.2650000768e+00 5.3397733777e+08 1.6777216000e+07 0.0000000000e+00 2.5769803776e+10 1.9327352832e+10 5.3404288000e+08 5.3402060800e+08 5.3397733777e+08 5.3397733777e+08 0 1 0 0 0 0 0 0
7 2.1235422822e+09 2.1235593422e+09 2.1235549411e+09 4.0960000000e+03 nan 2.6843545600e+08 2.6843545600e+08 2.1246871950e+09 2.1242897229e+09 2.1235422822e+09 2.1235422822e+09 2.8910145675e+00 2.8910136853e+00 2.8908408219e+00 2.8908815060e+00 1.8904423750e+08 -1.6777216000e+07 nan 9.6636764160e+09 4.8318382080e+09 1.8908364800e+08 1.8907238400e+08 1.8904423750e+08 1.8904423750e+08 1 0 0 0 0 0 0 0
8 1.0540363461e+09 1.0540291285e+09 1.0540281180e+09 4.0960000000e+03 nan 2.6843545600e+08 2.6843545600e+08 1.0544316754e+09 1.0535971428e+09 1.0540363461e+09 1.0540363461e+09 2.5487287123e+00 2.5487282079e+00 2.5485396120e+00 2.5485912788e+00 2.4613222904e+08 -1.6777216000e+07 nan -5.1539607552e+10 8.5899345920e+09 2.4622016000e+08 2.4619808000e+08 2.4613222904e+08 2.4613222904e+08 1 0 1 0 0 0 0 0
9 1.7219568403e+09 1.7219654125e+09 1.7219629383e+09 4.0960000000e+03 nan 2.6843545600e+08 2.6843545600e+08 1.7227513327e+09 1.7222611023e+09 1.7219568403e+09 1.7219568403e+09 2.3073076049e+00 2.3073070752e+00 2.3071228336e+00 2.3071723873e+00 1.6100964084e+08 -1.6777216000e+07 nan 8.7960930222e+12 9.6636764160e+09 1.6108192000e+08 1.6106611200e+08 1.6100964084e+08 1.6100964084e+08 1 0 0 0 0 0 0 0
10 8.0999997077e+08 8.1000510808e+08 8.1000192663e+08 4.0960000000e+03 nan 2.6843545600e+08 2.6843545600e+08 8.1066250800e+08 8.1083609740e+08 8.0999997077e+08 8.0999997077e+08 2.0892889309e+00 2.0892893591e+00 2.0891163014e+00 2.0891612394e+00 1.2335953874e+08 -1.6777216000e+07 nan 2.1990232556e+12 1.1811160064e+10 1.2342902400e+08 1.2341440000e+08 1.2335953874e+08 1.2335953874e+08 1 0 0 0 0 0 0 0
11 1.0226307896e+09 1.0226264320e+09 1.0226263312e+09 0.0000000000e+00 nan 2.6843545600e+08 2.6843545600e+08 1.0229975383e+09 1.0221717632e+09 1.0226307896e+09 1.0226307896e+09 1.9633446278e+00 1.9633458451e+00 1.9631434977e+00 1.9632007357e+00 1.1831600366e+08 1.6777216000e+07 nan 8.2463372083e+11 -1.2750684160e+09 1.1838892800e+08 1.1837388800e+08 1.1831600366e+08 1.1831600366e+08 0 0 0 1 0 0 0 0
12 8.7685926639e+08 8.7687967359e+08 8.7687446209e+08 4.0960000000e+03 nan 2.6843545600e+08 2.6843545600e+08 8.7808332746e+08 8.7896441471e+08 8.7685926639e+08 8.7685926639e+08 1.8194153109e+00 1.8194178477e+00 1.8191950063e+00 1.8192480688e+00 5.5184851009e+07 1.6777216000e+07 nan 2.7487790694e+11 4.5035996274e+15 5.5225472000e+07 5.5216976000e+07 5.5184851009e+07 5.5184851009e+07 0 0 0 0 0 0 0 0
13 5.9097248567e+08 5.9096223780e+08 5.9096249944e+08 4.0960000000e+03 nan 2.6843545600e+08 2.6843545600e+08 5.9114396181e+08 5.9042930030e+08 5.9097248567e+08 5.9097248566e+08 1.7781688833e+00 1.7781733433e+00 1.7779944054e+00 1.7780532311e+00 1.1700745474e+08 -1.6777216000e+07 nan 2.7487790694e+11 4.5035996274e+15 1.1710387200e+08 1.1708438400e+08 1.1700745474e+08 1.1700745474e+08 1 0 0 0 0 0 0 0
14 6.4246416434e+08 6.4246079631e+08 6.4245945927e+08 4.0960000000e+03 nan 2.6843545600e+08 2.6843545600e+08 6.4291990426e+08 6.4267359052e+08 6.4246416434e+08 6.4246416434e+08 1.7800790262e+00 1.7800854387e+00 1.7799690790e+00 1.7800173790e+00 4.1957805510e+07 1.6777216000e+07 nan 2.7487790694e+11 -4.5035996274e+15 4.1995456000e+07 4.1987616000e+07 4.1957805510e+07 4.1957805510e+07 0 0 0 1 0 0 0 0
15 5.6545675548e+08 5.6547228618e+08 5.6546936955e+08 4.0960000000e+03 nan 2.6843545600e+08 2.6843545600e+08 5.6627764146e+08 5.6677448529e+08 5.6545675548e+08 5.6545675548e+08 1.8672071447e+00 1.8672153932e+00 1.8672022652e+00 1.8672269003e+00 3.0038618554e+07 -1.6777216000e+07 nan 2.7487790694e+11 -4.5035996274e+15 3.0072584000e+07 3.0065520000e+07 3.0038618554e+07 3.0038618554e+07 1 0 0 1 0 0 0 0
16 6.0154141592e+08 6.0151564182e+08 6.0151844079e+08 4.0960000000e+03 nan 2.6843545600e+08 2.6843545600e+08 6.0126485280e+08 5.9982946658e+08 6.0154141592e+08 6.0154141592e+08 1.9032319351e+00 1.9032406146e+00 1.9032033632e+00 1.9032475611e+00 7.4637831049e+07 -1.6777216000e+07 nan 2.0615843021e+11 4.5035996274e+15 7.4722816000e+07 7.4704608000e+07 7.4637831049e+07 7.4637831049e+07 1 0 0 0 0 0 0 0
17 3.7782131543e+08 3.7787574545e+08 3.7786682296e+08 4.0960000000e+03 nan 2.6843545600e+08 2.6843545600e+08 3.7978722119e+08 3.8239541106e+08 3.7782131543e+08 3.7782131543e+08 1.7510317317e+00 1.7510396596e+00 1.7507642707e+00 1.7508456466e+00 3.0288414371e+07 1.6777216000e+07 nan 1.7179869184e+11 1.1258999068e+15 3.0317424000e+07 3.0310840000e+07 3.0288414371e+07 3.0288414371e+07 0 0 0 0 0 0 0 0
18 3.0186177604e+08 3.0176364147e+08 3.0177723357e+08 4.0960000000e+03 nan 2.6843545600e+08 2.6843545600e+08 2.9953321824e+08 2.9487180185e+08 3.0186177604e+08 3.0186177604e+08 1.6507963852e+00 1.6508052151e+00 1.6503937671e+00 1.6505537650e+00 1.3669403576e+07 1.6777216000e+07 nan 1.7179869184e+11 1.1258999068e+15 1.3682754000e+07 1.3680392000e+07 1.3669403576e+07 1.3669403576e+07 0 0 0 0 0 0 0 0
