matrix=data/matrices/bcsstk03.mtx n=112 seed=48
iter res_d res_f res_ffma res_p8q res_p8n res_p16q res_p16n res_p32q res_p32n res_p64q res_p64n solerr_d solerr_f solerr_p32q solerr_p32n pAp_d pAp_p8q pAp_p8n pAp_p16q pAp_p16n pAp_p32q pAp_p32n pAp_p64q pAp_p64n guard_p8q guard_p8n guard_p16q guard_p16n guard_p32q guard_p32n guard_p64q guard_p64n
0 1.0723550583e+11 1.0723547106e+11 1.0723548680e+11 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 1.0720224605e+11 1.0685754340e+11 1.0723550583e+11 1.0723550583e+11 5.6993172647e+00 5.6993196252e+00 5.6992998938e+00 5.6994560826e+00 2.1819918920e+12 1.6777216000e+07 1.6777216000e+07 2.1990232556e+12 1.0995116278e+12 2.1819943813e+12 2.1819608269e+12 2.1819918920e+12 2.1819918920e+12 0 0 0 0 0 0 0 0
1 5.1951120424e+09 5.1951642629e+09 5.1951390775e+09 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 5.1947636103e+09 5.1947636103e+09 5.1951120424e+09 5.1951120424e+09 5.2180858057e+00 5.2180864600e+00 5.2180818349e+00 5.2181140843e+00 4.5888058505e+11 1.6777216000e+07 1.6777216000e+07 6.8719476736e+11 9.6207267430e+11 4.5887782912e+11 4.5890718925e+11 4.5888058505e+11 4.5888058505e+11 0 0 0 0 0 0 0 0
2 6.9294190075e+09 6.9294132435e+09 6.9294148302e+09 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 6.9301072449e+09 6.9249064132e+09 6.9294190075e+09 6.9294190075e+09 4.5812656492e+00 4.5812662071e+00 4.5812645558e+00 4.5812524375e+00 1.0844951926e+10 1.6777216000e+07 -1.6777216000e+07 5.1539607552e+10 1.3743895347e+11 1.0844913664e+10 1.0845274112e+10 1.0844951926e+10 1.0844951926e+10 0 1 0 0 0 0 0 0
3 4.4636502744e+09 4.4636039054e+09 4.4636273066e+09 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 4.4636223800e+09 4.4616040112e+09 4.4636502744e+09 4.4636502744e+09 3.8130013964e+00 3.8130006874e+00 3.8129996356e+00 3.8129842099e+00 3.0708480682e+09 1.6777216000e+07 1.6777216000e+07 2.5769803776e+10 1.7179869184e+11 3.0708408320e+09 3.0709555200e+09 3.0708480682e+09 3.0708480682e+09 0 0 0 0 0 0 0 0
4 2.4631299383e+09 2.4631483237e+09 2.4631370525e+09 0.0000000000e+00 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 2.4632244311e+09 2.4629958786e+09 2.4631299383e+09 2.4631299383e+09 3.3875694793e+00 3.3875698847e+00 3.3875601250e+00 3.3875605406e+00 1.4566266315e+09 1.6777216000e+07 1.6777216000e+07 5.9055800320e+09 6.8719476736e+10 1.4566184960e+09 1.4566686720e+09 1.4566266315e+09 1.4566266315e+09 0 0 0 0 0 0 0 0
5 1.5627519675e+09 1.5627343810e+09 1.5627393940e+09 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 1.5628947015e+09 1.5619939495e+09 1.5627519675e+09 1.5627519675e+09 2.8389657655e+00 2.8389654649e+00 2.8389474195e+00 2.8389515125e+00 3.8090217506e+08 -1.6777216000e+07 -1.6777216000e+07 5.9055800320e+09 6.8719476736e+10 3.8089907200e+08 3.8091033600e+08 3.8090217506e+08 3.8090217506e+08 1 1 0 0 0 0 0 0
6 1.1684802300e+09 1.1684959928e+09 1.1684871713e+09 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 1.1683978933e+09 1.1686387752e+09 1.1684802300e+09 1.1684802300e+09 2.5578638894e+00 2.5578624163e+00 2.5578361326e+00 2.5578367149e+00 3.3932360007e+08 -1.6777216000e+07 1.6777216000e+07 9.6636764160e+09 6.8719476736e+10 3.3932313600e+08 3.3933260800e+08 3.3932360007e+08 3.3932360007e+08 1 0 0 0 0 0 0 0
7 1.9362034219e+09 1.9361945192e+09 1.9361933835e+09 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 1.9362971595e+09 1.9355701847e+09 1.9362034219e+09 1.9362034219e+09 2.2261243959e+00 2.2261217546e+00 2.2260921398e+00 2.2261004689e+00 1.6988952125e+08 1.6777216000e+07 1.6777216000e+07 1.3958643712e+10 6.8719476736e+10 1.6989126400e+08 1.6989619200e+08 1.6988952125e+08 1.6988952125e+08 0 0 0 0 0 0 0 0
8 6.1384333254e+08 6.1384576285e+08 6.1384215248e+08 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 6.1386042801e+08 6.1383176905e+08 6.1384333254e+08 6.1384333254e+08 1.8478074558e+00 1.8478032407e+00 1.8477763406e+00 1.8477842183e+00 2.0902976766e+08 1.6777216000e+07 1.6777216000e+07 1.9327352832e+10 8.5899345920e+10 2.0903014400e+08 2.0903584000e+08 2.0902976766e+08 2.0902976766e+08 0 0 0 0 0 0 0 0
9 7.9707153989e+08 7.9708201423e+08 7.9707464292e+08 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 7.9713848228e+08 7.9682945397e+08 7.9707153989e+08 7.9707153989e+08 1.6214534862e+00 1.6214485228e+00 1.6214356468e+00 1.6214380379e+00 9.0173758527e+07 -1.6777216000e+07 -1.6777216000e+07 1.3958643712e+10 6.4424509440e+10 9.0175008000e+07 9.0176992000e+07 9.0173758527e+07 9.0173758527e+07 1 1 0 0 0 0 0 0
