matrix=data/matrices/mhd4800b.mtx n=4800 seed=50
iter res_d res_f res_ffma res_p8q res_p8n res_p16q res_p16n res_p32q res_p32n res_p64q res_p64n solerr_d solerr_f solerr_ffma solerr_p32q solerr_p32n pAp_d pAp_p8q pAp_p8n pAp_p16q pAp_p16n pAp_p32q pAp_p32n pAp_p64q pAp_p64n rz_d rz_p32q rz_p32n guard_p8q guard_p8n guard_p16q guard_p16n guard_p32q guard_p32n guard_p64q guard_p64n
0 8.0514693041e-01 8.0514339384e-01 8.0514324578e-01 1.7320508076e+00 1.6583123952e+00 8.0525617042e-01 8.5338823778e-01 8.0514692645e-01 8.0514701204e-01 8.0514693041e-01 8.0514693041e-01 2.3951405600e+02 2.3951432187e+02 2.3951428531e+02 2.3951406036e+02 2.3951409545e+02 4.7685756087e+01 4.0000000000e+01 1.6000000000e+01 4.7687500000e+01 4.0093750000e+01 4.7685756207e+01 4.7685746670e+01 4.7685756087e+01 4.7685756087e+01 3.7279621146e+01 3.7279621124e+01 3.7279619217e+01 0 0 0 0 0 0 0 0
1 3.7312872752e-01 3.7312693511e-01 3.7312683527e-01 4.5069390943e-01 5.0000000000e-01 3.7369564822e-01 3.7597529423e-01 3.7312873471e-01 3.7312875843e-01 3.7312872752e-01 3.7312872752e-01 9.9412560692e+01 9.9412270694e+01 9.9412306469e+01 9.9412559710e+01 9.9412532976e+01 2.5041285373e+00 5.5000000000e+00 2.5000000000e+00 2.5039062500e+00 2.4384765625e+00 2.5041285753e+00 2.5041292012e+00 2.5041285373e+00 2.5041285373e+00 2.4207810596e+00 2.4207810760e+00 2.4207818657e+00 0 0 0 0 0 0 0 0
2 1.7768868590e-01 1.7768720902e-01 1.7768722999e-01 9.3541434669e-01 3.9528470752e-01 1.7746588581e-01 1.8627529715e-01 1.7768869101e-01 1.7768862287e-01 1.7768868590e-01 1.7768868590e-01 6.4266654220e+01 6.4266665344e+01 6.4266654384e+01 6.4266645534e+01 6.4266643444e+01 5.0764484122e-01 3.5000000000e+00 1.5000000000e+00 5.0732421875e-01 4.8986816406e-01 5.0764486194e-01 5.0764507428e-01 5.0764484122e-01 5.0764484122e-01 4.6345372147e-01 4.6345373243e-01 4.6345391683e-01 0 0 0 0 0 0 0 0
3 4.0341159970e-02 4.0341061165e-02 4.0341051065e-02 4.8989794856e+00 1.5309310892e-01 4.0193585209e-02 4.0945811120e-02 4.0341159282e-02 4.0341135113e-02 4.0341159970e-02 4.0341159970e-02 2.9690105212e+01 2.9690145583e+01 2.9690129679e+01 2.9690073130e+01 2.9690069507e+01 8.0460081274e-02 8.7500000000e-01 1.0000000000e+00 8.1024169922e-02 7.4981689453e-02 8.0460094847e-02 8.0460129306e-02 8.0460081274e-02 8.0460081274e-02 7.2004286814e-02 7.2004290763e-02 7.2004329413e-02 0 1 0 0 0 0 0 0
4 2.3466219947e-02 2.3466117593e-02 2.3466121314e-02 4.0960000000e+03 1.0000000000e+00 2.3840928937e-02 2.5164255326e-02 2.3466227355e-02 2.3466216503e-02 2.3466219947e-02 2.3466219947e-02 3.4014378005e+01 3.4014373367e+01 3.4014352799e+01 3.4014318788e+01 3.4014326293e+01 1.6310733870e-02 1.0000000000e+00 1.0000000000e+00 1.6677856445e-02 1.4907836914e-02 1.6310743755e-02 1.6310757259e-02 1.6310733870e-02 1.6310733870e-02 1.2631131340e-02 1.2631135993e-02 1.2631146237e-02 1 1 0 0 0 0 0 0
5 1.3279990728e-02 1.3279894824e-02 1.3279874552e-02 4.0960000000e+03 1.2800000000e+02 1.3478685295e-02 1.4566829971e-02 1.3279989883e-02 1.3279942490e-02 1.3279990728e-02 1.3279990728e-02 2.1078789039e+01 2.1078870144e+01 2.1078855062e+01 2.1078670694e+01 2.1078692748e+01 3.4511742142e-03 1.6777216000e+07 1.0000000000e+00 3.4828186035e-03 2.6855468750e-03 3.4511736012e-03 3.4511774429e-03 3.4511742142e-03 3.4511742142e-03 3.4574910993e-03 3.4574909369e-03 3.4574909951e-03 0 1 0 0 0 0 0 0
6 6.5455438554e-03 6.5454341608e-03 6.5454277691e-03 4.0960000000e+03 1.0240000000e+03 6.6682130292e-03 6.5236275468e-03 6.5455430975e-03 6.5455271184e-03 6.5455438554e-03 6.5455438554e-03 1.7605079970e+01 1.7605082533e+01 1.7605048172e+01 1.7604931793e+01 1.7604962140e+01 6.8177379831e-04 1.6777216000e+07 1.0485760000e+06 6.9808959961e-04 6.1798095703e-04 6.8177358480e-04 6.8177231879e-04 6.8177379831e-04 6.8177379831e-04 8.9882903118e-04 8.9882883185e-04 8.9882782777e-04 0 0 0 0 0 0 0 0
7 3.1017229885e-03 3.1016803872e-03 3.1016786278e-03 4.0960000000e+03 4.0960000000e+03 3.2018742794e-03 3.4179687500e-03 3.1017233445e-03 3.1017025257e-03 3.1017229885e-03 3.1017229885e-03 1.6480419762e+01 1.6480564083e+01 1.6480560950e+01 1.6480167358e+01 1.6480214100e+01 1.3606149065e-04 1.6777216000e+07 1.6777216000e+07 1.4638900757e-04 1.4257431030e-04 1.3606146240e-04 1.3606127322e-04 1.3606149065e-04 1.3606149065e-04 1.9146605020e-04 1.9146603154e-04 1.9146586419e-04 0 0 0 0 0 0 0 0
8 1.2934689144e-03 1.2934388762e-03 1.2934409417e-03 4.0960000000e+03 4.0960000000e+03 1.1740346717e-03 1.2802842385e-03 1.2934688041e-03 1.2934620802e-03 1.2934689144e-03 1.2934689144e-03 1.2765729180e+01 1.2765679239e+01 1.2765628167e+01 1.2765508244e+01 1.2765562402e+01 5.6233578858e-05 1.6777216000e+07 1.6777216000e+07 7.4863433838e-05 8.4638595581e-05 5.6233617215e-05 5.6233671785e-05 5.6233578858e-05 5.6233578858e-05 6.2582680652e-05 6.2582723331e-05 6.2582716055e-05 0 0 0 0 0 0 0 0
9 6.6085326920e-04 6.6086449846e-04 6.6086785299e-04 4.0960000000e+03 4.0960000000e+03 8.1431055079e-04 6.4014211924e-04 6.6084968243e-04 6.6084460749e-04 6.6085326920e-04 6.6085326920e-04 1.4872059987e+01 1.4872293676e+01 1.4872346658e+01 1.4871656638e+01 1.4871708926e+01 7.8684973373e-06 1.6777216000e+07 1.6777216000e+07 2.3782253265e-05 1.6927719116e-05 7.8685561675e-06 7.8685261542e-06 7.8684973373e-06 7.8684973373e-06 1.1489568074e-05 1.1489615645e-05 1.1489579265e-05 0 0 0 0 0 0 0 0
10 5.0846288489e-04 5.0846939038e-04 5.0847657305e-04 4.0960000000e+03 4.0960000000e+03 7.6720001770e-04 7.3242187500e-04 5.0845276087e-04 5.0844543813e-04 5.0846288489e-04 5.0846288489e-04 7.7189112001e+00 7.7185739547e+00 7.7183943157e+00 7.7188659946e+00 7.7189332348e+00 3.4541057272e-06 1.6777216000e+07 1.6777216000e+07 6.7949295044e-06 3.1888484955e-06 3.4542758840e-06 3.4542522371e-06 3.4541057272e-06 3.4541057272e-06 5.1176602794e-06 5.1177630667e-06 5.1177275964e-06 0 0 0 0 0 0 0 0
11 5.9912807969e-04 5.9911728406e-04 5.9911609808e-04 4.0960000000e+03 4.0960000000e+03 8.3240855084e-04 6.8239379196e-04 5.9914660084e-04 5.9913445685e-04 5.9912807969e-04 5.9912807969e-04 1.3482204657e+01 1.3482670938e+01 1.3483093096e+01 1.3480567547e+01 1.3480686818e+01 2.9766210560e-06 1.6777216000e+07 1.6777216000e+07 2.6524066925e-06 2.0563602448e-06 2.9768268632e-06 2.9767847991e-06 2.9766210560e-06 2.9766210560e-06 4.0279778670e-06 4.0281265683e-06 4.0280733629e-06 0 0 0 0 0 0 0 0
12 3.5895502367e-04 3.5893061902e-04 3.5893313312e-04 4.0960000000e+03 4.0960000000e+03 4.8252527774e-04 6.6019615640e-04 3.5895617488e-04 3.5895138453e-04 3.5895502367e-04 3.5895502367e-04 5.3559717034e+00 5.3558452918e+00 5.3557791465e+00 5.3557999251e+00 5.3558710273e+00 2.7091364707e-06 1.6777216000e+07 1.6777216000e+07 2.7269124985e-06 2.9802322388e-06 2.7089797641e-06 2.7089611194e-06 2.7091364707e-06 2.7091364707e-06 3.7555144755e-06 3.7554766550e-06 3.7554400478e-06 0 0 0 0 0 0 0 0
13 2.8611790417e-04 2.8610569733e-04 2.8610615678e-04 4.0960000000e+03 4.0960000000e+03 3.7624597186e-04 4.0715527539e-04 2.8611925691e-04 2.8611550698e-04 2.8611790417e-04 2.8611790417e-04 4.1979937868e+00 4.1980854537e+00 4.1983407004e+00 4.1967507694e+00 4.1968128660e+00 1.0147386380e-06 1.6777216000e+07 1.6777216000e+07 1.9818544388e-06 2.1606683731e-06 1.0147421108e-06 1.0147315379e-06 1.0147386380e-06 1.0147386380e-06 1.6389640096e-06 1.6389719804e-06 1.6389597022e-06 0 0 0 0 0 0 0 0
14 1.4846870963e-04 1.4847026481e-04 1.4847001356e-04 4.0960000000e+03 4.0960000000e+03 1.9540784416e-04 2.1362304688e-04 1.4846881712e-04 1.4846656777e-04 1.4846870963e-04 1.4846870963e-04 5.5359805179e+00 5.5359556439e+00 5.5360712187e+00 5.5354904489e+00 5.5355129674e+00 7.2496581380e-07 1.6777216000e+07 1.6777216000e+07 1.6912817955e-06 5.1409006119e-07 7.2499801718e-07 7.2499767612e-07 7.2496581380e-07 7.2496581380e-07 8.0320280762e-07 8.0322377016e-07 8.0322399754e-07 0 0 0 0 0 0 0 0
15 7.6432422278e-05 7.6430660299e-05 7.6429262896e-05 4.0960000000e+03 4.0960000000e+03 1.2207031250e-04 1.4793944877e-04 7.6436711543e-05 7.6434131907e-05 7.6432422277e-05 7.6432422277e-05 3.2314201682e+00 3.2314025823e+00 3.2316150434e+00 3.2304420426e+00 3.2304385671e+00 2.7242552640e-07 1.6777216000e+07 1.6777216000e+07 5.4389238358e-07 4.2468309402e-07 2.7244811918e-07 2.7244482226e-07 2.7242552640e-07 2.7242552640e-07 2.5566061058e-07 2.5567590001e-07 2.5567362627e-07 0 0 0 0 0 0 0 0
16 3.6155421824e-05 3.6150967942e-05 3.6150869667e-05 4.0960000000e+03 4.0960000000e+03 6.0073912613e-05 6.3832094310e-05 3.6155683269e-05 3.6153644284e-05 3.6155421824e-05 3.6155421824e-05 3.9919244968e+00 3.9919241510e+00 3.9921360074e+00 3.9910178562e+00 3.9910272547e+00 1.0546913112e-07 1.6777216000e+07 1.6777216000e+07 1.3783574104e-07 1.2293457985e-07 1.0546655460e-07 1.0546696672e-07 1.0546913112e-07 1.0546913112e-07 9.2294091293e-08 9.2295906029e-08 9.2295152854e-08 0 0 0 0 0 0 0 0
17 1.6873973813e-05 1.6873701482e-05 1.6873767278e-05 4.0960000000e+03 4.0960000000e+03 3.8146972656e-05 4.8252527774e-05 1.6874010720e-05 1.6872721092e-05 1.6873973813e-05 1.6873973813e-05 3.6216825969e+00 3.6216880636e+00 3.6219000923e+00 3.6207484481e+00 3.6207599585e+00 1.3298831694e-08 1.6777216000e+07 1.6777216000e+07 3.7252902985e-08 4.0978193283e-08 1.3298659951e-08 1.3298560475e-08 1.3298831694e-08 1.3298831694e-08 1.5774461461e-08 1.5774446638e-08 1.5774226370e-08 0 0 0 0 0 0 0 0
18 6.7021842783e-06 6.7065394126e-06 6.7065003546e-06 4.0960000000e+03 4.0960000000e+03 3.8902431592e-05 5.1745071282e-05 6.7023635748e-06 6.7016678234e-06 6.7021842783e-06 6.7021842783e-06 3.4505072130e+00 3.4505040374e+00 3.4507160435e+00 3.4495546260e+00 3.4495506239e+00 2.3606184814e-09 1.6777216000e+07 1.6777216000e+07 2.4214386940e-08 1.1408701539e-08 2.3606254729e-09 2.3604798116e-09 2.3606184814e-09 2.3606184814e-09 2.9874519210e-09 2.9874733798e-09 2.9872904150e-09 0 0 0 0 0 0 0 0
19 4.2720700103e-06 4.2710079604e-06 4.2710392348e-06 4.0960000000e+03 4.0960000000e+03 3.0517578125e-05 4.1787914849e-05 4.2721267917e-06 4.2714965460e-06 4.2720700103e-06 4.2720700103e-06 3.2485025385e+00 3.2485240607e+00 3.2487385069e+00 3.2475251901e+00 3.2475327474e+00 5.7130514545e-10 1.6777216000e+07 1.6777216000e+07 1.2805685401e-08 1.1408701539e-08 5.7131144260e-10 5.7129190267e-10 5.7130514545e-10 5.7130514545e-10 7.3223101561e-10 7.3224848407e-10 7.3223249686e-10 0 0 0 0 0 0 0 0
20 2.1813624003e-06 2.1803051152e-06 2.1803433053e-06 4.0960000000e+03 4.0960000000e+03 2.2888183594e-05 2.7508173183e-05 2.1815415767e-06 2.1809371543e-06 2.1813624004e-06 2.1813624004e-06 3.0081498739e+00 3.0081421208e+00 3.0083542281e+00 3.0071402439e+00 3.0071083178e+00 1.4601218999e-10 1.6777216000e+07 1.6777216000e+07 9.7788870335e-09 1.2572854757e-08 1.4601808651e-10 1.4601631015e-10 1.4601218999e-10 1.4601218999e-10 2.2565349775e-10 2.2567037128e-10 2.2566704061e-10 0 0 0 0 0 0 0 0
21 3.0998730600e-06 3.1043173421e-06 3.1042002692e-06 4.0960000000e+03 4.0960000000e+03 1.6184389828e-05 2.2888183594e-05 3.1004309006e-06 3.0995758508e-06 3.0998730600e-06 3.0998730600e-06 2.6311220418e+00 2.6312181423e+00 2.6314404634e+00 2.6300305981e+00 2.6300931594e+00 5.1926256956e-11 1.6777216000e+07 1.6777216000e+07 5.8207660913e-09 5.8207660913e-09 5.1932569356e-11 5.1933790601e-11 5.1926256956e-11 5.1926256956e-11 1.0999717928e-10 1.1001621836e-10 1.1001399791e-10 0 0 0 0 0 0 0 0
22 3.5037735015e-06 3.5009768313e-06 3.5009161324e-06 4.0960000000e+03 4.0960000000e+03 7.1366451011e-06 9.3440618240e-06 3.5041340771e-06 3.5033022934e-06 3.5037735015e-06 3.5037735015e-06 1.7497858484e+00 1.7496518894e+00 1.7498576807e+00 1.7485699399e+00 1.7483834309e+00 4.2516150951e-11 1.6777216000e+07 1.6777216000e+07 1.7462298274e-09 2.2118911147e-09 4.2526815403e-11 4.2522652066e-11 4.2516150951e-11 4.2516150951e-11 1.2750029157e-10 1.2753220702e-10 1.2751866230e-10 0 0 0 0 0 0 0 0
23 2.4104760065e-06 2.3908559715e-06 2.3914851357e-06 4.0960000000e+03 4.0960000000e+03 3.0157829858e-06 5.3947966094e-06 2.4098050353e-06 2.4084801278e-06 2.4104760065e-06 2.4104760065e-06 7.2773709713e-01 7.2885916807e-01 7.2916954232e-01 7.2635042264e-01 7.2711051916e-01 7.0940326050e-11 1.6777216000e+07 1.6777216000e+07 7.2759576142e-10 6.6938810050e-10 7.0960015641e-11 7.0955241682e-11 7.0940326050e-11 7.0940326050e-11 1.6481217424e-10 1.6484857923e-10 1.6483348020e-10 0 0 0 0 0 0 0 0
