matrix=data/matrices/bcsstk03.mtx n=112 seed=32
iter res_d res_f res_ffma res_p8q res_p8n res_p16q res_p16n res_p32q res_p32n res_p64q res_p64n solerr_d solerr_f solerr_p32q solerr_p32n pAp_d pAp_p8q pAp_p8n pAp_p16q pAp_p16n pAp_p32q pAp_p32n pAp_p64q pAp_p64n guard_p8q guard_p8n guard_p16q guard_p16n guard_p32q guard_p32n guard_p64q guard_p64n
0 1.1921439153e+11 1.1921440148e+11 1.1921439676e+11 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 1.1918050569e+11 1.1902562518e+11 1.1921439153e+11 1.1921439153e+11 8.1139284459e+00 8.1139276590e+00 8.1139257521e+00 8.1140300626e+00 2.5798855135e+12 1.6777216000e+07 1.6777216000e+07 2.1990232556e+12 1.6492674417e+12 2.5798828360e+12 2.5798492815e+12 2.5798855135e+12 2.5798855135e+12 0 0 0 0 0 0 0 0
1 9.8811587008e+09 9.8811566666e+09 9.8811468745e+09 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 9.8811962799e+09 9.8702516249e+09 9.8811587008e+09 9.8811587008e+09 6.7775811516e+00 6.7775807794e+00 6.7775838489e+00 6.7776077299e+00 5.3361797121e+11 1.6777216000e+07 1.6777216000e+07 9.6207267430e+11 4.8103633715e+11 5.3361822925e+11 5.3363290931e+11 5.3361797121e+11 5.3361797121e+11 0 0 0 0 0 0 0 0
2 1.0379688418e+10 1.0379683015e+10 1.0379686828e+10 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 1.0379118608e+10 1.0375646751e+10 1.0379688418e+10 1.0379688418e+10 5.1220605854e+00 5.1220607865e+00 5.1220624647e+00 5.1220424758e+00 1.6968792272e+10 1.6777216000e+07 1.6777216000e+07 6.8719476736e+10 1.9327352832e+10 1.6968810496e+10 1.6968990720e+10 1.6968792272e+10 1.6968792272e+10 0 0 0 0 0 0 0 0
3 5.4208068938e+09 5.4208067059e+09 5.4208170503e+09 0.0000000000e+00 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 5.4212997674e+09 5.4163131347e+09 5.4208068938e+09 5.4208068938e+09 4.4188866284e+00 4.4188859271e+00 4.4188945396e+00 4.4188947121e+00 4.8512621961e+09 1.6777216000e+07 1.6777216000e+07 3.4359738368e+10 6.4424509440e+09 4.8512778240e+09 4.8512942080e+09 4.8512621961e+09 4.8512621961e+09 0 0 0 0 0 0 0 0
4 3.5597203513e+09 3.5597172271e+09 3.5597133661e+09 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 3.5596176131e+09 3.5593013011e+09 3.5597203513e+09 3.5597203513e+09 4.3804801876e+00 4.3804788698e+00 4.3804944692e+00 4.3804960785e+00 4.0799899161e+09 1.6777216000e+07 1.6777216000e+07 1.1811160064e+10 5.3687091200e+09 4.0799866880e+09 4.0800235520e+09 4.0799899161e+09 4.0799899161e+09 0 0 0 0 0 0 0 0
5 1.7405578223e+09 1.7405624897e+09 1.7405638320e+09 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 1.7406311066e+09 1.7394987783e+09 1.7405578223e+09 1.7405578223e+09 3.6856850941e+00 3.6856834224e+00 3.6857056791e+00 3.6857122743e+00 8.7367967003e+08 -1.6777216000e+07 -1.6777216000e+07 1.0737418240e+10 2.6843545600e+09 8.7368140800e+08 8.7369216000e+08 8.7367967003e+08 8.7367967003e+08 1 1 0 0 0 0 0 0
6 9.8567376490e+08 9.8567360592e+08 9.8566956225e+08 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 9.8554542051e+08 9.8547401711e+08 9.8567376490e+08 9.8567376490e+08 3.2497407979e+00 3.2497391694e+00 3.2497671543e+00 3.2497817689e+00 5.5586521046e+08 1.6777216000e+07 1.6777216000e+07 1.2884901888e+10 3.7580963840e+09 5.5586304000e+08 5.5586918400e+08 5.5586521046e+08 5.5586521046e+08 0 0 0 0 0 0 0 0
7 8.8521187345e+08 8.8520777225e+08 8.8521045052e+08 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 8.8502796082e+08 8.8494844706e+08 8.8521187345e+08 8.8521187345e+08 2.9044351813e+00 2.9044334151e+00 2.9044745850e+00 2.9045002602e+00 1.1833001033e+08 1.6777216000e+07 1.6777216000e+07 1.1811160064e+10 1.7448304640e+09 1.1832880000e+08 1.1832870400e+08 1.1833001033e+08 1.1833001033e+08 0 0 0 0 0 0 0 0
8 5.4530102330e+08 5.4530079351e+08 5.4530202222e+08 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 5.4532404394e+08 5.4529178292e+08 5.4530102330e+08 5.4530102330e+08 2.6145301546e+00 2.6145290521e+00 2.6145819954e+00 2.6146111488e+00 1.8200399488e+08 -1.6777216000e+07 -1.6777216000e+07 1.3958643712e+10 1.6106127360e+09 1.8199724800e+08 1.8199648000e+08 1.8200399488e+08 1.8200399488e+08 1 1 0 0 0 0 0 0
9 6.5660423502e+08 6.5660198863e+08 6.5659924132e+08 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 6.5632481858e+08 6.5613716316e+08 6.5660423502e+08 6.5660423502e+08 2.2787527590e+00 2.2787524187e+00 2.2788267093e+00 2.2788614222e+00 6.3936522091e+07 -1.6777216000e+07 1.6777216000e+07 2.1474836480e+10 1.9461570560e+09 6.3931792000e+07 6.3931312000e+07 6.3936522091e+07 6.3936522091e+07 1 0 0 0 0 0 0 0
10 5.3215443724e+08 5.3214870421e+08 5.3214901091e+08 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 5.3185031673e+08 5.3186685514e+08 5.3215443725e+08 5.3215443725e+08 1.9552794798e+00 1.9552802457e+00 1.9553872622e+00 1.9554270914e+00 3.6761653054e+07 1.6777216000e+07 1.6777216000e+07 2.7917287424e+10 1.0066329600e+09 3.6756880000e+07 3.6756704000e+07 3.6761653054e+07 3.6761653054e+07 0 0 0 0 0 0 0 0
11 4.9318380993e+08 4.9318480094e+08 4.9317893128e+08 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 4.9295117997e+08 4.9268345115e+08 4.9318380993e+08 4.9318380993e+08 1.7419195988e+00 1.7419216738e+00 1.7420536728e+00 1.7420997228e+00 3.0079130312e+07 1.6777216000e+07 -1.6777216000e+07 2.0615843021e+11 4.6976204800e+08 3.0073160000e+07 3.0072928000e+07 3.0079130312e+07 3.0079130312e+07 0 1 0 0 0 0 0 0
12 5.6054526199e+08 5.6053921188e+08 5.6054276713e+08 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 5.6024975092e+08 5.6021834942e+08 5.6054526199e+08 5.6054526199e+08 1.5362603782e+00 1.5362646853e+00 1.5364117233e+00 1.5364604077e+00 2.9960815574e+07 -1.6777216000e+07 1.6777216000e+07 3.8654705664e+10 5.3687091200e+08 2.9952312000e+07 2.9952312000e+07 2.9960815574e+07 2.9960815574e+07 1 0 0 0 0 0 0 0
