matrix=data/matrices/bcsstk03.mtx n=112 seed=4
iter res_d res_f res_ffma res_p8q res_p8n res_p16q res_p16n res_p32q res_p32n res_p64q res_p64n solerr_d solerr_f solerr_p32q solerr_p32n pAp_d pAp_p8q pAp_p8n pAp_p16q pAp_p16n pAp_p32q pAp_p32n pAp_p64q pAp_p64n guard_p8q guard_p8n guard_p16q guard_p16n guard_p32q guard_p32n guard_p64q guard_p64n
0 8.8470397970e+10 8.8470404063e+10 8.8470407244e+10 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 8.8490919643e+10 8.8229960893e+10 8.8470397970e+10 8.8470397970e+10 4.1548778678e+00 4.1548755935e+00 4.1548795648e+00 4.1548461320e+00 1.5616486880e+12 1.6777216000e+07 1.6777216000e+07 1.6492674417e+12 1.0995116278e+12 1.5616484311e+12 1.5616735969e+12 1.5616486880e+12 1.5616486880e+12 0 0 0 0 0 0 0 0
1 7.4258518428e+09 7.4258295598e+09 7.4258298559e+09 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 7.4257709255e+09 7.4294089289e+09 7.4258518428e+09 7.4258518428e+09 4.0968780233e+00 4.0968779532e+00 4.0968791262e+00 4.0968751589e+00 1.8196339161e+11 1.6777216000e+07 1.6777216000e+07 1.7179869184e+11 2.4051816858e+11 1.8196358758e+11 1.8196044186e+11 1.8196339161e+11 1.8196339161e+11 0 0 0 0 0 0 0 0
2 7.2841366039e+09 7.2841527945e+09 7.2841533982e+09 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 7.2837080948e+09 7.2837080948e+09 7.2841366039e+09 7.2841366039e+09 2.4941079554e+00 2.4941073085e+00 2.4941112385e+00 2.4941137897e+00 7.1182917810e+09 1.6777216000e+07 1.6777216000e+07 1.1811160064e+10 1.9327352832e+10 7.1182991360e+09 7.1181762560e+09 7.1182917810e+09 7.1182917810e+09 0 0 0 0 0 0 0 0
3 2.4964810088e+09 2.4964728324e+09 2.4964737133e+09 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 2.4965940568e+09 2.4959175036e+09 2.4964810088e+09 2.4964810088e+09 2.9361332604e+00 2.9361344802e+00 2.9361356339e+00 2.9361342041e+00 2.2696820425e+09 1.6777216000e+07 -1.6777216000e+07 4.2949672960e+09 4.8318382080e+09 2.2696755200e+09 2.2696632320e+09 2.2696820425e+09 2.2696820425e+09 0 1 0 0 0 0 0 0
4 2.7142906072e+09 2.7142883459e+09 2.7142878396e+09 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 2.7141781612e+09 2.7137633078e+09 2.7142906072e+09 2.7142906072e+09 3.2477309944e+00 3.2477324879e+00 3.2477357821e+00 3.2477383486e+00 1.5809221251e+09 1.6777216000e+07 1.6777216000e+07 4.8318382080e+09 2.8185722880e+09 1.5809157120e+09 1.5809167360e+09 1.5809221251e+09 1.5809221251e+09 0 0 0 0 0 0 0 0
5 1.5341469981e+09 1.5341540370e+09 1.5341540370e+09 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 1.5341752688e+09 1.5336247603e+09 1.5341469981e+09 1.5341469981e+09 2.9314343520e+00 2.9314359822e+00 2.9314440446e+00 2.9314459707e+00 4.3757198870e+08 -1.6777216000e+07 1.6777216000e+07 2.2817013760e+09 3.7580963840e+09 4.3756800000e+08 4.3756928000e+08 4.3757198870e+08 4.3757198870e+08 1 0 0 0 0 0 0 0
6 1.4299761389e+09 1.4299631060e+09 1.4299633944e+09 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 1.4300054915e+09 1.4292179351e+09 1.4299761389e+09 1.4299761389e+09 2.6450851170e+00 2.6450870751e+00 2.6451006381e+00 2.6450923416e+00 1.6086022247e+08 -1.6777216000e+07 -1.6777216000e+07 3.0870077440e+09 1.4092861440e+09 1.6085817600e+08 1.6085856000e+08 1.6086022247e+08 1.6086022247e+08 1 1 0 0 0 0 0 0
7 1.1972841874e+09 1.1972997819e+09 1.1973000114e+09 4.0960000000e+03 nan 2.6843545600e+08 2.6843545600e+08 1.1971927921e+09 1.1967224747e+09 1.1972841874e+09 1.1972841874e+09 2.1977977939e+00 2.1977994989e+00 2.1978191257e+00 2.1978053939e+00 1.0411942328e+08 1.6777216000e+07 0.0000000000e+00 4.2949672960e+09 1.2079595520e+09 1.0411737600e+08 1.0411830400e+08 1.0411942328e+08 1.0411942328e+08 0 1 0 0 0 0 0 0
8 6.7896725175e+08 6.7894607742e+08 6.7894620394e+08 4.0960000000e+03 nan 2.6843545600e+08 2.6843545600e+08 6.7901105429e+08 6.7872600050e+08 6.7896725175e+08 6.7896725175e+08 1.8948416234e+00 1.8948436390e+00 1.8948588775e+00 1.8948526929e+00 1.5451640580e+08 1.6777216000e+07 nan 1.0737418240e+10 1.2079595520e+09 1.5451270400e+08 1.5451411200e+08 1.5451640580e+08 1.5451640580e+08 0 0 0 0 0 0 0 0
9 7.5137198200e+08 7.5137698220e+08 7.5137716512e+08 4.0960000000e+03 nan 2.6843545600e+08 2.6843545600e+08 7.5133086306e+08 7.5144792744e+08 7.5137198200e+08 7.5137198200e+08 1.8024269442e+00 1.8024292151e+00 1.8024432817e+00 1.8024394528e+00 6.5909692777e+07 1.6777216000e+07 nan 7.5161927680e+09 3.3554432000e+08 6.5908752000e+07 6.5909584000e+07 6.5909692777e+07 6.5909692777e+07 0 0 0 0 0 0 0 0
10 4.5607368085e+08 4.5607389044e+08 4.5607396578e+08 4.0960000000e+03 nan 2.6843545600e+08 2.6843545600e+08 4.5604256755e+08 4.5606185502e+08 4.5607368085e+08 4.5607368085e+08 1.7583241266e+00 1.7583270685e+00 1.7583409214e+00 1.7583382850e+00 3.6468434782e+07 -1.6777216000e+07 nan 1.5032385536e+10 2.5165824000e+08 3.6467408000e+07 3.6467872000e+07 3.6468434782e+07 3.6468434782e+07 1 0 0 0 0 0 0 0
11 5.0633595214e+08 5.0632876089e+08 5.0632893054e+08 4.0960000000e+03 nan 2.6843545600e+08 2.6843545600e+08 5.0633084759e+08 5.0617447343e+08 5.0633595214e+08 5.0633595214e+08 1.7473219050e+00 1.7473257595e+00 1.7473384588e+00 1.7473375190e+00 1.9025243533e+07 -1.6777216000e+07 nan -8.7960930222e+12 2.6424115200e+08 1.9024376000e+07 1.9024808000e+07 1.9025243533e+07 1.9025243533e+07 1 0 1 0 0 0 0 0
12 3.5391523359e+08 3.5392546755e+08 3.5392583161e+08 4.0960000000e+03 nan 2.6843545600e+08 2.6843545600e+08 3.5387847682e+08 3.5407727101e+08 3.5391523359e+08 3.5391523359e+08 1.6207130834e+00 1.6207175807e+00 1.6207313615e+00 1.6207284885e+00 1.6937381380e+07 -1.6777216000e+07 nan -1.7592186044e+13 2.6424115200e+08 1.6936320000e+07 1.6936984000e+07 1.6937381380e+07 1.6937381380e+07 1 0 1 0 0 0 0 0
13 3.2864130255e+08 3.2862012843e+08 3.2861999774e+08 4.0960000000e+03 nan 2.6843545600e+08 2.6843545600e+08 3.2867129234e+08 3.2855083864e+08 3.2864130255e+08 3.2864130255e+08 1.4653230784e+00 1.4653279900e+00 1.4653432075e+00 1.4653404991e+00 2.6339711067e+07 1.6777216000e+07 nan -8.7960930222e+12 2.5165824000e+08 2.6338080000e+07 2.6339152000e+07 2.6339711067e+07 2.6339711067e+07 0 0 1 0 0 0 0 0
14 3.9479425073e+08 3.9480109198e+08 3.9480165767e+08 4.0960000000e+03 nan 2.6843545600e+08 2.6843545600e+08 3.9475509367e+08 3.9495558441e+08 3.9479425073e+08 3.9479425073e+08 1.3641682821e+00 1.3641726417e+00 1.3641874744e+00 1.3641844405e+00 1.3521199939e+07 1.6777216000e+07 nan -1.7592186044e+13 1.9293798400e+08 1.3520146000e+07 1.3520704000e+07 1.3521199939e+07 1.3521199939e+07 0 0 1 0 0 0 0 0
15 3.4789730972e+08 3.4789071869e+08 3.4789124956e+08 4.0960000000e+03 nan 2.6843545600e+08 2.6843545600e+08 3.4789975566e+08 3.4792503815e+08 3.4789730972e+08 3.4789730972e+08 1.3546519826e+00 1.3546546443e+00 1.3546540589e+00 1.3546597314e+00 1.2548180718e+07 -1.6777216000e+07 nan 7.0368744178e+13 2.0132659200e+08 1.2546848000e+07 1.2547350000e+07 1.2548180718e+07 1.2548180718e+07 1 0 0 0 0 0 0 0
16 3.3429736410e+08 3.3428278693e+08 3.3428251712e+08 4.0960000000e+03 nan 2.6843545600e+08 2.6843545600e+08 3.3430997284e+08 3.3423102995e+08 3.3429736410e+08 3.3429736410e+08 1.3588723748e+00 1.3588726748e+00 1.3588566978e+00 1.3588691619e+00 1.5088686869e+07 1.6777216000e+07 nan 8.7960930222e+12 2.6004684800e+08 1.5086826000e+07 1.5087410000e+07 1.5088686869e+07 1.5088686869e+07 0 0 0 0 0 0 0 0
17 1.9980369571e+08 1.9982586263e+08 1.9982661490e+08 4.0960000000e+03 nan 2.6843545600e+08 2.6843545600e+08 1.9969248287e+08 1.9970349462e+08 1.9980369571e+08 1.9980369571e+08 1.2128970573e+00 1.2128976660e+00 1.2128866628e+00 1.2128974579e+00 1.1427790027e+07 -1.6777216000e+07 nan 1.7592186044e+13 3.0198988800e+08 1.1426528000e+07 1.1426758000e+07 1.1427790027e+07 1.1427790027e+07 1 0 0 0 0 0 0 0
