matrix=data/matrices/bcsstk03.mtx n=112 seed=41
iter res_d res_f res_ffma res_p8q res_p8n res_p16q res_p16n res_p32q res_p32n res_p64q res_p64n solerr_d solerr_f solerr_p32q solerr_p32n pAp_d pAp_p8q pAp_p8n pAp_p16q pAp_p16n pAp_p32q pAp_p32n pAp_p64q pAp_p64n guard_p8q guard_p8n guard_p16q guard_p16n guard_p32q guard_p32n guard_p64q guard_p64n
0 8.9881417590e+10 8.9881407142e+10 8.9881407142e+10 0.0000000000e+00 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 8.9887006315e+10 8.9732958205e+10 8.9881417590e+10 8.9881417590e+10 6.3019444241e+00 6.3019455983e+00 6.3019471878e+00 6.3019884820e+00 1.9560389323e+12 1.6777216000e+07 1.6777216000e+07 2.1990232556e+12 1.0995116278e+12 1.9560388362e+12 1.9560220590e+12 1.9560389323e+12 1.9560389323e+12 0 0 0 0 0 0 0 0
1 7.9546457295e+09 7.9546462649e+09 7.9546465413e+09 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 7.9551607126e+09 7.9540283860e+09 7.9546457295e+09 7.9546457295e+09 6.2079009845e+00 6.2079003848e+00 6.2079009467e+00 6.2079126425e+00 2.7142158873e+11 1.6777216000e+07 1.6777216000e+07 2.0615843021e+11 1.3743895347e+11 2.7142180045e+11 2.7142809190e+11 2.7142158873e+11 2.7142158873e+11 0 0 0 0 0 0 0 0
2 7.5378712071e+09 7.5378624311e+09 7.5378630145e+09 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 7.5377326099e+09 7.5317554996e+09 7.5378712071e+09 7.5378712071e+09 4.6080033570e+00 4.6080033602e+00 4.6080008891e+00 4.6079933962e+00 1.6273394042e+10 1.6777216000e+07 1.6777216000e+07 1.9327352832e+10 1.7179869184e+10 1.6273440768e+10 1.6273555456e+10 1.6273394042e+10 1.6273394042e+10 0 0 0 0 0 0 0 0
3 3.6545797672e+09 3.6545781515e+09 3.6545786028e+09 4.0960000000e+03 nan 2.6843545600e+08 2.6843545600e+08 3.6545074490e+09 3.6529666979e+09 3.6545797672e+09 3.6545797672e+09 4.1281400336e+00 4.1281408296e+00 4.1281348036e+00 4.1281353137e+00 2.9248662415e+09 1.6777216000e+07 0.0000000000e+00 3.6238786560e+09 5.9055800320e+09 2.9248983040e+09 2.9249085440e+09 2.9248662415e+09 2.9248662415e+09 0 1 0 0 0 0 0 0
4 2.8545007807e+09 2.8544971744e+09 2.8544964040e+09 4.0960000000e+03 nan 2.6843545600e+08 2.6843545600e+08 2.8544942855e+09 2.8542970634e+09 2.8545007807e+09 2.8545007807e+09 3.9487577013e+00 3.9487587884e+00 3.9487512539e+00 3.9487551972e+00 1.1615092294e+09 1.6777216000e+07 nan 1.4092861440e+09 2.6843545600e+09 1.1615129600e+09 1.1615262720e+09 1.1615092294e+09 1.1615092294e+09 0 0 0 0 0 0 0 0
5 1.9493875654e+09 1.9493875312e+09 1.9493872492e+09 4.0960000000e+03 nan 2.6843545600e+08 2.6843545600e+08 1.9493363449e+09 1.9490475329e+09 1.9493875654e+09 1.9493875654e+09 3.5539698452e+00 3.5539714358e+00 3.5539598910e+00 3.5539634605e+00 4.0778405501e+08 -1.6777216000e+07 nan 9.7307852800e+08 3.6238786560e+09 4.0778240000e+08 4.0778905600e+08 4.0778405501e+08 4.0778405501e+08 1 0 0 0 0 0 0 0
6 1.0521311537e+09 1.0521282601e+09 1.0521287500e+09 4.0960000000e+03 nan 2.6843545600e+08 2.6843545600e+08 1.0521267579e+09 1.0521936381e+09 1.0521311537e+09 1.0521311537e+09 3.2601816487e+00 3.2601836253e+00 3.2601692417e+00 3.2601728308e+00 2.8935760666e+08 1.6777216000e+07 nan 2.4159191040e+09 2.6843545600e+09 2.8935705600e+08 2.8935961600e+08 2.8935760666e+08 2.8935760666e+08 0 0 0 0 0 0 0 0
7 2.0842939083e+09 2.0842930142e+09 2.0842944648e+09 4.0960000000e+03 nan 2.6843545600e+08 2.6843545600e+08 2.0842947945e+09 2.0836194568e+09 2.0842939083e+09 2.0842939083e+09 2.9746158784e+00 2.9746181288e+00 2.9745949086e+00 2.9745993684e+00 1.5781506229e+08 -1.6777216000e+07 nan 2.0803747840e+09 3.3554432000e+09 1.5781523200e+08 1.5781772800e+08 1.5781506229e+08 1.5781506229e+08 1 0 0 0 0 0 0 0
8 6.3628866776e+08 6.3628715762e+08 6.3628742762e+08 4.0960000000e+03 nan 2.6843545600e+08 2.6843545600e+08 6.3626361302e+08 6.3629126163e+08 6.3628866776e+08 6.3628866776e+08 2.5740897648e+00 2.5740923596e+00 2.5740434041e+00 2.5740476320e+00 1.9085858787e+08 1.6777216000e+07 nan 1.4092861440e+09 3.3554432000e+09 1.9085920000e+08 1.9086246400e+08 1.9085858787e+08 1.9085858787e+08 0 0 0 0 0 0 0 0
9 8.3677593586e+08 8.3677543290e+08 8.3677608989e+08 4.0960000000e+03 nan 2.6843545600e+08 2.6843545600e+08 8.3684511235e+08 8.3676101999e+08 8.3677593586e+08 8.3677593586e+08 2.3168407118e+00 2.3168436738e+00 2.3167794817e+00 2.3167806180e+00 1.5081861293e+08 1.6777216000e+07 nan 5.9055800320e+09 2.9527900160e+09 1.5082182400e+08 1.5082425600e+08 1.5081861293e+08 1.5081861293e+08 0 0 0 0 0 0 0 0
10 2.7830999696e+08 2.7831150828e+08 2.7831144655e+08 4.0960000000e+03 nan 2.6843545600e+08 2.6843545600e+08 2.7837668639e+08 2.7837668639e+08 2.7830999696e+08 2.7830999696e+08 2.0634991315e+00 2.0635024719e+00 2.0634252178e+00 2.0634216509e+00 4.0453704800e+07 -1.6777216000e+07 nan 5.3687091200e+09 3.3554432000e+09 4.0455328000e+07 4.0455920000e+07 4.0453704800e+07 4.0453704800e+07 1 0 0 0 0 0 0 0
11 4.5082291594e+08 4.5082257748e+08 4.5082307288e+08 4.0960000000e+03 nan 2.6843545600e+08 2.6843545600e+08 4.5092181839e+08 4.5096083053e+08 4.5082291594e+08 4.5082291594e+08 1.8507832275e+00 1.8507869179e+00 1.8506956142e+00 1.8506867048e+00 1.8912611281e+07 -1.6777216000e+07 nan 2.8185722880e+09 4.1607495680e+09 1.8913912000e+07 1.8914360000e+07 1.8912611281e+07 1.8912611281e+07 1 0 0 0 0 0 0 0
