matrix=data/matrices/bcsstk14.mtx n=1806 seed=20
iter res_d res_f res_ffma res_p8q res_p8n res_p16q res_p16n res_p32q res_p32n res_p64q res_p64n solerr_d solerr_f solerr_p32q solerr_p32n pAp_d pAp_p8q pAp_p8n pAp_p16q pAp_p16n pAp_p32q pAp_p32n pAp_p64q pAp_p64n guard_p8q guard_p8n guard_p16q guard_p16n guard_p32q guard_p32n guard_p64q guard_p64n
0 1.9199664118e+10 1.9199645437e+10 1.9199645437e+10 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 1.9200173205e+10 1.9079700340e+10 1.9199664118e+10 1.9199664118e+10 6.8148468594e+00 6.8148487929e+00 6.8148474416e+00 6.8139554058e+00 2.3210804367e+12 1.6777216000e+07 1.6777216000e+07 2.1990232556e+12 5.4975581389e+11 2.3210775020e+12 2.3210439475e+12 2.3210804367e+12 2.3210804367e+12 0 0 0 0 0 0 0 0
1 8.7485176252e+09 8.7485153383e+09 8.7485138301e+09 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 8.7478663037e+09 8.7127880336e+09 8.7485176252e+09 8.7485176252e+09 5.0711588164e+00 5.0711584983e+00 5.0711585880e+00 5.0712818919e+00 2.8877985996e+11 1.6777216000e+07 1.6777216000e+07 3.4359738368e+11 1.0307921510e+11 2.8877992755e+11 2.8870128435e+11 2.8877985996e+11 2.8877985996e+11 0 0 0 0 0 0 0 0
2 3.2811137279e+09 3.2811109221e+09 3.2811112572e+09 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 3.2811362223e+09 3.2763286941e+09 3.2811137279e+09 3.2811137279e+09 3.4073209859e+00 3.4073192588e+00 3.4073194765e+00 3.4075787442e+00 4.9474249886e+10 -1.6777216000e+07 1.6777216000e+07 1.0307921510e+11 2.1474836480e+10 4.9474240512e+10 4.9458446336e+10 4.9474249886e+10 4.9474249886e+10 1 0 0 0 0 0 0 0
3 1.6152328661e+09 1.6152322871e+09 1.6152326275e+09 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 1.6151501739e+09 1.6121848327e+09 1.6152328661e+09 1.6152328661e+09 2.6804265865e+00 2.6804242965e+00 2.6804242341e+00 2.6805992249e+00 1.7691876933e+10 1.6777216000e+07 1.6777216000e+07 4.2949672960e+10 8.5899345920e+09 1.7691869184e+10 1.7685610496e+10 1.7691876933e+10 1.7691876933e+10 0 0 0 0 0 0 0 0
4 1.0219294965e+09 1.0219290381e+09 1.0219287691e+09 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 1.0219307865e+09 1.0209318482e+09 1.0219294965e+09 1.0219294965e+09 2.1095181007e+00 2.1095168305e+00 2.1095145306e+00 2.1096030476e+00 4.0826287143e+09 1.6777216000e+07 1.0485760000e+06 1.0737418240e+10 2.4159191040e+09 4.0826347520e+09 4.0810373120e+09 4.0826287143e+09 4.0826287143e+09 0 0 0 0 0 0 0 0
5 7.0068338841e+08 7.0068232370e+08 7.0068227466e+08 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 7.0068732551e+08 7.0000910714e+08 7.0068338841e+08 7.0068338841e+08 1.5518271878e+00 1.5518276738e+00 1.5518220329e+00 1.5518884011e+00 1.4023591717e+09 -1.6777216000e+07 1.6777216000e+07 4.8318382080e+09 2.0803747840e+09 1.4023628800e+09 1.4017740800e+09 1.4023591717e+09 1.4023591717e+09 1 0 0 0 0 0 0 0
6 5.3749228192e+08 5.3749052245e+08 5.3749071423e+08 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 5.3749314342e+08 5.3706748401e+08 5.3749228192e+08 5.3749228192e+08 1.0896038142e+00 1.0896053301e+00 1.0895979736e+00 1.0896462187e+00 5.4321313431e+08 -1.6777216000e+07 1.6777216000e+07 2.1474836480e+09 1.6106127360e+09 5.4321561600e+08 5.4299187200e+08 5.4321313431e+08 5.4321313431e+08 1 0 0 0 0 0 0 0
7 3.6533476731e+08 3.6533356947e+08 3.6533368704e+08 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 3.6533808386e+08 3.6498880643e+08 3.6533476731e+08 3.6533476731e+08 8.7459030080e-01 8.7459126949e-01 8.7458444525e-01 8.7460751440e-01 3.5157378764e+08 1.6777216000e+07 -1.6777216000e+07 1.9461570560e+09 9.7307852800e+08 3.5157504000e+08 3.5142425600e+08 3.5157378764e+08 3.5157378764e+08 0 1 0 0 0 0 0 0
8 2.0042173863e+08 2.0042128187e+08 2.0042135687e+08 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 2.0042344626e+08 2.0027527102e+08 2.0042173863e+08 2.0042173863e+08 7.6835102016e-01 7.6835148056e-01 7.6834544883e-01 7.6835983238e-01 1.3917912511e+08 1.6777216000e+07 1.6777216000e+07 1.4092861440e+09 4.3620761600e+08 1.3917939200e+08 1.3912121600e+08 1.3917912511e+08 1.3917912511e+08 0 0 0 0 0 0 0 0
9 1.2325998681e+08 1.2325949658e+08 1.2325938769e+08 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 1.2326009765e+08 1.2317755765e+08 1.2325998681e+08 1.2325998681e+08 7.1357633370e-01 7.1357664083e-01 7.1357104263e-01 7.1358028329e-01 5.2184284927e+07 1.6777216000e+07 1.6777216000e+07 1.4092861440e+09 3.8587596800e+08 5.2184496000e+07 5.2162096000e+07 5.2184284927e+07 5.2184284927e+07 0 0 0 0 0 0 0 0
10 9.3856877233e+07 9.3856141194e+07 9.3856135473e+07 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 9.3857802881e+07 9.3805072129e+07 9.3856877233e+07 9.3856877233e+07 6.6871866194e-01 6.6871905413e-01 6.6871310701e-01 6.6872164652e-01 2.2163018869e+07 -1.6777216000e+07 -1.0485760000e+06 1.8119393280e+09 3.3554432000e+08 2.2163176000e+07 2.2153992000e+07 2.2163018869e+07 2.2163018869e+07 1 1 0 0 0 0 0 0
11 8.4614033128e+07 8.4613517925e+07 8.4613470338e+07 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 8.4615275466e+07 8.4563282512e+07 8.4614033128e+07 8.4614033128e+07 6.2571601446e-01 6.2571636203e-01 6.2570985133e-01 6.2571799730e-01 1.6051778650e+07 -1.6777216000e+07 1.6777216000e+07 4.8318382080e+09 3.5232153600e+08 1.6052024000e+07 1.6045142000e+07 1.6051778650e+07 1.6051778650e+07 1 0 0 0 0 0 0 0
12 7.2202827538e+07 7.2202501613e+07 7.2202438410e+07 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 7.2205327096e+07 7.2165343656e+07 7.2202827538e+07 7.2202827538e+07 5.8341974564e-01 5.8342001423e-01 5.8341270772e-01 5.8342021264e-01 9.5984258601e+06 1.6777216000e+07 -1.6777216000e+07 6.9793218560e+09 5.0331648000e+08 9.5986720000e+06 9.5944560000e+06 9.5984258601e+06 9.5984258601e+06 0 1 0 0 0 0 0 0
13 5.6858279634e+07 5.6857992217e+07 5.6857874188e+07 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 5.6860477851e+07 5.6839324062e+07 5.6858279634e+07 5.6858279634e+07 5.4230765386e-01 5.4230788669e-01 5.4229919612e-01 5.4230699581e-01 6.4111418256e+06 -1.6777216000e+07 -1.6777216000e+07 9.6636764160e+09 7.7175193600e+08 6.4113680000e+06 6.4085120000e+06 6.4111418256e+06 6.4111418256e+06 1 1 0 0 0 0 0 0
14 4.4267298743e+07 4.4266983291e+07 4.4266943875e+07 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 4.4270137980e+07 4.4253447866e+07 4.4267298743e+07 4.4267298743e+07 5.0938709913e-01 5.0938722801e-01 5.0937690911e-01 5.0938424000e-01 4.1629315233e+06 1.6777216000e+07 1.6777216000e+07 9.6636764160e+09 8.0530636800e+08 4.1631400000e+06 4.1613115000e+06 4.1629315233e+06 4.1629315233e+06 0 0 0 0 0 0 0 0
15 3.7321475507e+07 3.7321234399e+07 3.7321203831e+07 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 3.7324463722e+07 3.7302363527e+07 3.7321475507e+07 3.7321475507e+07 4.8041643617e-01 4.8041645165e-01 4.8040445200e-01 4.8041236956e-01 3.0111534040e+06 1.6777216000e+07 1.6777216000e+07 1.6106127360e+10 8.0530636800e+08 3.0113810000e+06 3.0100140000e+06 3.0111534040e+06 3.0111534040e+06 0 0 0 0 0 0 0 0
