matrix=data/matrices/nasa4704.mtx n=4704 seed=13
iter res_d res_f res_ffma res_p8q res_p8n res_p16q res_p16n res_p32q res_p32n res_p64q res_p64n solerr_d solerr_f solerr_ffma solerr_p32q solerr_p32n pAp_d pAp_p8q pAp_p8n pAp_p16q pAp_p16n pAp_p32q pAp_p32n pAp_p64q pAp_p64n rz_d rz_p32q rz_p32n guard_p8q guard_p8n guard_p16q guard_p16n guard_p32q guard_p32n guard_p64q guard_p64n
0 1.8040626299e+08 1.8040569336e+08 1.8040569336e+08 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 6.7108864000e+07 1.8040688372e+08 1.8020869967e+08 1.8040626299e+08 1.8040626299e+08 1.5390406823e+00 1.5390402829e+00 1.5390402829e+00 1.5390419448e+00 1.5390453429e+00 6.8930075619e+10 1.6777216000e+07 1.6777216000e+07 6.8719476736e+10 2.7917287424e+10 6.8929978368e+10 6.8922114048e+10 6.8930075619e+10 6.8930075619e+10 1.9496768046e+10 1.9496763392e+10 1.9494600704e+10 0 0 0 0 0 0 0 0
1 1.0987731910e+08 1.0987653262e+08 1.0987651308e+08 4.0960000000e+03 4.0960000000e+03 6.7108864000e+07 6.7108864000e+07 1.0987805709e+08 1.0970029520e+08 1.0987731910e+08 1.0987731910e+08 1.6558955644e+00 1.6558948835e+00 1.6558948182e+00 1.6558957298e+00 1.6559235396e+00 7.9401122292e+09 1.6777216000e+07 1.0000000000e+00 7.5161927680e+09 3.2212254720e+09 7.9401287680e+09 7.9396945920e+09 7.9401122292e+09 7.9401122292e+09 2.8972175384e+09 2.8972236800e+09 2.8971663360e+09 0 1 0 0 0 0 0 0
2 5.5740435157e+07 5.5739786291e+07 5.5739807963e+07 4.0960000000e+03 4.0960000000e+03 6.7108864000e+07 1.6777216000e+07 5.5740592943e+07 5.5695575945e+07 5.5740435157e+07 5.5740435157e+07 1.5601744551e+00 1.5601736767e+00 1.5601736531e+00 1.5601742486e+00 1.5601868802e+00 2.1208794949e+09 1.0000000000e+00 1.6777216000e+07 2.1474836480e+09 7.3819750400e+08 2.1208852480e+09 2.1210408960e+09 2.1208794949e+09 2.1208794949e+09 8.6419920725e+08 8.6420121600e+08 8.6425600000e+08 1 0 0 0 0 0 0 0
3 2.7750347542e+07 2.7749870084e+07 2.7749893059e+07 4.0960000000e+03 4.0960000000e+03 3.3554432000e+07 1.6777216000e+07 2.7750452900e+07 2.7725678470e+07 2.7750347542e+07 2.7750347542e+07 1.4654408304e+00 1.4654405397e+00 1.4654406091e+00 1.4654406479e+00 1.4654370343e+00 5.8234394335e+08 1.6777216000e+07 1.6777216000e+07 5.7042534400e+08 2.2229811200e+08 5.8234521600e+08 5.8236979200e+08 5.8234394335e+08 5.8234394335e+08 2.9088497119e+08 2.9088563200e+08 2.9088896000e+08 0 0 0 0 0 0 0 0
4 2.1211592591e+07 2.1211218952e+07 2.1211242681e+07 4.0960000000e+03 4.0960000000e+03 3.3554432000e+07 3.3554432000e+07 2.1211604937e+07 2.1198844735e+07 2.1211592591e+07 2.1211592591e+07 1.3364815742e+00 1.3364821371e+00 1.3364821363e+00 1.3364811940e+00 1.3364754351e+00 1.6847373291e+08 1.6777216000e+07 1.6777216000e+07 1.8874368000e+08 1.2582912000e+08 1.6847417600e+08 1.6847136000e+08 1.6847373291e+08 1.6847373291e+08 1.0194952957e+08 1.0194976000e+08 1.0194771200e+08 0 0 0 0 0 0 0 0
5 1.7134859530e+07 1.7134276438e+07 1.7134295042e+07 4.0960000000e+03 4.0960000000e+03 3.3554432000e+07 3.3554432000e+07 1.7134875674e+07 1.7120582294e+07 1.7134859530e+07 1.7134859530e+07 1.2219589242e+00 1.2219599519e+00 1.2219599715e+00 1.2219583657e+00 1.2219535953e+00 1.1827309522e+08 1.6777216000e+07 1.6777216000e+07 1.6357785600e+08 7.5497472000e+07 1.1827340800e+08 1.1827148800e+08 1.1827309522e+08 1.1827309522e+08 6.2035175857e+07 6.2035328000e+07 6.2034608000e+07 0 0 0 0 0 0 0 0
6 1.5205284009e+07 1.5205127704e+07 1.5205119981e+07 4.0960000000e+03 4.0960000000e+03 3.3554432000e+07 1.6777216000e+07 1.5205340658e+07 1.5200891192e+07 1.5205284009e+07 1.5205284009e+07 1.1233060318e+00 1.1233069538e+00 1.1233070229e+00 1.1233051296e+00 1.1233072617e+00 6.6587451844e+07 1.6777216000e+07 1.6777216000e+07 1.1744051200e+08 8.8080384000e+07 6.6587696000e+07 6.6587296000e+07 6.6587451844e+07 6.6587451844e+07 3.5088733040e+07 3.5088848000e+07 3.5088192000e+07 0 0 0 0 0 0 0 0
7 1.0039867525e+07 1.0039694145e+07 1.0039689131e+07 4.0960000000e+03 4.0960000000e+03 3.3554432000e+07 1.6777216000e+07 1.0039849972e+07 1.0036320068e+07 1.0039867525e+07 1.0039867525e+07 1.0572656301e+00 1.0572660858e+00 1.0572661518e+00 1.0572642689e+00 1.0572687113e+00 4.3754217341e+07 1.6777216000e+07 1.6777216000e+07 1.2792627200e+08 6.7108864000e+07 4.3754352000e+07 4.3753024000e+07 4.3754217341e+07 4.3754217341e+07 2.2462300321e+07 2.2462384000e+07 2.2461616000e+07 0 0 0 0 0 0 0 0
8 8.9691801654e+06 8.9689994247e+06 8.9689928777e+06 4.0960000000e+03 4.0960000000e+03 3.3554432000e+07 1.6777216000e+07 8.9692187473e+06 8.9647882319e+06 8.9691801654e+06 8.9691801654e+06 9.9648900247e-01 9.9648912025e-01 9.9648917342e-01 9.9648723641e-01 9.9649216721e-01 2.2888088360e+07 1.6777216000e+07 1.6777216000e+07 1.1324620800e+08 6.1865984000e+07 2.2888160000e+07 2.2887384000e+07 2.2888088360e+07 2.2888088360e+07 1.3687287298e+07 1.3687342000e+07 1.3686824000e+07 0 0 0 0 0 0 0 0
9 6.2332991217e+06 6.2332268701e+06 6.2332302346e+06 4.0960000000e+03 4.0960000000e+03 3.3554432000e+07 1.6777216000e+07 6.2333315044e+06 6.2309194243e+06 6.2332991217e+06 6.2332991217e+06 9.5070490319e-01 9.5070466303e-01 9.5070467960e-01 9.5070267564e-01 9.5070552432e-01 1.6033118578e+07 1.6777216000e+07 1.6777216000e+07 1.3212057600e+08 5.2428800000e+07 1.6033182000e+07 1.6032490000e+07 1.6033118578e+07 1.6033118578e+07 9.7659387954e+06 9.7659880000e+06 9.7655400000e+06 0 0 0 0 0 0 0 0
