matrix=data/matrices/nos2.mtx n=957 seed=25
iter res_d res_f res_ffma res_p8q res_p8n res_p16q res_p16n res_p32q res_p32n res_p64q res_p64n solerr_d solerr_f solerr_ffma solerr_p32q solerr_p32n pAp_d pAp_p8q pAp_p8n pAp_p16q pAp_p16n pAp_p32q pAp_p32n pAp_p64q pAp_p64n rz_d rz_p32q rz_p32n guard_p8q guard_p8n guard_p16q guard_p16n guard_p32q guard_p32n guard_p64q guard_p64n
0 9.4681982123e+10 9.4681995161e+10 9.4682007053e+10 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 9.4684305034e+10 9.4440461454e+10 9.4681982123e+10 9.4681982123e+10 1.0499391581e+01 1.0499389989e+01 1.0499388813e+01 1.0499339668e+01 1.0499339668e+01 9.8235474006e+13 1.6777216000e+07 1.6777216000e+07 7.0368744178e+13 1.7592186044e+13 9.8235565736e+13 9.8235565736e+13 9.8235474006e+13 9.8235474006e+13 5.0838122793e+13 5.0837917270e+13 5.0837917270e+13 0 0 0 0 0 0 0 0
1 5.8473911401e+10 5.8473661997e+10 5.8473423718e+10 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 5.8457329221e+10 5.8477048341e+10 5.8473911401e+10 5.8473911401e+10 1.0187274408e+01 1.0187276294e+01 1.0187277355e+01 1.0187327730e+01 1.0187326815e+01 2.8036810369e+11 1.6777216000e+07 1.6777216000e+07 6.8719476736e+11 1.3743895347e+11 2.8036615373e+11 2.8035357082e+11 2.8036810369e+11 2.8036810369e+11 3.0661131393e+11 3.0660886528e+11 3.0660047667e+11 0 0 0 0 0 0 0 0
2 4.9891726063e+10 4.9891719810e+10 4.9891663393e+10 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 4.9879901834e+10 4.9764197893e+10 4.9891726063e+10 4.9891726063e+10 7.0993482046e+00 7.0993474384e+00 7.0993481489e+00 7.0993494685e+00 7.0993369115e+00 1.0119315509e+11 1.6777216000e+07 1.6777216000e+07 2.7487790694e+11 6.8719476736e+10 1.0119230259e+11 1.0119413760e+11 1.0119315509e+11 1.0119315509e+11 1.7521282013e+11 1.7521128243e+11 1.7521652531e+11 0 0 0 0 0 0 0 0
3 2.2122426234e+10 2.2122405463e+10 2.2122399897e+10 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 2.2122729911e+10 2.2109697374e+10 2.2122426234e+10 2.2122426234e+10 6.3498571775e+00 6.3498574608e+00 6.3498574020e+00 6.3498479310e+00 6.3498018250e+00 4.3997601223e+10 1.6777216000e+07 1.6777216000e+07 4.8103633715e+11 6.8719476736e+10 4.3997528064e+10 4.3999363072e+10 4.3997601223e+10 4.3997601223e+10 5.2847787666e+10 5.2847640576e+10 5.2849213440e+10 0 0 0 0 0 0 0 0
4 2.1973616090e+10 2.1973525131e+10 2.1973487502e+10 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 2.1972389038e+10 2.1926428515e+10 2.1973616090e+10 2.1973616090e+10 6.0117907162e+00 6.0117920956e+00 6.0117918950e+00 6.0118079854e+00 6.0118028813e+00 1.5150419421e+10 1.0000000000e+00 1.6777216000e+07 8.5899345920e+10 6.8719476736e+10 1.5150333952e+10 1.5150546944e+10 1.5150419421e+10 1.5150419421e+10 2.3661706346e+10 2.3661510656e+10 2.3661740032e+10 1 0 0 0 0 0 0 0
5 1.9509896214e+10 1.9509831995e+10 1.9509830191e+10 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 1.9505488882e+10 1.9498099039e+10 1.9509896214e+10 1.9509896214e+10 5.2408336607e+00 5.2408353734e+00 5.2408348170e+00 5.2408581790e+00 5.2408748484e+00 9.3768072749e+09 1.6777216000e+07 1.0000000000e+00 1.2025908429e+11 6.8719476736e+10 9.3766942720e+09 9.3768417280e+09 9.3768072749e+09 9.3768072749e+09 1.7726172887e+10 1.7725915136e+10 1.7725947904e+10 0 1 0 0 0 0 0 0
6 1.0368160667e+10 1.0368126060e+10 1.0368117576e+10 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 1.0366962019e+10 1.0368699547e+10 1.0368160667e+10 1.0368160667e+10 4.8941989905e+00 4.8942011620e+00 4.8942004560e+00 4.8942306197e+00 4.8942206281e+00 5.5134564657e+09 1.6777216000e+07 1.6777216000e+07 6.8719476736e+10 3.2212254720e+10 5.5133716480e+09 5.5132897280e+09 5.5134564657e+09 5.5134564657e+09 7.1972786750e+09 7.1971061760e+09 7.1969832960e+09 0 0 0 0 0 0 0 0
7 5.2582605086e+09 5.2582070713e+09 5.2581878337e+09 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 5.2568134182e+09 5.2490973053e+09 5.2582605086e+09 5.2582605086e+09 4.4024648293e+00 4.4024660922e+00 4.4024661294e+00 4.4025176092e+00 4.4025205970e+00 2.2537755250e+09 1.0000000000e+00 1.6777216000e+07 1.7179869184e+10 2.3622320128e+10 2.2536867840e+09 2.2536601600e+09 2.2537755250e+09 2.2537755250e+09 6.1246119587e+09 6.1243719680e+09 6.1242408960e+09 1 0 0 0 0 0 0 0
8 1.2337553571e+10 1.2337522936e+10 1.2337491566e+10 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 1.2336354348e+10 1.2339274541e+10 1.2337553571e+10 1.2337553571e+10 4.2335089173e+00 4.2335097253e+00 4.2335101689e+00 4.2335628482e+00 4.2335834638e+00 2.5120148383e+09 1.0000000000e+00 1.6777216000e+07 7.5161927680e+09 1.9327352832e+10 2.5119375360e+09 2.5118781440e+09 2.5120148383e+09 2.5120148383e+09 3.1254186808e+09 3.1253012480e+09 3.1251968000e+09 1 0 0 0 0 0 0 0
9 8.5441080221e+09 8.5440916884e+09 8.5440656937e+09 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 8.5436726740e+09 8.5415639062e+09 8.5441080221e+09 8.5441080221e+09 3.7778952459e+00 3.7778951982e+00 3.7778963042e+00 3.7779523140e+00 3.7779700453e+00 8.3446527520e+08 1.6777216000e+07 1.6777216000e+07 6.9793218560e+09 1.2884901888e+10 8.3441817600e+08 8.3437260800e+08 8.3446527520e+08 8.3446527520e+08 2.7086245248e+09 2.7084881920e+09 2.7083427840e+09 0 0 0 0 0 0 0 0
