matrix=data/matrices/sts4098.mtx n=4098 seed=7
iter res_d res_f res_ffma res_p8q res_p8n res_p16q res_p16n res_p32q res_p32n res_p64q res_p64n solerr_d solerr_f solerr_p32q solerr_p32n pAp_d pAp_p8q pAp_p8n pAp_p16q pAp_p16n pAp_p32q pAp_p32n pAp_p64q pAp_p64n guard_p8q guard_p8n guard_p16q guard_p16n guard_p32q guard_p32n guard_p64q guard_p64n
0 1.6815818260e+08 1.6815796281e+08 1.6815801389e+08 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 6.7108864000e+07 1.6816164710e+08 1.6813549138e+08 1.6815818260e+08 1.6815818260e+08 5.2016186801e+00 5.2016170116e+00 5.2016178487e+00 5.2015172895e+00 2.0074666906e+10 1.6777216000e+07 1.6777216000e+07 1.9327352832e+10 1.1811160064e+10 2.0074659840e+10 2.0071841792e+10 2.0074666906e+10 2.0074666906e+10 0 0 0 0 0 0 0 0
1 4.5796737838e+07 4.5796972846e+07 4.5797006549e+07 4.0960000000e+03 4.0960000000e+03 6.7108864000e+07 6.7108864000e+07 4.5797989791e+07 4.5787485149e+07 4.5796737838e+07 4.5796737838e+07 4.4503437881e+00 4.4503470281e+00 4.4503470778e+00 4.4504191689e+00 1.5949383557e+09 1.6777216000e+07 1.6777216000e+07 2.0132659200e+09 1.8790481920e+09 1.5949475840e+09 1.5948011520e+09 1.5949383557e+09 1.5949383557e+09 0 0 0 0 0 0 0 0
2 1.9723766818e+07 1.9723689922e+07 1.9723693325e+07 4.0960000000e+03 4.0960000000e+03 3.3554432000e+07 3.3554432000e+07 1.9724267480e+07 1.9719258584e+07 1.9723766818e+07 1.9723766818e+07 2.4656502944e+00 2.4656549372e+00 2.4656406894e+00 2.4656995559e+00 2.5628567036e+08 -1.6777216000e+07 1.6777216000e+07 3.3554432000e+08 2.4746393600e+08 2.5628716800e+08 2.5625094400e+08 2.5628567036e+08 2.5628567036e+08 1 0 0 0 0 0 0 0
3 3.0761819389e+07 3.0761304695e+07 3.0761310149e+07 4.0960000000e+03 4.0960000000e+03 3.3554432000e+07 6.7108864000e+07 3.0762852501e+07 3.0754474437e+07 3.0761819389e+07 3.0761819389e+07 2.4434390556e+00 2.4434267476e+00 2.4434659474e+00 2.4434542195e+00 8.6413830933e+07 1.6777216000e+07 1.6777216000e+07 1.1114905600e+08 7.9691776000e+07 8.6415136000e+07 8.6399552000e+07 8.6413830933e+07 8.6413830933e+07 0 0 0 0 0 0 0 0
4 2.0672228632e+07 2.0672090384e+07 2.0672117167e+07 4.0960000000e+03 4.0960000000e+03 3.3554432000e+07 1.6777216000e+07 2.0673050470e+07 2.0668479315e+07 2.0672228632e+07 2.0672228632e+07 2.0337777277e+00 2.0337764232e+00 2.0337902471e+00 2.0338285624e+00 4.3495683553e+07 1.6777216000e+07 1.6777216000e+07 5.9768832000e+07 7.1303168000e+07 4.3496944000e+07 4.3488672000e+07 4.3495683553e+07 4.3495683553e+07 0 0 0 0 0 0 0 0
5 1.1949969914e+07 1.1949933814e+07 1.1949945045e+07 4.0960000000e+03 4.0960000000e+03 1.6777216000e+07 8.3886080000e+06 1.1950755101e+07 1.1949227601e+07 1.1949969914e+07 1.1949969914e+07 1.9097575410e+00 1.9097511634e+00 1.9097476484e+00 1.9097181104e+00 3.4226592181e+07 1.6777216000e+07 1.6777216000e+07 5.5574528000e+07 5.1380224000e+07 3.4228144000e+07 3.4220576000e+07 3.4226592181e+07 3.4226592181e+07 0 0 0 0 0 0 0 0
6 1.0850700298e+07 1.0850467514e+07 1.0850469060e+07 4.0960000000e+03 4.0960000000e+03 1.1863283203e+07 1.6777216000e+07 1.0851305147e+07 1.0848484692e+07 1.0850700298e+07 1.0850700298e+07 1.8384426047e+00 1.8384429343e+00 1.8384170674e+00 1.8384367714e+00 1.3748902383e+07 1.6777216000e+07 1.6777216000e+07 2.5690112000e+07 2.9884416000e+07 1.3749738000e+07 1.3746360000e+07 1.3748902383e+07 1.3748902383e+07 0 0 0 0 0 0 0 0
7 7.4560280434e+06 7.4559062265e+06 7.4559208527e+06 4.0960000000e+03 4.0960000000e+03 8.3886080000e+06 1.6777216000e+07 7.4565022221e+06 7.4551340896e+06 7.4560280434e+06 7.4560280434e+06 1.6806670510e+00 1.6806669105e+00 1.6806375992e+00 1.6806293593e+00 1.1064897212e+07 1.6777216000e+07 1.6777216000e+07 2.8311552000e+07 2.4641536000e+07 1.1065720000e+07 1.1062818000e+07 1.1064897212e+07 1.1064897212e+07 0 0 0 0 0 0 0 0
8 7.1824953926e+06 7.1823891415e+06 7.1824016969e+06 4.0960000000e+03 4.0960000000e+03 1.1863283203e+07 1.1863283203e+07 7.1829967372e+06 7.1818755210e+06 7.1824953926e+06 7.1824953926e+06 1.5670875826e+00 1.5670887050e+00 1.5670594086e+00 1.5670632974e+00 8.5477302923e+06 1.6777216000e+07 1.6777216000e+07 2.3592960000e+07 2.3068672000e+07 8.5484460000e+06 8.5460280000e+06 8.5477302923e+06 8.5477302923e+06 0 0 0 0 0 0 0 0
9 3.9507768328e+06 3.9507101112e+06 3.9507163485e+06 4.0960000000e+03 4.0960000000e+03 8.3886080000e+06 1.1863283203e+07 3.9510500927e+06 3.9503876194e+06 3.9507768328e+06 3.9507768328e+06 1.4109475470e+00 1.4109519539e+00 1.4108990250e+00 1.4109013261e+00 5.9278909803e+06 1.6777216000e+07 1.6777216000e+07 1.9922944000e+07 2.1495808000e+07 5.9283980000e+06 5.9267130000e+06 5.9278909803e+06 5.9278909803e+06 0 0 0 0 0 0 0 0
10 2.8565597630e+06 2.8564833782e+06 2.8564826440e+06 4.0960000000e+03 4.0960000000e+03 5.9316416015e+06 8.3886080000e+06 2.8567419788e+06 2.8559490340e+06 2.8565597630e+06 2.8565597630e+06 1.3056338341e+00 1.3056418951e+00 1.3055680613e+00 1.3055798768e+00 3.1720079943e+06 -1.6777216000e+07 -1.6777216000e+07 1.5597568000e+07 1.9922944000e+07 3.1723065000e+06 3.1713805000e+06 3.1720079943e+06 3.1720079943e+06 1 1 0 0 0 0 0 0
11 3.7678776053e+06 3.7677780480e+06 3.7677806918e+06 4.0960000000e+03 4.0960000000e+03 1.1863283203e+07 5.9316416015e+06 3.7682042417e+06 3.7676521147e+06 3.7678776053e+06 3.7678776053e+06 1.1591797565e+00 1.1591898678e+00 1.1591035894e+00 1.1591190729e+00 2.3506129646e+06 1.6777216000e+07 -1.6777216000e+07 1.2845056000e+07 1.6777216000e+07 2.3508675000e+06 2.3501700000e+06 2.3506129646e+06 2.3506129646e+06 0 1 0 0 0 0 0 0
12 2.4871661951e+06 2.4870689728e+06 2.4870750861e+06 4.0960000000e+03 4.0960000000e+03 8.3886080000e+06 5.9316416015e+06 2.4874964497e+06 2.4872806126e+06 2.4871661951e+06 2.4871661951e+06 1.0529972942e+00 1.0530068986e+00 1.0529233005e+00 1.0529411056e+00 2.6486397495e+06 1.6777216000e+07 1.6777216000e+07 1.2320768000e+07 1.4680064000e+07 2.6489620000e+06 2.6482200000e+06 2.6486397495e+06 2.6486397495e+06 0 0 0 0 0 0 0 0
