matrix=data/matrices/bcsstk14.mtx n=1806 seed=23
iter res_d res_f res_ffma res_p8q res_p8n res_p16q res_p16n res_p32q res_p32n res_p64q res_p64n solerr_d solerr_f solerr_p32q solerr_p32n pAp_d pAp_p8q pAp_p8n pAp_p16q pAp_p16n pAp_p32q pAp_p32n pAp_p64q pAp_p64n guard_p8q guard_p8n guard_p16q guard_p16n guard_p32q guard_p32n guard_p64q guard_p64n
0 1.6532727889e+10 1.6532711545e+10 1.6532712077e+10 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 1.6532224720e+10 1.6475465297e+10 1.6532727889e+10 1.6532727889e+10 6.8339318658e+00 6.8339377365e+00 6.8339486784e+00 6.8333188162e+00 2.0818198924e+12 1.6777216000e+07 1.6777216000e+07 2.1990232556e+12 4.1231686042e+11 2.0818176246e+12 2.0817840701e+12 2.0818198924e+12 2.0818198924e+12 0 0 0 0 0 0 0 0
1 8.0593832948e+09 8.0593750543e+09 8.0593739629e+09 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 8.0597717725e+09 8.0329057919e+09 8.0593832948e+09 8.0593832948e+09 4.6730262879e+00 4.6730273890e+00 4.6730213786e+00 4.6731359505e+00 2.5943903971e+11 1.6777216000e+07 1.6777216000e+07 2.7487790694e+11 6.8719476736e+10 2.5944024678e+11 2.5938414797e+11 2.5943903971e+11 2.5943903971e+11 0 0 0 0 0 0 0 0
2 3.1017637234e+09 3.1017603000e+09 3.1017603000e+09 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 3.1019253060e+09 3.0935657756e+09 3.1017637234e+09 3.1017637234e+09 2.8513159085e+00 2.8513144601e+00 2.8513057961e+00 2.8515101207e+00 4.7533151295e+10 1.6777216000e+07 1.6777216000e+07 8.5899345920e+10 1.3958643712e+10 4.7533522944e+10 4.7522512896e+10 4.7533151295e+10 4.7533151295e+10 0 0 0 0 0 0 0 0
3 1.5022571497e+09 1.5022578598e+09 1.5022582257e+09 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 1.5022870442e+09 1.4997554930e+09 1.5022571497e+09 1.5022571497e+09 2.3231274801e+00 2.3231268177e+00 2.3231214845e+00 2.3231841270e+00 1.3119479260e+10 1.6777216000e+07 1.6777216000e+07 2.1474836480e+10 5.3687091200e+09 1.3119619072e+10 1.3116784640e+10 1.3119479260e+10 1.3119479260e+10 0 0 0 0 0 0 0 0
4 9.3415025640e+08 9.3414855319e+08 9.3414884744e+08 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 9.3415351873e+08 9.3294747801e+08 9.3415025640e+08 9.3415025640e+08 1.8767740358e+00 1.8767743111e+00 1.8767701218e+00 1.8767821739e+00 4.2433160614e+09 -1.6777216000e+07 1.6777216000e+07 5.9055800320e+09 2.4159191040e+09 4.2433536000e+09 4.2424258560e+09 4.2433160614e+09 4.2433160614e+09 1 0 0 0 0 0 0 0
5 5.7599423804e+08 5.7599229127e+08 5.7599238075e+08 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 5.7601096239e+08 5.7546095445e+08 5.7599423804e+08 5.7599423804e+08 1.3739207442e+00 1.3739220487e+00 1.3739173016e+00 1.3739488600e+00 1.2818149295e+09 1.6777216000e+07 -1.6777216000e+07 1.6106127360e+09 1.4092861440e+09 1.2818298880e+09 1.2815534080e+09 1.2818149295e+09 1.2818149295e+09 0 1 0 0 0 0 0 0
6 3.9162048712e+08 3.9161955724e+08 3.9161966692e+08 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 3.9162313253e+08 3.9130855770e+08 3.9162048712e+08 3.9162048712e+08 1.0409482750e+00 1.0409493350e+00 1.0409457498e+00 1.0409735497e+00 4.0813968698e+08 -1.6777216000e+07 1.6777216000e+07 6.3753420800e+08 8.0530636800e+08 4.0814412800e+08 4.0804249600e+08 4.0813968698e+08 4.0813968698e+08 1 0 0 0 0 0 0 0
7 2.6525983372e+08 2.6525953245e+08 2.6525959721e+08 4.0960000000e+03 nan 2.6843545600e+08 2.6843545600e+08 2.6526278693e+08 2.6510937794e+08 2.6525983372e+08 2.6525983372e+08 8.7187688531e-01 8.7187745290e-01 8.7187569066e-01 8.7189141572e-01 2.4492537213e+08 1.6777216000e+07 0.0000000000e+00 4.3620761600e+08 4.5298483200e+08 2.4492832000e+08 2.4486412800e+08 2.4492537213e+08 2.4492537213e+08 0 1 0 0 0 0 0 0
8 1.5948663414e+08 1.5948595952e+08 1.5948616823e+08 4.0960000000e+03 nan 2.6843545600e+08 2.6843545600e+08 1.5948699633e+08 1.5938700123e+08 1.5948663414e+08 1.5948663414e+08 7.7741167763e-01 7.7741232898e-01 7.7741108759e-01 7.7741948598e-01 9.4508700020e+07 1.6777216000e+07 nan 2.1810380800e+08 4.5298483200e+08 9.4509920000e+07 9.4484448000e+07 9.4508700020e+07 9.4508700020e+07 0 0 0 0 0 0 0 0
9 1.1228214768e+08 1.1228142038e+08 1.1228155904e+08 4.0960000000e+03 nan 2.6843545600e+08 2.6843545600e+08 1.1228334730e+08 1.1219518203e+08 1.1228214768e+08 1.1228214768e+08 7.2208261756e-01 7.2208342739e-01 7.2208155714e-01 7.2208768437e-01 3.8860478803e+07 -1.6777216000e+07 nan 1.2373196800e+08 2.6843545600e+08 3.8860912000e+07 3.8851104000e+07 3.8860478803e+07 3.8860478803e+07 1 0 0 0 0 0 0 0
10 8.4759838705e+07 8.4759263448e+07 8.4759383795e+07 4.0960000000e+03 nan 2.6843545600e+08 2.6843545600e+08 8.4761334663e+07 8.4706186344e+07 8.4759838705e+07 8.4759838705e+07 6.7802040697e-01 6.7802135039e-01 6.7801849025e-01 6.7802467663e-01 1.8724072533e+07 -1.6777216000e+07 nan 9.8566144000e+07 2.3068672000e+08 1.8724304000e+07 1.8719488000e+07 1.8724072533e+07 1.8724072533e+07 1 0 0 0 0 0 0 0
11 7.4160945805e+07 7.4160416414e+07 7.4160539482e+07 4.0960000000e+03 nan 2.6843545600e+08 2.6843545600e+08 7.4162200885e+07 7.4114001474e+07 7.4160945805e+07 7.4160945805e+07 6.3940980981e-01 6.3941083730e-01 6.3940684699e-01 6.3941299283e-01 1.3333712063e+07 1.6777216000e+07 nan 1.1953766400e+08 1.6357785600e+08 1.3334004000e+07 1.3330454000e+07 1.3333712063e+07 1.3333712063e+07 0 0 0 0 0 0 0 0
12 6.2930261209e+07 6.2929647258e+07 6.2929790157e+07 4.0960000000e+03 nan 2.6843545600e+08 2.6843545600e+08 6.2933125794e+07 6.2905821260e+07 6.2930261209e+07 6.2930261209e+07 5.9932519595e-01 5.9932627170e-01 5.9932056047e-01 5.9932666869e-01 7.8826413340e+06 -1.6777216000e+07 nan 1.2373196800e+08 1.9713228800e+08 7.8829240000e+06 7.8807950000e+06 7.8826413340e+06 7.8826413340e+06 1 0 0 0 0 0 0 0
13 5.3228232660e+07 5.3227614402e+07 5.3227760653e+07 4.0960000000e+03 nan 2.6843545600e+08 6.7108864000e+07 5.3231371424e+07 5.3206837565e+07 5.3228232660e+07 5.3228232660e+07 5.6147046290e-01 5.6147161291e-01 5.6146358874e-01 5.6147043176e-01 4.3607340956e+06 1.6777216000e+07 nan 1.0066329600e+08 1.8454937600e+08 4.3609690000e+06 4.3597520000e+06 4.3607340956e+06 4.3607340956e+06 0 0 0 0 0 0 0 0
14 4.3514296363e+07 4.3513766502e+07 4.3513891423e+07 4.0960000000e+03 nan 2.6843545600e+08 6.7108864000e+07 4.3518272707e+07 4.3506427884e+07 4.3514296363e+07 4.3514296363e+07 5.2704604249e-01 5.2704722598e-01 5.2703691910e-01 5.2704471825e-01 3.3542302143e+06 1.6777216000e+07 nan 9.4371840000e+07 1.5938355200e+08 3.3545160000e+06 3.3535395000e+06 3.3542302143e+06 3.3542302143e+06 0 0 0 0 0 0 0 0
15 3.8098213718e+07 3.8097533449e+07 3.8097653231e+07 4.0960000000e+03 nan 2.6843545600e+08 6.7108864000e+07 3.8102519933e+07 3.8089442013e+07 3.8098213718e+07 3.8098213718e+07 4.9327285871e-01 4.9327419995e-01 4.9326123202e-01 4.9327053337e-01 2.5622707767e+06 -1.6777216000e+07 nan 9.2274688000e+07 1.1114905600e+08 2.5625885000e+06 2.5617955000e+06 2.5622707767e+06 2.5622707767e+06 1 0 0 0 0 0 0 0
16 3.3047606072e+07 3.3046843778e+07 3.3046999128e+07 4.0960000000e+03 nan 2.6843545600e+08 6.7108864000e+07 3.3053021664e+07 3.3036904959e+07 3.3047606072e+07 3.3047606072e+07 4.6298636475e-01 4.6298793531e-01 4.6297194087e-01 4.6298232940e-01 2.0567779638e+06 1.6777216000e+07 nan 9.4371840000e+07 1.0485760000e+08 2.0571252500e+06 2.0564505000e+06 2.0567779638e+06 2.0567779638e+06 0 0 0 0 0 0 0 0
17 2.8871212657e+07 2.8870308418e+07 2.8870453698e+07 4.0960000000e+03 nan 2.6843545600e+08 6.7108864000e+07 2.8877514612e+07 2.8865018546e+07 2.8871212657e+07 2.8871212657e+07 4.3526762899e-01 4.3526957532e-01 4.3524965220e-01 4.3526166737e-01 1.2267998123e+06 -1.6777216000e+07 nan 8.3886080000e+07 1.3002342400e+08 1.2270765000e+06 1.2266380000e+06 1.2267998123e+06 1.2267998123e+06 1 0 0 0 0 0 0 0
18 2.7578470058e+07 2.7577477062e+07 2.7577666871e+07 4.0960000000e+03 nan 2.6843545600e+08 6.7108864000e+07 2.7585907734e+07 2.7570022346e+07 2.7578470058e+07 2.7578470058e+07 4.0706252289e-01 4.0706496578e-01 4.0704015739e-01 4.0705439423e-01 9.8741582229e+05 -1.6777216000e+07 nan 9.6468992000e+07 9.0177536000e+07 9.8772437500e+05 9.8733481250e+05 9.8741582229e+05 9.8741582229e+05 1 0 0 0 0 0 0 0
19 2.4108368370e+07 2.4107444268e+07 2.4107591806e+07 4.0960000000e+03 nan 2.6843545600e+08 6.7108864000e+07 2.4116179455e+07 2.4103709591e+07 2.4108368370e+07 2.4108368370e+07 3.7477916971e-01 3.7478227881e-01 3.7475087769e-01 3.7476743547e-01 7.7171945389e+05 1.6777216000e+07 nan 9.6468992000e+07 1.1114905600e+08 7.7203975000e+05 7.7170143750e+05 7.7171945389e+05 7.7171945389e+05 0 0 0 0 0 0 0 0
20 2.3304564903e+07 2.3303577808e+07 2.3303754913e+07 4.0960000000e+03 nan 2.6843545600e+08 6.7108864000e+07 2.3313689354e+07 2.3303370464e+07 2.3304564903e+07 2.3304564903e+07 3.4434061770e-01 3.4434452499e-01 3.4430614082e-01 3.4432487063e-01 7.6112019951e+05 -1.6777216000e+07 nan 1.1534336000e+08 9.4371840000e+07 7.6151468750e+05 7.6115556250e+05 7.6112019951e+05 7.6112019951e+05 1 0 0 0 0 0 0 0
21 2.1719316761e+07 2.1718138417e+07 2.1718373255e+07 4.0960000000e+03 nan 2.6843545600e+08 6.7108864000e+07 2.1729508155e+07 2.1716656716e+07 2.1719316761e+07 2.1719316761e+07 3.1675281310e-01 3.1675757184e-01 3.1671244190e-01 3.1673313427e-01 7.2059358884e+05 1.6777216000e+07 nan 1.2373196800e+08 1.0905190400e+08 7.2104125000e+05 7.2067756250e+05 7.2059358884e+05 7.2059358884e+05 0 0 0 0 0 0 0 0
